;0;1;2;3;4;5;6;7;8;9;10;11;12
understand;4.4494816e-05;0.0014803237;0.00031706324;0.0003323244;0.00017260277;0.0017019279;0.0020169609;0.00034439735;0.0005303775;0.00030528076;0.00051819975;0.00044860266;0.0009990626
virginity;2.5650238e-06;6.874352e-07;1.9359397e-06;1.4153006e-06;1.1668077e-06;2.3492114e-06;5.6002835e-05;1.683571e-06;1.5812649e-06;1.9817473e-06;1.8196315e-06;1.3344271e-06;1.2644433e-06
mitigate;5.799868e-06;3.232644e-06;3.270198e-06;2.7940696e-06;2.438694e-06;1.219467e-05;8.155241e-06;2.4964327e-06;2.0657697e-05;9.410297e-06;8.965916e-06;3.1826896e-06;2.6795058e-06
craig;0.0005226472;7.891144e-06;0.0001477277;0.00076821394;4.6456465e-05;2.1482583e-06;1.6359926e-06;0.00036737556;5.030553e-06;4.188567e-06;3.0540723e-05;0.000294654;2.7501571e-06
deport;1.8490261e-06;3.6989476e-07;1.043523e-06;1.2573884e-06;1.0833597e-06;1.486268e-06;2.2889753e-06;3.915827e-06;1.8236562e-05;4.964618e-05;1.8585259e-06;1.4321856e-06;2.090835e-06
indication;2.711856e-05;3.8163995e-05;1.9141293e-05;4.8782542e-05;1.8608122e-05;4.3456952e-05;0.00011749506;3.6932164e-05;7.232358e-05;3.5154357e-05;0.00010269787;4.10635e-05;7.592849e-05
wittgenstein;6.578878e-06;1.5596619e-06;1.4202052e-06;1.6886398e-06;1.1857927e-06;1.3639953e-05;3.0391917e-05;1.53665e-06;2.291377e-06;2.4444e-06;2.1679066e-06;1.4362329e-06;1.0838961e-06
incidentally;4.7792983e-06;1.2200261e-05;2.6858477e-05;2.8955214e-05;1.8613313e-05;2.8972656e-05;1.1858944e-05;4.1844956e-05;1.7477361e-05;9.561971e-06;1.04905075e-05;6.0419276e-05;3.9741153e-05
squad;3.084858e-06;1.50798e-06;3.2429239e-06;1.9870852e-06;1.5222759e-06;4.456968e-06;4.192199e-06;1.4725036e-05;0.00010324382;5.5412766e-05;2.388783e-06;2.069985e-06;4.659697e-06
ordinary;5.6475133e-06;2.1255384e-05;5.2914725e-06;6.0470415e-05;1.053538e-05;0.00022631997;3.5141027e-05;1.0841114e-05;9.439072e-05;4.6832127e-05;5.168011e-05;0.00018329469;4.0684696e-05
afterthe;1.2598565e-05;2.2302447e-06;2.0511172e-06;2.1462965e-06;2.9485611e-06;1.654598e-05;1.1775902e-05;2.3480818e-06;1.2712802e-05;6.694952e-05;4.724061e-06;7.2800153e-06;5.1574793e-06
revisionism;4.5025085e-06;3.6532813e-07;1.1927946e-06;1.3380017e-06;1.354427e-06;2.2114937e-06;3.958172e-06;1.6820399e-06;1.8737092e-05;0.00019966258;2.196042e-06;1.7501847e-06;2.4633803e-06
netter;0.0008518379;1.1092062e-05;0.00019828485;0.000111656256;3.7259713e-05;5.4001366e-06;2.995747e-05;5.4702186e-06;1.560334e-05;6.989278e-05;4.406233e-06;3.185541e-06;3.6363097e-06
territory;1.1758226e-06;7.685551e-07;9.632435e-07;2.1308535e-06;4.7267117e-06;2.896626e-06;5.12322e-06;2.8276042e-06;0.0009920972;0.00031677078;3.8095293e-06;2.9835908e-06;5.569571e-05
outward;3.0556803e-06;5.5014226e-07;1.5400326e-06;4.7473254e-06;1.8922728e-06;3.4050097e-06;1.7659355e-05;2.2354436e-06;3.8407666e-06;5.0262806e-06;0.00026513284;2.020632e-06;3.2151127e-06
fist;2.3502173e-05;3.432304e-05;3.246978e-06;2.3803876e-05;1.7349723e-06;7.073923e-06;3.9823267e-06;1.04263945e-05;5.7055217e-06;7.668059e-06;5.1979223e-05;4.5035285e-06;5.3757987e-05
investigate;5.8259952e-06;5.9859954e-06;1.3551958e-05;6.594611e-06;2.0066505e-05;5.3336764e-05;1.9064539e-05;4.4360377e-06;0.00024068078;0.00022757615;0.00010846462;0.000112845715;0.00013561021
variety;1.0243421e-05;7.785195e-06;0.00011512937;6.0669812e-05;0.00035163033;3.7502577e-05;0.000104629915;2.2881448e-05;3.5291203e-05;3.7040565e-05;0.00017929668;3.3369255e-05;0.00014650269
month;0.0011343317;0.0007022182;0.0014450295;0.0010857626;0.00013518565;4.4301767e-05;1.088625e-05;0.00039540895;0.00038845226;0.0012540203;0.0006663952;0.00035911973;0.0011159733
formulate;1.8345758e-06;1.9533945e-06;1.1479672e-06;1.4568735e-06;1.6280334e-06;5.3673924e-05;6.309573e-06;1.560993e-06;1.8684488e-05;1.854814e-05;2.6039602e-06;3.513518e-05;4.1172184e-06
nagle;5.5947744e-06;5.7873666e-07;2.0601449e-06;3.0112376e-06;4.052389e-06;2.5790953e-06;1.6599233e-06;2.243688e-06;1.8106664e-05;3.0956744e-06;5.35022e-05;0.0001888767;3.243869e-06
update;5.1035655e-05;2.6017146e-06;0.00035295665;1.7617725e-05;0.0007084931;4.0764817e-06;2.791439e-06;0.00054042233;2.7925747e-05;3.5839785e-05;0.00057703286;2.2041453e-05;3.5160676e-05
louis;1.5988717e-05;2.1880069e-06;3.3964295e-06;8.940984e-06;3.949534e-06;4.524287e-06;2.2995684e-05;0.0013885701;5.369478e-06;1.2748619e-05;0.00016736866;3.614598e-05;3.727569e-06
administer;2.1492326e-06;2.7258793e-06;1.7256579e-06;1.7199347e-06;4.496075e-06;6.168935e-05;6.025795e-06;5.3354097e-06;1.5093602e-05;8.165222e-05;3.0557665e-06;9.576179e-06;1.727527e-05
rational;3.816935e-06;1.3104813e-05;2.3291639e-06;4.10683e-06;3.69834e-05;0.00044680413;6.0511364e-05;2.577757e-05;0.00015154057;1.1625176e-05;7.2502917e-06;9.635724e-06;5.601462e-06
krehbiel;3.8629555e-06;5.141993e-07;0.0001600276;2.2944112e-06;1.4801822e-05;9.180363e-07;1.0091784e-06;1.6128575e-06;9.961573e-07;1.4950356e-06;1.7330605e-06;1.2712457e-06;8.7792483e-07
creature;4.330772e-06;5.809073e-06;2.1248152e-06;2.26714e-06;1.5860459e-06;0.00012352268;0.00012519343;1.8447714e-06;8.422647e-06;3.329816e-06;1.1114485e-05;2.1627627e-06;2.2432368e-06
aardvark;3.0175702e-06;1.1842029e-06;2.3272967e-06;0.00019701905;1.6609781e-06;9.1398806e-07;9.4925934e-07;2.7570108e-05;1.2799735e-06;1.5735462e-06;2.2683962e-06;1.3205796e-06;1.2401405e-06
preach;2.8408476e-06;1.7772211e-06;1.1990503e-06;1.7679924e-06;1.5027512e-06;1.8948065e-05;0.00046669456;2.2098825e-06;3.5349072e-05;4.6990343e-05;2.7904914e-06;2.240107e-06;3.6324518e-06
veal;1.9690422e-06;2.3678851e-06;1.2414486e-06;2.6303082e-06;1.463308e-06;4.784876e-06;2.0198422e-06;2.3848245e-06;0.0005702541;3.5425498e-06;1.9322497e-06;7.1980835e-06;6.102515e-06
diego;0.00022538903;1.8157995e-06;8.569226e-06;3.4097837e-05;6.485613e-05;2.432792e-06;1.5697099e-06;0.0007649123;2.4415808e-06;4.7759793e-05;2.7101252e-05;8.846915e-06;2.8440534e-06
vilayet;1.7209854e-06;1.6455907e-07;9.909393e-07;1.1096561e-06;1.0691668e-06;1.2845551e-06;1.2430258e-06;1.3002409e-06;1.5389447e-06;0.0001517738;1.8464966e-06;1.2061846e-06;1.619884e-06
thefollowing;8.639422e-06;7.19928e-07;1.0779425e-05;3.451308e-06;3.2786767e-05;1.974201e-06;1.6204709e-05;3.1950149e-06;7.676825e-06;2.9410783e-06;3.294443e-06;5.2903674e-06;1.6377069e-06
veil;2.356453e-06;3.5355336e-07;1.1455951e-06;1.6738841e-06;1.6230944e-06;2.945147e-06;1.6527645e-05;1.6861031e-06;1.4046549e-05;3.945713e-05;1.8800392e-05;3.8629118e-05;2.5245504e-06
reliable;5.1062456e-05;0.00012434473;0.0001140853;0.0002610349;2.9615912e-05;0.00029611212;4.6703466e-05;1.1198211e-05;8.923768e-05;8.163965e-05;1.7239849e-05;7.4502864e-06;5.0288527e-06
marlin;2.709337e-06;7.505854e-07;1.3302056e-06;1.5522838e-06;9.126328e-07;9.070726e-07;8.298623e-07;0.00042252033;1.6862925e-06;1.8577543e-06;1.7234088e-06;1.2005269e-06;1.0312923e-06
corp;0.00070770696;2.2532664e-05;0.0002306946;0.0004269062;0.00017797794;5.266442e-06;1.6069598e-05;0.00010741791;0.00012336133;6.54439e-06;0.00014714102;0.00035735327;4.159076e-05
oven;2.7005685e-06;1.6839266e-06;2.0616956e-06;9.947168e-05;1.4757414e-06;1.6519248e-06;3.2151795e-06;2.3259017e-06;0.00011310873;2.6462194e-06;3.8874527e-06;1.9410577e-06;2.3061584e-06
scripture;3.0605188e-06;6.2651236e-07;9.682427e-07;2.0345665e-06;1.3651658e-06;5.005124e-06;0.0017205129;2.2751099e-06;3.1773263e-06;3.9593974e-06;2.3961484e-06;2.278769e-06;2.02405e-06
distinction;3.0473052e-06;5.720081e-06;3.1864722e-06;2.306242e-06;2.1976932e-06;0.00021073071;0.00013357907;5.4456455e-06;9.435832e-05;8.007499e-05;1.7553524e-05;1.0681135e-05;5.132642e-06
concussion;1.7996496e-06;6.024512e-07;1.0876792e-06;1.3956898e-06;1.0815893e-06;1.238552e-06;1.5836349e-06;1.71704e-06;9.1141206e-05;2.1405922e-06;1.4835574e-06;1.8467907e-06;1.576688e-06
greig;1.930847e-06;7.526397e-07;9.932753e-07;1.522035e-06;1.1768263e-06;8.8422763e-07;1.1965938e-06;1.7901482e-05;0.00017339141;2.127226e-06;1.6805554e-06;1.5118776e-06;1.8742393e-06
oppression;2.6236827e-05;1.6046654e-06;1.5324407e-06;1.4372827e-06;1.4274556e-06;8.04471e-06;4.0532508e-05;1.9538538e-06;2.904965e-05;4.433243e-05;2.3370883e-06;2.304795e-06;2.3191446e-06
brook;0.00025477656;4.0003156e-06;2.8658675e-05;8.96016e-06;4.9393943e-06;1.4818891e-06;2.9788996e-06;0.00035184712;2.5028994e-06;1.9654422e-06;6.2276845e-06;2.3211755e-06;1.9744082e-06
uiuc;0.0018483405;0.00012931625;0.00067144213;0.0013603606;0.00029871686;0.0005630749;2.4054498e-05;0.0011406413;0.0005356084;1.5139583e-05;0.0006475656;2.9696344e-05;1.0994798e-05
embed;9.959506e-06;3.510607e-07;3.851846e-06;7.0621873e-06;0.00014290793;2.8564405e-06;1.4510724e-05;1.9372571e-06;1.7283277e-06;2.8838463e-06;2.7641876e-05;0.00015466221;1.8133728e-06
attention;1.8252229e-05;0.00012991787;4.179001e-05;0.00027272518;1.2802215e-05;0.00010496164;0.00014708104;0.00023871992;0.00024616465;0.00014058269;0.00021765796;0.00010926993;0.00010787606
mourn;2.2521272e-06;9.1000396e-07;1.5452684e-06;1.5764671e-06;1.164962e-06;1.7608846e-06;1.51609365e-05;3.182967e-05;5.97142e-06;2.5158524e-05;2.2242095e-06;1.458433e-06;8.672931e-06
utkvx;0.00012282297;2.4212425e-06;0.0002607846;3.5882945e-06;6.7891065e-06;1.448409e-06;1.2608764e-06;2.4295591e-06;1.1284217e-06;1.6454617e-06;2.2247355e-06;1.533466e-06;1.3169036e-06
quote;0.0003362164;0.0005878384;0.00023762094;0.00037510536;7.754257e-05;0.00033841335;0.0016440838;0.00017087083;0.00062587095;0.0005350714;7.51368e-05;0.00017152647;9.203114e-05
documentation;1.9824192e-05;1.1980408e-06;0.0004398588;4.928671e-06;0.0007409516;3.4229067e-06;1.3401016e-05;2.8579138e-06;2.0413552e-05;6.789288e-06;7.2562716e-06;0.0001637414;8.578499e-06
worldwar;1.7521044e-06;3.5301494e-07;9.928928e-07;1.397204e-06;1.1582056e-06;1.4897973e-06;1.5260564e-06;1.6967316e-06;5.4595173e-05;2.691e-05;5.7388042e-06;1.5786077e-06;1.9492777e-06
definite;1.5235487e-05;7.778731e-06;1.852605e-05;3.053125e-05;3.1521166e-05;1.6954044e-05;2.242489e-05;2.7508442e-05;6.7903006e-06;9.4519986e-05;1.5589507e-05;3.848057e-05;3.623425e-05
successor;3.879732e-06;5.951486e-07;2.3062958e-06;5.571571e-06;1.133949e-05;3.3802391e-06;1.10400815e-05;3.2323962e-05;5.1035654e-06;1.2192268e-05;9.0113615e-05;4.7855785e-05;2.732263e-06
alas;1.057628e-05;2.8937096e-05;2.0827014e-05;6.1759247e-06;1.9855527e-06;8.891037e-06;4.6183973e-06;2.8740121e-06;2.8478531e-05;1.7787713e-06;2.0073526e-06;1.9549464e-06;2.6810444e-06
oscs;2.3608281e-05;2.054388e-06;2.7572491e-06;3.6141555e-05;1.4185423e-06;1.2247531e-06;1.1081657e-06;4.581881e-05;1.9967606e-06;1.7432126e-06;2.4949002e-06;1.4859759e-06;1.3724747e-06
occasional;5.1447532e-06;8.899751e-06;3.3809658e-05;7.438023e-06;7.960349e-06;4.6091274e-05;7.811263e-06;1.8793517e-05;3.699617e-05;4.703058e-06;3.526116e-05;2.5253544e-06;3.7425223e-06
mediot;2.0835664e-06;5.5716254e-07;1.2199832e-06;1.4144923e-06;9.660674e-07;8.6310314e-07;9.3122225e-07;0.00015991788;1.2837828e-06;1.5347251e-06;1.7456706e-06;1.0179269e-06;9.576229e-07
constraint;4.368694e-06;5.161557e-07;1.0437046e-05;7.5487997e-06;5.346956e-05;2.9276084e-06;1.873869e-06;2.1096039e-06;2.8968345e-05;3.3464305e-06;0.00016172598;4.612701e-06;1.9922215e-06
wesleyan;1.237681e-05;1.1524457e-06;2.0597931e-06;1.9403567e-06;1.5391333e-06;5.5726127e-06;2.3221419e-05;6.9117275e-05;2.1645012e-06;0.00013517927;3.827026e-06;1.8275672e-06;2.684606e-06
england;0.00039323635;3.5072587e-06;6.140268e-06;4.543844e-06;5.4680866e-05;7.41276e-06;5.1481227e-05;8.965415e-06;0.00020051008;0.00018678558;0.000110325986;4.8062357e-06;1.6276701e-05
disconnect;7.948639e-06;1.388125e-06;0.00017285322;7.653981e-05;1.7602937e-05;1.2885316e-06;1.1939536e-06;2.1334884e-06;2.1080966e-06;1.7282288e-06;3.015526e-06;1.8295203e-06;1.2574806e-06
enhanced;4.0662735e-06;5.1913844e-07;7.72505e-05;2.2540044e-06;3.316007e-05;1.1745267e-06;1.1498314e-06;1.7778559e-06;4.4682197e-06;1.8172204e-06;1.9326994e-06;1.5982429e-06;1.0592814e-06
asleep;3.0825906e-06;3.3687638e-06;3.147835e-06;6.0812257e-05;1.7159616e-06;3.387074e-06;8.787624e-06;4.3685024e-05;2.3514199e-06;2.1236749e-05;5.016269e-06;6.152031e-06;4.635459e-05
presumption;2.1748406e-06;1.6323916e-06;1.8071637e-06;3.9968923e-05;1.3102942e-06;3.1588615e-06;3.4617075e-05;1.983964e-06;4.5406014e-06;3.3826882e-06;2.4056665e-06;1.7487899e-06;1.717761e-06
cleveland;0.0026184912;1.4203708e-05;0.0003349502;5.9634394e-06;6.0930943e-06;1.890608e-06;2.9369814e-06;0.0005628935;0.000345241;3.0471152e-05;3.6440472e-06;3.2646903e-06;3.9958077e-06
heck;3.23553e-05;0.00036165197;2.4364463e-05;0.00015768374;2.8373483e-06;4.1088224e-05;8.624966e-06;0.0002054111;3.5354602e-05;2.3882515e-06;0.00012324784;3.6822478e-06;6.6698267e-06
frozen;5.409478e-05;1.05369045e-05;7.1227873e-06;3.6986385e-06;5.8804853e-06;2.3837008e-05;2.7524582e-06;1.7606862e-05;2.7647652e-06;2.3547942e-05;1.5240523e-05;3.5589765e-05;6.0486764e-06
stuart;0.00026868418;2.2962788e-06;4.086678e-05;7.4736145e-06;5.6764995e-05;7.669525e-06;4.594219e-06;2.648346e-06;8.093783e-06;1.9285268e-05;3.425555e-06;6.0769435e-06;1.5561998e-06
fuse;5.19995e-06;1.7483884e-06;1.1346248e-05;0.00035269558;2.7673188e-06;2.3744494e-06;5.175093e-06;2.4007707e-06;1.9665426e-06;3.1562674e-06;5.1710795e-05;1.5051907e-05;2.492161e-06
dense;2.476102e-06;3.0819362e-07;1.6080912e-06;2.8719883e-06;1.8469899e-06;2.4841052e-06;6.454308e-06;2.2475108e-06;1.8025146e-06;4.6627018e-05;0.000115357136;6.1780593e-06;4.178483e-06
robinson;1.9241112e-05;1.2959297e-06;5.194746e-06;3.8521075e-06;7.239966e-06;2.9859823e-06;2.3644649e-05;0.0002988129;3.4292289e-06;3.3545897e-05;5.4431043e-06;2.835276e-06;2.3824837e-06
default;1.0834278e-05;7.2729256e-07;0.00016670465;3.6152915e-06;0.0012612537;5.071205e-06;1.6995935e-05;3.6439737e-06;2.0268535e-06;3.4455886e-06;4.610085e-06;1.7542412e-05;1.920344e-06
pertinent;1.033824e-05;1.1916608e-06;1.55012e-05;7.801619e-06;2.2437227e-06;2.2670251e-06;4.3383156e-05;7.2164758e-06;5.8347755e-06;2.797853e-06;1.4853992e-05;2.4430515e-06;1.7374941e-06
prabhakar;1.7468137e-06;4.6801773e-07;1.0129751e-06;1.4050355e-06;1.1034119e-06;1.3030368e-06;1.4747748e-06;1.7208367e-06;0.00012641394;1.3731975e-05;1.6226453e-06;1.5712031e-06;1.8917063e-06
pose;7.746754e-05;9.124259e-05;1.0699904e-05;1.0927052e-05;2.8310021e-06;0.0001213346;3.5563535e-05;0.000108099;7.926736e-05;1.2963114e-05;1.7622075e-05;0.0001063471;4.172765e-05
mightbe;1.08135655e-05;9.210351e-05;5.1540546e-06;3.067288e-05;1.3954342e-06;5.885409e-06;3.7755474e-06;3.6105772e-05;2.011537e-05;1.7664208e-06;5.622275e-06;2.597425e-06;3.7915054e-06
reasoning;3.6710187e-06;1.7219185e-05;2.4051446e-06;6.253405e-05;3.5364449e-06;0.0004370133;0.0001444919;2.9130406e-05;4.659243e-05;8.083054e-06;4.053284e-05;5.772361e-05;3.8132082e-06
outlaw;3.1319705e-06;7.953597e-06;1.5172949e-06;2.2364657e-06;1.9966533e-06;9.918135e-05;8.101497e-06;5.908377e-05;0.00022027522;1.2754189e-05;3.0213728e-06;0.0002893651;4.51984e-06
looking;2.852513e-06;7.756858e-07;2.6730802e-06;5.640329e-05;6.6685516e-06;1.4643452e-06;4.9665728e-06;1.8618024e-06;1.4060159e-06;1.8590341e-06;2.5986735e-06;1.5745422e-06;1.1917765e-06
disappointing;3.8806384e-06;1.1392452e-06;1.0816315e-05;3.281378e-05;1.8765697e-06;1.3367364e-06;1.1222759e-06;2.3716053e-05;1.3634203e-06;1.7367511e-06;1.0710415e-05;6.860538e-06;1.5223121e-06
gandler;7.214549e-05;8.4748444e-07;2.5147906e-06;2.3466566e-05;1.2997082e-06;8.0996324e-07;9.1763695e-07;1.4947709e-06;1.0891781e-06;1.3365803e-06;1.9602596e-06;1.667366e-06;6.807487e-07
theway;3.287474e-06;1.9631225e-06;5.439646e-06;2.0147705e-05;2.4953406e-06;2.5364166e-06;1.8663064e-05;1.8204757e-05;1.6336853e-05;3.0912256e-06;2.8546945e-05;2.143167e-06;7.2893636e-06
agony;1.8025901e-06;4.055311e-07;1.1515922e-06;1.3306809e-06;1.1283029e-06;1.9790987e-06;2.7708904e-05;1.4684199e-06;1.648688e-06;1.6029322e-05;2.6596094e-06;1.3359805e-06;1.6894726e-06
aprogram;3.6478527e-06;3.6644684e-07;1.1805329e-05;2.2340737e-06;3.2142787e-05;1.1963497e-06;1.1206683e-06;1.7619914e-06;1.2030524e-06;1.80669e-06;2.081738e-06;3.5034705e-06;9.866003e-07
billy;6.67746e-06;1.9400036e-06;3.1393858e-05;5.7885965e-05;3.4071277e-06;1.0548922e-06;2.0221726e-06;0.00021953782;2.6545124e-06;1.7339576e-06;2.874654e-06;1.5956645e-06;1.67727e-06
anatomy;9.096419e-05;8.837625e-07;2.8414304e-06;1.7431937e-06;9.118311e-06;1.6225666e-06;1.2379284e-06;2.6475302e-06;1.4736366e-06;2.0449413e-06;3.2086705e-06;1.7972287e-06;9.637209e-07
milwaukee;8.522727e-06;2.2749678e-06;3.0219537e-06;3.4835025e-06;1.5250672e-06;1.3377031e-06;1.2909127e-06;0.0004084384;1.9557212e-06;3.836065e-06;1.206176e-05;2.1187882e-06;3.308068e-05
newsweek;1.7092863e-05;2.737634e-06;5.604168e-06;2.3594296e-06;1.7933834e-06;3.7850168e-06;1.9464725e-05;3.7516231e-06;1.2369879e-05;1.2507381e-05;1.0543938e-05;2.3748432e-06;2.1147662e-05
equipment;1.968695e-05;7.478321e-06;0.00033081177;0.0008694948;9.647927e-05;7.0416613e-06;2.2476695e-06;6.2906283e-06;0.00017563811;1.374355e-05;0.000483171;0.00061262475;3.2738462e-05
liable;4.73093e-06;3.4004447e-06;3.1754512e-06;1.733766e-05;2.3355713e-06;5.0693125e-05;1.4331468e-05;1.7972285e-06;1.4749992e-05;1.2753786e-05;2.9979947e-06;7.180429e-05;2.257078e-06
vera;1.8826561e-06;1.136411e-06;1.3012105e-06;1.8492725e-06;1.2233359e-06;3.0786998e-06;0.00017439757;1.9999288e-06;2.0353007e-06;8.985471e-06;2.2968059e-06;1.4930088e-06;1.7050526e-05
notoriously;3.658538e-06;1.5484679e-06;2.246927e-06;3.8770086e-06;3.7557336e-06;1.9507945e-05;2.805667e-06;1.5460223e-06;1.6696454e-06;3.804739e-06;2.3240218e-06;1.9915224e-05;1.2990539e-06
bream;2.3873358e-06;5.4719527e-07;1.2108876e-06;1.4413622e-06;9.558629e-07;7.920838e-07;9.132726e-07;0.00015594055;1.2613906e-06;1.5694054e-06;1.8253916e-06;1.0522876e-06;1.0134307e-06
founder;2.8959143e-06;7.4646226e-07;1.3522529e-06;3.3442739e-06;1.7554304e-06;4.3589484e-06;0.00011233328;2.260397e-06;5.9177277e-05;6.287757e-05;5.8783703e-06;1.5244076e-05;3.5472372e-06
absent;4.4348812e-06;1.985805e-06;1.2339721e-05;2.1878209e-06;2.8188813e-06;7.884001e-06;1.7423376e-05;1.4317895e-05;1.5115641e-05;4.639654e-06;2.63309e-06;5.974069e-05;2.2952668e-06
partially;2.2969056e-05;1.20296445e-05;1.0587518e-05;1.7361981e-05;3.6792467e-06;8.500478e-05;6.954358e-06;4.766689e-06;1.4598092e-05;4.15813e-05;0.00011187373;1.4877158e-05;4.7665058e-06
specialist;4.680341e-06;6.3107393e-07;3.4663426e-06;6.6482667e-06;4.7385047e-06;4.7013855e-06;2.1214448e-06;4.356959e-06;3.1064687e-06;0.00028678594;0.00017083004;4.674101e-06;3.765178e-05
funny;3.005776e-05;0.00074210734;9.687092e-05;7.3484734e-05;2.9732093e-06;6.0093e-05;6.114941e-06;6.7921064e-05;0.00021800843;5.8716814e-06;4.15438e-06;3.8801113e-06;3.962367e-05
hollow;2.4658773e-06;1.2558725e-06;2.53037e-06;0.00013391666;3.3906158e-06;2.7076621e-06;6.6466337e-06;2.4775604e-06;7.225567e-06;1.6560125e-05;8.330865e-05;2.246071e-06;1.1583029e-05
partof;8.23215e-06;1.0450515e-06;2.13025e-05;2.843731e-06;1.662417e-05;4.1564012e-06;5.0302457e-05;2.8425804e-06;1.26200075e-05;5.9547297e-06;4.039879e-05;3.199354e-06;2.352038e-06
prominent;2.4991425e-06;5.9087427e-07;1.3068354e-06;1.969513e-06;1.8867624e-06;4.304069e-06;2.1002605e-05;2.0839168e-06;5.0651365e-06;4.105197e-05;6.2535764e-05;3.6765334e-05;1.703962e-05
athiest;2.5658044e-06;6.8361396e-07;1.2279697e-06;1.2645459e-06;1.0762491e-06;2.38731e-06;0.00016057672;1.6184167e-06;1.8106277e-06;2.2101433e-06;1.80156e-06;1.2904856e-06;1.3063402e-06
preprocessor;3.0049487e-06;2.0455094e-07;2.614435e-06;1.7934707e-06;9.543172e-05;1.1225296e-06;1.1220158e-06;1.454993e-06;1.1379598e-06;1.8662175e-06;2.3520533e-06;1.564318e-06;8.351731e-07
gary;0.000994877;7.765308e-05;0.00018177352;8.072685e-05;1.4243049e-05;0.00042599498;1.8802517e-05;0.0010475281;1.4906905e-05;0.0002526247;0.0004816234;5.531015e-06;6.8187437e-06
spook;2.1414007e-06;4.3280315e-07;1.1414346e-06;1.5594327e-06;1.5061429e-06;1.7223952e-06;2.4130354e-06;1.5992504e-06;4.431926e-05;2.5139348e-06;2.041096e-06;0.00038659127;1.7612911e-06
bunk;3.980531e-06;1.0059842e-05;9.628669e-06;2.306948e-06;1.6500999e-06;6.621344e-05;4.482248e-06;7.7171e-06;7.115862e-06;2.4932676e-06;2.421357e-06;1.855119e-06;1.661569e-06
simply;2.597374e-05;0.00057671603;0.00040163752;0.0001212245;0.0003244095;0.0013304144;0.0010582511;0.0002901907;0.00048278295;0.0002153106;9.833089e-05;0.00042130196;0.00035266008
colored;4.125021e-06;1.9392803e-06;8.38507e-06;0.00010248177;2.1325734e-05;4.9538585e-06;1.5001664e-06;2.2801469e-06;4.5838706e-06;4.418594e-06;3.1875495e-06;2.167179e-06;1.8338334e-06
odometer;2.1575167e-06;1.0346547e-06;2.865437e-06;0.0005233278;1.4868579e-06;8.0882245e-07;1.116541e-06;1.9821298e-06;1.1844336e-06;1.7798353e-06;2.5865165e-06;1.3341548e-06;1.226118e-06
comparable;1.2976725e-05;1.56263e-05;0.0002489938;0.000108736254;5.1490442e-05;2.1746855e-05;1.6692027e-05;7.099962e-05;9.645084e-05;5.4126158e-05;3.7606453e-05;3.5014427e-06;4.656822e-06
small;4.4673143e-05;0.00019692833;0.00034762942;0.0017900277;0.0012077525;0.0005501666;0.00014482383;0.00018099257;0.00047697843;0.0008801129;0.001748534;0.00019742602;0.00073724973
barry;0.00031595182;3.5170794e-06;2.9470655e-05;2.22215e-05;2.3197363e-05;1.3899992e-06;1.1384922e-06;0.00096076867;2.0803918e-06;2.7011047e-06;1.357423e-05;3.1424736e-06;2.0332861e-06
imprisonment;2.322729e-06;8.128381e-07;1.0648973e-06;1.5248753e-06;1.2984841e-06;3.320539e-06;3.7995642e-06;1.689216e-06;9.081766e-05;2.3934203e-06;4.8502275e-06;2.0474029e-06;1.5605037e-06
option;2.1196067e-05;3.21469e-05;0.0010608784;0.00039201538;0.00066662376;2.362067e-05;9.895298e-06;2.0158615e-05;0.00017903582;2.760696e-05;0.000806562;6.61324e-05;0.0012746546
genesis;0.00035194692;6.353988e-06;5.5637493e-06;2.307078e-06;2.4223298e-06;8.336887e-06;0.00024029237;5.197612e-05;4.1265226e-05;3.2582816e-06;3.0816868e-06;7.589435e-05;3.3938056e-06
negotiable;6.2694903e-06;2.0445607e-06;4.9763283e-05;6.188076e-05;2.9394448e-06;2.2089855e-06;1.2952657e-06;3.5372707e-06;5.840735e-06;2.146963e-06;2.9504035e-06;3.7636844e-05;2.015317e-06
uiowa;3.8720864e-05;3.7386934e-07;8.022357e-06;2.2236861e-06;4.7344376e-05;2.6302519e-06;1.434199e-06;2.041158e-06;1.8856352e-06;9.5154086e-05;9.323299e-06;7.1146744e-05;2.0790005e-06
telex;1.653936e-05;3.688985e-07;5.7409447e-06;1.7916091e-06;2.4146459e-05;1.2556998e-06;1.2082616e-06;1.741206e-06;1.3119314e-06;7.024635e-06;3.5823514e-06;2.085808e-06;1.2343329e-06
