;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14
formal;0.0001101156;1.1827136e-06;3.4567822e-06;1.2497116e-05;3.6889043e-05;3.169294e-06;1.3563726e-06;2.579537e-06;7.950013e-05;1.8356072e-06;1.642218e-05;0.0002324124;1.3096749e-06;1.5829157e-06;1.6960784e-06
dominant;2.490341e-05;1.513545e-05;4.474599e-06;1.5564232e-05;0.00012495337;1.635473e-05;3.2406172e-06;1.8307958e-06;1.7289866e-06;1.2009024e-06;1.6623794e-06;2.8680506e-05;1.7659352e-06;1.7880595e-06;4.531886e-06
qualifie;2.2726945e-05;4.167782e-05;4.5399906e-06;2.8137058e-06;2.1907277e-05;8.636615e-07;8.8363356e-07;2.0121877e-06;2.8927423e-06;1.3459579e-06;4.002449e-06;1.8788089e-06;7.4212596e-07;1.6097855e-06;2.8814005e-05
bowman;7.191033e-07;1.441759e-06;8.7111187e-07;6.039773e-07;4.0846004e-05;1.228799e-06;3.331297e-05;1.545176e-06;7.6964864e-07;1.1600459e-06;1.0995351e-06;1.4777207e-06;8.72434e-07;0.0001376463;9.114637e-07
ucar;8.3218873e-07;0.00016646701;1.3844043e-06;1.3127294e-06;1.6439933e-06;2.8466497e-05;2.3343136e-06;6.955703e-06;8.6496385e-07;8.086765e-07;3.0740066e-06;1.7147273e-06;8.673106e-05;2.3628141e-05;8.90562e-07
serbia;7.5805764e-07;8.139314e-07;1.5122396e-06;0.0004122098;1.1761837e-06;1.1738103e-06;7.473847e-07;1.0503784e-06;1.0600648e-06;9.2385903e-07;1.2075375e-06;6.980891e-05;9.429672e-07;8.218585e-07;7.0611355e-07
start;0.00063232356;0.0029050505;0.00059970963;0.0005280952;0.0009069185;0.00084421306;0.0004384555;2.7198806e-05;0.00032855792;0.008413093;0.0005144361;0.00020544091;0.0020460216;0.0012843641;0.0024092428
intensity;9.330166e-07;1.0528285e-06;5.603943e-06;1.4722625e-05;1.4575492e-05;4.1037052e-05;3.1824267e-05;2.4612916e-06;1.3819421e-06;3.9235765e-06;1.6079821e-06;4.3335505e-05;0.00011050061;1.8875536e-06;9.757879e-07
writer;5.105396e-05;0.00015931521;8.4322666e-05;0.00012241061;3.629577e-06;4.8651298e-05;5.4106848e-05;8.2357255e-06;0.00037408006;3.2151547e-06;9.237798e-06;0.00030792973;8.847863e-05;1.5933647e-05;3.26118e-06
wallet;1.4523503e-06;9.140689e-06;5.473656e-05;1.5678878e-06;4.3872486e-05;1.3532034e-06;1.5474361e-05;3.0393157e-06;4.913827e-06;0.000106719395;2.7081085e-05;3.4145341e-06;1.98934e-06;2.5954074e-05;1.5863603e-05
pedal;6.122287e-07;7.984048e-07;8.905815e-07;5.6851457e-07;9.317138e-07;2.1604649e-06;1.4919019e-06;1.3393774e-06;6.881889e-07;6.883501e-07;6.2020735e-07;6.217347e-07;8.895301e-07;0.0005009042;5.9951657e-07
afew;1.2568805e-05;1.5068694e-06;7.912691e-06;3.2905766e-05;3.9971615e-06;4.6868194e-05;7.758209e-06;2.4495903e-06;1.9230403e-05;1.8066008e-06;7.208776e-06;3.4836219e-06;2.6644566e-06;1.8988207e-05;8.319758e-05
sighted;9.2230584e-07;1.5087755e-05;1.6676236e-06;2.2506523e-05;3.6848363e-05;1.3390934e-06;1.40081265e-05;1.8365736e-06;9.988711e-07;2.9653506e-06;1.4491927e-06;8.454704e-07;8.5171223e-07;1.8606607e-06;3.6878304e-05
crawford;7.27854e-07;9.937825e-07;9.2097287e-07;1.049806e-06;1.1753607e-06;2.8189399e-05;2.1063822e-06;6.4705428e-06;8.1111205e-07;7.533503e-07;2.6010463e-05;1.6141543e-06;1.7446151e-05;8.547117e-06;6.5888804e-07
museum;1.2884288e-06;1.3567263e-06;2.504481e-06;0.0002151109;1.5999087e-06;7.7620534e-05;1.3899637e-06;8.1454105e-05;2.0097294e-05;1.7698172e-06;1.5225753e-06;0.000291384;2.2799068e-06;1.7539837e-06;1.1856218e-06
understand;0.002121524;0.00038964636;0.0005290332;0.00043803913;0.0010054774;0.00053959887;0.00026105516;9.719272e-06;0.0019642294;0.00068224437;0.0004486846;0.00034359776;0.00012086861;0.00042957143;0.0012190285
virginity;1.0895998e-06;5.577938e-07;7.608109e-07;8.555186e-07;9.2180176e-07;7.0666414e-07;9.709546e-07;9.732188e-07;6.8764115e-05;6.810414e-07;7.562495e-07;5.8917897e-07;5.7694837e-07;9.0093647e-07;5.1438894e-07
mitigate;2.7412134e-06;1.2075965e-06;4.6185447e-05;2.03471e-06;3.0449359e-05;8.388832e-06;1.2578922e-06;2.0262316e-06;3.895529e-06;1.0753173e-06;1.675197e-06;1.5464375e-06;1.9990393e-06;2.2077209e-06;1.2570645e-05
craig;1.1673022e-06;0.00035548932;6.7299e-05;1.5919103e-06;4.291516e-06;6.392669e-05;7.858596e-06;0.00037243732;1.2749989e-06;1.7590717e-06;0.00029623733;3.6509646e-06;3.743435e-05;0.0013304577;2.6607206e-06
deport;7.018038e-07;5.8344426e-06;8.561543e-07;7.9947415e-05;8.9590424e-07;8.5590153e-07;6.926531e-07;8.149264e-07;1.176969e-06;7.6266326e-07;9.26578e-07;9.3628074e-07;7.633352e-07;7.5157635e-07;6.346043e-07
indication;4.0388372e-06;3.8127033e-05;8.486289e-05;1.2268075e-05;9.407379e-05;0.0001177681;4.384693e-05;1.6324344e-05;0.000115912146;8.83854e-05;6.8019275e-05;4.3711017e-05;1.1835458e-05;3.0764724e-05;0.00012592909
wittgenstein;8.699056e-05;7.256446e-07;1.1355818e-06;9.637907e-07;8.103973e-06;7.9490735e-07;8.8503515e-07;1.2289576e-06;4.2793404e-06;9.43122e-06;8.8470364e-07;6.122246e-07;6.1505926e-07;1.2232304e-06;8.400706e-07
incidentally;3.8260227e-05;4.6416197e-05;7.2567564e-06;2.9567216e-05;9.508625e-06;5.4947036e-06;3.1174623e-05;2.3505258e-06;1.9291818e-05;7.290641e-05;7.360925e-05;2.6811094e-06;1.7771094e-05;8.831553e-06;4.066601e-06
squad;2.3795712e-06;1.0986875e-05;6.9472226e-05;7.543621e-05;1.8721979e-06;1.1735965e-06;3.7161194e-06;1.2609146e-06;2.0577154e-06;0.00010932078;1.3489373e-06;5.610384e-06;9.016805e-07;1.3732546e-06;2.7041601e-06
ordinary;0.00023317343;1.6395692e-05;9.042448e-05;4.125917e-06;9.823962e-05;3.6251906e-05;4.799786e-05;2.8149664e-06;5.610051e-06;0.00023684614;0.00020792153;9.051818e-06;9.631579e-06;3.0752446e-06;4.193813e-06
afterthe;1.1859255e-06;1.0945336e-06;1.5535691e-06;1.8877983e-05;6.2903106e-05;1.187964e-06;1.1870138e-06;3.65218e-06;1.021452e-05;9.903265e-06;5.748787e-06;2.2610313e-05;1.1143192e-06;1.2837095e-06;1.3478347e-06
revisionism;8.9697636e-07;7.204015e-07;1.0177134e-06;0.00019297842;9.479191e-07;9.0156357e-07;6.937479e-07;1.0109428e-06;3.359274e-06;8.0106213e-07;1.0248814e-06;8.7280534e-07;7.9530093e-07;6.571276e-07;6.409286e-07
netter;2.3246191e-06;1.823992e-06;1.4527194e-06;0.00010711601;2.8190811e-06;2.1751493e-06;0.0001446179;0.0007122283;3.3122087e-05;3.0340366e-06;1.9703457e-06;3.403039e-06;2.354622e-05;9.273797e-05;3.2118392e-06
territory;1.1967142e-06;7.9086675e-07;2.108886e-06;0.0017300851;1.0761314e-06;1.712702e-06;1.0485464e-06;8.493748e-07;3.4449981e-06;1.7909535e-05;1.3732201e-06;1.4655731e-05;6.011848e-06;6.893669e-07;8.1817774e-07
outward;2.134509e-06;9.205415e-07;1.2145068e-06;2.3586824e-06;4.865513e-06;0.00017980505;1.0919276e-06;1.362755e-06;2.3088734e-05;7.254783e-06;8.68365e-07;8.075571e-07;8.1456085e-07;3.566649e-06;1.0154274e-06
fist;1.2368821e-06;6.3332545e-06;1.0758252e-05;1.3534715e-05;2.0912582e-06;1.4080539e-06;1.481156e-06;1.6173364e-05;1.6179682e-06;9.796593e-05;3.2724656e-06;5.5016208e-05;8.809704e-07;1.6971215e-05;1.6489994e-05
investigate;3.218367e-05;1.7142338e-06;9.216148e-05;2.1340393e-05;0.00013251395;5.0162518e-05;1.11185645e-05;2.789211e-06;1.0723326e-05;0.00036465673;6.752732e-05;0.00035481792;9.41353e-06;5.81245e-06;3.2780993e-06
variety;6.879768e-05;1.5529118e-05;4.3038508e-05;3.437582e-06;4.936695e-05;5.196274e-05;0.000109069544;7.185636e-06;0.00011662361;2.727264e-06;2.5983898e-05;0.00044346406;0.00027014804;3.3762237e-05;2.9104376e-06
month;5.677259e-06;0.00032176805;0.00044278617;0.00034446953;0.0020822524;0.00060693495;0.0009918445;0.0006427783;9.7909915e-06;0.000531142;0.00031372005;0.0018183326;8.683778e-05;0.001339011;0.00030760703
formulate;9.8457e-05;7.676917e-07;3.4979133e-05;3.0570245e-05;1.5565921e-06;9.629182e-07;8.800954e-07;1.0671373e-06;4.812413e-06;1.1481757e-06;2.9252522e-05;5.0603344e-06;1.003813e-06;1.0849133e-06;2.5349073e-06
nagle;8.9347776e-07;8.878481e-07;2.1067584e-05;1.371827e-06;1.4493544e-06;6.888601e-05;1.6874376e-06;1.3758317e-06;9.364091e-07;2.0784212e-06;0.00026189865;2.0572606e-06;1.5370421e-06;1.912882e-06;8.2627156e-07
update;2.5707593e-06;0.00060565304;8.1526705e-06;4.7994504e-06;2.999673e-05;0.0006008172;0.00039216166;0.00012851262;1.7204222e-06;4.681227e-05;1.4583779e-05;0.00039460286;0.00084284105;7.5162116e-06;2.0964453e-06
louis;1.0156371e-05;0.0012359157;2.6063924e-06;4.746361e-06;5.3375575e-06;0.00025795214;2.4840417e-06;1.0514353e-05;3.400093e-05;9.200094e-06;2.8029845e-05;5.244494e-05;2.759432e-06;4.4867847e-06;1.8682982e-06
administer;2.4132598e-05;1.9559307e-06;6.797146e-06;1.5560403e-05;0.00017204019;1.2328379e-06;1.1432102e-06;1.7087887e-06;1.2677579e-05;3.7610303e-06;1.0453112e-05;5.7153575e-05;3.325242e-06;1.5113568e-06;2.3676948e-06
rational;0.0007458391;1.9566916e-05;9.069939e-05;4.3517215e-05;1.431892e-05;1.666767e-06;1.2969931e-06;1.7221237e-06;2.294253e-05;0.00012862938;6.2033214e-06;2.1140904e-06;3.9492992e-05;9.908573e-06;4.2277334e-06
krehbiel;5.548491e-07;6.5202624e-07;6.460294e-07;7.457754e-07;8.284029e-07;7.962374e-07;0.00011578035;1.5014971e-06;6.608661e-07;1.1487671e-06;1.0706937e-06;5.9735277e-07;1.4010585e-05;1.1792131e-06;3.799336e-07
creature;0.0003278123;8.007656e-07;2.4349883e-05;1.2597384e-06;1.6808926e-06;2.8790228e-06;1.1371449e-06;2.749312e-06;9.208555e-05;3.3690485e-06;1.1051446e-06;1.1282807e-06;7.8078983e-07;1.678572e-06;1.8662877e-06
aardvark;6.2104846e-07;3.6180045e-05;8.10171e-07;5.515537e-07;1.2251575e-06;1.3547386e-06;1.0063416e-06;1.4112849e-06;6.6094174e-07;6.698105e-07;7.171233e-07;6.2385686e-07;8.4513897e-07;0.0003092645;6.102296e-07
preach;9.2192684e-05;1.339965e-06;6.8111717e-06;4.2447806e-05;4.70432e-05;1.3052459e-06;1.0631529e-06;1.8695542e-06;0.00051143346;4.3973374e-05;1.5367534e-06;1.4109496e-06;9.011605e-07;1.5714573e-06;4.474746e-06
veal;2.0879684e-06;5.848735e-07;0.0008892436;1.3406265e-06;1.7961703e-06;8.3746954e-07;6.905076e-07;7.2425706e-07;9.23567e-07;1.224942e-06;1.3125433e-06;8.247549e-07;6.8621034e-07;1.1169603e-06;8.5873586e-07
diego;9.109836e-07;0.00062397926;1.3143377e-06;1.5553763e-06;5.9233334e-06;8.1380385e-06;4.0801697e-05;0.00031848598;1.1197521e-06;1.7736055e-06;3.5681212e-06;0.0002149207;7.976994e-05;7.25845e-06;1.2600434e-06
vilayet;6.73485e-07;6.1473406e-07;8.4564175e-07;0.00013446074;7.9164374e-07;7.8367236e-07;6.352482e-07;6.193274e-07;8.454412e-07;1.3073656e-06;8.870971e-07;6.991745e-07;6.400614e-07;6.2439864e-07;5.167964e-07
thefollowing;1.1268462e-06;1.1302097e-06;1.9140944e-06;1.3238317e-06;1.2306917e-06;1.2201366e-06;1.4409961e-05;4.9245486e-06;1.782721e-05;7.3245214e-06;1.2626662e-06;3.937381e-05;2.985933e-05;3.6873212e-06;6.282472e-07
veil;1.5892684e-06;8.6996835e-07;2.114397e-05;5.6334284e-05;1.3731808e-06;2.5673155e-05;1.0654112e-06;1.0097259e-06;1.8941537e-05;1.8726647e-06;4.5488556e-05;1.7058121e-06;1.0351245e-06;1.2814796e-06;1.1322468e-06
reliable;0.0003512746;1.8915596e-05;3.4565828e-06;0.00013575326;0.00018136489;5.2365715e-05;0.00019495015;7.4993965e-05;2.9544615e-05;0.000100946374;1.1768648e-05;2.8219326e-06;2.9889288e-05;0.0003883544;8.42989e-06
marlin;6.035923e-07;0.0004598884;1.0915036e-06;9.261228e-07;1.2293826e-06;7.580105e-07;7.1160775e-07;1.2640703e-06;6.735484e-07;7.5408644e-07;8.324975e-07;6.610415e-07;6.8914125e-07;1.2917953e-06;4.2588786e-07
corp;2.0782738e-05;0.00011452556;5.159169e-06;0.00016980563;4.339004e-06;0.00012858461;0.00039445097;0.000924401;9.122327e-06;4.1409544e-06;0.00022486493;0.0003300626;0.000101001984;0.0002840235;1.2936481e-05
oven;5.781768e-07;6.485546e-07;9.0437754e-07;8.182902e-07;7.5307486e-07;7.05099e-07;1.5384646e-06;1.1276903e-06;7.510615e-07;0.00030089304;7.322548e-07;5.4392854e-07;5.4633284e-07;1.4005119e-06;4.6773337e-07
scripture;0.00040008486;7.2974467e-07;1.1716323e-06;2.3665416e-06;1.1351436e-06;1.1100277e-06;7.951704e-07;1.0495343e-06;0.0022195901;1.2659766e-06;4.3443747e-06;9.961734e-07;9.165012e-07;1.5510165e-06;1.3583152e-06
distinction;0.0002099727;2.2780384e-06;0.00011160078;3.0650495e-05;0.00016804748;3.7384814e-06;6.4162664e-06;2.561028e-06;0.00013550282;1.8019722e-06;8.993173e-06;6.583033e-05;1.2542184e-06;1.9659956e-06;8.317041e-06
concussion;7.453228e-07;7.096034e-07;7.428899e-05;1.1546622e-06;1.1173478e-06;7.512543e-07;1.1198462e-06;8.4323204e-07;9.545248e-07;9.114554e-05;1.1875144e-06;6.508824e-07;5.942225e-07;1.1691229e-06;6.9419303e-07
greig;5.4856173e-07;8.775022e-06;6.9148537e-06;9.478989e-07;9.98315e-07;7.5280343e-07;1.2197515e-06;1.1018973e-06;6.949159e-07;0.00026459934;7.522028e-07;7.0014596e-07;5.8712936e-07;1.1433425e-06;5.81379e-07
oppression;2.1829124e-05;7.5087206e-07;5.1238945e-05;7.109317e-05;1.5807128e-06;1.021171e-06;7.4012297e-07;1.1061494e-05;4.2676253e-05;1.1540983e-06;1.300182e-06;1.096532e-06;7.675772e-07;8.801712e-07;1.591886e-06
brook;1.1834535e-06;0.00032548784;1.0679327e-06;1.0222162e-06;2.545651e-06;1.041499e-05;9.95707e-06;0.00021318193;1.43424595e-05;1.8946606e-05;1.6176692e-06;2.2155161e-06;3.0339224e-06;1.8405319e-05;1.4659965e-06
uiuc;0.0005972135;0.0010736956;5.4422144e-06;0.00034218788;0.00010991284;0.0009318637;0.00050878804;0.0018232748;2.3775056e-05;0.0008633108;2.417445e-05;3.7526954e-06;0.0002466016;0.002960856;1.0559923e-05
embed;1.291582e-06;9.17069e-07;1.1283394e-06;1.3830045e-06;1.3157943e-06;2.9259216e-05;1.9495849e-06;7.268848e-06;1.5712687e-05;7.6013487e-07;0.00017453509;1.2519671e-06;0.00011285712;1.08386985e-05;8.552387e-07
attention;0.00010839079;0.00021917986;0.00018576224;5.4524364e-05;0.00016864813;0.00015434464;7.4046475e-05;4.9372406e-06;0.00013968491;0.0002914491;6.332797e-05;0.00022597025;8.087134e-06;0.00031733842;4.3033688e-05
mourn;1.121643e-06;3.232992e-05;2.7955737e-06;3.0014522e-05;1.1767952e-06;8.8582897e-07;1.2805813e-06;1.2246953e-06;1.7225466e-05;3.3070108e-05;9.968538e-07;1.0496071e-06;7.179376e-07;9.85074e-07;8.8482307e-07
utkvx;5.8289766e-07;1.0302961e-06;2.8267825e-06;5.816769e-07;1.3107319e-06;8.6983124e-07;0.00014144996;0.0002451724;7.503807e-07;1.6041613e-06;1.1427568e-06;9.856433e-07;1.3910246e-06;1.446378e-06;6.7192957e-07
quote;0.0012501626;0.00015351779;0.00051497755;0.0008412236;0.0001027858;7.447593e-05;0.0001444777;0.00013646108;0.0010893113;0.00020080696;0.00016553767;9.606694e-06;6.701086e-05;0.00044774514;0.00037662103
documentation;6.71542e-06;1.0449094e-06;1.3268525e-06;4.9877388e-05;2.0652471e-06;3.9529828e-06;0.00027381786;1.41913515e-05;2.5127632e-05;2.230582e-06;0.00017031396;4.1365463e-05;0.00072259;1.7453004e-06;1.3748877e-06
worldwar;5.866514e-07;6.5730757e-07;8.335593e-07;9.6237825e-05;8.568653e-07;6.3473435e-06;6.710748e-07;8.4117744e-07;7.7870243e-07;6.848535e-07;8.5341e-07;8.666451e-07;7.2032907e-07;7.192886e-07;4.8157216e-07
definite;1.3144744e-05;2.178178e-05;6.331768e-06;5.2965897e-05;4.8700367e-05;1.4307105e-05;4.130595e-06;2.6356758e-05;2.0564767e-05;3.389437e-05;3.3205954e-05;5.313923e-06;1.9647185e-05;5.474166e-05;8.760781e-05
successor;1.2813047e-06;3.2063068e-05;1.3142987e-06;1.1105909e-05;1.499436e-06;8.2613704e-05;1.3912886e-06;2.087515e-06;1.08219e-05;9.2714856e-07;4.144459e-05;4.2934138e-05;1.08121985e-05;7.934557e-06;9.4571914e-07
alas;1.2034885e-05;1.0372318e-06;8.795725e-05;2.041221e-06;8.938799e-06;1.2764456e-06;1.5976819e-05;2.8920097e-06;3.979012e-06;1.6005336e-06;1.4628647e-06;9.118371e-07;1.3185314e-06;9.023141e-06;2.304327e-06
oscs;6.871443e-07;6.286834e-05;1.1103864e-06;6.177385e-07;1.5047162e-06;1.2079635e-06;9.95441e-07;6.978766e-06;7.5601866e-07;7.3150625e-07;8.330502e-07;6.9957866e-07;7.221539e-07;4.6156245e-05;7.787914e-07
occasional;5.1666975e-05;1.8852645e-05;3.1829202e-06;4.6331013e-05;3.812951e-05;4.716858e-05;3.8752998e-05;2.156466e-06;5.9177237e-06;4.812468e-06;1.5863656e-06;1.2976491e-06;7.2622693e-06;6.6004977e-06;2.7669464e-06
mediot;5.523735e-07;0.0001798696;6.190766e-07;7.243492e-07;1.0688734e-06;6.4760746e-07;6.643315e-07;1.1389698e-06;6.271334e-07;5.9421603e-07;6.8586235e-07;5.319353e-07;5.73848e-07;1.0941014e-06;4.1126478e-07
constraint;1.085149e-06;9.231024e-07;7.3207234e-06;4.5646724e-05;1.3749525e-06;0.00012465972;2.0313126e-05;1.8320095e-06;1.2335518e-06;1.7227891e-06;3.044795e-06;0.00012147056;4.248254e-05;1.7181864e-06;8.3361573e-07
wesleyan;6.2179606e-05;0.00011479659;9.610217e-07;4.5446673e-06;0.00016251844;1.276185e-06;8.694082e-07;5.138988e-06;3.9359757e-06;9.4020015e-07;1.1589607e-06;1.5228632e-06;7.72857e-07;1.4947948e-06;1.4849885e-06
england;1.9194404e-06;2.3312446e-06;0.00032997888;5.166092e-06;0.00013526635;3.3886303e-05;2.1720878e-06;0.00022521739;9.300001e-05;1.659787e-06;2.2833035e-06;0.00035945038;4.6643017e-05;3.4967268e-06;3.118661e-06
disconnect;6.533993e-07;8.241331e-07;7.718985e-07;2.9175353e-06;1.0076881e-06;1.0375816e-06;0.00024689987;2.585872e-06;7.660853e-07;1.4538446e-06;1.4757053e-06;7.53144e-07;2.0940553e-05;1.9103973e-06;6.473066e-07
enhanced;6.4959124e-07;6.732822e-07;1.0290586e-05;9.824606e-07;9.70602e-07;9.37958e-07;5.2137195e-05;1.4522313e-06;7.6062105e-07;1.135338e-06;1.2449223e-06;7.3297105e-07;4.367099e-05;1.3546062e-06;5.3889096e-07
asleep;1.1149943e-06;3.8169106e-05;1.4663043e-06;1.0812206e-05;2.165875e-05;3.874274e-06;4.7335765e-05;1.9572929e-06;1.3705261e-05;9.8973076e-05;5.773431e-06;1.1673858e-06;1.082541e-06;1.6784703e-05;1.926612e-06
presumption;1.9884972e-05;9.946273e-07;1.7852793e-05;9.645806e-07;1.9457932e-05;9.948299e-07;2.3651895e-05;1.6681861e-06;2.6943917e-05;1.5896206e-06;1.2922422e-06;8.3589856e-07;8.879121e-07;2.243343e-06;1.2336291e-06
cleveland;1.5823073e-06;0.0005600558;0.00020995899;0.0004439281;4.6283435e-06;2.3578104e-06;0.0002832507;0.0025469344;9.748022e-06;7.676314e-06;2.3950022e-06;1.1728476e-05;3.858231e-06;5.368734e-06;3.5141984e-06
heck;9.920239e-05;0.00019408483;7.140058e-06;3.2634347e-05;7.3288115e-06;0.00026573034;3.454559e-05;7.885822e-06;1.4823324e-05;2.3047256e-05;6.432045e-06;1.4535613e-06;1.6206709e-06;8.623315e-05;0.00042345104
frozen;3.8103994e-06;6.560688e-06;6.6414823e-06;2.6599623e-06;6.0384133e-05;2.065191e-05;2.5235665e-06;3.6309507e-06;1.7169425e-06;1.8627998e-05;8.979435e-06;1.2379348e-06;3.0954757e-06;2.1759095e-06;7.676722e-05
stuart;1.4094493e-05;1.2180014e-06;9.283298e-07;4.3056574e-05;2.1578232e-06;1.5542068e-06;9.49134e-05;0.00011516804;8.918103e-06;1.6180479e-06;3.2830876e-06;1.967642e-06;6.365072e-05;1.4648809e-06;1.2855452e-06
fuse;1.1371222e-06;1.7276902e-06;1.8271263e-06;1.0780304e-06;4.3754197e-05;3.6113328e-05;0.0005030998;2.862679e-06;7.505131e-06;2.7027106e-06;1.8766803e-05;1.1953306e-06;1.7527908e-06;1.7840133e-05;1.4719758e-06
dense;1.1999459e-06;1.1853379e-06;2.0187965e-06;1.9374627e-06;5.8080124e-05;0.00012451217;2.0983643e-06;1.6546628e-06;7.2891844e-06;6.650158e-05;5.7841416e-06;2.28806e-06;8.576894e-07;2.2250192e-06;1.1908811e-06
robinson;1.4941377e-06;0.00036675172;4.8960337e-06;2.8174894e-05;1.8167729e-06;6.859788e-06;1.7563015e-06;7.823263e-05;2.7783768e-05;1.1848226e-06;1.6586675e-06;1.6480466e-06;5.1928378e-06;2.302549e-06;1.1657631e-06
default;7.520917e-05;4.145624e-06;2.7611734e-06;2.4633143e-06;1.8851945e-06;2.3107095e-06;0.00011871203;3.6980055e-06;6.9870007e-06;1.2249093e-06;1.9349733e-05;1.6480373e-06;0.0020070537;1.9338513e-06;9.897639e-07
pertinent;5.6566764e-06;6.664458e-06;1.4121429e-06;1.7381403e-06;1.9427493e-06;1.2704134e-05;1.396712e-05;7.1288337e-06;5.3566826e-05;1.3370727e-06;1.3367445e-06;3.1980286e-05;1.4941517e-06;8.962912e-06;8.5021946e-07
prabhakar;6.51642e-07;6.9821243e-07;8.8638046e-07;0.00018498457;8.855536e-07;8.6544907e-07;6.704684e-07;8.4374443e-07;8.620125e-07;7.320576e-07;9.931236e-07;8.4195585e-07;7.988553e-07;6.1536105e-07;5.1436984e-07
pose;0.00011665122;0.00010084018;8.1631115e-05;1.8931645e-05;4.2446074e-05;1.954088e-05;9.084804e-06;1.8026885e-05;2.4238612e-05;5.049656e-05;0.000100565674;3.6444853e-05;1.3843942e-06;5.761459e-06;0.00011543792
mightbe;2.2188885e-06;2.9053313e-05;1.5218409e-05;1.8247574e-05;3.450305e-05;1.971166e-05;1.5505295e-05;6.2087183e-06;8.378373e-06;2.588831e-06;3.9285246e-06;1.207928e-06;1.1716975e-06;2.6318781e-05;4.347946e-05
reasoning;0.0005954806;5.7416088e-05;7.458476e-05;4.3540103e-06;4.363662e-05;1.149053e-05;2.6944355e-05;2.2148108e-06;8.974751e-05;2.033344e-06;6.03693e-05;3.2000957e-05;1.782806e-06;3.9822346e-05;6.112795e-06
outlaw;4.7701342e-05;5.758789e-05;0.00040550722;1.8776806e-05;3.0258494e-05;1.0381547e-06;1.2787934e-06;1.0639982e-06;4.535366e-06;2.1310948e-06;0.00018384578;1.4459487e-06;9.933736e-07;1.737399e-06;3.4474044e-06
looking;8.6830136e-07;7.677964e-07;8.253532e-07;7.059345e-07;1.0665336e-06;1.1086271e-06;3.0400508e-06;1.6130389e-06;5.2729333e-06;7.748397e-07;9.441109e-07;7.0352206e-07;5.9440017e-06;5.7990757e-05;6.1782094e-07
disappointing;7.04077e-07;1.8653538e-05;9.450375e-07;7.5949305e-07;1.4826358e-06;1.289928e-05;6.592673e-06;1.5688654e-06;7.917848e-07;9.87098e-07;5.505483e-06;7.480473e-07;1.0186994e-06;6.436947e-05;8.652647e-07
gandler;5.5695006e-07;7.164476e-07;6.071217e-07;4.2446305e-07;1.0996724e-06;8.141338e-07;1.0989511e-06;0.00014329478;6.36467e-07;5.633989e-07;6.636951e-07;1.1155602e-06;6.945588e-07;1.2161663e-05;5.3597824e-07
theway;1.2313153e-06;2.2921698e-05;1.1921128e-06;3.2214426e-05;1.7354675e-06;4.604192e-05;6.2627846e-06;1.7703825e-06;1.9314113e-05;8.6177215e-06;1.3350182e-06;2.5348916e-06;1.8132176e-06;3.565168e-05;1.6865633e-06
agony;1.3048627e-06;6.262772e-07;8.3046086e-07;1.5038616e-05;8.79821e-07;7.696054e-07;7.1376166e-07;9.210333e-07;3.8593927e-05;1.2522756e-06;8.9264296e-07;7.975401e-07;6.4418515e-07;7.8651624e-07;5.82474e-07
aprogram;6.7310674e-07;8.0393113e-07;7.381166e-07;8.77037e-07;1.0092057e-06;9.691016e-07;1.6623659e-05;1.9800946e-06;7.28051e-07;8.433343e-07;3.822581e-06;8.111556e-07;4.8446655e-05;1.314548e-06;5.1540644e-07
billy;8.664377e-07;0.00023012453;8.369419e-06;9.850594e-07;1.6908383e-06;1.0425529e-06;0.00014878908;3.1090863e-06;3.1645354e-06;1.9924416e-06;1.3878101e-06;9.871692e-07;2.8869079e-06;2.0207087e-06;9.108494e-07
anatomy;8.2632e-07;1.679363e-06;6.768244e-07;8.354942e-07;2.5302622e-06;7.8938433e-07;1.111849e-06;9.116704e-05;7.705086e-07;6.077148e-07;8.9709954e-07;3.3004496e-06;6.043932e-06;1.0070514e-06;1.0955207e-06
milwaukee;8.668377e-07;0.00037743803;1.043818e-06;1.1054881e-06;4.1513754e-06;9.402329e-07;1.183897e-06;9.646351e-06;7.8574527e-07;7.8188333e-07;1.1277556e-06;8.548075e-05;8.8457534e-07;1.4253478e-06;7.487521e-07
newsweek;2.2123035e-05;1.7454886e-06;2.5713245e-05;5.578967e-06;2.2295728e-06;1.3228988e-05;1.1779786e-06;1.6435017e-05;5.489944e-06;1.2477468e-06;1.4854735e-06;2.5054056e-05;1.017119e-06;1.9182878e-06;3.0548195e-05
