;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17
ofmy;2.0851496e-06;2.0151216e-05;2.4841986e-06;1.7972108e-05;2.5895079e-06;2.5567292e-06;1.8213144e-06;5.316094e-06;4.2419597e-06;7.2789135e-06;3.7275845e-06;2.5564345e-06;1.544802e-06;1.7646739e-06;2.9516557e-06;1.5459797e-06;2.3345508e-06;2.5972733e-05
gradually;0.000118974014;1.5720559e-06;1.7940444e-06;7.623511e-06;4.9402097e-06;4.81597e-05;1.2950993e-06;1.244427e-06;2.267472e-06;6.4980986e-06;3.5406308e-06;2.057478e-06;1.322745e-06;2.1994817e-06;1.3227621e-05;1.2480743e-06;7.307142e-05;2.1449557e-06
adresse;2.3089153e-06;1.7508983e-05;5.3670537e-05;2.4388964e-06;1.7767394e-06;1.3669037e-06;2.7638644e-06;8.52422e-06;2.330773e-06;1.4599432e-06;4.958698e-06;5.2614527e-05;2.3855275e-06;1.3656125e-06;1.7212144e-06;2.14697e-06;2.1174528e-06;1.5000646e-06
poke;2.2970182e-06;7.1933305e-06;4.5563735e-05;1.8451291e-06;4.3108957e-06;1.4068228e-06;3.1316981e-06;2.7378715e-06;2.790278e-06;5.3420968e-06;1.5574698e-06;7.037742e-05;2.7195451e-06;1.5277298e-06;1.11383115e-05;2.517705e-06;4.2496035e-06;1.6973563e-06
elephant;1.5148261e-05;2.2661904e-06;4.202551e-05;2.2359707e-06;2.2078628e-05;1.8151688e-06;2.8634504e-06;4.1148005e-06;2.282507e-06;7.240637e-06;1.582991e-06;2.8193228e-06;2.3060481e-06;1.8120503e-06;1.8037827e-06;2.1823441e-06;1.977337e-05;1.6427792e-06
refuse;8.8198385e-06;6.121428e-06;0.00018476462;0.00020674647;0.000104968334;8.037107e-05;8.3788014e-05;0.0003756981;8.168007e-06;0.00015543809;0.0003857969;0.000104779174;8.159695e-05;0.00037135158;4.314478e-05;7.734452e-05;0.00021948318;7.535099e-05
sunnyvale;6.3097714e-06;9.953063e-06;1.7434254e-06;1.5356613e-06;2.4634342e-06;1.4207559e-06;5.170672e-07;1.0196849e-06;3.9409875e-05;8.437144e-05;1.5804611e-06;2.6117605e-06;4.6403986e-07;1.4545383e-06;6.2520056e-05;4.769249e-07;1.5635571e-06;5.0716485e-06
generally;9.250299e-05;1.2664295e-05;0.00038256784;0.0001958693;0.0008551112;0.00021849103;7.0162474e-05;0.00024041373;0.00041693702;8.1359816e-05;0.00014537248;0.00017077381;7.8520796e-05;0.00014494834;0.00011023796;7.052128e-05;0.00018294547;0.000111859044
lemur;2.684964e-05;2.039592e-06;1.1347537e-05;1.774252e-06;5.837614e-06;1.3812027e-06;9.665882e-07;2.7686036e-05;2.0213756e-06;1.394458e-06;1.814003e-06;1.2332059e-06;8.117161e-07;1.5131254e-06;1.1165068e-06;7.8594064e-07;1.8175606e-06;1.7169302e-06
burner;1.5884532e-05;2.0446964e-06;2.1061717e-06;1.9782181e-05;3.3358372e-06;1.9679096e-06;8.050993e-07;3.4259626e-06;1.3526916e-06;6.8170316e-06;1.5244614e-06;5.5996097e-06;6.8704435e-07;4.7975445e-06;1.20566e-06;6.852783e-07;1.6034257e-05;1.7505716e-06
naive;3.15812e-06;3.786211e-06;0.00017233597;3.6483405e-05;9.0974216e-05;6.345539e-06;2.5170755e-05;4.6382193e-05;2.707364e-06;0.000105982945;3.1465595e-05;3.5583578e-06;1.9165795e-05;8.79505e-05;1.798849e-06;1.8198009e-05;2.737065e-06;3.3612434e-06
ilstu;1.5508379e-06;3.8952717e-06;9.585746e-07;1.288351e-06;1.7042194e-06;8.849025e-07;5.472125e-07;1.0038915e-06;1.2390962e-06;1.3135361e-06;1.204647e-06;0.00014736295;5.045774e-07;1.0734353e-06;3.226529e-06;5.125507e-07;3.0180995e-06;1.4427426e-06
hostage;1.9176077e-06;1.0819853e-06;3.0571498e-06;1.7462918e-06;3.1449622e-06;1.1642817e-05;7.874113e-07;1.4704453e-06;1.5053066e-06;4.7109726e-05;8.598922e-06;1.0917371e-06;6.60806e-07;0.0005536776;1.0214297e-06;6.067149e-07;1.3927935e-06;1.4409205e-06
magazine;0.00019642025;0.00035084956;5.5963333e-06;4.7711124e-05;0.00014020773;2.8035223e-05;7.878466e-06;2.3288323e-05;0.0011476593;8.660393e-06;0.00032972856;0.00023783876;8.957642e-06;0.00030146935;4.3071435e-05;9.871081e-06;0.00080203946;5.8909745e-06
estate;2.4843132e-06;5.564354e-05;5.442952e-06;3.3147328e-06;6.5584286e-06;8.317284e-06;1.020524e-05;3.382615e-05;5.276215e-06;1.9347967e-06;0.00011270197;3.5976045e-06;9.329222e-06;6.741466e-06;4.4322132e-05;9.647131e-06;5.7557154e-05;3.4029313e-06
humour;2.2447282e-06;0.0001602751;1.5425109e-06;1.1618896e-06;7.676041e-07;1.2548463e-06;2.2038914e-06;1.143882e-06;2.1127262e-06;8.752123e-07;1.4594061e-06;1.953238e-06;1.754409e-06;1.2650705e-06;8.839931e-07;1.7765208e-06;2.0656066e-06;1.9737788e-06
appearance;0.00019582632;3.0080037e-06;3.2223135e-05;1.6354385e-05;5.9572258e-06;4.1899297e-05;3.3309232e-06;5.724667e-05;5.589112e-06;3.966182e-06;2.8156976e-05;2.922515e-06;3.4695915e-06;3.2178702e-06;4.2706837e-05;3.1576026e-06;1.996991e-05;0.00013243593
team;0.00064268766;4.014454e-06;5.3058766e-06;5.2151303e-05;8.316251e-06;7.2243924e-06;2.1353455e-06;4.253867e-06;9.884595e-06;1.2552875e-05;1.4509741e-05;4.356092e-06;2.0199982e-06;7.5740018e-06;2.812147e-06;1.8540437e-06;7.3830947e-06;0.014242482
thereby;9.273361e-06;1.7660137e-06;3.1145373e-05;1.0983348e-05;7.7402416e-05;3.5332257e-06;2.0784557e-06;0.00017776295;9.54751e-06;2.2447064e-05;8.631623e-05;2.9790752e-05;2.0312334e-06;3.135076e-06;2.0469139e-05;2.0738776e-06;6.69068e-06;3.8087946e-06
formal;2.2140057e-05;3.861764e-06;0.000101181366;5.3301777e-05;9.528012e-06;8.1658414e-05;2.564786e-06;9.219473e-05;0.0001060303;1.8791174e-05;2.770363e-05;1.7427285e-06;2.5079776e-06;1.0035812e-05;1.9025362e-06;2.0441778e-06;2.5837007e-06;2.7464846e-06
dominant;2.6766205e-05;1.6862464e-06;3.505021e-05;7.862069e-05;1.3110492e-05;9.637595e-06;2.3689083e-06;3.0194897e-06;2.1779626e-06;2.0475811e-06;9.187149e-06;3.4557102e-06;2.1671685e-06;2.992753e-06;2.3811317e-06;1.9168053e-06;2.4235676e-06;8.370464e-06
qualifie;2.2132128e-06;1.6272896e-06;2.6209995e-05;1.5648413e-05;3.060754e-06;3.8420236e-05;2.660465e-06;4.9574646e-06;1.6377936e-06;6.633315e-06;6.0501898e-06;9.631036e-07;2.3331954e-06;5.187256e-06;1.1729303e-06;1.8959958e-06;1.9774416e-06;3.9518367e-05
bowman;2.0311616e-06;1.5881965e-06;1.5656113e-06;2.5026871e-05;5.524273e-05;1.651027e-06;1.2785703e-06;1.0634905e-06;1.7317645e-06;1.3723911e-06;1.2449424e-06;2.028553e-06;1.033671e-06;1.5335014e-06;1.0774279e-06;1.0757072e-06;0.000122128;2.0696903e-06
ucar;3.4816254e-05;2.2222937e-05;1.9980102e-06;1.9141603e-06;2.2055751e-06;2.053792e-06;1.23861e-06;1.3467494e-06;2.138653e-05;4.0784516e-06;1.6202383e-06;4.587858e-06;1.1780005e-06;1.9166994e-06;9.7374555e-05;1.2200944e-06;3.211335e-05;0.00016942917
serbia;1.9882941e-06;5.9941937e-07;1.3317364e-06;3.9413558e-06;2.2852437e-06;0.000109296365;7.098387e-07;1.265604e-06;1.5780954e-06;1.4410998e-06;0.00032749138;8.47857e-07;7.0895146e-07;2.637944e-06;1.01339e-06;6.0846475e-07;1.6553339e-06;1.5665303e-06
start;0.00087289605;5.3370895e-05;0.00060521235;0.00073541125;0.0005133435;0.0040617785;0.0025254071;0.00033040732;0.00015193514;0.0005241018;0.00052335317;0.00013723134;0.0029568877;0.0027599738;0.002706473;0.0029979977;0.00093020103;0.0029018524
intensity;4.170357e-05;2.0788952e-06;2.789216e-06;1.4561678e-05;1.7038343e-05;2.224126e-05;1.2753272e-06;2.9572097e-06;3.6085225e-06;2.4466076e-06;1.9522868e-05;4.5405723e-05;1.4547461e-06;5.723272e-06;0.00016790016;1.4777892e-06;3.0458957e-06;2.3193895e-06
writer;0.000108743334;1.8187226e-05;2.3591481e-05;7.301633e-06;1.5878293e-05;6.192583e-06;2.0949271e-06;0.00035879796;0.00027496202;6.2635067e-06;0.00011826721;6.459963e-05;2.2545198e-06;5.061602e-05;8.901748e-05;2.3270468e-06;2.4745828e-05;0.00020802197
wallet;2.843654e-06;1.1102259e-05;3.451617e-06;5.6942863e-05;5.9437425e-06;2.6834963e-05;5.91975e-06;6.2888193e-06;1.1938327e-05;1.2652747e-05;1.987806e-06;1.1247009e-05;5.275049e-06;7.679135e-06;2.321709e-06;4.9606942e-06;0.00010889095;9.243345e-06
pedal;1.6833013e-06;4.033681e-06;1.1288577e-06;1.0638514e-06;1.3041033e-06;1.0773243e-06;9.713436e-07;1.0016652e-06;1.1453888e-06;8.301704e-07;1.1663597e-06;3.1317431e-06;7.961831e-07;1.5132683e-06;1.0962103e-06;7.9294085e-07;0.0006302302;3.766716e-06
afew;4.2368487e-05;3.4981915e-06;1.0129727e-05;3.0430929e-06;5.6047775e-05;4.1833555e-06;5.46343e-06;2.3076791e-05;5.94613e-06;7.327693e-06;2.8270077e-05;7.759237e-06;5.0146377e-06;3.4711907e-06;5.8814207e-06;5.218916e-06;7.8015055e-06;2.5343652e-06
sighted;4.2814127e-06;3.259184e-06;2.2648437e-06;2.8100629e-05;5.553301e-06;3.97421e-06;2.3094492e-06;1.5799817e-06;1.5680322e-06;4.4181907e-06;3.9338018e-05;1.1072312e-05;2.0868445e-06;3.3609444e-06;1.4250724e-06;2.0496966e-06;3.7288553e-06;3.929133e-05
crawford;1.3438789e-05;4.4505173e-06;1.3845357e-06;1.3573415e-06;1.8913076e-06;1.3002189e-06;3.0251692e-07;9.1492484e-07;4.8740247e-05;1.8259763e-05;1.3660532e-06;1.8049533e-06;2.5751538e-07;1.269851e-06;2.0957536e-06;2.538622e-07;6.284698e-06;1.526158e-06
museum;8.2024766e-05;0.00025706086;3.1489146e-06;2.1201831e-06;2.6243708e-06;7.536294e-05;2.277857e-06;1.1066553e-05;0.0001320201;2.052324e-06;0.00018696037;2.260758e-06;2.4378892e-06;3.795586e-06;2.4986075e-06;2.2440006e-06;3.4566335e-06;3.152628e-06
understand;0.0005450738;3.2465876e-05;0.0019396017;0.00069189415;0.000586032;0.0011525494;0.0014902496;0.0017576143;0.0003379329;0.00054499187;0.00040302012;0.0001609052;0.0015326458;0.0003894962;7.4608055e-05;0.0014017825;0.00032073955;0.0003634111
virginity;1.2827651e-06;1.8053626e-06;3.2895928e-06;1.2349121e-06;1.0173981e-06;8.52306e-07;4.4198976e-07;5.2636737e-05;9.45643e-07;9.581968e-07;1.5582943e-06;1.5778301e-06;3.6181495e-07;1.139796e-06;9.0454745e-07;3.4796935e-07;1.271523e-06;1.1937701e-06
mitigate;7.024248e-06;2.0654609e-06;4.3586238e-06;1.656694e-05;2.2920547e-05;2.4374433e-06;1.931377e-06;3.0135407e-06;1.6501165e-06;2.1207982e-06;2.8700942e-06;1.7491355e-06;1.6113725e-06;1.0746e-05;2.5362565e-06;1.646888e-06;2.2018423e-06;1.7348908e-06
craig;3.697809e-05;0.00058113266;3.1757631e-06;4.091053e-06;6.6673842e-06;4.626588e-06;1.0446817e-05;1.7709306e-06;8.779832e-05;0.00031419308;1.9546005e-06;1.5477179e-05;9.407953e-06;6.169791e-05;2.9349096e-05;1.0104049e-05;0.0012673817;0.0004249115
deport;1.3724746e-06;1.404431e-06;1.7655904e-06;1.0895942e-06;1.3744368e-06;1.9015858e-06;5.28136e-07;2.0983862e-06;1.1303713e-06;1.1195492e-06;8.888184e-05;9.738174e-07;4.564758e-07;1.6999553e-06;1.0240964e-06;4.3011445e-07;1.3750042e-06;7.0220476e-06
indication;0.00016030643;5.4718653e-06;1.068e-05;7.44529e-05;6.477929e-05;7.871898e-05;9.285475e-06;0.000102153375;1.6791178e-05;3.3922934e-05;1.29224845e-05;2.6651656e-05;9.959829e-06;0.00014206456;2.5520783e-05;9.826841e-06;3.5692356e-05;6.5591055e-05
wittgenstein;1.7233824e-06;5.0138297e-06;0.000102712715;2.8134777e-06;1.8091373e-06;1.1850171e-06;1.895602e-06;7.276068e-06;1.4370956e-06;1.040724e-06;1.597503e-06;8.5714635e-07;1.4261831e-06;4.229752e-06;9.904002e-07;1.2120134e-06;1.4381159e-06;1.2363967e-06
incidentally;7.6236042e-06;3.0166104e-06;3.182383e-05;7.318019e-06;2.8498214e-05;5.451087e-05;1.3789995e-05;1.754874e-05;2.6486032e-06;9.0681366e-05;2.1760014e-05;3.566755e-05;1.3641003e-05;6.7333863e-06;1.4214653e-05;1.2440364e-05;1.158375e-05;3.6955786e-05
squad;2.1044036e-06;1.6457087e-06;3.5858327e-06;4.737942e-06;6.829055e-06;5.4110883e-06;1.1741752e-06;3.1344948e-06;1.5765987e-06;1.8951537e-06;9.074891e-05;2.7183273e-06;1.0295763e-06;0.00017334388;1.2255274e-06;9.738607e-07;2.100742e-06;1.9812103e-05
ordinary;5.2281037e-05;2.5135207e-06;0.00025107278;0.00010216642;1.9413987e-05;3.4427212e-05;9.96653e-06;1.6352413e-05;4.1330113e-06;0.00024502396;2.570741e-05;5.1624556e-05;9.598111e-06;0.0001977046;1.0161384e-05;8.399445e-06;3.2384005e-06;1.0622033e-05
afterthe;2.859296e-06;3.3186009e-06;3.1849866e-06;8.1447295e-05;3.0210388e-06;3.2047562e-06;7.002526e-07;1.5852931e-05;6.418187e-06;5.0751246e-06;2.3797584e-05;1.5059262e-06;6.0839733e-07;7.5452e-06;1.5327042e-06;5.8522903e-07;1.7920187e-06;1.8772477e-06
revisionism;1.3048034e-06;1.1968435e-06;1.9595316e-06;1.0248048e-06;1.3458824e-06;1.8514924e-06;3.8391067e-07;3.2321136e-06;1.2552359e-06;1.1331091e-06;0.00018223407;9.360975e-07;3.3261432e-07;1.6410402e-06;9.539276e-07;3.14973e-07;1.1826223e-06;1.2011279e-06
netter;2.584078e-06;0.00046356287;7.4375257e-06;2.4064238e-06;3.6981512e-06;5.2235473e-06;4.540867e-05;3.837066e-05;1.4392174e-05;2.0079983e-06;0.00010796991;0.00013353862;4.2399406e-05;2.5244349e-06;3.5446228e-05;4.5006243e-05;9.421219e-05;6.178636e-06
territory;2.623402e-06;5.6378263e-07;2.505173e-06;1.9562895e-06;2.7001581e-06;5.095816e-05;6.183711e-07;4.527587e-06;3.637102e-06;1.8060708e-06;0.0019830226;1.1805956e-06;6.1295276e-07;4.338755e-06;6.226906e-06;5.799326e-07;1.8340639e-06;1.6978905e-06
outward;0.00022553973;1.4051559e-06;5.3621116e-06;7.2583416e-06;2.0566682e-05;3.4201855e-06;1.0351896e-06;1.8679317e-05;1.8559093e-06;1.8893338e-06;4.490814e-06;1.8041015e-06;9.465771e-07;2.8062723e-06;1.2919595e-06;9.629656e-07;3.8960065e-06;1.935678e-06
fist;4.4374552e-05;5.045088e-06;5.119389e-06;2.2898664e-06;6.9652406e-06;5.658207e-05;2.0705886e-05;2.6779553e-06;5.376578e-06;5.682209e-06;1.0860384e-05;1.7097236e-06;1.835041e-05;6.5409577e-06;1.2677322e-06;1.6701319e-05;4.3399417e-05;1.1693462e-05
investigate;0.00010962323;3.4207394e-06;2.935264e-05;0.0002537138;6.489378e-05;8.108181e-05;2.6951677e-06;1.9664156e-05;0.00011245431;6.699162e-05;0.00015031072;7.069095e-06;2.844224e-06;0.0003882966;8.582324e-06;2.568107e-06;6.3514376e-06;3.1640436e-06
variety;6.1628205e-05;1.5866168e-05;4.261018e-05;6.9996684e-05;3.055095e-05;0.00015686598;3.7263574e-06;8.376708e-05;0.00065542274;1.3159761e-05;1.4718775e-05;0.00012091668;4.5574006e-06;3.4534645e-05;0.00021648924;4.0636432e-06;3.1249798e-05;1.3960788e-05
month;0.0008020211;0.00020227801;1.4466619e-05;0.00230499;0.0007997101;0.0010394092;0.0005819778;1.0509747e-05;0.00092999643;0.00035404498;0.00052158936;0.0011965559;0.0006079131;0.0004981621;1.0428802e-05;0.0006612266;0.0020923757;0.00041314913
formulate;2.0133302e-06;1.0225378e-06;0.00011252124;1.890983e-06;2.8573884e-05;5.3114813e-06;2.5036197e-06;6.643574e-06;3.334977e-06;2.6055868e-05;3.06986e-05;1.040849e-06;2.0304567e-06;1.604988e-05;1.3816187e-06;1.7559391e-06;1.3665592e-06;1.1517386e-06
nagle;6.551823e-05;1.9355398e-06;2.1738767e-06;1.915488e-06;3.4630962e-06;2.4857072e-06;6.2539954e-07;1.1575919e-06;2.003355e-06;0.00024067434;1.8343466e-06;1.9021157e-06;5.3169055e-07;6.462233e-05;2.3608382e-06;5.394371e-07;1.951891e-06;1.5930063e-06
update;0.00040015578;2.3876704e-05;2.5895906e-06;2.9360677e-05;8.703326e-06;3.0212219e-05;9.061597e-07;2.7891647e-06;0.0011115245;8.936467e-06;1.1443169e-05;0.00031817346;1.1634651e-06;7.099872e-05;0.00063988636;1.1084143e-06;8.207108e-06;0.0005550772
louis;0.00022147602;1.9040872e-05;1.1600053e-05;1.0257529e-05;5.878848e-06;4.3655614e-06;2.110643e-06;3.2400436e-05;6.3168896e-05;3.436978e-05;6.8753925e-06;3.4890902e-06;1.9596723e-06;2.0207732e-05;3.727945e-06;1.8715689e-06;5.4548223e-06;0.0014742396
administer;2.5881252e-06;1.2404254e-06;3.4992016e-05;0.00016074811;2.5000249e-05;2.4731255e-05;2.5923227e-06;1.1085166e-05;5.0109293e-06;1.1938333e-05;2.5572626e-05;1.6127121e-06;2.3622072e-06;2.8751315e-06;4.161795e-06;2.0563868e-06;1.9809827e-06;5.1592197e-06
rational;8.150773e-06;3.5900189e-06;0.0008702322;1.3469747e-05;8.138083e-06;5.5836963e-06;5.87543e-06;2.5025516e-05;1.3099695e-05;6.7627007e-06;4.114119e-05;1.3110106e-06;5.0483845e-06;0.00017636755;4.0066883e-05;4.1775347e-06;7.0490305e-06;2.7342538e-05
krehbiel;1.3294755e-06;2.2372992e-06;8.947645e-07;1.0520499e-06;1.2027123e-06;6.772132e-07;3.2486233e-07;8.846233e-07;1.0828779e-06;1.1873873e-06;1.1466607e-06;7.218069e-05;3.0455644e-07;7.6949e-07;1.0563579e-05;3.0938057e-07;1.5304096e-06;1.1469804e-06
creature;3.0181182e-06;9.303381e-07;0.00020901712;2.7897122e-06;0.00020107048;2.1184794e-06;4.489293e-06;0.00010191464;1.6917886e-06;2.1604462e-06;2.7011456e-06;1.6545974e-06;3.4247705e-06;2.5134459e-05;1.4747832e-06;3.263931e-06;2.011883e-06;1.3315106e-06
aardvark;1.6762415e-06;3.4472464e-06;1.0833271e-06;1.1139853e-06;1.105372e-06;1.27237e-06;8.602369e-07;1.0113898e-06;1.5900888e-06;8.145173e-07;1.1764496e-06;1.392608e-06;6.952398e-07;1.3549412e-06;1.0686733e-06;6.6356955e-07;0.00025582398;3.931264e-05
preach;2.4329283e-06;1.932819e-06;9.514505e-05;3.7020985e-05;3.8730245e-06;3.7546233e-06;2.232873e-06;0.00051605236;1.6929007e-06;1.638321e-06;4.3075484e-05;1.1258351e-06;1.8322161e-06;3.657063e-05;1.2359701e-06;1.6379552e-06;1.9303286e-06;2.2812235e-06
veal;1.5949583e-06;1.1402307e-06;3.3826575e-06;2.0031666e-06;3.822197e-06;3.0105527e-06;6.391799e-07;1.4195996e-06;1.1669864e-06;2.0105988e-06;2.271887e-06;8.724922e-07;4.947207e-07;0.00089811673;8.339863e-07;4.7189437e-07;1.6475112e-06;1.5070218e-06
diego;6.6972366e-06;1.2810682e-05;1.5097488e-06;1.3138485e-05;3.721864e-06;2.2976585e-06;4.7217316e-07;1.5631731e-06;0.00047677633;7.1770896e-06;2.1835651e-06;3.822342e-05;4.6274633e-07;1.9975487e-06;2.3048862e-05;4.4790775e-07;1.5111365e-05;0.00086542394
vilayet;1.182795e-06;9.926024e-07;1.3092031e-06;9.3934267e-07;1.1592389e-06;1.7107313e-06;3.110759e-07;1.1395516e-06;1.0249754e-06;9.987806e-07;0.00011788549;8.5330646e-07;2.6904965e-07;1.424995e-06;8.760546e-07;2.531321e-07;1.0445129e-06;1.0831291e-06
thefollowing;2.101684e-06;8.389213e-06;2.737564e-06;1.9366887e-06;1.8607234e-06;1.5985586e-06;4.128938e-07;1.8117e-05;7.295992e-05;1.8678159e-06;2.0228197e-06;1.5263502e-05;3.901731e-07;1.124874e-05;2.1602818e-05;3.7886403e-07;3.2588077e-06;2.0419425e-06
veil;2.850562e-05;1.5501945e-06;4.6515133e-06;1.7863149e-06;4.07819e-06;3.414085e-06;5.3153155e-07;1.8928398e-05;7.0703613e-06;3.5108078e-05;8.106884e-05;1.3976373e-06;4.8134115e-07;1.579196e-05;1.3003774e-06;4.6058594e-07;1.5028942e-06;1.4361833e-06
reliable;1.734269e-05;6.662149e-05;0.00034064718;0.00015298839;3.046428e-05;7.795714e-06;0.00016049456;2.6711428e-05;7.0514025e-06;5.692077e-06;8.5479805e-05;0.00021460453;0.00014173961;6.141876e-05;2.288697e-05;0.00013591538;0.00062660023;2.0512596e-05
marlin;1.7584896e-06;2.9181804e-06;1.0472695e-06;1.2026e-06;9.569765e-07;1.2425389e-06;5.753593e-07;1.1074457e-06;1.2778356e-06;1.2470026e-06;1.5610818e-06;1.1306405e-06;4.763994e-07;2.852746e-06;1.0455705e-06;4.289331e-07;1.8018776e-06;0.0005789304
corp;0.00013748038;0.00073075574;1.691954e-05;4.274127e-06;1.608843e-05;5.947698e-05;9.524721e-05;7.2007215e-06;0.00030959529;0.00023447498;0.0001092169;0.00047940967;9.9425095e-05;5.539509e-06;8.29356e-05;0.00010227111;0.0003195178;9.7297074e-05
oven;2.7213873e-06;4.6012296e-06;1.423397e-06;1.9742706e-06;1.8085939e-06;2.174477e-06;7.5552634e-07;2.126702e-06;1.2943393e-06;1.6066622e-06;1.6899613e-06;6.521075e-05;6.837454e-07;0.00014931757;1.3433292e-06;6.7262715e-07;6.7588717e-06;1.7726803e-06
scripture;3.366251e-06;1.7026954e-06;0.0004277675;3.6165015e-06;2.109232e-06;1.938677e-06;1.0920661e-06;0.0020276334;2.8573818e-06;2.5012714e-06;5.0357316e-06;1.1435569e-06;8.081422e-07;2.4261699e-06;1.4964113e-06;7.851136e-07;1.7203772e-06;1.4724247e-06
distinction;1.3034175e-05;2.9374548e-06;0.00043547436;0.00021219334;6.27319e-05;7.799558e-06;4.5882302e-06;0.00017320084;5.1649055e-05;8.415394e-06;3.8358085e-05;3.9631514e-06;3.9807032e-06;7.2468574e-05;2.0513176e-06;3.4664697e-06;2.4768717e-06;3.091975e-06
concussion;1.3429436e-06;1.5102937e-06;1.2844723e-06;1.2393909e-06;1.3722797e-06;1.6048825e-06;3.964393e-07;1.1275941e-06;9.042668e-07;1.5501537e-06;1.9432998e-06;8.439171e-07;3.1754962e-07;0.000111479414;8.382395e-07;3.0151827e-07;1.2471104e-06;1.2071246e-06
greig;1.5559368e-06;1.9274994e-06;1.413208e-06;1.3246905e-06;1.6717255e-06;2.0356706e-06;5.385849e-07;1.0927236e-06;9.378841e-07;1.3868943e-06;1.7396352e-06;9.655693e-07;4.3952386e-07;0.0002153911;7.684185e-07;4.156629e-07;1.2989643e-06;1.3886832e-05
oppression;1.5607312e-06;1.2379212e-05;2.2869759e-05;1.6146755e-06;1.8996409e-06;2.4399876e-06;1.7538509e-06;3.821582e-05;1.9361062e-06;1.4507233e-06;4.957577e-05;1.0826865e-06;1.4361999e-06;2.8054254e-05;1.0217259e-06;1.2994304e-06;1.6565245e-06;1.5109937e-06
brook;6.0513635e-06;0.00025892362;2.1027297e-06;1.7343239e-06;1.1194145e-06;1.6331153e-06;3.0898334e-06;4.081664e-06;6.314558e-06;1.4591164e-06;1.4068755e-06;5.9254685e-06;2.664232e-06;3.8609837e-06;2.6794414e-06;2.6585647e-06;1.0065941e-05;0.0004315706
uiuc;0.0006892442;0.0028613189;0.00040619134;5.4337615e-06;1.4678539e-05;1.22699e-05;0.00037302048;2.024615e-05;1.920868e-05;2.2725357e-05;0.00022797332;0.00023609707;0.000361062;0.0004883374;0.00029505807;0.00039608064;0.0022748334;0.0010972845
embed;2.9630033e-05;9.583806e-06;3.7698323e-06;1.91196e-06;2.5811817e-06;1.7209651e-06;7.3237834e-07;1.5316986e-05;2.2860755e-05;0.00015422567;1.7239734e-06;3.0595143e-06;6.6496e-07;1.6499473e-06;9.740613e-05;6.9563185e-07;9.426966e-06;2.04801e-06
attention;0.0001998236;8.662559e-06;8.545401e-05;0.00028979656;0.00023509696;0.00013309512;4.560422e-05;0.0001356004;5.092914e-05;6.0743925e-05;8.240307e-05;5.150889e-05;4.8145546e-05;0.00026320957;8.847518e-06;4.379973e-05;0.00030611083;0.00027652472
mourn;1.897638e-06;1.6989177e-06;2.8802947e-06;1.9013175e-06;1.9323493e-06;1.5540738e-05;1.0628456e-06;2.4412204e-05;1.3539939e-06;1.3725756e-06;4.6667785e-05;1.0926057e-06;9.89708e-07;6.1748087e-06;1.1023506e-06;8.795985e-07;2.0272525e-06;4.139146e-05
utkvx;1.6320422e-06;0.00030867461;1.2032705e-06;1.292492e-06;8.901485e-07;9.3585635e-07;1.9054675e-06;9.540561e-07;5.6012195e-06;1.0193183e-06;8.262845e-07;0.00010852285;1.7002936e-06;1.3627086e-06;2.0960415e-06;1.7625277e-06;2.600508e-06;1.8383645e-06
quote;4.3048665e-05;9.9456964e-05;0.0013724028;4.8963288e-05;5.7061072e-05;0.000101036974;0.0008316306;0.0010793078;9.14695e-05;9.2480266e-05;0.0009423287;9.9182835e-05;0.00070583547;0.00047379316;4.6413592e-05;0.00067895435;0.0003672981;0.00015192581
documentation;4.6824903e-06;1.6315995e-05;8.993968e-06;5.0428616e-06;6.664047e-06;1.0512112e-05;1.0329727e-06;1.3194477e-05;0.00046030304;0.00022995222;3.617995e-05;0.0003603009;1.1456052e-06;3.0814874e-06;0.00079187343;1.1479831e-06;2.964104e-06;1.9446204e-06
worldwar;6.6602215e-06;1.063335e-06;1.2620404e-06;1.0329567e-06;1.2328564e-06;1.7661521e-06;2.7999087e-07;1.1011016e-06;1.1571552e-06;1.0196206e-06;8.397386e-05;9.3770484e-07;2.49924e-07;1.4225252e-06;8.8872423e-07;2.3845462e-07;1.1390285e-06;1.073177e-06
definite;1.4410053e-05;3.3069964e-06;1.17079135e-05;3.498471e-05;5.556255e-05;3.388822e-05;1.0334857e-05;1.1910244e-05;3.943138e-06;3.56584e-05;6.090912e-05;5.0148783e-06;9.747066e-06;7.954949e-06;1.11532245e-05;9.60096e-06;3.9956143e-05;1.6673457e-05
successor;8.14946e-05;3.9975184e-06;3.3048766e-06;2.0493449e-06;5.5264754e-06;2.4138917e-06;5.4055573e-07;1.1057402e-05;5.9927694e-05;3.862889e-05;1.1518514e-05;1.8676734e-06;4.9554706e-07;1.9613817e-06;2.2080037e-06;4.895964e-07;5.30539e-06;2.5635662e-05
alas;2.1024537e-06;7.984731e-06;9.921265e-06;3.0788026e-06;4.55542e-06;3.633079e-06;1.718149e-05;5.109776e-06;1.1283486e-06;1.9675176e-06;3.7826437e-06;1.6386399e-05;1.3559661e-05;5.8144844e-05;1.5034648e-06;1.3016214e-05;1.0738078e-05;2.3708012e-06
