;0;1;2;3;4;5;6;7;8;9;10;11
afterthe;2.9745172e-06;1.5073087e-05;5.5873734e-06;3.66942e-05;1.5325069e-06;6.3988123e-06;2.0705158e-06;1.1827089e-05;2.5025709e-06;1.5278469e-05;3.2044925e-06;3.2536436e-06
revisionism;8.2352534e-07;1.6528847e-06;1.217259e-06;0.00016962187;9.391221e-07;1.752732e-06;1.4698043e-06;3.0293418e-06;1.0945328e-06;1.6328706e-06;1.8225054e-06;1.3292588e-06
netter;8.522065e-06;3.139563e-06;2.2550112e-06;0.00011819233;0.00013981688;1.1458323e-05;5.5920646e-06;1.7336046e-05;3.3459113e-05;2.919684e-06;3.3275596e-06;0.00072211266
territory;5.2662364e-07;2.5392242e-06;1.9916333e-06;0.0013571393;1.1746451e-06;1.9804672e-06;1.6331509e-06;2.920681e-06;3.419898e-06;2.880729e-06;3.120538e-06;8.330379e-07
outward;3.7340767e-06;5.2337828e-06;1.3223256e-06;4.109289e-06;2.0798648e-06;1.5477657e-05;2.0058942e-06;1.5852762e-05;1.606651e-06;0.00010643934;2.272501e-06;2.0454197e-06
fist;3.6754002e-06;3.911138e-06;2.9058458e-06;7.1305262e-06;2.3220698e-06;0.00011517286;8.879241e-06;1.8662922e-06;1.4520834e-06;2.3485012e-05;8.80197e-06;1.5718895e-05
investigate;1.613332e-05;0.00042375678;8.2783525e-05;0.000100219935;5.123852e-06;1.0550356e-05;3.1581776e-06;1.4675151e-05;2.4726993e-05;0.00015446969;1.7308956e-05;3.063931e-06
variety;1.6226464e-05;0.00023100605;2.478773e-05;1.6106416e-05;8.645829e-05;7.4518503e-06;1.6047416e-05;0.00012015934;0.00029845512;0.00019469518;8.308014e-05;1.47098e-05
month;6.572448e-05;0.00054571975;0.00037404773;0.0005662915;0.0010470587;0.0022976915;0.00036802117;8.051345e-06;0.0001463529;0.001187107;0.00030374434;0.0009640338
formulate;7.073947e-05;2.5365292e-05;3.3037657e-05;2.5873684e-05;1.319478e-06;3.173001e-06;1.7891294e-06;1.3650375e-05;1.8117839e-06;2.635052e-06;4.1924404e-06;1.4198765e-06
nagle;1.4882397e-06;9.644346e-05;0.00013116299;2.3041748e-06;1.5585491e-06;2.5039274e-06;2.044285e-06;1.7383202e-06;2.4474261e-06;2.4139079e-05;2.6247858e-06;1.9217268e-06
update;3.299267e-06;0.00023431717;1.1168764e-05;1.5123848e-05;0.00013104352;1.0204523e-05;0.00048132215;3.6228391e-06;0.0008388633;0.0004468676;7.2784587e-06;6.2314415e-05
louis;3.7601887e-06;1.095636e-05;2.458578e-05;7.7654295e-06;4.84285e-06;4.159994e-06;0.0008547911;2.0720983e-05;4.789781e-06;0.00011057638;5.687644e-06;9.665921e-06
administer;1.8788953e-05;3.1824507e-06;1.9194567e-05;2.2059963e-05;1.55583e-06;3.4749633e-06;4.05414e-06;1.7303802e-05;4.2373717e-06;7.923161e-05;2.603889e-05;2.5208376e-06
rational;0.0006827617;0.00019572156;9.928434e-06;2.7173503e-05;2.8398304e-06;1.3058774e-05;2.0396223e-05;7.120047e-05;3.176737e-05;1.3968722e-05;3.6283636e-05;3.883676e-06
krehbiel;8.430845e-07;9.677246e-07;1.2578324e-06;9.651923e-07;8.16134e-05;9.957845e-07;1.1994065e-06;9.644826e-07;1.270533e-05;1.5036843e-06;1.2589813e-06;2.7733208e-06
creature;8.0610575e-05;3.4346416e-05;2.630142e-06;2.6823147e-06;2.4691233e-06;6.1046917e-06;1.870921e-06;0.0001241798;1.8230378e-06;1.5617201e-05;1.4818497e-05;3.990289e-06
aardvark;7.706864e-07;1.0019231e-06;1.1339644e-06;1.0368875e-06;9.7210825e-05;1.6127933e-06;3.5704976e-05;8.1417505e-07;1.7376263e-06;1.6546982e-06;1.2120605e-06;5.558951e-06
preach;7.9437295e-06;6.779258e-05;1.9861025e-06;3.900427e-05;1.2227955e-06;6.4388255e-06;2.424035e-06;0.00044802783;1.5863527e-06;8.820879e-06;3.4828718e-06;1.8936571e-06
veal;1.7018857e-06;0.00013127761;5.051566e-06;2.8965696e-06;1.6287551e-06;4.9567698e-06;2.3992511e-06;2.3611906e-06;7.9750697e-07;2.671611e-06;0.00076089747;2.2566946e-06
diego;2.1483752e-06;1.8257107e-06;4.747012e-06;2.1121843e-06;3.181521e-05;2.21414e-06;0.000598421;1.6890657e-06;7.375207e-05;6.4303444e-05;2.6027458e-06;0.00017263179
vilayet;6.2158983e-07;1.4853883e-06;1.0893649e-06;0.000111122834;8.909534e-07;1.5093049e-06;1.3604983e-06;1.3008532e-06;1.0021913e-06;1.5098086e-06;1.576695e-06;1.1934902e-06
thefollowing;1.591097e-06;6.369492e-06;1.9298693e-06;1.8128845e-06;1.228007e-05;1.5496346e-06;2.3637015e-06;1.1450501e-05;2.9060593e-05;6.754111e-06;5.2307464e-06;9.3347135e-06
veil;2.4484118e-06;6.1555133e-06;4.0011895e-05;6.37274e-05;1.1702788e-06;2.088386e-06;1.7290109e-06;1.3686953e-05;1.6269669e-06;1.792902e-05;1.002948e-05;1.6419963e-06
reliable;0.00034724726;9.1696194e-05;9.973173e-06;8.932182e-05;0.00031232744;1.9721641e-05;1.8355784e-05;7.049539e-05;1.9067293e-05;6.679483e-05;1.2705806e-05;6.334872e-05
marlin;7.1845807e-07;1.1574672e-06;1.0212364e-06;1.8554883e-06;1.6403246e-06;1.400435e-06;0.00045574686;1.4063968e-06;7.879617e-07;1.7798343e-06;2.7516728e-06;2.222831e-06
corp;1.1949792e-05;7.058902e-06;0.0003451207;0.00013627356;0.00037686905;1.2897358e-05;0.0001555483;1.7420727e-05;0.0001607251;0.00012746522;2.1912227e-05;0.0006674382
oven;7.4439413e-07;0.0002603389;1.6112181e-06;2.050932e-06;1.7895023e-05;4.494656e-06;1.6247651e-06;1.932706e-06;1.3002746e-06;2.1302112e-06;2.2618049e-06;1.9426354e-06
scripture;5.0362924e-06;1.9122247e-06;1.915167e-06;3.457139e-06;1.0603558e-06;1.0962995e-06;1.5915837e-06;0.0017083772;1.4145662e-06;3.405948e-06;2.2937234e-06;1.6473888e-06
distinction;0.0003363512;5.965522e-05;1.02845515e-05;3.5551828e-05;2.9491484e-06;5.8543146e-06;4.344288e-06;0.00014148687;2.233183e-06;6.472826e-05;3.0268764e-05;2.4640165e-06
concussion;6.159379e-07;0.00016355752;1.5050866e-06;2.1986464e-06;1.1873507e-06;2.7301062e-06;1.4027565e-06;1.6343577e-06;1.0096952e-06;1.5317473e-06;1.7849452e-06;1.2678313e-06
greig;5.9303187e-07;0.00024129555;1.029243e-06;2.1987155e-06;1.0201796e-06;3.252912e-06;7.1619083e-06;1.5985042e-06;6.7110335e-07;1.4428033e-06;1.6250051e-06;8.3653845e-07
oppression;2.2664287e-06;3.5246749e-06;1.6609786e-06;5.049085e-05;1.154934e-06;2.3749817e-06;1.8330935e-06;3.7910442e-05;1.328107e-06;1.9942154e-06;2.4188214e-05;1.5241539e-05
brook;1.4405432e-06;3.0506776e-06;2.1847607e-06;1.4448106e-06;1.3137474e-05;3.2557236e-06;0.00020417542;3.1050915e-06;4.1235203e-06;5.2867085e-06;1.9571378e-06;0.00016411777
uiuc;3.805144e-05;0.0008407758;2.5617896e-05;0.00032373928;0.0011441221;7.568453e-05;0.0010475956;5.1635772e-05;0.0002467883;0.0002811341;0.0002165543;0.0026942983
embed;2.5433005e-06;1.7233206e-06;0.000133768;1.9118336e-06;3.1230152e-06;7.3942084e-07;1.6553546e-06;1.2988841e-05;9.2130715e-05;1.1038098e-05;2.2862328e-06;6.965475e-06
attention;0.00010963905;0.00026183657;7.0466886e-05;7.3747266e-05;0.00013032342;0.00019639387;0.00028037635;0.00013978117;8.140383e-06;0.00022546136;0.00013728986;8.374413e-06
mourn;1.655898e-06;3.45784e-06;1.2096916e-06;2.982522e-05;1.3317037e-06;7.896609e-06;4.0978e-05;1.3771174e-05;1.1413579e-06;1.9382962e-06;4.1394633e-06;2.1286717e-06
utkvx;1.3943289e-06;1.121232e-06;1.3574765e-06;1.0738568e-06;4.1452673e-05;1.8015274e-06;2.4149022e-06;1.0643948e-06;3.7340437e-06;2.0503749e-06;7.7484665e-06;0.0003461577
quote;0.0005138662;0.0004231052;0.00015341588;0.00095482625;0.00027770753;5.0142204e-05;0.00017577596;0.0014438455;6.0857325e-05;5.30064e-05;0.0004552051;0.00022237831
documentation;4.8029146e-06;6.6478524e-06;0.00014253389;3.3105553e-05;0.000159941;2.9890907e-06;2.4847136e-06;1.2099549e-05;0.0007581231;1.7891238e-05;3.9140127e-06;5.9088707e-05
worldwar;7.078046e-07;1.4294147e-06;1.1321016e-06;7.824991e-05;9.225718e-07;1.4170685e-06;1.3599056e-06;1.3197908e-06;1.0432517e-06;4.3801006e-06;1.5823334e-06;1.2669936e-06
definite;7.4551455e-05;3.0432722e-05;4.2319687e-05;8.5395535e-05;1.1563232e-05;6.011243e-05;1.376275e-05;1.4249916e-05;1.8352486e-05;1.621506e-05;6.421769e-06;2.889401e-05
successor;5.135193e-06;2.4820147e-06;2.6362948e-05;1.4248498e-05;2.9728233e-06;2.267782e-06;4.180601e-05;1.0025519e-05;1.2666681e-05;4.8761187e-05;3.3231133e-06;4.139075e-06
alas;1.0431907e-05;5.0565664e-06;2.7119088e-06;3.8193975e-06;7.5246144e-06;3.1564316e-05;2.4021451e-06;4.2819133e-06;1.7590214e-06;2.4996207e-06;5.5445733e-05;4.0599166e-06
oscs;1.1222803e-06;1.4525979e-06;1.0249078e-06;1.5873482e-06;1.5943151e-06;2.346435e-06;0.00012683975;1.3227204e-06;1.2011143e-06;1.8044763e-06;2.7509486e-06;9.531201e-06
occasional;7.50851e-05;4.154276e-06;2.5283773e-06;2.490959e-05;2.073201e-05;1.6807544e-05;2.1318929e-05;7.614279e-06;1.123637e-05;3.3483557e-05;4.2327733e-06;4.1164244e-06
mediot;7.025322e-07;1.0544579e-06;8.240614e-07;1.3664405e-06;1.2294911e-06;1.2381576e-06;0.00013091094;1.032263e-06;8.050438e-07;1.3494232e-06;1.1237697e-06;2.0533569e-06
constraint;2.7363913e-06;2.721173e-06;3.1441027e-06;2.7075333e-05;1.759101e-05;2.8123645e-06;1.9299753e-06;1.9416477e-06;3.9605453e-05;0.0001911722;1.2972404e-05;3.4597583e-06
wesleyan;3.1977195e-06;2.0064535e-06;1.5415576e-06;6.986028e-06;1.5066798e-06;2.84841e-06;7.3723866e-05;2.1983169e-05;1.4830481e-06;5.7037185e-05;2.2883683e-06;1.1235148e-05
england;7.68319e-06;7.640082e-06;3.7153666e-06;1.2386526e-05;3.4215611e-06;4.447412e-06;8.6056e-06;6.252352e-05;4.9916565e-05;0.00020759643;0.00032366213;0.00038789792
disconnect;1.189129e-06;1.2025921e-06;1.6203079e-06;2.25277e-06;0.00013338577;1.6338864e-06;1.51893e-06;1.0706171e-06;2.01021e-05;1.9198312e-06;1.452945e-06;6.0223765e-06
enhanced;1.0972137e-06;1.2866285e-06;1.421754e-06;1.4965009e-06;6.788646e-06;1.0283931e-06;1.3339181e-06;1.2379479e-06;4.9127266e-05;1.7662261e-06;7.819243e-06;3.4130196e-06
asleep;5.9126237e-06;8.913138e-06;3.5872895e-06;1.9673358e-05;3.484402e-05;7.419168e-05;3.6469606e-05;9.168725e-06;1.6834813e-06;4.3195814e-06;2.746005e-06;3.475924e-06
presumption;5.4973284e-06;2.3216899e-06;1.7681093e-06;1.978526e-06;1.2440487e-05;3.2949245e-06;1.860505e-06;3.9237497e-05;1.4477182e-06;3.7385873e-06;1.1719954e-05;2.5232166e-06
cleveland;1.6035011e-06;0.00024246935;2.7704145e-06;0.00039447335;6.472775e-05;1.820004e-05;0.000608434;4.342971e-06;6.723048e-06;4.47112e-06;1.3171872e-05;0.0019027313
heck;0.00016178857;1.3161419e-05;6.227687e-06;1.687588e-05;9.713071e-05;0.00025550072;0.0002006523;2.064276e-05;3.8286908e-06;5.7742745e-05;1.17696345e-05;4.9224058e-05
frozen;1.4778959e-05;3.2756564e-06;4.390281e-05;8.261579e-06;2.875394e-06;5.8865535e-05;7.669009e-06;1.98902e-06;3.5350047e-06;1.1916616e-05;7.204809e-06;4.9582814e-06
stuart;3.0874385e-06;1.915998e-06;3.921104e-06;4.0358602e-05;4.7599682e-05;2.2504194e-06;2.7543697e-06;1.3691901e-05;6.816685e-05;3.6264116e-06;2.4898131e-06;0.00014848192
fuse;2.1335723e-06;3.6734452e-06;1.311768e-05;1.5408292e-06;0.00024306055;3.0551403e-06;1.6037592e-06;4.3507416e-06;2.6652308e-06;4.2393633e-05;3.1289412e-06;4.473969e-06
dense;3.4682196e-06;9.278517e-06;6.0511593e-06;1.6012953e-05;2.9172174e-06;1.2385674e-05;2.24375e-06;5.67831e-06;1.6657461e-06;0.00010416244;9.873478e-06;2.1344122e-06
robinson;2.4155822e-06;2.1423582e-06;4.1088274e-06;2.4098967e-05;2.8311715e-06;2.4063527e-06;0.00021837516;1.870476e-05;5.4308516e-06;3.8608014e-06;4.586863e-06;2.8398614e-05
default;5.208033e-06;2.473515e-06;1.9706285e-05;3.197267e-06;2.8811775e-05;7.02425e-07;2.957748e-06;3.3145556e-05;0.0015136125;5.5503915e-06;3.6888093e-06;7.520823e-06
pertinent;2.6164942e-06;2.251461e-06;2.2071436e-06;8.358609e-06;1.1445766e-05;2.1336657e-06;9.523015e-06;3.684658e-05;3.0106241e-06;1.4638055e-05;2.7573942e-06;9.879932e-06
prabhakar;5.943063e-07;1.5083713e-06;1.0926246e-06;0.00014488527;9.1598e-07;1.5183206e-06;1.3436611e-06;1.3625896e-06;1.0597876e-06;1.5034807e-06;1.683375e-06;1.098807e-06
pose;0.00015289207;8.948403e-05;0.00014563308;3.362035e-05;5.0730737e-06;4.3481996e-05;0.00011399916;3.3077824e-05;2.5830602e-06;2.2773691e-05;8.713693e-05;1.2754727e-05
mightbe;5.630432e-05;7.998514e-06;5.0953945e-06;1.0677261e-05;2.1975859e-05;4.0304763e-05;2.5467962e-05;3.5478813e-06;2.2091347e-06;6.0653206e-06;8.982518e-06;7.891096e-06
reasoning;0.00046189092;6.7647875e-06;5.1466006e-05;6.611236e-06;2.5271842e-05;4.9651107e-06;1.8051122e-05;0.00023799937;3.7668742e-06;4.6239747e-05;0.0001063838;4.882984e-06
outlaw;6.939334e-06;0.00029310444;0.00024093837;2.1471955e-05;1.6682627e-06;1.4460744e-05;6.0951887e-05;1.7137081e-05;1.6508803e-06;3.8409976e-06;9.1704416e-05;2.0029427e-06
looking;1.0272669e-06;1.110338e-06;1.214972e-06;1.1988767e-06;3.0043655e-05;1.1920981e-06;1.458088e-06;2.4962367e-06;6.003024e-06;1.6335825e-06;1.4109714e-06;3.8105572e-06
disappointing;1.1092266e-06;1.3575788e-06;4.9715486e-06;1.3395525e-06;2.6290198e-05;1.6469116e-06;1.5746593e-05;1.1136905e-06;1.6411698e-06;4.705642e-06;1.7339115e-06;3.2007943e-06
gandler;7.173339e-07;7.234318e-07;9.775058e-07;9.570866e-07;3.1391605e-06;8.866773e-07;1.549667e-06;9.24846e-07;1.4050594e-06;1.3487876e-06;1.0934455e-06;0.00019560251
theway;3.2263054e-06;5.550602e-06;1.9802337e-06;2.4096671e-05;1.1124345e-05;2.4973679e-05;2.201875e-05;1.25153565e-05;3.0144681e-06;2.0857615e-05;3.5211588e-06;4.721273e-06
agony;1.3673875e-06;1.534754e-06;1.0690499e-06;1.14588875e-05;8.989575e-07;1.5490303e-06;1.3612927e-06;3.0242933e-05;1.0189428e-06;1.6928223e-06;1.495314e-06;1.459255e-06
aprogram;1.194348e-06;1.154309e-06;4.0490377e-06;1.4449151e-06;3.3770743e-06;9.3912496e-07;1.486455e-06;1.248207e-06;4.717945e-05;2.0652722e-06;1.4266984e-06;4.1816716e-06
billy;1.5537813e-06;3.461083e-06;1.9987133e-06;1.6507494e-06;0.000105046835;2.7918838e-06;0.00022385993;2.3797074e-06;4.520663e-06;2.3938712e-06;4.446223e-06;7.9995025e-06
anatomy;1.9672548e-06;1.167821e-06;1.3678782e-06;1.6952741e-06;1.9445781e-06;2.0523157e-06;3.195725e-06;1.3388958e-06;1.0047906e-05;2.800449e-06;2.1334026e-06;8.4646876e-05
milwaukee;1.2110904e-06;4.588206e-05;1.6836634e-06;2.2287147e-06;2.563296e-06;4.1818275e-06;0.00042504977;1.8529628e-06;1.294157e-06;6.2965746e-06;3.216415e-06;5.3964673e-06
newsweek;4.0333125e-06;1.7293041e-05;2.1314029e-06;6.1329883e-06;1.8023932e-06;3.8215594e-06;2.8415832e-06;1.7102322e-05;1.524907e-06;9.512296e-06;3.4126075e-05;1.4528204e-05
equipment;4.963624e-06;0.00026602345;0.00058244483;9.951277e-06;0.0007455585;1.5074644e-05;3.6741517e-06;2.4053993e-06;0.00011182162;0.00026364208;3.2723172e-05;1.3055105e-05
liable;7.543715e-06;2.3968462e-06;4.811904e-05;2.8295058e-06;1.0715292e-05;2.5262507e-06;2.0480197e-06;1.8158622e-05;2.053578e-06;5.6644476e-06;3.4589713e-05;4.445219e-06
vera;3.6588056e-06;2.3771709e-06;1.0644728e-06;2.3789864e-06;1.307019e-06;3.858562e-05;1.7709739e-06;0.0001255989;1.0227602e-06;3.6579888e-06;1.871438e-06;1.6568533e-06
notoriously;1.9211997e-05;1.3112282e-06;1.33925005e-05;1.3949082e-06;1.5790728e-06;1.4555361e-06;1.4732285e-06;2.1767125e-06;3.0911115e-06;2.8385066e-06;2.5449954e-06;4.063689e-06
bream;7.181156e-07;1.0744905e-06;8.81468e-07;1.410413e-06;1.274974e-06;1.2460395e-06;0.00013765323;1.0901695e-06;8.752721e-07;1.410583e-06;1.3113589e-06;2.137223e-06
founder;3.2740913e-06;2.9491607e-06;9.630557e-06;8.903847e-05;1.378506e-06;2.1120966e-06;1.8289742e-06;8.9083514e-05;1.4384838e-06;1.0401066e-05;4.4995522e-05;1.8437637e-06
absent;4.964997e-06;2.2927777e-06;3.053743e-05;8.162444e-06;3.5851913e-06;1.7908574e-06;1.3071258e-05;2.7123062e-05;5.2855385e-06;2.7078465e-06;1.4680698e-05;3.3800513e-06
partially;5.505797e-05;2.9134264e-06;1.6825792e-05;2.7179294e-06;6.3395582e-06;6.6256453e-06;4.4696067e-06;8.966566e-06;3.5738171e-06;0.00011364009;6.633347e-05;3.201214e-05
specialist;3.088578e-06;2.2163958e-05;2.4176247e-06;1.5201094e-05;5.2528576e-06;7.878157e-06;4.1448307e-06;2.0329692e-06;3.804e-06;0.00026567339;2.1776485e-05;4.5999923e-06
funny;0.00033790793;0.0005530569;1.2568449e-05;4.88809e-05;9.599073e-05;0.000495832;9.062774e-05;1.7953307e-05;4.1822536e-06;5.4226443e-06;7.1141236e-05;1.9041816e-05
hollow;3.2445316e-06;3.1745345e-05;2.1147437e-06;2.2439574e-05;8.318475e-05;3.10658e-05;2.7552655e-06;6.146387e-06;4.0126706e-06;3.8043778e-05;1.0890703e-05;2.976264e-06
partof;5.727258e-06;2.7125836e-06;3.5745259e-06;1.5174928e-05;1.2987842e-05;3.1246125e-06;2.4838537e-06;5.791901e-05;1.34926995e-05;2.0753594e-05;3.2702578e-06;6.310361e-06
prominent;2.9135983e-06;3.0838928e-06;2.9031853e-05;4.9471477e-05;1.2440433e-06;2.0002383e-06;1.8470812e-06;3.412327e-05;1.844469e-06;3.8289996e-05;4.1872436e-06;1.8534354e-06
athiest;2.6346554e-06;1.3800719e-06;1.0759231e-06;1.7984335e-06;9.94987e-07;1.2245428e-06;1.3144919e-06;0.00010953249;1.0541096e-06;1.6711627e-06;1.5666169e-06;2.0742411e-06
preprocessor;1.0580519e-06;1.0017034e-06;1.3407533e-06;1.4497919e-06;1.8758374e-06;7.465411e-07;1.2236333e-06;1.2231066e-06;7.605225e-05;1.8172003e-06;1.2762914e-06;3.2346504e-06
gary;3.0225478e-05;5.0460644e-06;4.4552794e-06;3.6579215e-06;0.00015548355;1.03114235e-05;0.00095469493;1.2995253e-05;1.2145069e-05;0.00043728758;0.00047543817;0.00049683853
spook;1.2090421e-06;8.128827e-05;0.00024241384;2.5955744e-06;1.3123686e-06;1.9151353e-06;1.4953428e-06;2.4810283e-06;1.3425799e-06;2.1098335e-06;6.34171e-06;1.2260429e-06
bunk;6.598833e-05;1.8007137e-06;2.1799488e-06;4.133343e-06;2.7639e-06;3.0695205e-06;6.9491407e-06;3.1679497e-06;1.7165621e-06;6.965204e-06;4.2812e-06;3.2888552e-06
simply;0.0015298681;0.0007198755;0.0005320926;0.000493046;0.00020816964;0.00016702045;0.0002850751;0.0010253787;0.00025539642;6.606663e-05;0.00065275363;1.5508438e-05
colored;3.909321e-06;2.0727311e-06;1.7931342e-06;5.312959e-06;4.1973934e-05;8.513726e-06;1.9995953e-06;1.4581917e-06;1.39023105e-05;4.5574625e-06;2.707532e-06;5.3608323e-06
odometer;5.364089e-07;1.1855498e-06;1.5628827e-06;1.2774958e-06;0.00037226427;1.9493764e-06;1.3928453e-06;1.1446832e-06;2.1764931e-06;1.7934653e-06;1.5161221e-06;2.9960595e-06
comparable;3.137939e-05;2.3396347e-05;4.078227e-06;0.00010191911;0.00020268989;5.011495e-05;7.12751e-05;1.3622208e-05;6.5599954e-05;4.046645e-05;4.0951254e-05;8.857458e-06
small;0.00082397676;0.0003421744;0.00019665885;0.00060813397;0.0010831545;0.0009878017;0.00014946827;7.922647e-05;0.00097086316;0.0016880126;0.00049804285;9.149848e-05
barry;2.028402e-06;1.9745573e-06;2.9985106e-06;1.8244339e-06;2.7246568e-05;3.8553726e-06;0.00073748553;1.4618272e-06;2.6508389e-05;8.752298e-06;3.951322e-06;0.00034389997
imprisonment;1.5287048e-06;2.9831535e-06;2.8913084e-06;7.137647e-05;1.0807116e-06;1.9432027e-06;1.4918089e-06;5.2293813e-06;1.3657528e-06;4.1636413e-06;2.7744516e-05;1.7557833e-06
option;1.689981e-05;0.0015669115;7.171986e-05;6.663829e-05;0.0006383805;4.485225e-05;1.21689345e-05;9.572381e-06;0.0007119042;0.0006406705;0.00033101233;2.069886e-05
genesis;6.428199e-06;3.737893e-06;9.225213e-05;1.5301599e-05;2.3447187e-06;2.0432933e-06;4.4928616e-05;0.00033584086;2.3742134e-06;3.4299894e-06;2.7569657e-05;0.00022153945
negotiable;2.783624e-06;1.6598968e-06;3.6779427e-05;5.546493e-06;3.9140523e-05;1.7118574e-06;3.019624e-06;1.3118076e-06;2.6784194e-06;2.3507553e-06;2.1419098e-06;3.1315107e-05
uiowa;2.9169792e-06;2.039476e-06;6.665565e-05;8.874964e-05;3.998452e-06;1.7751983e-06;2.1101773e-06;1.6684404e-06;4.137688e-05;5.791053e-06;2.7003118e-06;3.9830862e-05
telex;1.089186e-06;1.1825722e-06;1.6325567e-06;4.226714e-06;2.0107705e-06;1.1407889e-06;1.8878636e-06;1.3163052e-06;2.791073e-05;4.44302e-06;1.5527808e-06;3.3117292e-05
descent;2.9999917e-06;7.938297e-06;2.2065879e-06;2.6754718e-05;1.3525835e-05;5.139563e-06;2.160998e-05;4.8946127e-05;1.7270268e-06;2.8159917e-05;2.7665951e-06;2.6551515e-06
thenumber;4.8248776e-06;3.3970769e-06;1.1946325e-05;2.1726077e-05;1.0617456e-05;2.9800196e-06;7.771442e-06;1.3891629e-05;2.2420647e-06;3.119936e-06;9.546961e-05;3.0480533e-05
headline;2.5860509e-06;2.4243906e-05;1.93787e-06;3.0871e-05;1.5846167e-06;4.1627245e-06;5.963069e-05;2.5765457e-05;2.262461e-06;2.8651968e-05;1.0339307e-05;4.5909687e-06
safety;7.5787675e-06;0.00023771916;0.00020055429;4.7334877e-05;0.00019102829;2.1270183e-05;6.75025e-06;4.5275797e-06;2.9797236e-06;0.00043844574;0.0015306132;5.499839e-06
parkway;1.366264e-06;1.3996021e-06;2.5385238e-05;1.4546446e-06;9.840447e-06;1.0413662e-06;1.6971801e-06;1.2783681e-06;1.10838455e-05;8.492179e-06;4.1398484e-06;1.6421147e-05
afflict;1.9200018e-06;1.9837303e-06;1.6666401e-06;2.1516344e-06;1.2270898e-06;1.684217e-06;1.9595755e-06;9.169923e-06;1.3420423e-06;3.745139e-05;1.5591406e-05;2.6008106e-06
atla;1.7931322e-06;1.7095442e-06;1.4821962e-06;1.8240529e-06;1.3013686e-06;1.3166074e-06;1.6064564e-06;1.1128575e-05;1.5470739e-06;6.909883e-05;2.4959588e-06;2.6801135e-06
limbaugh;1.577738e-06;7.5587345e-06;4.674945e-06;3.5590532e-05;1.8459771e-06;3.0971287e-06;1.22414385e-05;2.9480452e-06;1.3871467e-06;4.4648527e-06;0.00051317964;5.1556494e-06
battery;1.5282194e-06;2.9583384e-06;2.6983416e-06;3.0106262e-06;0.0015441901;5.64847e-06;3.5156095e-06;1.3445604e-06;3.944271e-06;0.00011604296;3.7644284e-06;9.094115e-06
kelso;1.0056297e-06;1.871821e-06;1.2495718e-06;1.736584e-06;1.2845155e-06;1.3553199e-06;1.3557399e-06;1.2579309e-06;1.4915372e-06;9.727469e-05;1.8227054e-06;1.9758866e-06
hilbert;1.8531814e-06;1.4826752e-06;1.1281903e-06;1.6879952e-06;1.1515102e-06;1.353771e-06;2.471714e-05;3.2013017e-05;1.0947498e-06;1.8272258e-06;1.5548598e-06;2.0563923e-06
tackle;2.134537e-06;2.2354552e-06;3.0390424e-06;1.1856539e-05;1.6275719e-06;2.0185657e-06;1.9398956e-06;4.0980017e-06;1.794995e-06;2.0912219e-05;1.2902024e-05;3.920199e-06
efficacy;1.5876637e-06;1.352557e-06;4.035932e-06;1.6442243e-06;1.1601002e-06;1.0985705e-06;1.3507248e-06;4.0718965e-06;1.3073744e-06;3.7992402e-05;2.0284476e-06;1.7829872e-06
benjamin;1.991156e-06;8.979742e-06;2.185467e-06;7.4205025e-05;3.173545e-06;3.6360148e-06;4.437032e-05;1.17381005e-05;1.2493491e-05;2.5939914e-06;2.888625e-06;9.7176766e-05
politically;3.2047599e-06;9.572689e-05;2.1624048e-06;2.8941315e-05;1.813708e-06;9.810819e-06;2.647513e-06;5.1494513e-05;1.1889507e-06;3.6339138e-06;0.00017026498;2.1800495e-06
overturn;1.489198e-06;9.385441e-05;2.9348155e-06;5.043594e-06;1.960437e-06;4.208158e-05;2.3573778e-06;1.8829596e-06;1.1022433e-06;2.2011625e-06;3.2014534e-05;1.6327833e-06
hayes;3.82959e-06;1.8916038e-06;2.5904748e-05;1.9254599e-06;9.848004e-06;1.7629465e-06;0.00017355026;0.00010213812;2.1839305e-06;2.5374397e-06;2.8393424e-06;0.00016594704
vulnerable;3.2423725e-06;2.389366e-05;0.00015438469;2.6138596e-06;2.6249688e-06;5.393489e-06;1.3097575e-05;2.9219443e-06;1.8513579e-06;3.524296e-05;1.3030854e-05;2.5505356e-06
tantrum;1.1955389e-06;1.4927415e-06;1.2355546e-06;1.5122897e-06;1.2209439e-06;1.5053904e-06;1.482785e-06;1.4137391e-06;9.2956657e-07;1.5387575e-06;5.496847e-05;2.1807732e-06
