;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
democratic;1.4488587e-06;2.0709801e-06;1.8292754e-06;0.00030318883;3.2268126e-05;1.3058716e-06;3.937687e-06;1.5960405e-06;1.7744827e-06;1.5628492e-06;8.228666e-07;0.00017096219;3.921905e-06;6.769104e-07;2.3010882e-06;2.3011837e-06;2.986829e-07;9.1369463e-07;8.348267e-07;3.6955892e-06;0.00060942327;1.0424081e-06;2.1042574e-06;1.5714297e-06
kingdom;3.0754704e-06;3.3684962e-06;0.00091200176;9.70598e-06;1.5456886e-06;6.789008e-07;2.0294e-06;3.509731e-06;0.0001317568;7.61876e-07;1.7842445e-06;5.7042722e-05;5.856883e-06;4.550043e-07;7.872262e-05;1.9867796e-06;3.3245925e-07;4.602243e-05;2.5945806e-06;2.5168945e-06;0.000109722656;3.978388e-06;4.8844004e-06;6.8343456e-07
monosodium;1.4859158e-06;1.0900577e-06;7.208956e-07;1.1004695e-06;7.637235e-07;2.653138e-07;6.8423674e-07;1.5699422e-06;1.0305513e-06;3.0709737e-07;8.4404974e-07;8.7552706e-07;1.0726648e-06;2.5510192e-07;9.542117e-07;8.020535e-07;4.7503477e-07;7.8665704e-07;1.0874734e-06;1.0019919e-06;1.038383e-06;7.898508e-07;8.2811675e-05;2.818504e-07
highway;0.0013021933;1.2599029e-05;5.8235996e-06;0.000110445115;2.2547772e-06;2.1882774e-06;2.6821417e-06;3.4309794e-06;5.8963033e-05;2.5213403e-06;2.9215962e-05;3.7732846e-06;3.7906518e-06;2.2719883e-06;1.7892596e-06;3.1621764e-06;2.1052829e-06;2.9766088e-06;3.6035274e-06;2.6153746e-06;0.00016197124;3.7300358e-06;3.562863e-06;2.5889922e-06
accomplishment;1.3365077e-06;2.8612085e-06;1.0540531e-06;5.6195153e-05;1.2182952e-06;2.14975e-06;1.9511099e-06;2.1306626e-06;1.404713e-06;2.5689492e-06;8.3395855e-07;1.4753393e-06;2.049374e-06;1.3352204e-06;3.9771717e-06;3.9704188e-05;9.909766e-07;9.845487e-07;1.4077812e-06;1.6791813e-06;1.0798721e-05;1.03184e-06;5.0807944e-06;2.5608044e-06
tendency;3.3433887e-06;5.8833175e-05;7.893684e-05;4.3339182e-06;1.5010831e-06;1.2160941e-05;1.8964418e-05;1.7353266e-06;1.5680497e-06;1.3271605e-05;1.85145e-05;7.6051883e-06;2.3129289e-05;1.04826795e-05;0.00012038968;5.5874234e-06;5.5517203e-06;1.4284037e-06;1.5517938e-06;2.6886728e-06;5.75753e-06;2.0621565e-06;2.5127924e-06;1.2897051e-05
suspicious;5.078339e-05;6.365765e-06;2.6639776e-05;4.4270323e-06;4.393576e-05;4.4700796e-06;4.553472e-05;4.9587225e-06;4.3469895e-06;4.9742516e-06;1.4550128e-05;1.7021017e-06;4.579905e-06;4.7067892e-06;2.6799532e-06;1.73814e-06;5.2169603e-06;8.753373e-06;2.7032888e-06;3.2449945e-05;7.5994576e-06;2.3492064e-06;3.1425395e-06;4.4829135e-06
affiliate;1.8618924e-06;1.38024e-06;6.7408396e-06;4.727176e-06;3.434546e-05;9.0566783e-07;2.9922564e-06;4.5875164e-05;9.626805e-05;9.789148e-07;1.6740978e-06;3.0509222e-05;4.6654814e-06;7.6467137e-07;1.934046e-06;7.3577554e-05;1.2673974e-06;2.921002e-06;3.2377097e-06;2.6892663e-05;5.4199477e-06;2.4388193e-05;2.3859668e-06;9.0776757e-07
philly;1.7827726e-05;1.027893e-06;7.967724e-07;9.893157e-07;8.217699e-07;4.2419063e-07;7.4516686e-07;2.0832579e-06;9.307094e-07;4.7385424e-07;6.2809904e-06;1.0012201e-06;1.1560195e-06;4.6901363e-07;8.712059e-07;0.0004216207;1.4958621e-06;8.3269435e-07;1.3279363e-06;1.1592646e-06;1.0166028e-06;7.707751e-07;2.2679678e-06;4.6180654e-07
belly;2.269687e-06;7.1875536e-07;9.733645e-07;2.070224e-06;1.7305478e-06;7.149167e-07;9.032967e-07;1.4937352e-06;1.0507558e-06;8.030524e-07;9.2069723e-07;2.3296501e-05;1.4041232e-06;5.1431795e-07;1.1860088e-06;1.2397688e-06;5.614936e-07;7.7068506e-07;1.1356914e-06;7.7461984e-05;1.2376166e-06;8.588971e-07;1.785556e-05;6.6453475e-07
conditt;1.2720504e-06;5.137531e-07;6.0326616e-05;6.628796e-07;7.2145264e-07;2.9312156e-07;6.1869895e-07;1.8542119e-06;1.0359867e-06;3.3815297e-07;6.465126e-07;1.0003067e-06;1.3479454e-06;2.3705951e-07;1.4037698e-06;9.3060777e-07;5.203938e-07;5.538377e-07;9.782776e-07;8.826818e-07;7.3452975e-07;5.0052466e-07;9.592279e-07;3.0082725e-07
anti;6.8062277e-06;3.1640608e-05;0.00010429253;5.4345055e-05;0.00018862219;1.4629888e-05;3.6174897e-06;3.158642e-06;2.920441e-05;1.736847e-05;2.0856014e-06;0.0012557295;0.0014650318;8.174686e-06;0.00020726057;3.0720705e-06;2.5428465e-06;4.9073274e-06;2.2916624e-06;0.0005249865;0.0020341366;6.3516556e-05;0.0008947676;1.489835e-05
socialist;1.8148892e-06;1.0689628e-06;1.7616735e-06;1.16188585e-05;0.000565906;5.5329e-07;2.263219e-06;1.9797592e-06;1.351135e-06;6.8139093e-07;1.015411e-06;5.287065e-05;5.9406566e-06;3.4364103e-07;1.9384813e-06;2.078001e-06;2.6356815e-07;9.755723e-07;6.9364586e-07;2.4855844e-05;0.0006356877;1.1830939e-06;1.8603756e-06;6.0911333e-07
catholic;1.0383004e-06;9.111795e-07;0.0025710384;2.4399944e-06;1.4826869e-06;6.916449e-07;1.743438e-06;1.5411927e-06;2.556052e-06;7.728751e-07;1.1694847e-06;1.5118687e-05;5.7643706e-06;4.0307765e-07;4.0957555e-05;1.5498057e-06;5.9418943e-07;9.529914e-07;9.457346e-07;3.35814e-06;3.4668299e-06;1.1023242e-06;1.3595711e-06;6.5857023e-07
thefederal;1.139978e-06;8.476304e-07;8.670347e-07;3.821363e-06;0.00024974588;3.408526e-07;9.746933e-06;3.097105e-06;1.0729291e-06;4.0699237e-07;9.54127e-07;1.1994572e-06;2.423686e-06;2.730113e-07;1.1782649e-06;1.3089087e-06;3.8012783e-07;9.1769505e-07;8.539471e-07;1.9956808e-06;3.9056125e-05;9.006197e-07;1.3482371e-06;3.8855018e-07
make;0.0023754234;0.010869612;0.0034721035;0.014213605;0.0044627627;0.018724956;0.003632719;2.7788707e-05;0.00095698837;0.018523453;0.002365902;0.0017188784;0.007891607;0.016052043;0.0050930157;0.0034810076;0.001644116;0.0029555275;3.607124e-05;0.0024658653;0.0026263953;0.0038627419;0.0026547874;0.020208543
problem;0.002737049;0.0025777956;0.00043763622;0.0011811919;3.9376268e-05;0.008428826;0.0003213085;1.2939542e-05;5.01503e-05;0.009522479;0.008329445;0.00039646166;0.0002297574;0.008657115;0.0010537185;1.051278e-05;0.0010845904;0.007496256;2.3370118e-05;0.00010669191;0.0010615732;0.0018069671;0.0017563505;0.007808613
zariski;1.0353725e-06;1.052089e-06;9.29663e-07;2.010886e-06;9.319264e-07;3.383262e-07;4.2129726e-05;1.4087917e-05;1.2402449e-05;3.7163073e-07;1.1153002e-06;1.1541152e-06;1.8997079e-06;3.6867442e-07;1.0602448e-06;7.9571706e-05;8.9916773e-07;1.0821859e-06;2.1833541e-06;1.0118664e-06;2.2503698e-06;1.2348e-06;1.1270843e-06;3.8050402e-07
proverbial;1.3998641e-06;1.9165238e-06;3.1948315e-05;2.029253e-06;2.8395301e-05;5.7625806e-07;1.242212e-06;1.4849944e-06;1.2439289e-06;6.7741524e-07;3.3125523e-06;1.3903084e-06;2.582745e-06;4.245902e-07;2.6864951e-05;1.2360431e-06;5.1166523e-07;9.1848307e-07;8.560051e-07;1.7457393e-06;1.0386797e-05;1.0178676e-06;1.4518123e-06;6.1077174e-07
levy;4.0813716e-06;2.374789e-06;8.3754406e-07;3.0882304e-06;1.1707652e-06;5.0737316e-07;3.2403397e-05;8.872818e-05;2.1560788e-06;5.473715e-07;1.5683513e-06;7.682232e-06;2.1669312e-06;6.7720094e-07;1.2737931e-06;1.28351385e-05;1.469419e-06;1.288527e-06;2.2913957e-06;1.9691058e-06;5.070651e-06;1.4261326e-06;0.00021573965;5.2522574e-07
resolution;2.4109804e-06;1.3773617e-05;1.5107212e-06;0.0008630937;4.2996403e-06;4.729497e-06;3.3444892e-06;3.5760816e-06;0.00016707658;5.169686e-06;0.0012311788;0.0002031364;7.412915e-06;4.2392e-06;2.4949009e-06;2.824548e-06;1.8927599e-06;0.00024925527;2.5153235e-05;4.349687e-06;0.00010528609;0.0013358882;0.00019320103;5.0619715e-06
kaan;1.1996818e-06;5.0588653e-07;3.426464e-05;1.6534062e-06;1.2578926e-06;6.252455e-07;1.0588351e-06;0.00018687904;1.8517012e-06;6.7770213e-07;8.353085e-07;0.00015359715;2.566126e-06;5.3499735e-07;2.9534515e-06;1.765564e-06;1.0186184e-06;7.7452165e-07;2.0670873e-06;1.944067e-06;1.6953262e-06;8.7067735e-07;1.2137925e-06;6.0680924e-07
ofmy;2.0196894e-06;2.4621095e-06;1.1419755e-05;5.240822e-06;1.4267146e-06;1.5507891e-06;7.805075e-06;3.6022477e-05;2.745271e-06;1.6865762e-06;1.8824848e-06;4.664562e-06;3.930543e-06;1.7666508e-06;1.9072506e-06;3.707942e-05;4.3082323e-06;4.104713e-06;7.23695e-06;2.6021637e-06;3.1297448e-06;1.7040728e-06;1.4294055e-05;1.6481466e-06
gradually;5.048256e-05;2.8118548e-06;1.0923083e-06;2.9574378e-06;2.42277e-06;9.987078e-07;7.0322426e-06;1.3836377e-06;1.5674921e-06;1.1184379e-06;1.1488725e-06;3.1439763e-06;1.4914319e-06;8.832509e-07;1.4712126e-06;1.1180273e-06;7.62763e-07;1.5104514e-06;1.4152318e-06;8.745553e-05;3.1303387e-06;3.222407e-05;7.249849e-05;9.100056e-07
adresse;1.5781706e-06;8.1627303e-07;5.321853e-06;1.2898225e-06;8.5231784e-07;4.797953e-07;1.0896316e-06;2.7552608e-06;1.9922754e-06;5.052833e-07;8.720961e-05;2.1771313e-05;2.0474067e-06;5.8948405e-07;1.3268451e-06;1.4355671e-06;1.6156426e-06;1.5386039e-06;3.975285e-05;1.4938709e-06;1.197773e-06;1.1618871e-06;1.9496567e-06;4.7653947e-07
poke;2.5461434e-06;2.714146e-06;1.6080562e-06;1.3454628e-06;1.2519947e-06;1.0106056e-06;2.9777893e-06;2.456776e-06;2.5344584e-06;1.0788436e-06;7.5831485e-05;1.1852671e-06;3.2665903e-06;1.1254637e-06;6.7209316e-05;1.3763936e-06;1.8802633e-06;5.6929302e-06;1.8691735e-05;1.33078e-06;1.3750805e-06;2.7859842e-05;1.6177488e-06;9.750959e-07
elephant;4.171243e-05;1.1880164e-05;1.0373495e-05;2.8764562e-06;1.4463612e-06;1.7917523e-06;1.053939e-05;2.3232133e-06;2.7635324e-06;1.9714557e-06;2.5734469e-06;1.3364486e-06;3.397805e-06;1.8174052e-06;8.019169e-05;1.5218936e-06;1.6688678e-06;1.9574713e-06;1.6747655e-06;2.2564889e-06;5.273598e-06;2.270491e-06;1.0985306e-05;1.8525893e-06
refuse;6.385986e-05;3.4088127e-05;0.00033935992;3.9546314e-05;0.0002073406;0.00025692434;7.5779426e-05;0.00036793525;5.3757713e-06;0.0003112607;9.707758e-05;0.00046426713;0.00033101492;0.00014936658;0.00011453184;6.6614695e-05;3.2912387e-05;4.1884843e-05;4.570769e-06;0.00016196404;0.00033531355;5.6679026e-05;4.3979167e-06;0.0002601068
sunnyvale;9.639778e-07;1.8471185e-06;1.118714e-06;1.9475349e-06;1.0304551e-06;4.6895357e-07;0.00013739704;2.5670064e-05;8.8178414e-05;4.970119e-07;1.7671276e-06;1.2092498e-06;1.2163326e-05;5.7587584e-07;1.4470975e-06;3.3721628e-06;1.3392091e-06;1.13621545e-05;6.7375167e-06;9.620884e-07;1.7297515e-06;0.0001083123;2.0563632e-06;4.9226134e-07
generally;7.7779616e-05;0.001419135;0.00021555554;0.00045531837;0.00014939284;0.00013824043;4.5994995e-05;3.8918893e-06;0.00026536637;0.000137914;0.000121572906;0.00014510445;0.00010588977;0.00013087607;0.00026276396;5.700378e-05;2.4517658e-05;0.00013292125;4.4987987e-06;1.15987505e-05;0.000103544706;6.265366e-05;6.249731e-05;0.00015640081
lemur;1.9084323e-06;2.0737984e-06;1.7787479e-05;1.1372292e-06;9.0930763e-07;9.605726e-07;9.0588645e-07;2.2670035e-06;1.4070661e-06;1.1133043e-06;8.252494e-07;1.111215e-06;4.537842e-05;9.0287733e-07;2.7863969e-06;1.1327714e-06;2.2392933e-06;8.0262475e-07;1.5809944e-06;1.1225299e-06;1.362029e-06;9.710182e-07;1.1052898e-05;1.0541822e-06
burner;3.0862062e-05;2.7194676e-06;4.633488e-06;1.7111457e-06;1.03420025e-05;7.651074e-07;9.134748e-06;2.3496036e-06;1.3600163e-06;8.449154e-07;1.0006763e-05;1.1712987e-06;1.8731795e-06;9.3861115e-07;1.3530238e-06;1.3556736e-06;1.8248172e-06;1.3258611e-06;1.8494064e-06;2.0525235e-06;1.5898316e-06;1.3657137e-06;3.2945707e-05;8.073813e-07
naive;2.438279e-06;2.5685564e-05;1.3708895e-05;1.2422967e-05;4.1389183e-05;1.702491e-05;6.3013205e-05;2.4838411e-05;1.9386814e-06;1.9937475e-05;1.6487093e-06;3.7322756e-05;6.610179e-05;1.1096107e-05;0.00010478831;2.6727137e-06;4.111344e-06;1.4241164e-06;1.3556831e-06;5.4485595e-06;0.00010122851;2.0516284e-06;2.4219369e-06;1.9069425e-05
ilstu;2.303478e-06;1.2626598e-06;6.457033e-07;8.1902726e-07;8.6558714e-07;3.6914332e-07;1.054511e-06;2.8493366e-06;1.2654328e-06;4.155503e-07;0.00025212756;9.563198e-07;1.1108185e-06;4.6987634e-07;5.9139626e-07;1.2637798e-06;1.1093343e-06;1.8790075e-06;2.4155038e-06;9.509477e-07;1.0396564e-06;9.696851e-06;1.4812601e-06;3.744834e-07
hostage;1.129156e-06;7.613321e-07;1.3597249e-06;3.8261874e-06;0.0009156702;7.870935e-07;9.3095165e-05;2.4857782e-06;1.0928705e-06;8.516168e-07;1.017079e-06;9.8194705e-06;2.4588244e-06;6.1894036e-07;3.9215447e-06;1.8594155e-06;6.9965506e-07;1.0770133e-06;9.467218e-07;1.5699987e-05;5.1317993e-06;1.165404e-06;1.4781217e-06;8.092267e-07
magazine;0.00076374976;1.6491394e-05;3.335057e-05;1.910893e-05;0.0002966882;4.38623e-06;4.541106e-06;0.00053792656;0.00073295564;4.3775167e-06;0.0004671479;0.00032695683;0.00021845526;9.776253e-06;2.180618e-06;3.8717753e-06;3.0098448e-05;2.1432688e-05;0.0003138964;6.1474086e-05;0.00027595152;0.00013519434;0.00010546553;4.400678e-06
estate;3.9481405e-05;1.0345746e-06;3.071001e-05;2.7058886e-06;5.634624e-06;2.2920926e-06;1.4299176e-06;0.00010997457;2.9758683e-06;2.3614527e-06;2.2630677e-06;7.713656e-05;3.9692213e-06;2.3562973e-06;2.0193997e-06;1.9745055e-06;4.2205947e-06;6.50868e-05;1.8784365e-05;2.5034922e-05;2.7094156e-06;2.5301224e-06;2.107706e-06;2.0137015e-06
humour;1.2337003e-06;6.2877893e-07;1.2802337e-06;1.1898425e-06;1.5455678e-06;9.888977e-07;9.65885e-07;0.0001432908;1.4429359e-06;1.1384693e-06;1.5648942e-06;1.7057206e-06;0.0001332704;1.0267586e-06;1.3296407e-06;1.3919714e-06;4.401248e-06;7.74227e-07;3.548137e-06;3.0993306e-06;1.5751355e-06;8.275663e-07;2.301101e-06;1.068324e-06
appearance;3.524405e-05;6.678094e-06;9.113392e-05;7.264038e-06;3.0181116e-06;3.4044572e-06;3.149068e-06;7.634432e-06;0.00035163187;3.5517317e-06;2.2746547e-06;2.3632909e-05;1.3563886e-05;2.9373268e-06;3.6933412e-05;0.0001846389;3.341186e-06;2.7079006e-05;4.886521e-06;0.0001167202;3.5738817e-06;4.675712e-06;8.1125734e-05;3.291768e-06
team;3.5788262e-06;4.715496e-06;1.2949147e-06;1.1394532e-05;6.1043656e-06;2.1980345e-06;6.236392e-06;5.4233324e-06;3.123377e-06;2.212966e-06;3.0776694e-06;9.232654e-06;6.4717237e-06;2.5996258e-06;3.6048218e-06;0.010775347;8.727329e-06;3.1188854e-06;1.4505296e-06;2.0312254e-05;5.350858e-06;3.2386226e-06;0.00033437987;2.2807262e-06
thereby;2.7788294e-06;8.1858325e-06;0.0001438283;5.084992e-06;1.3556709e-06;1.2109736e-06;3.7914622e-05;2.2250247e-06;1.7839533e-05;1.2765169e-06;3.0719028e-05;8.543545e-05;3.7284965e-06;1.248353e-06;2.5845258e-05;3.6510557e-06;1.1128129e-06;4.2245043e-05;2.2276638e-06;2.2017527e-06;1.3194555e-05;5.03839e-06;1.2232553e-05;1.2103469e-06
formal;1.7322783e-06;9.804122e-06;7.503617e-05;0.00012763601;4.2858233e-06;4.4025196e-06;2.1599526e-05;9.8645316e-05;5.954618e-05;4.83412e-06;1.536344e-06;3.327106e-05;4.8194204e-05;3.5156907e-06;0.00015983779;5.3147937e-06;3.1776065e-06;1.8869213e-06;3.7823395e-06;3.936843e-06;2.399012e-05;2.3542884e-06;4.9559207e-05;5.0606104e-06
dominant;0.00012880187;8.024971e-06;2.1376345e-06;1.7148828e-05;1.617486e-06;2.0620207e-06;1.475536e-06;2.1449705e-06;2.0570917e-06;2.3239172e-06;4.0769464e-06;9.3228045e-06;3.1416407e-06;1.7086232e-06;3.6766185e-05;1.560031e-05;1.2261879e-06;1.864536e-06;1.624939e-06;2.5451834e-06;2.7110698e-05;1.6404774e-05;1.6182017e-05;2.1923618e-06
qualifie;1.186988e-06;2.6100765e-06;3.7360235e-06;2.5421885e-05;7.927148e-06;1.8212755e-06;5.0731014e-06;2.1139947e-06;1.4953476e-06;2.0685302e-06;7.554924e-07;3.82356e-06;2.3802556e-06;1.1309585e-06;2.473759e-05;4.8077363e-05;8.7568213e-07;1.0419594e-06;1.0746994e-06;2.2359116e-06;4.877139e-06;1.190772e-06;7.1076456e-06;2.0582274e-06
bowman;0.00016290841;9.311211e-05;9.931628e-07;1.5354784e-06;6.61967e-07;1.4580296e-06;1.2225508e-06;1.2079126e-06;1.3114222e-06;1.5259282e-06;2.1493752e-06;6.863661e-07;1.124692e-06;2.1275641e-06;1.909227e-06;1.5644879e-06;1.6950482e-06;1.0856292e-06;1.0757864e-06;1.0215606e-06;2.0981095e-06;5.4204615e-06;1.8893586e-05;1.5181715e-06
ucar;1.5627706e-05;1.2894965e-06;1.2385232e-06;2.0632112e-06;1.1845738e-06;5.6524266e-07;1.9646504e-06;9.5672476e-05;0.00018145706;5.937872e-07;2.8562251e-06;1.3718012e-06;1.0656228e-05;7.5070346e-07;1.3605597e-06;0.00013955956;2.9210235e-06;0.00011046474;1.3551966e-05;1.2963586e-06;2.1905366e-06;3.9658116e-06;2.8184297e-06;6.0795384e-07
serbia;8.412199e-07;9.779931e-07;1.048929e-06;9.316745e-05;1.0851699e-06;1.1004357e-06;1.5817786e-06;1.8310409e-06;1.7421636e-06;1.2301257e-06;9.859457e-07;0.00044305518;1.886469e-06;5.842265e-07;1.0765675e-06;1.9023797e-06;2.968357e-07;1.1176589e-06;1.0121249e-06;2.1435847e-06;1.9207633e-05;1.0014488e-06;2.221848e-06;1.2063964e-06
start;0.0012928817;0.0007051234;0.00026442515;0.0011808984;0.00502612;0.0029814746;0.00044793327;1.091216e-05;0.0003401904;0.0029115994;3.0252122e-05;0.00049442356;0.0018972729;0.0019789496;0.0005042478;0.0031624585;0.00027054732;0.0026062333;1.6554724e-05;0.0074009555;0.00014843004;0.0020742165;0.0006994116;0.0028177598
intensity;1.6572621e-06;3.1837155e-06;1.0770773e-06;1.429782e-05;2.0496263e-05;9.199467e-07;1.5552014e-06;4.0505156e-06;4.5972843e-06;1.0470872e-06;8.342374e-06;1.3480428e-05;2.5489674e-06;7.3938e-07;1.6724448e-06;1.3458423e-06;6.1536946e-07;4.225711e-06;2.3215744e-06;3.5851924e-06;1.3266836e-05;0.00036977066;2.9692621e-05;9.397514e-07
writer;2.4725086e-05;2.249824e-05;0.00038645798;1.8935247e-05;1.4401819e-05;3.6698548e-06;4.682431e-06;9.9373174e-05;0.00014602554;3.961189e-06;8.255612e-05;0.00019242456;0.00023179063;4.5666866e-06;1.0821053e-05;0.00017824271;7.844734e-06;0.000106989595;5.79268e-06;5.1577854e-06;0.0002692268;8.5865635e-05;5.2245607e-05;3.9114543e-06
wallet;2.8579418e-05;3.966251e-06;3.1175066e-06;6.3560533e-06;3.998242e-06;3.0202232e-06;1.916057e-05;0.00026113095;9.690847e-06;3.4486602e-06;1.5413418e-05;1.8971936e-06;6.391338e-06;3.4024974e-06;1.7036703e-06;1.2242441e-05;5.346721e-06;1.7535116e-06;4.045478e-06;0.00016956696;7.051186e-06;1.7856792e-06;1.4952695e-05;2.9877285e-06
pedal;0.00116796;1.1420166e-06;1.3698733e-06;6.848772e-07;1.225249e-06;5.8588404e-07;9.360634e-07;2.3151447e-06;1.2013049e-06;6.4932516e-07;6.302934e-06;8.756899e-07;1.2709402e-06;7.283662e-07;8.9605794e-07;1.5678156e-06;1.6374412e-06;1.2373091e-06;2.0144216e-06;1.282044e-06;9.732079e-07;1.1288913e-06;1.4545368e-06;5.970068e-07
afew;5.1454385e-06;0.00017929645;1.943469e-05;9.332517e-06;1.2820003e-06;1.28139145e-05;6.2305903e-06;2.4968072e-06;1.0177211e-05;1.40059165e-05;6.2254258e-06;3.4664692e-05;6.189447e-06;1.2171136e-05;6.2577747e-06;2.150373e-06;3.8062756e-06;2.7440276e-06;1.7123359e-06;3.5159894e-06;1.1201363e-05;3.18656e-05;2.3953167e-05;1.355682e-05
sighted;1.9250143e-05;5.4219977e-06;1.3431547e-06;4.828352e-06;2.2857505e-06;1.17366035e-05;2.4983528e-06;2.063363e-06;8.487147e-07;1.3418951e-05;2.1429025e-05;2.4580453e-05;4.8030147e-06;8.515257e-06;1.8150253e-06;3.255917e-05;5.2389223e-06;1.2355957e-06;1.6271845e-06;3.7740494e-05;2.6641458e-06;1.3349614e-06;4.0742602e-06;1.2051799e-05
crawford;9.428312e-06;1.3821196e-06;1.1601885e-06;1.72706e-06;8.7326913e-07;2.665949e-07;2.9741055e-05;5.8388814e-06;9.218468e-05;2.893228e-07;1.8444094e-06;1.0426364e-06;1.8089958e-06;3.1938532e-07;1.0453354e-06;1.3869188e-06;6.883338e-07;1.6850639e-06;3.6710037e-06;1.1090183e-06;1.4478301e-06;1.7484094e-06;7.838167e-06;2.9297993e-07
museum;1.3555067e-06;1.7758856e-06;1.9404817e-05;0.00015928899;1.9960794e-06;1.8792881e-06;1.7718763e-06;0.001148814;0.00012691384;2.0726197e-06;1.2812088e-06;0.00011111579;3.5101257e-06;1.5424176e-06;1.6899561e-06;3.249054e-06;1.8643806e-06;2.5118518e-06;6.5637164e-06;6.539593e-06;1.4787689e-05;2.0517966e-06;1.4730593e-05;2.0656803e-06
understand;0.00045048413;0.0012141219;0.0020925938;0.00094450655;0.00051508786;0.002072708;0.00043208033;1.15652365e-05;0.0002742523;0.002134279;2.8058856e-05;0.00030542468;0.0013504758;0.0015091504;0.0021572972;0.0001688063;0.00023816498;2.1850785e-05;1.0766932e-05;0.0010171109;0.00014015372;0.00023484416;0.0004797519;0.0021870942
virginity;1.3357177e-06;6.7467073e-07;8.967662e-05;9.4576615e-07;9.013704e-07;4.067902e-07;8.037168e-07;1.6856776e-06;1.1682198e-06;4.7145664e-07;1.0248742e-06;1.2229103e-06;2.511027e-06;3.292407e-07;1.6794038e-06;1.0962834e-06;6.9219e-07;6.3815304e-07;1.1938241e-06;1.144099e-06;1.0076599e-06;6.724609e-07;1.1415647e-06;4.2174267e-07
mitigate;2.5527054e-06;2.8013599e-06;4.6377763e-06;6.558166e-06;3.9912925e-06;1.7729038e-06;1.6951777e-06;2.2099632e-06;1.6592339e-06;2.1657472e-06;1.3395708e-06;2.2683037e-06;5.485466e-06;1.2445622e-06;3.0707288e-06;1.5097061e-06;9.371263e-07;1.5686084e-05;1.6932842e-06;3.5059027e-05;5.580781e-05;1.8362742e-06;6.521835e-06;1.8002703e-06
craig;0.0010036397;8.752869e-06;1.9328502e-06;1.03104e-05;5.5242155e-05;1.4347132e-06;0.0003763229;0.00011182276;7.003873e-05;1.3227411e-06;6.123674e-06;1.5237721e-06;7.6079896e-06;3.767227e-06;2.0240773e-06;0.0005604616;2.7072449e-05;5.5204932e-06;0.0013853041;4.5041224e-06;3.7692553e-05;0.00012931596;6.660568e-06;1.5134922e-06
deport;1.0268451e-06;4.3875e-07;1.7488227e-06;1.3302773e-06;8.5816083e-07;3.2687444e-07;8.879669e-07;2.5616982e-06;1.0604665e-06;3.582831e-07;9.0928717e-07;9.395042e-05;1.4623898e-06;2.584526e-07;1.0695677e-06;6.561968e-06;3.975311e-07;7.4280365e-07;1.0122949e-06;1.4412909e-06;1.5791558e-06;7.4340846e-07;1.0916202e-06;3.3405826e-07
indication;2.4211635e-05;0.00022846184;0.00011199844;0.00013950304;0.00013039348;2.0535546e-05;2.915081e-05;3.506021e-06;9.3403905e-06;2.2064616e-05;4.356569e-05;8.543252e-06;4.029471e-05;2.2462138e-05;4.826295e-06;2.1938478e-05;1.1690581e-05;5.356956e-05;3.2039682e-06;4.6726027e-06;4.9691338e-05;5.932141e-06;0.00015230468;2.4039824e-05
wittgenstein;1.3022224e-06;7.9647634e-07;3.2404237e-06;9.977256e-07;2.1115296e-05;5.735037e-07;8.347694e-07;2.4920768e-05;1.1548595e-06;6.4561294e-07;6.788556e-07;9.802848e-07;2.3492491e-06;4.524785e-07;8.8244815e-05;1.2529242e-06;7.7753276e-07;8.113945e-07;1.4643592e-06;1.5231199e-06;1.2911896e-06;8.4120165e-07;1.4019636e-06;5.787222e-07
incidentally;7.259938e-06;2.2728713e-05;1.2486502e-05;8.078842e-06;8.415421e-06;1.4766894e-05;8.553812e-05;1.4181793e-05;2.1933638e-06;1.5600623e-05;1.0013566e-05;3.650156e-05;5.967048e-06;1.25458255e-05;3.5981004e-05;7.258862e-05;5.852405e-06;2.3042267e-06;5.5048936e-06;9.330858e-05;6.8371446e-06;7.0194095e-05;4.4373073e-06;1.3651939e-05
squad;1.4085176e-06;1.1537066e-06;1.9443514e-06;5.22885e-06;0.00018420472;6.201491e-07;1.490923e-06;1.8078129e-06;1.2904479e-06;7.1297353e-07;3.892086e-06;9.989092e-05;3.6114468e-06;4.3964306e-07;5.7172033e-06;1.528375e-05;4.36642e-07;1.0807997e-06;8.83074e-07;4.07444e-06;6.1934894e-05;1.1678861e-06;1.4515949e-06;6.787916e-07
ordinary;3.088485e-06;1.5061178e-05;5.356646e-06;1.3779405e-05;0.00022335925;7.391736e-06;0.00020587594;6.99446e-06;3.9674837e-06;8.380512e-06;5.188142e-05;5.3920708e-06;0.00024261941;7.114913e-06;0.00022892134;1.2121381e-05;6.9997236e-06;2.070095e-05;2.9998685e-06;0.00013584297;0.00011034698;4.0658447e-06;7.508774e-05;7.831146e-06
afterthe;2.0174275e-06;2.0498335e-06;1.4357697e-05;5.355749e-06;1.687714e-05;7.826406e-07;7.661052e-06;6.264121e-06;6.8077516e-06;8.8975037e-07;1.341491e-06;2.5874091e-05;4.5347224e-06;6.8844486e-07;2.0938364e-06;1.4998457e-06;8.654925e-07;1.5663637e-06;2.1772555e-06;6.0053158e-06;1.6847445e-05;1.6311491e-06;3.6962494e-05;8.325743e-07
