;0;1;2;3;4;5;6;7;8;9;10
administer;1.005189e-05;2.4008517e-05;1.1022979e-06;0.00010480866;4.533789e-06;1.6674197e-05;8.696364e-06;5.4125203e-06;4.2163438e-06;1.4609612e-06;2.6056883e-05
rational;2.0871157e-05;0.00043502115;1.3012345e-06;5.188195e-06;2.1615164e-05;8.830312e-06;0.00012665533;6.019239e-06;3.2679887e-05;3.0136753e-06;3.6114267e-05
krehbiel;5.346864e-07;5.70336e-07;0.00014369603;9.0187575e-07;7.62886e-07;9.2589033e-07;6.625201e-07;6.117478e-07;1.5338961e-05;9.342406e-07;7.2778363e-07
creature;8.272584e-05;0.00022965437;1.4989379e-06;1.6571827e-06;1.0149589e-06;1.3646682e-06;2.0671941e-05;1.469232e-06;9.0305406e-07;1.2599103e-06;1.332545e-06
aardvark;5.727028e-07;7.075967e-07;8.833863e-07;8.454638e-07;3.4500048e-05;8.740925e-07;8.1795565e-07;8.8401805e-07;1.0284501e-06;0.00019466931;7.6589305e-07
preach;0.0004270314;7.325715e-05;8.074958e-07;7.5766e-06;1.2833501e-06;1.3670832e-06;2.3178893e-05;2.7372403e-06;9.785251e-07;1.1757271e-06;4.075432e-05
veal;7.18836e-07;1.6049331e-06;7.682726e-07;1.3393143e-06;8.0134186e-07;2.1803196e-06;0.0006132133;1.1119945e-06;6.443787e-07;9.031702e-07;1.3423984e-06
diego;8.7101597e-07;1.2254377e-06;2.8377103e-06;8.450157e-05;0.0006593272;5.7736097e-06;2.0673795e-06;1.6899825e-06;0.00015601785;5.3814034e-05;2.0330303e-06
vilayet;5.22914e-07;5.6094353e-07;5.856818e-07;8.8953936e-07;6.4297467e-07;7.1514376e-07;7.6754503e-07;8.3105465e-07;5.1112266e-07;6.3543416e-07;0.000100482815
thefollowing;2.3359746e-05;1.0748871e-06;1.5911244e-05;7.3250694e-06;1.7766988e-06;1.5320816e-06;1.0044614e-05;9.516637e-07;3.2147746e-05;1.7380495e-06;1.2410752e-06
veil;1.6899214e-05;1.4410737e-06;7.634281e-07;1.24408725e-05;7.484723e-07;3.744606e-05;8.113064e-06;1.4091436e-06;8.960367e-07;1.0277294e-06;5.57282e-05
reliable;3.576832e-05;0.00030894933;0.00013506346;7.195258e-05;2.0405483e-05;1.3445698e-05;4.2964522e-05;4.3591604e-06;2.9782957e-05;0.00031250168;9.952283e-05
marlin;4.6866373e-07;6.1831383e-07;6.617822e-07;7.167103e-07;0.00039820367;5.4015464e-07;1.0606343e-06;9.752795e-07;5.137455e-07;8.2995194e-07;7.2803977e-07
corp;1.3308814e-05;1.031745e-05;0.000281862;0.00016935114;0.00020669334;0.0003232931;2.3941015e-05;3.814981e-06;0.00019512238;0.00038347763;0.00015629204
oven;2.6968578e-06;8.1793684e-07;8.5026323e-07;1.3159548e-06;9.003837e-07;1.420799e-06;0.00010602491;1.5617402e-06;6.674464e-07;6.079713e-05;1.013827e-06
scripture;0.0019916596;0.00013532446;6.0078827e-07;2.2429742e-06;9.729835e-07;1.7659596e-06;1.2438564e-06;1.0925789e-06;1.3619087e-06;9.4413684e-07;1.7384986e-06
distinction;0.00014193292;0.00030433055;7.364786e-06;8.999285e-05;4.5018155e-06;1.7723034e-05;3.9738075e-05;1.6034941e-06;1.5478686e-06;1.5673124e-06;3.925168e-05
concussion;8.466501e-07;6.7086745e-07;7.2266545e-07;8.190735e-07;7.3818285e-07;1.8607266e-06;7.9448604e-05;8.673413e-07;5.586129e-07;8.2199375e-07;1.3575642e-06
greig;5.9393034e-07;7.0308585e-07;6.2986993e-07;9.3090995e-07;1.15738585e-05;1.0935413e-06;0.00018284553;9.4359615e-07;5.2146515e-07;8.6906084e-07;1.1220117e-06
oppression;4.4533946e-05;1.5638254e-05;1.082873e-06;1.2602228e-06;1.122459e-06;1.2685701e-06;2.0336087e-05;1.4120669e-06;7.142567e-07;9.537877e-07;5.0533232e-05
brook;9.3774415e-06;1.3342441e-06;0.00011283919;5.0632566e-06;0.0002759705;1.2998862e-06;1.8951305e-06;1.9954189e-06;2.7447866e-06;8.889886e-06;1.1205425e-06
uiuc;6.6683395e-05;0.00069352327;0.00074872316;0.00042840408;0.0012610245;4.2683827e-05;0.00036661554;1.7321403e-05;0.00035968988;0.0016372005;0.00043520413
embed;1.4581405e-05;1.2211201e-06;2.2846395e-06;9.404046e-06;8.4859056e-07;0.00013411773;1.3558916e-06;9.078172e-07;8.0152866e-05;4.6236933e-06;1.1848794e-06
attention;0.00012916117;7.352364e-05;2.4478055e-05;0.00022102102;0.00022801117;8.606839e-05;0.00019098613;0.0001630888;8.294975e-06;0.00026060225;8.8227345e-05
mourn;1.8381626e-05;1.3725809e-06;8.844383e-07;1.0665946e-06;3.316094e-05;9.0894014e-07;1.887805e-06;3.431843e-05;5.846435e-07;1.0223158e-06;3.126507e-05
utkvx;6.093652e-07;7.1212366e-07;0.00021123888;9.956547e-07;8.9892677e-07;1.0797565e-06;7.629645e-06;9.176585e-07;2.712682e-06;1.1395114e-06;9.209449e-07
quote;0.0012353294;0.0014287047;0.00013900606;3.4693512e-05;0.00016863666;0.00014325824;0.00039241175;1.6922259e-05;8.906579e-05;0.00029418292;0.001073391
documentation;1.6040647e-05;4.3983537e-06;0.00034938438;1.5443313e-05;1.0451299e-06;0.00015836413;4.421974e-06;1.3729048e-06;0.0006602684;2.0345801e-06;3.0594016e-05
worldwar;5.523657e-07;5.7180756e-07;6.302545e-07;3.3889355e-06;6.1676604e-07;6.993534e-07;8.193594e-07;8.0786987e-07;5.989607e-07;7.067732e-07;7.442554e-05
definite;2.9412748e-05;1.0294515e-05;2.1641128e-05;2.1694255e-05;2.0211037e-05;5.4499887e-05;1.3548227e-05;6.1237624e-05;3.2127824e-05;2.1083175e-05;6.827073e-05
successor;1.0699467e-05;1.4513681e-06;1.2663896e-06;4.3081414e-05;3.0949424e-05;3.84168e-05;1.9357437e-06;1.2074904e-06;1.1636798e-05;5.0573517e-06;1.6931097e-05
alas;3.4391085e-06;1.5235817e-05;2.0938229e-05;1.285027e-06;1.0199541e-06;1.5007084e-06;3.932325e-05;1.150223e-05;1.2106889e-06;1.627796e-06;2.4206254e-06
oscs;5.691262e-07;7.343051e-07;8.453836e-07;9.1384703e-07;7.909991e-05;8.747747e-07;1.3744425e-06;1.0635171e-06;6.8666736e-07;2.7633438e-05;8.457362e-07
occasional;6.6855405e-06;4.0380583e-05;2.3777096e-05;4.096194e-05;1.9635743e-05;1.2239785e-06;1.8477674e-06;2.0543259e-05;7.0476967e-06;8.18866e-06;3.0068142e-05
mediot;4.4533667e-07;6.7548723e-07;6.205697e-07;6.383161e-07;0.00015074793;5.597917e-07;6.4693035e-07;7.350529e-07;4.8814843e-07;7.491029e-07;6.917545e-07
constraint;1.0635649e-06;2.640534e-06;9.743878e-06;0.00015265467;1.0547684e-06;2.4795697e-06;4.6327664e-06;1.6158361e-06;6.075923e-05;1.420269e-05;2.9585948e-05
wesleyan;5.721796e-06;3.6522888e-05;1.0941726e-06;8.3968e-05;0.000106729545;1.0903475e-06;1.1516887e-06;1.6514388e-06;1.0402855e-06;1.4062447e-06;4.632911e-06
england;0.00011523955;2.2922745e-06;4.9080245e-05;0.00019080589;1.9567588e-05;4.65966e-06;0.00024229185;5.7887723e-06;0.00010507148;1.0947141e-05;1.6169824e-05
disconnect;6.856545e-07;1.0230424e-06;0.00014519131;1.143882e-06;9.220284e-07;1.092399e-06;7.70824e-07;9.4953606e-07;1.9783565e-05;5.4393204e-05;1.7972872e-06
enhanced;6.683708e-07;7.865992e-07;7.9803e-05;1.1051762e-06;8.883964e-07;1.1051557e-06;6.388421e-06;7.252017e-07;2.443981e-05;1.0952942e-06;9.1374926e-07
asleep;7.3359806e-06;1.163472e-06;1.1449848e-06;1.9801164e-06;2.5737523e-05;3.7228801e-06;1.5413444e-06;9.220263e-05;7.8416207e-07;5.091047e-05;1.0305682e-05
presumption;3.262758e-05;2.115878e-05;8.058095e-07;1.4893445e-06;1.1153704e-06;1.2954731e-06;5.5031205e-06;1.6894684e-06;7.6193885e-07;2.7457996e-05;1.0230403e-06
cleveland;5.9428163e-05;2.8651466e-06;0.00083675113;5.4837674e-06;0.0005467899;2.352836e-06;0.00018789117;4.709992e-06;9.603266e-06;7.878447e-06;0.00044809113
heck;1.0406593e-05;0.0001307941;4.3488366e-05;9.4782e-06;0.00021521669;6.187891e-06;5.5729643e-06;8.370541e-05;2.3348705e-06;0.0002791499;2.0473984e-05
frozen;1.1602149e-06;2.258185e-06;1.2703487e-06;7.990409e-06;5.841412e-06;5.2558662e-05;3.0367853e-06;6.9896516e-05;2.9752496e-06;1.3133382e-06;1.9771214e-06
stuart;7.3389056e-06;1.39171125e-05;6.9040725e-05;3.5829503e-06;1.5216546e-06;4.7271005e-06;1.1559736e-06;1.2559386e-06;8.822948e-05;9.28837e-06;3.423581e-05
fuse;4.9040864e-06;9.230949e-07;2.1153617e-06;3.0384177e-05;1.3628126e-06;1.4945115e-05;1.9890424e-06;1.6435608e-06;1.1527294e-06;0.0002990702;9.881795e-07
dense;8.122948e-06;1.0967345e-06;9.283297e-07;4.5064728e-05;8.693218e-07;5.2939595e-06;3.3930362e-06;0.000107351676;9.421834e-07;1.658743e-06;1.9141676e-06
robinson;2.556728e-05;2.2143197e-06;2.322424e-06;2.9305054e-06;0.00027959613;1.8022934e-06;2.4697838e-06;1.3120929e-06;7.5037146e-06;1.5000422e-06;3.8489678e-05
default;4.9407163e-06;2.8284645e-05;0.0001092793;2.978736e-06;2.854779e-06;1.693102e-05;1.3364105e-06;9.729487e-07;0.00151183;2.0938003e-06;1.9006812e-06
pertinent;5.1210496e-05;2.445017e-06;2.1878142e-05;1.6415288e-05;6.4412325e-06;1.417629e-06;1.5483971e-06;1.2004944e-06;1.5319597e-06;6.411115e-06;1.3788133e-05
prabhakar;5.801819e-07;6.2632523e-07;6.395681e-07;1.009145e-06;6.346292e-07;7.142209e-07;8.3647103e-07;8.732624e-07;5.5824756e-07;7.375032e-07;0.00015845636
pose;2.8108658e-05;0.00018680484;4.856357e-06;2.1349546e-05;9.069904e-05;0.00012140742;5.2841922e-05;3.691527e-05;1.2600115e-06;6.039912e-06;2.6650725e-05
mightbe;2.3583282e-06;4.9220084e-06;5.6387457e-06;1.2754946e-05;3.1047628e-05;2.5079967e-06;7.359373e-06;3.310233e-05;1.1460353e-06;3.5832236e-05;1.2544054e-05
reasoning;0.00010450971;0.00040504022;1.0600726e-06;5.0810915e-05;2.8992723e-05;5.510213e-05;3.3236905e-05;1.9007889e-06;2.2507593e-06;5.2443273e-05;2.8929212e-06
outlaw;4.0621226e-06;4.620868e-05;1.0637508e-06;1.4742844e-06;5.8168353e-05;0.0002579038;0.00023622658;1.4719906e-05;9.0855673e-07;1.4633081e-06;1.9310066e-05
looking;3.2135677e-06;7.0401984e-07;9.0733965e-07;9.0180265e-07;6.8365296e-07;8.2244355e-07;6.412394e-07;6.300716e-07;6.4729265e-06;2.8797049e-05;7.5607113e-07
disappointing;6.009629e-07;7.04756e-07;1.2540666e-05;4.3363793e-06;1.905488e-05;5.105738e-06;1.0427676e-06;1.1808775e-06;1.078153e-06;2.595135e-05;9.131351e-07
gandler;6.108786e-07;6.2813353e-07;1.3690351e-06;1.0512038e-06;9.56951e-07;1.4497435e-06;8.234831e-07;8.924873e-07;8.328445e-07;0.00011574296;7.8344425e-07
theway;1.3963135e-05;1.2756421e-06;4.147201e-06;2.0512693e-06;1.3355533e-05;1.0963984e-06;1.150727e-06;1.640307e-05;1.3760597e-06;3.2342305e-05;2.3626179e-05
agony;2.765219e-05;1.1664384e-06;5.709295e-07;8.7668764e-07;5.8304425e-07;6.3815395e-07;7.7122473e-07;1.1569995e-06;5.276306e-07;6.8464277e-07;1.031076e-05
aprogram;6.2797386e-07;6.9642186e-07;1.742928e-05;1.0600367e-06;8.0114546e-07;2.7437593e-06;7.5422054e-07;7.029205e-07;3.9863484e-05;1.0793482e-06;8.219772e-07
billy;1.576346e-06;9.632046e-07;3.8894566e-05;1.0995864e-06;0.00020945132;1.1269185e-06;4.519794e-06;1.3675678e-06;3.004367e-06;5.2859155e-05;1.002746e-06
anatomy;1.0127288e-06;4.295843e-06;3.682458e-06;2.654817e-05;3.273729e-06;1.3497988e-06;1.0996704e-06;1.6963298e-06;1.1457681e-05;1.5291321e-06;3.0100816e-06
milwaukee;5.711233e-07;1.053074e-06;1.7525813e-06;2.872101e-06;0.0003745859;1.1671491e-06;1.7746934e-05;1.5090924e-06;7.21948e-07;1.2298997e-06;9.786304e-07
newsweek;9.541584e-06;3.2091106e-05;2.9338432e-06;1.0273748e-05;1.962922e-06;1.544167e-06;3.6226087e-05;2.8947713e-06;9.0797204e-07;1.2187235e-06;5.9547556e-06
equipment;1.0921653e-06;1.1882391e-06;0.00021251774;0.00025475357;2.1363676e-06;0.0006678943;0.0001634916;2.7949023e-05;0.00010550364;0.0007646536;6.3087855e-06
liable;1.6980992e-05;3.4225937e-05;1.8931137e-06;4.1753647e-06;9.961493e-07;4.6298825e-05;2.556936e-05;1.3223408e-06;1.1946421e-06;1.1570891e-05;1.9019993e-06
vera;0.0001221282;9.793419e-05;6.373317e-07;1.6870466e-06;7.72607e-07;8.257042e-07;8.578432e-07;2.8055896e-05;7.733658e-07;9.3916725e-07;1.1035667e-06
notoriously;2.522369e-06;2.457164e-05;3.9405336e-06;3.2085186e-06;9.056688e-07;2.898033e-05;3.038299e-06;1.0766026e-06;4.3197992e-06;1.9008011e-06;1.0884414e-06
bream;4.6460875e-07;6.310865e-07;5.70015e-07;6.28992e-07;0.00012345638;5.236047e-07;6.908508e-07;6.4530434e-07;4.6446775e-07;6.886648e-07;7.0753526e-07
founder;9.4443225e-05;2.714817e-06;7.72892e-07;1.498421e-05;8.15208e-07;1.2472412e-05;1.6593169e-05;1.3422184e-06;1.0748278e-06;2.8536062e-06;0.00010701906
absent;2.338044e-05;1.8479557e-06;1.4809315e-05;1.5528733e-06;1.8599092e-05;3.882017e-05;1.37215575e-05;1.0690388e-06;1.4816153e-06;1.2869217e-06;6.6059256e-06
partially;3.7539432e-06;2.684331e-05;2.5011168e-05;0.00013130328;1.5475168e-06;1.9383255e-05;3.2743683e-05;2.0873753e-05;2.5123309e-06;8.221777e-06;2.4794474e-06
specialist;8.777302e-07;1.0569396e-06;2.716292e-06;0.00029783425;1.951413e-06;1.8104555e-06;4.4905333e-05;3.6807714e-06;2.633008e-06;1.6240616e-05;1.5304544e-05
funny;5.311423e-06;0.00020560432;0.00018062467;2.910874e-06;0.00010773736;1.7635759e-05;0.00037682487;0.00029830376;1.6439462e-06;9.849388e-05;6.6685614e-05
hollow;4.6679784e-06;1.0906963e-06;9.080738e-07;3.0511724e-06;9.727654e-07;1.2790306e-06;7.803347e-06;6.6728106e-05;1.600185e-06;8.215291e-05;1.2019751e-05
partof;6.9210095e-05;1.3817041e-05;2.2465816e-05;2.0009295e-05;1.4341513e-06;2.0441717e-06;1.4258953e-06;1.4281684e-06;1.3536301e-05;1.4157827e-06;1.8010509e-05
prominent;2.5406216e-05;1.7165783e-05;7.671751e-07;3.7339047e-05;9.2034696e-07;2.8123477e-05;3.9809324e-06;1.4905668e-06;1.079682e-06;1.1262442e-06;5.538044e-05
athiest;3.996208e-05;8.1359074e-05;5.544669e-07;6.6626666e-07;8.078264e-07;6.7706446e-07;7.172369e-07;7.4148517e-07;5.95269e-07;7.104651e-07;8.2324186e-07
preprocessor;5.578501e-07;6.543682e-07;1.0875323e-06;1.257054e-06;6.665919e-07;1.0684041e-06;6.2204657e-07;5.839087e-07;7.495415e-05;9.686756e-07;9.537276e-07
gary;3.2041957e-05;0.00020763863;0.00017768858;0.0003199506;0.0013871422;2.737194e-06;0.00027310292;5.738429e-06;1.03514685e-05;0.00020090146;2.4048388e-06
spook;7.4866824e-07;1.1657534e-06;7.58672e-07;8.576649e-07;6.772532e-07;0.00033325696;5.282973e-05;6.805296e-07;7.5003095e-07;9.492161e-07;1.0084723e-06
bunk;3.7491543e-06;1.1820195e-05;1.5119474e-05;2.026e-05;1.2979486e-05;1.2011326e-06;2.862331e-06;1.3239837e-06;1.0423472e-06;1.3979799e-06;7.957476e-06
simply;0.0008791457;0.0014806985;0.00028119673;0.00011543294;0.00032883935;0.00052517606;0.00067623216;0.0001796953;0.0003323973;0.00017156599;0.00045019403
colored;8.276987e-07;1.5860188e-06;2.3757173e-06;4.603325e-06;1.0724418e-06;1.2100672e-06;1.0575467e-06;3.4227876e-06;1.2062812e-05;6.87954e-05;5.8686273e-06
odometer;5.7418646e-07;5.734699e-07;7.204366e-07;1.0436999e-06;9.993864e-07;7.9030286e-07;6.5534687e-07;1.013551e-06;6.854478e-07;0.00042501584;7.148051e-07
comparable;4.023951e-06;2.5805533e-05;0.00018432662;4.1895884e-05;6.637452e-05;2.543712e-06;2.6539514e-05;6.1024566e-05;4.6389894e-05;0.00010718459;0.00012020474
small;0.0001323676;0.00029308116;0.00033739582;0.0012400274;0.0001810696;0.00023622511;0.00033312064;0.00095577445;0.0011299556;0.00148606;0.0006111484
barry;7.5334157e-07;1.0142353e-06;4.2195057e-05;1.4890825e-05;0.0008123773;1.7983256e-06;2.401081e-06;2.7034007e-06;3.184192e-05;5.9949616e-05;1.2741831e-06
imprisonment;1.5301654e-06;3.084644e-05;7.5158505e-07;3.691123e-06;8.2994865e-07;1.7265342e-06;1.5195355e-05;1.1584149e-06;9.582883e-07;9.16745e-07;6.792578e-05
option;1.3695519e-05;7.599446e-06;0.0009803275;0.00053113437;1.7092041e-05;6.160834e-05;0.0009787465;4.8411307e-06;0.0006403075;0.00026669982;7.486312e-05
genesis;0.0003262117;7.339134e-06;6.1677038e-06;1.610545e-06;0.00022891088;0.00010838287;4.0334917e-06;2.0910952e-06;2.5125826e-06;1.6412798e-06;2.2739325e-05
negotiable;8.867691e-07;7.405123e-06;3.8719954e-05;1.078839e-06;1.5435446e-06;4.2726813e-05;1.9021685e-06;1.0807607e-06;1.3068341e-06;3.797609e-05;2.7526658e-06
uiowa;7.525158e-07;8.852106e-07;2.1295946e-05;9.609449e-06;9.082515e-07;9.4053205e-05;1.8131e-06;1.1018277e-06;4.5849127e-05;1.5638933e-06;7.758958e-05
telex;6.4489404e-07;6.6240443e-07;1.3343308e-05;5.154152e-06;7.564361e-07;1.1627717e-06;8.970011e-07;7.836688e-07;2.133696e-05;1.0724788e-06;5.37706e-06
descent;5.519339e-05;1.7119114e-06;2.5433385e-06;2.2391732e-05;2.0406165e-05;1.1393164e-06;1.743377e-06;2.8443449e-06;9.3885035e-07;1.3046857e-05;2.2789856e-05
thenumber;1.5552778e-05;2.2461165e-06;3.39965e-05;1.6075006e-06;6.465327e-06;1.38260975e-05;5.093699e-05;3.4654236e-06;1.1630574e-06;1.4828881e-05;2.0215492e-05
headline;3.1466952e-05;3.810297e-06;1.0892521e-06;2.0225183e-05;7.2492694e-05;1.5327786e-06;2.0086221e-05;1.437042e-06;1.2416248e-06;1.2820317e-06;3.2723638e-05
safety;1.4091881e-06;3.0568833e-06;2.04661e-06;0.00066994916;1.7506756e-06;0.00019623451;0.00081058324;1.4058885e-05;1.5949347e-06;0.0006409294;5.756444e-05
parkway;8.0750175e-07;8.6622265e-07;1.2966568e-05;1.0422323e-05;1.0558272e-06;4.3562253e-05;4.5143124e-06;1.0949499e-06;1.6031292e-05;1.9666557e-05;1.1312842e-06
afflict;1.0003672e-05;9.3398313e-07;6.963552e-07;3.3382345e-05;7.808522e-07;1.1020877e-06;7.2187127e-06;1.4455462e-06;7.3944784e-07;8.973766e-07;1.2319997e-06
atla;1.0349146e-05;1.9950337e-06;7.316702e-07;6.0377934e-05;8.429686e-07;9.770457e-07;1.5506225e-06;8.2305695e-07;8.918465e-07;9.536932e-07;1.1051212e-06
limbaugh;9.750675e-07;1.2492391e-06;7.2190087e-06;2.876871e-06;1.5996673e-05;2.9665116e-06;0.00034841523;2.6407615e-06;1.1256162e-06;1.629458e-06;3.2880516e-06
battery;7.744428e-07;7.6375306e-07;0.0001119726;6.784953e-05;3.0949939e-06;1.2548974e-06;1.2744204e-06;5.8376304e-06;1.6185904e-06;0.001512532;1.988998e-06
kelso;5.3267553e-07;5.086276e-07;7.0844925e-07;9.772652e-05;7.0312865e-07;9.034662e-07;3.1251259e-06;8.220418e-07;1.0502278e-06;9.4727636e-07;1.0851248e-06
hilbert;2.4369147e-05;9.118891e-06;6.630425e-07;7.003709e-07;1.863979e-05;6.142518e-07;6.560923e-07;7.229361e-07;5.411185e-07;7.796201e-07;8.069117e-07
tackle;3.2249225e-06;1.0168405e-06;2.8875622e-06;1.9513624e-05;8.9648773e-07;1.991425e-06;6.9363314e-06;1.1577081e-06;9.945879e-07;1.0749507e-06;1.5131976e-05
efficacy;4.4701123e-06;7.056074e-07;6.2249194e-07;4.5583285e-05;6.311015e-07;3.5846372e-06;9.82771e-07;6.7067e-07;8.1609426e-07;8.733871e-07;9.092968e-07
benjamin;3.0224699e-05;2.5663737e-06;1.6098542e-05;1.9489194e-06;4.982932e-05;1.9342149e-06;4.7609055e-06;1.6434072e-06;2.2068225e-05;1.5419132e-06;9.5493226e-05
politically;7.056858e-05;2.3137844e-05;1.8280062e-06;2.1639723e-06;1.4297785e-06;1.8883857e-06;0.00015355623;1.1147058e-05;8.0160584e-07;1.3398009e-06;2.6459726e-05
overturn;6.719011e-07;8.041063e-07;7.9511705e-07;1.0021554e-06;9.2050846e-07;1.5366074e-06;8.545754e-05;2.8566172e-05;5.7319994e-07;4.4564135e-06;1.944356e-06
hayes;9.1156515e-05;8.317169e-06;0.000100971505;1.004833e-06;0.00012200695;4.1708874e-05;1.3944036e-06;1.0937559e-06;1.2397057e-06;1.2862984e-06;1.0190869e-06
vulnerable;1.1112419e-06;1.0595444e-06;1.0058786e-06;3.3497807e-05;1.3152256e-05;0.0001366188;2.4227647e-05;2.0188863e-05;1.0738995e-06;4.7908698e-06;1.4626354e-06
tantrum;2.6775094e-06;7.1999864e-05;6.4508055e-07;7.2074135e-07;1.5308872e-06;9.408343e-07;1.605826e-06;1.1471508e-06;5.952117e-07;8.396703e-07;1.0261241e-06
ballistic;7.246052e-07;7.794796e-07;9.019167e-07;6.4054686e-05;1.4775031e-06;2.5729125e-05;3.218812e-05;1.2593761e-06;1.0538819e-06;1.312135e-06;1.3386449e-06
singing;1.3424291e-05;1.0841795e-06;7.1159724e-07;8.3039697e-07;5.0063004e-06;7.75003e-07;2.8492177e-06;2.9649951e-05;5.094773e-07;1.0239609e-06;9.633708e-07
fedex;1.2385692e-06;9.270622e-07;5.9523977e-06;9.5634314e-05;1.0307308e-06;9.548977e-07;1.0201713e-06;1.654105e-05;1.3491522e-06;2.3658354e-06;1.1082442e-06
affirmation;4.5790654e-05;1.4373705e-06;5.640074e-07;8.034181e-07;6.181563e-07;6.7368177e-07;8.0546033e-07;7.292249e-07;5.4498355e-07;6.7147226e-07;8.452548e-06
celestial;7.584931e-06;2.043077e-06;7.4775227e-07;9.768338e-05;7.302068e-06;3.9287435e-05;1.4658546e-06;9.093968e-07;1.3074423e-06;1.3084787e-06;1.1834632e-06
menu;9.175894e-07;8.6193677e-07;0.00015140591;2.8326797e-06;9.87261e-07;1.5971973e-06;7.526972e-07;9.3384807e-07;0.0010771018;2.322613e-06;1.8544188e-06
becausethe;4.159727e-06;1.0378917e-05;1.1540664e-06;2.0713203e-06;1.020281e-06;1.5441184e-06;1.644739e-05;1.053552e-05;6.1858673e-06;6.83462e-06;5.0800536e-06
dismiss;6.9828035e-05;7.821112e-05;1.4977346e-06;1.0190794e-05;3.6425863e-05;2.1530243e-06;6.839825e-05;1.8884444e-06;8.940935e-06;1.4244911e-06;8.3311e-05
acceptable;0.00014110896;0.00025369524;4.042586e-06;7.323892e-05;1.4847323e-06;6.060682e-05;0.00016080927;2.130375e-05;7.4186886e-05;1.6910775e-05;0.00021754614
hplsla;5.9989156e-07;6.697756e-07;7.042083e-07;7.746332e-07;3.7147151e-06;8.122984e-07;8.3422526e-07;8.119047e-07;6.496235e-07;7.147755e-05;7.8938115e-07
vmcms;6.408146e-07;6.550763e-07;6.893657e-07;8.928489e-07;8.3505046e-07;1.1932581e-06;8.663674e-05;1.1136086e-06;5.5442854e-07;9.244706e-06;1.01328e-06
woody;2.4150536e-06;8.94882e-06;2.2841461e-05;1.0199524e-06;2.0925178e-05;9.4460034e-07;1.5115551e-06;8.201433e-06;1.0736343e-06;4.8855873e-05;1.1550521e-06
thefirst;5.685382e-05;2.5062056e-05;4.5348365e-06;1.6877184e-05;0.000119595505;0.00010470152;7.187269e-05;9.269008e-05;2.7071092e-05;6.787997e-06;2.376188e-05
sauce;6.65626e-07;1.99491e-06;8.611042e-07;4.0906443e-06;2.9319262e-05;8.1396644e-07;9.531914e-07;0.000105683815;6.760177e-07;1.1810776e-06;1.2464579e-06
bacterial;7.068915e-07;2.664479e-06;6.681001e-07;0.00013226648;7.709664e-07;6.8268594e-07;7.5973884e-07;8.956908e-07;8.7661414e-07;9.5221094e-07;1.0441477e-06
libertarian;1.8687466e-06;0.00011777662;1.09314e-06;2.1281305e-06;1.5636842e-06;2.6807857e-05;0.00096777413;3.0929918e-06;1.2225303e-06;1.62322e-06;3.4774912e-05
thanwhat;1.4037144e-06;2.7330348e-06;1.0270647e-06;4.0388713e-06;5.7284974e-06;1.2793685e-06;6.8980835e-06;9.597335e-07;1.5045879e-05;1.0418848e-06;9.892582e-07
nominate;5.8437723e-07;7.9767375e-07;9.189785e-07;1.5799079e-06;0.000101858364;1.4452213e-06;2.9103872e-05;1.1245381e-06;6.9126537e-07;4.754965e-06;1.2148535e-06
daulton;4.160629e-07;6.401999e-07;5.819559e-07;6.457973e-07;0.00011347613;4.9379116e-07;5.9236044e-07;7.1805965e-07;4.5409234e-07;7.226292e-07;6.021823e-07
infectious;2.3776342e-06;6.1331724e-05;9.2917475e-07;0.00025452883;9.544318e-07;1.1436305e-06;1.0685014e-06;1.1487919e-06;1.2199133e-06;1.3093837e-06;1.3795412e-06
illness;1.0494851e-06;1.082739e-06;1.1387788e-06;0.00045378195;1.8686904e-06;1.1856317e-06;2.241048e-06;8.7846085e-05;1.2343485e-06;1.7755506e-06;1.5808074e-06
caltech;2.0700966e-06;0.00071082637;5.417689e-06;0.00050595304;0.00013004744;0.00015888183;0.00012637374;6.5188533e-06;3.4429326e-05;0.000110694775;2.0678917e-06
dichotomy;2.16384e-05;4.5212008e-05;6.394986e-07;7.8110037e-07;8.066085e-07;6.9073843e-07;7.222841e-07;7.539424e-07;5.902807e-07;7.15582e-07;8.9134886e-07
tragic;2.7648974e-05;3.993606e-05;9.4283547e-07;1.6919835e-06;2.8201735e-05;1.3555225e-06;0.00014851696;2.5036563e-06;7.5540254e-07;1.1762339e-06;2.7784878e-05
