roby;0.00014180297;3.285768e-06
tangible;2.5648236e-05;2.3084183e-06
telescope;4.99126e-05;0.00010499282
dependent;4.3922544e-05;5.6230238e-05
triantafyllopoulo;1.3961396e-06;2.1539397e-05
batse;9.300921e-06;3.443132e-05
ssto;5.4601034e-05;2.456046e-06
chilling;1.7232784e-05;1.5683513e-06
parliament;4.2837863e-05;1.811385e-06
back;0.0014572556;0.0016867985
vain;2.1729906e-05;1.8877937e-06
loosely;5.3276367e-06;1.312986e-05
akgun;1.4288945e-05;1.573241e-06
appletalk;1.4063719e-06;4.8528676e-05
nicho;1.5587084e-05;4.119669e-06
reconstruct;7.654428e-06;5.9902395e-06
romantic;9.054088e-06;2.6206221e-06
cain;2.4921183e-05;7.4278323e-06
eavesdropping;1.0968876e-05;4.3019018e-06
justification;9.780342e-05;3.193142e-06
wrist;4.590339e-06;4.0156687e-05
reston;2.6721167e-05;4.415132e-05
while;0.001115336;0.0011989491
israel;0.0014831984;7.5918783e-06
sachs;8.777846e-06;1.0739704e-05
somewhere;0.00013016706;0.00019202406
hernlem;8.401688e-05;1.7074015e-06
pickup;2.7340327e-06;6.7988774e-05
georgia;0.00013453217;0.00011578434
wtte;1.1179688e-06;1.1972211e-05
york;0.0003676343;0.00028521096
apply;0.0005278337;0.00034563045
annual;5.891001e-05;0.0001322353
sysmgr;3.1352316e-05;4.7899916e-06
expiration;2.1961637e-06;2.2252292e-05
singapore;5.8286187e-06;3.8063918e-05
whereby;3.0474843e-05;4.9883283e-06
stuck;4.1861867e-06;4.8381607e-05
pregnancy;5.1946794e-05;1.8981597e-06
casualty;4.4142795e-05;1.3860295e-06
wanted;9.802524e-06;1.0699385e-05
mprgate;1.7493403e-06;1.9885581e-05
dive;1.6386779e-05;8.30461e-06
circular;3.3704357e-05;3.4988694e-05
olchowy;1.7029028e-05;1.5938062e-05
comi;2.0036518e-06;9.760267e-06
threatening;6.1312858e-06;2.7876524e-06
sided;1.740817e-05;3.3127988e-06
damnation;2.8239749e-05;2.876157e-06
ithad;6.1254145e-06;1.1031579e-05
superiority;9.192351e-06;3.1628376e-06
absurdity;2.2840868e-05;5.9853487e-06
nausea;1.7692599e-05;1.6491198e-06
wednesday;6.1964674e-05;5.8232352e-05
seattle;7.6318e-05;0.00011546391
shuttle;0.00030575407;3.6050777e-05
usually;0.00026480146;0.0005299902
flawed;1.5480002e-05;9.453743e-06
whatyou;1.6870888e-05;3.7051095e-06
fahrenheit;1.2189414e-05;8.33408e-06
korean;2.231195e-05;9.840853e-06
silent;7.752708e-05;2.9041688e-05
extreme;0.00012735678;2.7343705e-05
beside;2.4515683e-05;5.236225e-06
assess;2.7968526e-05;2.8396425e-06
judeo;1.5479818e-05;1.6398933e-06
cole;4.5455035e-06;3.5632063e-05
dismantle;1.4632556e-05;1.9304487e-06
discriminate;3.583869e-05;3.7967664e-06
eduafter;7.209268e-06;6.5093764e-06
buddhist;2.7281503e-05;2.6097046e-06
supplier;4.943584e-06;6.3870975e-05
vulcan;2.4328427e-05;2.7961073e-06
neighboring;2.5535004e-05;1.9236068e-06
private;0.0005548385;5.7130113e-05
incredible;1.9876472e-05;5.3115702e-05
dictionary;0.00012762657;2.3394277e-05
respected;2.358966e-05;3.084423e-06
gehrel;2.4173578e-05;2.1604521e-06
doom;1.7719456e-05;5.067584e-06
semiconductor;2.598104e-06;4.0740546e-05
nine;8.514737e-05;5.4167394e-05
finding;8.736211e-05;1.9844972e-05
togo;1.3726154e-05;2.3457078e-05
physic;4.169687e-06;8.0368845e-06
reply;0.00023634979;0.0006028262
explain;0.00064797216;0.00014832181
thecatholic;1.4956482e-05;2.9575438e-06
testify;6.50564e-05;4.6309206e-06
sammon;5.4558373e-06;3.8346767e-05
bart;1.2098136e-06;3.4889697e-05
kilogram;2.1479675e-05;1.8744233e-06
someone;0.0012014348;0.001152723
advisor;3.2265896e-05;8.107944e-06
fore;1.44436935e-05;8.071996e-06
tseng;1.1461409e-06;5.120578e-05
andy;0.00017729899;0.00014361838
orion;0.00010169243;3.9919058e-05
dwarf;1.8691637e-05;5.2995074e-06
roommate;3.2904559e-06;1.2458857e-05
enclave;3.7953927e-05;1.6825504e-06
weis;8.326846e-06;9.328521e-06
muchof;6.958498e-06;7.810738e-06
thousand;0.00037014595;7.928675e-05
convex;3.343824e-05;0.00012423091
removable;1.5640854e-06;5.0645984e-05
diabete;2.13385e-05;2.4615414e-05
lazarus;1.8809917e-05;4.6792753e-05
gspira;1.4714664e-06;2.4614394e-05
resource;9.497064e-05;0.0010181274
canberra;1.7960037e-06;6.458452e-05
oath;2.9732051e-05;1.914812e-06
household;3.1805277e-05;6.834261e-06
eagle;1.2249883e-05;9.309978e-05
blessing;3.3518027e-05;3.7717205e-06
ariel;4.548188e-06;5.391142e-05
genuinely;1.506339e-05;2.4373967e-06
kirlian;8.658839e-06;6.2926156e-05
chpc;9.424501e-06;2.2673981e-05
thata;2.0663469e-05;5.063207e-06
separate;0.00015008335;0.00018698449
questionable;2.5885129e-05;6.0712437e-06
homerun;1.0854125e-06;2.2427288e-05
hartman;9.175797e-06;1.9369205e-05
assistant;3.108702e-05;4.5490582e-05
franjione;1.3157762e-06;1.9198571e-05
kuiper;5.1098723e-06;3.514152e-05
nuclear;0.00028020522;6.5065806e-06
mich;2.3637265e-06;1.4251302e-05
supercharge;1.1774817e-06;1.3549438e-05
caprice;1.3295505e-06;2.8770035e-05
cultist;2.7987364e-05;2.4992037e-06
unknown;4.8279977e-05;0.0001461028
brandt;1.6719112e-05;2.1152107e-05
damage;0.00023002844;0.0001691262
venus;0.00020240727;5.580209e-06
rhode;2.3381855e-05;8.87878e-06
superstar;1.7178739e-06;2.6606142e-05
kulikauskas;2.2823111e-05;5.987804e-06
placement;1.8588026e-06;1.9811116e-05
soot;1.0800833e-05;1.8731705e-06
rhein;1.4493671e-05;3.8252642e-06
revs;1.4527126e-06;2.4413388e-05
hardy;5.180137e-06;2.7447413e-05
bolt;1.4366207e-05;6.263981e-05
havean;3.21843e-06;1.1349686e-05
veto;3.8808055e-05;2.2253002e-06
chunk;1.4678217e-05;3.844116e-05
reiterate;2.1673653e-05;2.660613e-06
ccastco;1.0486082e-06;1.02485465e-05
desirable;2.7897668e-05;1.6621601e-05
trustworthy;8.5946795e-06;4.1459184e-06
journal;0.00013447664;0.00012342788
clothing;2.7547889e-05;4.807987e-06
reformer;1.8073293e-05;1.9343297e-06
isnot;8.440715e-05;3.3609875e-05
lesbian;3.071547e-05;2.6321375e-06
demon;6.0234022e-05;0.00011780335
untenable;1.0714267e-05;1.5004011e-06
publication;0.00012376098;9.373319e-05
metabolism;9.699119e-06;2.0513098e-06
specter;1.3499742e-05;1.7456223e-06
zauberer;1.2727184e-06;1.7442046e-05
impose;0.000119564706;3.1209613e-06
sensible;3.1937983e-05;1.8202869e-05
missouri;3.067513e-05;6.0461498e-05
independently;1.4203867e-05;2.8566104e-05
doctrinal;2.0187668e-05;4.211345e-06
stitch;6.5238505e-06;1.147693e-05
administration;0.00046415857;8.56096e-06
nuts;2.7155234e-05;1.7235398e-05
mosque;8.2190316e-05;1.8206489e-06
tick;1.127417e-05;2.2495225e-05
butt;1.7910443e-05;5.7889025e-05
eternally;1.0242894e-05;2.7554393e-06
cute;2.5058753e-05;1.3137514e-05
material;0.00022209265;0.00024170443
wife;0.00036670416;4.7028607e-05
southwestern;9.214192e-06;2.9514124e-06
dope;9.40373e-06;1.6922371e-05
advance;7.267267e-05;0.0009464171
steveh;0.000102489474;2.2025736e-06
infringe;4.8553116e-05;2.2921124e-06
butyou;1.089309e-05;6.0931693e-06
contempt;2.5854697e-05;1.5787855e-06
raine;1.2631597e-06;1.0865512e-05
ordinance;1.7500062e-05;2.031561e-06
regret;2.8530249e-05;3.978203e-06
logic;0.00018263173;0.0001992422
thename;1.3434889e-05;1.0785852e-05
peripheral;4.9196497e-06;6.226824e-05
quasi;5.63493e-06;8.501884e-06
quinn;3.0920007e-06;3.844235e-05
easter;9.6570824e-05;1.948065e-05
inference;1.9974199e-05;1.2626063e-05
suitable;3.056224e-05;7.96726e-05
gourmet;1.4519612e-05;1.7450831e-06
jupiter;0.00020464383;7.604718e-06
forty;3.9530907e-05;3.7926752e-06
projectcomputer;1.115797e-06;1.0642696e-05
miranda;1.3038068e-05;3.1374357e-06
philosophermust;1.259399e-05;1.837303e-06
settler;2.5320262e-05;1.7251372e-06
bias;0.00011444534;4.4462307e-05
false;0.00028558754;8.487436e-05
llnl;8.647443e-06;6.889791e-05
credible;2.1194603e-05;4.18659e-06
chen;9.917543e-06;0.000112769725
getthe;5.5495766e-06;9.5412015e-06
divinely;9.896408e-06;2.2290767e-06
fastin;1.3241865e-06;2.3224413e-05
mindset;1.456292e-05;2.469755e-06
signing;6.0933435e-06;1.65302e-05
experimentation;5.0977233e-06;6.519699e-06
evidently;2.7326734e-05;7.8650155e-06
distribute;4.8403785e-05;0.00032704277
pkunzip;1.2120759e-06;1.6551456e-05
hesketh;1.1700146e-06;2.0873516e-05
brown;0.0001575684;0.00017110369
remeber;1.3926437e-05;1.3836555e-05
subjective;9.123369e-05;1.5422542e-05
marital;1.7434963e-05;2.0392636e-06
sword;7.0603615e-05;5.5140354e-06
escort;5.8541636e-06;3.430225e-05
kidney;0.00012324474;2.994079e-06
zrepachol;8.1912685e-06;8.570857e-06
thumb;1.6966365e-05;7.7581106e-05
ache;1.227162e-05;1.973881e-06
broadly;8.146504e-06;3.3422348e-06
arsenal;1.42576855e-05;1.8243579e-06
folk;0.00023485186;0.00027005575
unrest;9.836231e-06;1.3834884e-06
thearticle;3.198872e-06;5.8588635e-06
perhaps;0.00078378886;0.00024516057
oftime;8.53807e-06;3.750075e-06
mayhew;1.6339487e-06;2.1294223e-05
subsidy;1.3690582e-05;3.3079652e-06
dazixco;2.1812573e-05;1.4969795e-06
window;3.2768698e-05;0.0056770328
tamper;7.1510503e-06;1.0240247e-05
sence;4.648908e-06;9.685439e-06
wasn;0.00036575602;0.00016252544
extensive;3.068644e-05;8.410254e-05
daily;0.00023175913;6.4964835e-05
english;0.000153341;9.924886e-05
alto;2.0906655e-06;1.3580816e-05
print;4.153812e-05;0.0007260165
olympus;1.743457e-05;2.7028918e-06
einstein;3.5649075e-05;4.358055e-05
forensic;7.5402186e-06;1.6185097e-06
sothat;1.704763e-05;1.0273246e-05
position;0.0005140901;0.0004094848
absurd;5.8944206e-05;5.004114e-06
unfriendly;3.8835246e-06;1.1273268e-05
govern;5.825696e-05;4.5461543e-06
dalla;1.117348e-05;7.132192e-05
envision;8.226999e-06;2.9311939e-06
example;0.00094411545;0.00062333746
yard;4.3368498e-05;3.111395e-05
consumable;7.2981143e-06;5.157969e-06
thatsome;1.4683187e-05;4.79429e-06
polonius;8.221077e-06;1.4110283e-06
trace;4.5072367e-05;0.00021802154
backwards;7.302263e-06;1.855121e-05
editor;3.4221903e-05;0.00037582594
seige;1.6360154e-05;1.4243782e-06
wasthat;1.0972047e-05;2.0089901e-06
reluctant;1.430328e-05;6.9534235e-06
cough;4.6952937e-06;7.650714e-06
leaf;4.0327195e-06;4.1401912e-05
suburban;1.2843566e-05;5.5747782e-06
garlic;8.670768e-06;6.744363e-06
moderate;4.538435e-05;1.4931435e-05
misplace;9.142727e-06;9.634448e-06
passport;3.345317e-05;4.777888e-06
famous;7.297996e-05;2.6567122e-05
pointless;1.7400569e-05;1.325474e-05
palace;1.6086926e-05;2.2354398e-06
pager;1.4539683e-06;1.7983159e-05
diagram;3.1453087e-06;0.00010434493
host;3.5082146e-05;0.0004702751
geographic;9.16491e-06;2.6985917e-05
theymust;8.047764e-06;1.9842712e-06
child;0.0021979741;3.280309e-05
melbourne;1.6050852e-05;5.0273782e-05
useable;2.7615267e-06;9.120903e-06
mccall;9.9179735e-05;2.346775e-05
jerk;3.3962988e-05;1.3729683e-05
postmaster;1.7218186e-06;2.418896e-05
specifically;0.00014830548;0.00015173714
winmark;1.3504557e-06;5.7334e-05
online;7.985006e-06;0.0002198386
holding;7.13771e-06;2.9687326e-06
onthis;1.3436317e-05;1.1466548e-05
assassination;2.4417719e-05;1.732393e-06
difference;0.0004850607;0.00056958833
dissimilar;7.653677e-06;1.6568805e-06
cryptographically;2.461499e-06;2.0528218e-05
teenager;3.9646628e-05;2.854722e-06
dilemma;1.688258e-05;2.6698688e-06
retract;2.685218e-05;1.205953e-05
deadline;1.1081685e-05;3.576025e-05
hossien;1.46062885e-05;1.5145633e-06
bequite;8.434282e-06;2.4960439e-06
roush;1.4706386e-06;6.222665e-05
debris;1.2525172e-05;1.4703295e-05
altogether;2.2610766e-05;3.9087114e-05
dayton;1.44037895e-05;4.001797e-05
governmentand;9.085002e-06;1.738074e-06
cica;1.5478267e-06;0.00016740999
drill;2.4269451e-05;6.0158392e-05
numerical;5.4149496e-06;2.872566e-05
sell;0.00027988545;0.0010053596
tmake;1.18358785e-05;2.1185924e-06
alfa;1.4515851e-06;2.6356352e-05
harsh;3.441866e-05;5.9127806e-06
treewater;6.334921e-06;1.5636798e-06
figure;0.00047878225;0.00029086057
login;3.3306876e-06;0.00023545406
motivate;5.4835677e-05;3.4891345e-06
patchlevel;1.1457279e-06;1.6246693e-05
near;0.00036200366;0.00037541107
leave;0.0012244701;0.00072378403
unable;9.0697315e-05;7.236584e-05
rotation;7.185546e-06;0.00016106227
plotter;2.395054e-06;4.8864415e-05
boost;5.107802e-05;5.1882755e-05
domino;1.2441883e-05;2.3440753e-06
deceased;7.4274717e-06;5.2094433e-06
nichola;2.9939263e-05;2.9240799e-05
tektronix;6.4241813e-06;6.943892e-05
warranty;2.154136e-06;0.00013120129
underthe;1.3613637e-05;4.0343853e-06
spokesmanafter;9.692571e-06;1.5732589e-06
chant;1.7758306e-05;4.1261665e-06
markp;1.1169671e-05;4.8447287e-06
hero;4.719831e-05;6.4288974e-06
virtue;4.6337704e-05;3.5648936e-06
modifier;2.5836225e-06;4.332848e-05
afit;3.5071541e-06;3.0521554e-05
reader;0.00018083923;0.000122032725
salesperson;1.5395134e-06;2.4447276e-05
oversee;1.4843104e-05;3.207028e-06
quarterdeck;1.3769676e-06;3.5071207e-05
glare;7.0363817e-06;6.0830143e-06
servo;5.791492e-06;9.031826e-06
occupation;0.00012407723;1.9035708e-06
figureout;2.3297628e-06;1.4639053e-05
isaackuo;1.274928e-05;1.9743968e-06
artist;4.8631314e-06;4.5991244e-05
bounce;5.225991e-06;0.0001286756
ample;1.8151619e-05;6.695555e-06
inflatable;3.1704254e-05;4.1773533e-06
early;0.00051258766;0.00047736068
movement;0.0002904241;2.4805046e-05
register;6.99861e-05;0.0004849525
teven;1.03377615e-05;4.771463e-06
igor;6.207581e-05;6.2043787e-06
mint;5.1302973e-06;5.769678e-05
usedin;5.0865733e-06;6.8445634e-06
adversary;1.3729238e-05;2.220562e-06
foil;4.262904e-06;1.9010882e-05
disgusting;2.6886695e-05;2.5701147e-06
perfection;8.471351e-06;2.2132808e-06
dashnak;1.5766407e-05;1.4499057e-06
imagination;5.9795893e-05;1.2601596e-05
initiation;1.0280067e-05;9.127899e-06
inwashington;9.3142835e-06;1.568287e-06
herzegovina;3.599229e-05;1.6439348e-06
stop;0.00075847143;0.00037162294
stunt;8.93751e-06;2.3690095e-06
scary;3.7845977e-05;1.3361616e-05
gauche;1.1944658e-05;1.48141e-06
todd;5.9925143e-05;0.00010219404
rosie;1.3014632e-06;1.0028727e-05
refute;4.3694596e-05;4.8767997e-06
jhupp;9.291528e-06;6.184037e-06
queen;2.9731102e-05;3.5548044e-05
lightning;6.3231387e-06;5.360218e-05
asteroid;5.0096554e-05;3.078996e-06
minerva;7.960296e-06;3.5704822e-06
wade;4.6783935e-06;0.00012418033
regulate;5.495166e-05;3.5325804e-06
prejudiced;9.355346e-06;2.8398144e-06
hypocrisy;4.4342578e-05;2.1128963e-06
albert;7.20129e-05;4.020836e-05
pointof;8.280291e-06;4.7756466e-06
brenda;2.4044315e-05;3.9837914e-06
smell;3.9305993e-05;7.820823e-06
ucla;2.9625684e-05;7.3135925e-05
desert;0.000102778664;5.551506e-06
duly;6.856604e-06;4.494936e-06
otago;3.622637e-06;1.5278643e-05
sweetpea;1.2372952e-05;6.2919917e-06
several;0.00063417427;0.00076291955
fatigue;1.7400793e-05;2.324503e-06
organpipe;1.3073472e-05;2.233884e-06
warn;0.00015631424;0.00014308139
barrel;6.315819e-05;5.925168e-06
golf;3.5256421e-06;2.2747154e-05
career;2.7670536e-05;0.00028996082
toldme;8.797046e-06;2.2988704e-06
halat;8.5192085e-05;1.1576916e-05
secondary;3.023372e-05;3.0802035e-05
nuke;1.0113095e-05;1.3733068e-05
refreshing;4.2593642e-06;1.4609312e-05
themls;1.2128258e-05;2.0377686e-06
kendig;7.799997e-05;3.2538304e-05
fundamentally;1.3330643e-05;5.6315e-06
nonetheless;2.3001818e-05;4.168946e-06
mail;0.00022501947;0.0036340873
scientist;0.00030422656;3.68531e-05
adaptor;1.4356441e-06;5.5873767e-05
incited;8.799156e-06;1.4718607e-06
porter;4.3180594e-06;1.8075742e-05
wind;9.981753e-05;8.638368e-05
lance;5.3341315e-05;0.00010600415
gradient;2.6981065e-06;3.109943e-05
shade;9.7696675e-06;9.925018e-05
religous;6.2037693e-06;5.607336e-06
cruiser;5.1226707e-06;4.9018043e-05
initiativein;1.2024538e-05;1.6550532e-06
andsome;8.804314e-06;1.1913429e-05
loki;1.201626e-05;1.937593e-05
attendee;2.9490927e-06;3.6962265e-05
clipper;0.00097358826;1.4499977e-05
concise;1.5777816e-05;2.3617053e-05
sleeve;1.4838646e-05;5.253442e-06
isnothe;8.334191e-06;4.4226226e-06
aremostly;6.4856845e-06;4.487086e-06
depth;3.544371e-05;0.00022328262
hamburg;7.140924e-05;5.343678e-06
emit;2.883333e-06;4.2257885e-05
include;0.0007815552;0.002455661
favorite;2.9519066e-05;0.00017051949
lane;7.661948e-06;0.00012017057
miami;7.710814e-06;4.8528676e-05
laserjet;1.3594545e-06;3.5452875e-05
saint;6.469357e-05;7.7838195e-06
surge;2.4063343e-06;2.7978731e-05
choke;4.0341256e-06;5.1629202e-05
molester;5.3620122e-05;1.8152674e-06
inkjet;1.2934722e-06;2.7573136e-05
matrix;2.3366115e-06;8.4840896e-05
cock;1.4039927e-05;3.7006175e-06
abouta;6.1708643e-06;2.4597002e-06
phony;1.7828525e-05;3.546584e-06
kanga;1.14639515e-05;1.6495492e-06
everywhere;5.85014e-05;4.9327267e-05
flyback;1.3491143e-06;1.8795143e-05
deja;8.463631e-06;1.127022e-05
unpredictable;6.0173966e-06;1.1003435e-05
lafibm;1.2538748e-06;2.352885e-05
reasonable;0.00022935765;0.00025614016
live;0.0016296654;0.00013572672
seperate;1.9039748e-05;5.631605e-05
crusade;2.7428234e-05;2.1384958e-06
turkey;0.00057788;4.4737526e-06
rogoff;1.5189578e-06;1.8420646e-05
giant;2.9122592e-05;0.00023250651
katz;7.2376984e-06;6.4680403e-06
nazi;0.00045043975;3.6096033e-06
isaac;3.4807992e-05;5.7128614e-06
newton;0.0001965253;6.1178725e-05
parable;2.6260508e-05;3.2822038e-06
smooth;4.2553856e-06;0.00016791865
slick;5.322081e-05;2.4905989e-05
caratza;7.776763e-06;1.2899898e-06
saturate;5.1561638e-06;1.2922067e-05
judaism;6.498203e-05;2.6564778e-06
humble;3.176578e-05;6.0168745e-06
steady;7.236211e-06;2.370152e-05
message;0.00033951356;0.001349777
impact;0.00014018707;4.5660483e-05
defensive;2.2184053e-05;0.00016610518
moderator;4.3389926e-05;7.411488e-06
sedan;1.6955269e-06;6.1266364e-05
affect;0.00017559783;0.000108909764
buick;1.5052813e-06;6.145769e-05
cord;6.9954035e-06;5.7683825e-05
stacker;1.4002745e-06;6.422123e-05
bowl;2.1137548e-05;5.4128636e-06
shred;2.9462211e-05;1.7792235e-06
parametric;1.7791879e-06;1.9637251e-05
everybody;0.00021312467;6.126777e-05
britain;9.344397e-05;2.4611377e-06
couldn;0.00035381233;0.0001516592
kill;0.002262028;3.797715e-05
wilbur;3.7967934e-06;9.017719e-06
martz;2.1668072e-06;1.5120774e-05
irvinehome;2.238181e-05;1.5178152e-06
suppress;4.8178674e-05;5.096829e-06
thirst;9.180244e-06;2.335119e-06
comuucp;1.3910786e-06;1.2343512e-05
trentu;1.9896165e-06;2.3462502e-05
dose;5.723334e-05;5.357154e-06
further;0.00022260963;0.00017315226
donation;1.6892816e-05;2.1249765e-05
quarrel;8.757019e-06;1.5716423e-06
mentally;2.1624215e-05;2.769576e-06
forfeit;6.49039e-06;5.9906483e-06
mouth;0.00013682536;2.6335236e-05
candy;1.5695228e-05;2.4027136e-06
byte;1.06309335e-05;0.00039971073
flight;0.00028442516;3.5384677e-05
ignore;0.0003266243;0.00010667495
cbnewse;7.1466907e-06;4.03913e-06
providence;4.4110407e-06;1.7984366e-05
celebrate;5.8419806e-05;4.9384194e-06
youwould;1.66583e-05;1.4846581e-05
commerical;2.8168738e-06;2.1659096e-05
religious;0.00057346;8.305841e-06
mathematic;3.591009e-05;5.4411485e-05
fulfill;3.4519693e-05;2.95272e-06
thatha;1.25637e-05;6.8245795e-06
clam;2.9667428e-06;1.7238684e-05
complicated;2.4402832e-05;9.687624e-05
unocal;2.3876071e-05;1.1150588e-05
orin;8.3415025e-06;1.4478586e-05
baylor;2.8724346e-06;1.7072134e-05
mnemonic;8.47056e-06;9.480919e-06
comprehensive;6.957728e-05;5.024922e-05
gestapo;1.3944909e-05;1.6808841e-06
apology;6.462568e-05;3.6973244e-05
phenomenon;9.331645e-05;1.1052993e-05
foard;2.2266493e-05;1.9881372e-06
light;0.0003735508;0.0007153701
palestinean;3.8060254e-05;1.4457647e-06
metaphor;1.8747756e-05;2.8840482e-06
exceptional;7.563542e-06;6.8597237e-06
coyote;1.5109465e-06;8.302475e-06
keen;5.364247e-06;1.3677995e-05
wedon;7.4041754e-06;2.6873556e-06
loyal;1.105362e-05;5.7646403e-06
leech;1.6599677e-05;2.7151116e-05
inel;1.1019612e-05;2.9860519e-06
wate;1.2860381e-06;1.4667274e-05
beverly;7.570051e-06;1.0509714e-05
intergraph;2.2250562e-05;4.633534e-05
thegospel;1.000119e-05;2.0481432e-06
sympathy;2.866983e-05;5.0471317e-06
scorer;2.1824942e-06;1.9163568e-05
ridge;1.20453e-05;1.1996835e-05
intermittent;2.713416e-06;2.5469084e-05
clemson;1.7766343e-06;5.2092895e-05
continually;2.3257957e-05;3.9570627e-06
internally;7.4746044e-06;1.2140907e-05
shalt;2.8739842e-05;1.0474014e-05
spew;9.864916e-06;2.2211805e-06
oiler;4.150418e-06;3.3685963e-05
rush;9.4507996e-05;0.00010226614
cope;8.702919e-06;3.392995e-05
yeah;0.00016342152;0.00019832523
multimedia;1.5880693e-06;8.5715685e-05
pioneer;5.142296e-05;8.78326e-05
minus;1.6669597e-05;1.3605563e-05
gimmick;4.145313e-06;1.09512275e-05
unintentional;1.6708338e-05;4.0613345e-06
finnish;2.001696e-06;1.6876633e-05
frontal;1.1348425e-05;7.0895776e-06
larc;5.2619835e-05;6.1349936e-05
expedition;2.0406662e-05;1.5176199e-06
shower;1.2724034e-05;2.0928737e-06
practice;0.00052751944;4.463582e-05
