;0;1;2;3;4;5;6;7;8;9;10;11;12;13
intensity;2.20462e-06;2.1665574e-06;1.2016319e-06;0.00014748835;1.2843369e-06;1.2527753e-06;1.2638131e-05;2.6107535e-05;4.8263846e-06;8.107487e-07;8.240944e-06;2.8170693e-05;1.2268803e-06;3.2975073e-05
writer;2.4779089e-05;5.502482e-05;6.7374694e-06;0.00010012659;1.8815434e-05;0.0001809865;0.00016153065;7.8596795e-06;3.4553457e-06;2.7016015e-06;3.9411167e-05;0.000149423;0.00037478484;0.00011689502
wallet;4.9931054e-06;2.1055796e-05;2.3024295e-05;2.363703e-06;2.1552394e-06;1.5910446e-05;1.4235258e-06;3.8228347e-05;8.428309e-05;1.952592e-05;2.088793e-05;4.0780007e-05;2.913208e-06;1.3333301e-06
pedal;8.883834e-07;1.0367722e-06;6.90257e-07;8.076428e-07;5.294314e-07;7.911055e-07;8.4741487e-07;9.166324e-07;9.424614e-07;5.104709e-07;0.0004024926;6.999375e-07;9.740592e-07;7.111982e-07
afew;2.6911468e-06;9.448066e-06;6.1463006e-06;2.4719925e-06;6.955453e-06;1.3169991e-06;2.8908878e-05;2.589783e-06;1.5769175e-06;5.0508457e-05;1.3562875e-05;1.141627e-05;1.969858e-05;4.105769e-05
sighted;1.941483e-06;1.8195893e-05;1.0814043e-06;8.621057e-07;1.1123652e-06;1.0497882e-05;2.124515e-05;1.973411e-05;1.2232852e-06;4.4950026e-05;1.5003517e-06;1.2835278e-06;7.634411e-07;1.064527e-06
crawford;6.8003246e-06;1.7905653e-06;2.3707142e-05;2.0043813e-05;6.7430665e-07;1.1465543e-06;9.708343e-07;1.3332166e-06;8.652422e-07;7.164671e-07;6.516516e-06;1.0488354e-06;7.7959595e-07;3.5944566e-05
museum;0.00035982774;1.2968962e-06;1.143806e-06;2.6123219e-06;1.0954454e-06;1.941199e-06;0.00019246717;1.9268296e-06;1.8534633e-06;1.4219493e-06;1.6905434e-06;8.945915e-05;2.0133502e-05;0.00011264946
understand;1.2564271e-05;0.00034817474;0.0004575244;0.0001551379;0.0021558818;0.00031474713;0.00041545578;0.0006029195;0.0006052904;0.0013088041;0.00030374143;0.00029794758;0.0018894322;0.000565431
virginity;1.3506768e-06;1.3946161e-06;6.408612e-07;7.769922e-07;1.1664515e-06;8.014865e-06;9.890961e-07;1.0497693e-06;8.566009e-07;7.9825384e-07;1.1726054e-06;8.707333e-07;4.86329e-05;6.8402835e-07
mitigate;2.012881e-06;1.1790315e-06;1.0131434e-06;1.3491538e-06;1.9059686e-06;1.2070743e-06;1.324567e-06;2.3044751e-05;1.3597302e-06;8.801274e-06;1.4886658e-06;3.5239333e-05;5.4075836e-06;6.730424e-06
craig;0.0005673611;0.00016561382;0.00035286116;3.8190752e-05;1.0125622e-06;0.00045243368;1.7081901e-06;4.078633e-06;1.4806107e-05;3.7350358e-06;0.00086881;7.5244666e-06;1.2210462e-06;3.344485e-05
deport;1.2425587e-06;6.2428273e-07;6.4549835e-07;6.905704e-07;5.6274007e-07;5.9300614e-06;8.721932e-05;9.806328e-07;8.384304e-07;5.9498694e-07;8.0866454e-07;9.1014795e-07;1.0886081e-06;6.347851e-07
indication;2.6354273e-05;1.3680286e-05;4.520363e-05;1.8756002e-05;6.6798493e-06;5.1929193e-05;1.1470981e-05;8.050764e-05;0.0001048324;1.256238e-05;7.193537e-05;0.00010729904;9.929375e-05;0.0001054389
wittgenstein;1.0750086e-06;6.061799e-07;6.693826e-07;6.32522e-07;4.6915095e-05;7.1659747e-07;7.5584853e-07;5.1213633e-06;1.2636858e-05;7.8497544e-07;1.1477908e-06;7.533082e-07;2.6550802e-06;5.9091786e-07
incidentally;2.1829974e-06;2.4266341e-05;7.26854e-05;1.7797141e-05;2.8907767e-05;5.5733835e-05;2.8214938e-05;1.5942056e-05;4.2554326e-05;9.233905e-06;1.6877952e-05;5.0000076e-06;8.245219e-06;3.1855036e-06
squad;1.6137191e-06;2.9594244e-06;1.1109686e-06;9.3965946e-07;4.7144326e-06;1.4608332e-05;7.547213e-05;1.8146638e-06;0.00012873606;3.6822423e-06;1.1675738e-06;4.184216e-05;1.9802305e-06;9.170445e-07
ordinary;2.5606253e-06;2.5271618e-06;0.00019472046;9.8037635e-06;0.00017314483;1.3625561e-05;3.1206882e-06;9.562657e-05;0.00016869741;4.695949e-06;4.7943762e-05;6.9355796e-05;1.2476045e-05;3.7736314e-05
afterthe;4.0994055e-06;9.654715e-07;4.94816e-06;1.8607919e-06;1.51343e-06;1.1550324e-06;2.4586328e-05;5.3127216e-05;8.442447e-06;1.0407965e-06;1.4585728e-06;5.5991873e-06;1.5524773e-05;1.4548748e-06
revisionism;1.7860776e-06;6.633609e-07;6.506287e-07;7.730276e-07;7.8031394e-07;8.5745455e-07;0.00017414095;1.0609075e-06;8.7856694e-07;6.0794935e-07;9.190124e-07;9.506031e-07;3.9468514e-06;6.3873716e-07
netter;0.0006037779;0.00022025371;1.4489252e-06;3.793079e-05;2.1729945e-06;2.2006548e-06;0.0001292554;2.9304836e-06;2.1521598e-06;4.4677295e-06;8.134168e-05;1.8432527e-06;5.1141342e-05;1.7353606e-06
territory;1.8848646e-06;8.819117e-07;1.182585e-06;6.301748e-06;1.1381536e-06;1.007907e-06;0.0017486312;1.9179727e-06;3.8154803e-06;9.5992e-07;9.084736e-07;1.5930147e-05;4.1656263e-06;7.390215e-07
outward;1.3896025e-06;8.002316e-07;7.0183546e-07;8.9158914e-07;2.4332185e-06;1.1654432e-06;1.7019119e-06;6.304379e-06;1.0155962e-05;9.1281237e-07;2.9232597e-06;1.1146826e-06;2.0634005e-05;0.0002073256
fist;1.5622627e-05;1.1309013e-06;3.854588e-06;9.1075617e-07;1.624925e-06;5.168362e-06;8.2851e-06;1.4662992e-06;6.34675e-05;6.115488e-05;1.8018063e-05;2.1823823e-06;1.5931278e-06;5.993627e-05
investigate;2.6375933e-06;3.2070115e-05;7.398075e-05;1.3297645e-05;2.738627e-05;1.740408e-06;5.3147865e-05;0.00013064063;0.0003186301;2.1645112e-06;2.9528326e-06;0.00016306085;1.6117989e-05;0.00012138153
variety;4.1590032e-05;0.00013193255;2.3422299e-05;0.00034607016;5.9547325e-05;6.4627755e-05;3.3107594e-06;0.00010204108;4.141096e-06;2.6885602e-06;4.870446e-05;0.0002059878;6.7506255e-05;0.00016536344
month;0.0012756655;0.0012438806;0.00032437118;6.778695e-05;9.341626e-06;0.0002996269;0.0005729996;0.0019853953;0.0007723328;0.00042963604;0.0010467502;0.00090484065;2.0982832e-05;0.0007277865
formulate;1.3697585e-06;7.498927e-07;3.4085373e-05;1.0846071e-06;8.996687e-05;9.569684e-07;1.8140607e-05;1.7598862e-06;1.553191e-05;1.4372955e-06;1.2265582e-06;1.1257311e-05;3.5383061e-06;8.0132554e-07
nagle;1.1792301e-06;1.0076254e-06;0.00022465747;1.6270037e-06;1.173791e-06;1.0199046e-06;1.142651e-06;1.2632516e-06;6.396614e-05;9.907322e-07;6.632808e-05;1.6624235e-06;8.857541e-07;1.0110855e-06
update;0.00018188801;0.00041377483;8.587108e-06;0.0007684924;2.501526e-06;0.00043773765;8.975731e-06;0.00010420679;8.125982e-05;2.4602584e-06;1.2668396e-05;6.0118742e-05;1.6704802e-06;0.0006357994
louis;1.07229735e-05;1.835471e-06;4.1488656e-05;2.732426e-06;6.3441225e-06;0.0009769311;5.3298563e-06;3.5556208e-05;2.3182758e-05;2.092611e-06;9.85149e-06;8.52661e-06;4.331828e-05;0.00024745616
administer;1.9388392e-06;1.1383447e-06;1.6185177e-05;4.3177283e-06;2.6232161e-05;4.096445e-06;1.9137071e-05;0.00020070272;2.2156516e-06;1.5041884e-06;1.3946457e-06;4.479745e-05;1.0631548e-05;1.0407979e-06
rational;2.103753e-06;1.1680892e-06;4.7425947e-06;5.4150303e-05;0.00058221474;2.1225876e-05;4.4141016e-05;1.5984226e-05;0.0001791042;4.3941996e-06;2.871788e-06;1.4918036e-05;8.1995695e-06;1.0017629e-06
krehbiel;1.4378293e-06;0.00012707332;9.262355e-07;1.3075979e-05;4.6498792e-07;7.174023e-07;7.395035e-07;8.2765985e-07;5.824949e-07;4.1516623e-07;8.357136e-07;6.5619236e-07;5.3810305e-07;6.5136123e-07
creature;2.66413e-06;1.5046227e-06;9.734806e-07;1.0916126e-06;0.00031216344;1.0745898e-06;1.3899651e-06;2.3452856e-06;2.619734e-05;2.033465e-06;2.1695064e-06;9.858156e-06;0.000102610524;2.7165222e-06
aardvark;1.6086193e-06;7.6141276e-07;7.043909e-07;8.842441e-07;5.660341e-07;2.9931001e-05;7.7120774e-07;1.0694007e-06;9.615623e-07;7.284053e-07;0.00022910906;7.4175585e-07;8.258286e-07;8.090257e-07
preach;1.3378763e-06;9.506638e-07;1.1794707e-06;1.2930376e-06;6.168219e-05;1.4335251e-06;3.5057557e-05;3.5211175e-05;4.6567722e-05;2.3380858e-06;1.8515142e-06;1.7175157e-06;0.00049767166;1.014674e-06
veal;1.7724842e-06;6.315543e-07;1.7611108e-06;8.651589e-07;2.5616469e-06;8.0167985e-07;1.1895966e-06;1.4182532e-06;9.004143e-05;1.0723184e-06;7.1921096e-07;0.00079370674;9.3447716e-07;8.351545e-07
diego;0.0004595627;2.5435259e-06;3.2106286e-06;7.716392e-05;1.0416641e-06;0.00056179403;1.2864801e-06;0.00010405783;1.2552598e-06;1.4192465e-06;4.8060065e-05;4.04301e-06;1.1373611e-06;2.370375e-05
vilayet;1.0590933e-06;6.3485686e-07;6.369446e-07;7.042182e-07;5.173709e-07;8.3894986e-07;0.00010079524;9.852776e-07;8.5624885e-07;4.5526178e-07;8.289712e-07;8.028673e-07;6.514327e-07;5.965905e-07
thefollowing;2.5739873e-05;1.547872e-05;9.748463e-07;2.4143064e-05;1.1291629e-06;1.74407e-06;1.2409606e-06;1.3977428e-06;5.0842777e-06;7.910106e-07;2.7792107e-06;6.859064e-06;2.1731154e-05;3.6976178e-06
veil;1.608064e-06;8.1009847e-07;4.6242796e-05;1.0371169e-06;1.4055688e-06;1.033349e-06;6.3582615e-05;1.3928274e-06;3.6118797e-06;9.186005e-07;1.3284016e-06;1.515547e-05;2.635814e-05;3.2443586e-05
reliable;5.682071e-05;0.00016742993;1.1516447e-05;3.0296515e-05;0.00030009673;1.13523065e-05;0.00010164616;0.00013578912;7.204778e-05;2.1261205e-05;0.00032694137;2.5017746e-06;3.3403187e-05;3.405744e-05
marlin;1.462243e-06;5.946294e-07;6.193617e-07;6.761307e-07;3.6224313e-07;0.0004516956;7.636054e-07;9.817219e-07;7.172488e-07;5.13432e-07;5.670771e-07;1.3108343e-06;5.7062675e-07;6.551609e-07
corp;0.0010390818;0.0002157405;0.00021581647;0.00012684641;1.3147609e-05;0.0001437176;0.00015542973;5.853867e-06;2.7324027e-06;1.5363146e-05;0.00045330945;7.9517195e-05;8.564816e-06;0.00021417954
oven;8.763127e-07;7.4482875e-07;7.195144e-07;7.874402e-07;1.0400133e-06;8.7318637e-07;8.7019043e-07;1.0397797e-06;0.00018850173;7.851342e-07;7.343228e-05;9.0174666e-07;1.2138802e-06;8.821006e-07
scripture;1.0350973e-06;7.682611e-07;2.0178165e-06;1.2957634e-06;0.00027295572;1.1332539e-06;1.4672811e-06;2.24597e-06;1.1944863e-06;1.1772183e-06;1.3625792e-06;1.2468349e-06;0.0023120816;7.891482e-07
distinction;4.1890153e-06;1.0987535e-05;1.1600519e-05;1.5553757e-06;0.00025482738;3.7970926e-06;3.6448077e-05;0.00016649652;4.1152303e-05;5.1942898e-06;2.0380646e-06;4.3146913e-05;0.000106295214;1.5658738e-05
concussion;7.462355e-07;5.2536603e-07;7.646331e-07;6.854035e-07;8.513263e-07;7.1785536e-07;7.279837e-07;8.1255456e-07;0.000103462015;4.7802206e-07;9.4470454e-07;7.7766646e-07;5.471929e-07;5.7035044e-07
greig;8.282437e-07;5.882765e-07;6.335707e-07;6.4959016e-07;8.490876e-07;1.3461131e-05;8.834802e-07;8.7636005e-07;0.0002419105;7.5807935e-07;9.055957e-07;8.7945267e-07;5.800763e-07;6.446069e-07
oppression;1.3100015e-05;6.5592764e-07;9.340166e-07;8.886562e-07;2.333888e-05;9.773946e-07;6.779733e-05;1.8025144e-06;1.9428926e-06;1.4765415e-06;1.0736527e-06;2.2070895e-05;4.8390568e-05;7.704215e-07
brook;0.0002251036;2.0796531e-05;1.823606e-06;2.7670485e-06;9.211899e-07;0.00027094033;1.1309371e-06;1.8162551e-06;2.3052824e-06;1.4864471e-06;3.774966e-06;1.125497e-06;9.317843e-06;6.5236463e-06
uiuc;0.0017315289;0.0007046012;2.1300442e-05;0.00024503988;0.0006404136;0.0011140658;0.00036478788;4.5750265e-05;0.00090723886;3.538901e-05;0.0017878904;3.1512466e-06;2.3594455e-05;0.0007701685
embed;1.4196788e-05;1.6515169e-06;0.0001437612;9.215591e-05;1.2420733e-06;1.1436799e-06;1.1980728e-06;1.3095125e-06;9.800066e-07;8.258929e-07;7.1738027e-06;1.1617778e-06;1.773173e-05;3.440721e-05
attention;6.170663e-06;4.1321782e-05;6.912967e-05;6.9316916e-06;8.6109045e-05;0.00029931788;6.5153006e-05;0.0002608286;0.00030767996;0.000100063226;0.0002445726;0.00015930542;0.00013948137;0.00015054904
mourn;1.497366e-06;7.98875e-07;8.8795906e-07;9.039418e-07;1.1649674e-06;4.1970165e-05;2.8995204e-05;1.3368465e-06;1.9432078e-05;1.0840836e-06;1.1014506e-06;3.165234e-06;2.3795856e-05;8.461376e-07
utkvx;0.00018670119;0.00022622837;9.706763e-07;1.5961997e-06;5.80129e-07;1.1308291e-06;7.989635e-07;1.4858023e-06;6.9767464e-07;1.0680625e-06;1.4379563e-06;3.7440293e-06;6.016884e-07;1.3330314e-06
quote;0.0002477126;0.00021095412;0.0001557786;7.029682e-05;0.0012910637;0.00022669543;0.0009811735;7.313811e-05;0.0002979598;0.00058072404;0.00030701366;0.00029958985;0.0015516861;3.923896e-05
documentation;7.5077583e-06;0.00043301305;0.00019086365;0.00083808746;6.4841165e-06;1.5146748e-06;3.7672977e-05;1.4573428e-05;1.481062e-06;1.993028e-06;2.4850394e-06;5.9900613e-06;1.696564e-05;3.991913e-06
worldwar;1.0921208e-06;6.481016e-07;7.1154693e-07;7.1167653e-07;5.4208215e-07;8.649464e-07;8.730379e-05;1.0506586e-06;7.8229715e-07;4.4416677e-07;8.647264e-07;9.604098e-07;6.9665805e-07;9.052605e-06
definite;9.174548e-06;5.8947976e-06;3.251712e-05;2.124304e-05;1.22094125e-05;2.1842927e-05;6.644506e-05;4.153326e-05;3.3009008e-05;5.9141392e-05;3.2690892e-05;5.7285856e-06;8.898855e-06;1.9472009e-05
successor;4.046078e-06;1.1849461e-06;3.143888e-05;9.6445565e-06;1.0521824e-06;3.0473e-05;1.5313562e-05;1.6096469e-06;1.1502742e-06;9.85492e-07;3.9419037e-06;1.4089988e-05;1.3219629e-05;8.421479e-05
alas;3.2956807e-06;2.1018128e-05;1.185927e-06;1.1746472e-06;1.0532727e-05;1.1599511e-06;2.0246373e-06;7.55751e-06;6.742672e-06;2.6893129e-05;4.1312e-06;3.6917336e-05;5.363031e-06;1.0476034e-06
oscs;8.984552e-06;9.2413063e-07;8.074249e-07;8.3534724e-07;6.584151e-07;7.0954964e-05;8.886245e-07;1.4377998e-06;1.5583363e-06;1.2176259e-06;5.1928117e-05;1.1454997e-06;8.236687e-07;1.1039947e-06
occasional;2.4947974e-06;5.19178e-05;1.3045221e-06;7.660122e-06;3.8181934e-05;1.7300017e-05;3.485304e-05;3.4076176e-05;5.512125e-06;4.017256e-06;7.3956353e-06;1.3853345e-06;5.4963903e-06;4.4759145e-05
mediot;1.1397283e-06;5.620493e-07;5.6131734e-07;5.87729e-07;4.2708447e-07;0.00016602277;6.7555493e-07;8.626482e-07;6.526913e-07;4.8739486e-07;5.9310497e-07;6.3025954e-07;5.050413e-07;5.7887485e-07
constraint;4.9714627e-06;1.17869195e-05;2.1133087e-06;6.5013e-05;9.517686e-07;1.1322146e-06;3.1838958e-05;1.7399968e-06;1.505733e-06;1.19622e-06;1.05509935e-05;1.3113482e-05;1.1500845e-06;0.00018182148
wesleyan;4.974493e-06;8.90794e-07;8.380851e-07;9.129815e-07;4.95824e-05;7.85009e-05;4.410329e-06;0.00013290744;1.1384712e-06;1.2407797e-06;1.3123168e-06;1.1568955e-06;4.822616e-06;1.0714344e-06
england;0.00047499101;2.2102267e-06;1.6527611e-06;7.002236e-05;2.1910885e-06;2.9557914e-06;6.1315823e-06;0.00020617347;2.5477493e-06;2.0965022e-06;2.926745e-06;0.00040554794;0.00011191313;0.00011371258
disconnect;3.976355e-06;0.00018587658;1.2506857e-06;2.2293363e-05;7.3840886e-07;8.5466326e-07;4.1065546e-06;1.2756558e-06;8.5691545e-07;1.1325885e-06;5.701793e-05;8.4068387e-07;9.156995e-07;9.70544e-07
enhanced;1.8803258e-06;9.1026865e-05;8.9304683e-07;2.958448e-05;6.0685954e-07;8.7527155e-07;9.339093e-07;1.1107617e-06;7.8373546e-07;5.208474e-07;9.644945e-07;9.500797e-06;7.331648e-07;7.6145164e-07
asleep;1.5781904e-06;1.5133276e-06;4.6631294e-06;1.0332795e-06;1.4395379e-06;5.694214e-05;2.10257e-05;1.6618224e-05;3.3635853e-05;2.6022458e-06;6.147603e-05;1.3949661e-06;1.6852953e-05;2.3801595e-06
presumption;1.5485572e-06;8.215572e-07;9.000674e-07;8.7288373e-07;2.0441352e-05;6.98284e-06;1.1146858e-06;1.5913402e-05;1.4101952e-06;1.8727944e-06;4.122939e-05;2.388476e-06;2.655251e-05;8.7310855e-07
cleveland;0.0026130113;0.00049759995;1.7139314e-06;3.0181177e-06;1.3256433e-06;0.0004934063;0.0003660478;2.9685295e-06;0.00017021966;3.740108e-06;2.397395e-06;5.4443026e-06;3.3276672e-06;2.5642662e-06
heck;8.751802e-06;1.9614708e-05;6.140588e-06;1.2862561e-06;5.0634364e-05;0.00019473633;2.3648645e-05;3.2428431e-06;8.067733e-06;0.00035022007;0.00025438544;1.8168593e-06;1.7557111e-05;2.7474904e-05
frozen;4.207027e-06;2.6618936e-06;6.5383333e-06;2.577904e-06;3.1765069e-06;7.2789476e-06;1.1409158e-05;3.5539953e-05;3.0331655e-06;8.770963e-05;1.6767028e-06;5.8800597e-06;1.3190788e-06;2.4073894e-05
stuart;0.00010979481;7.1404276e-05;2.6902358e-06;7.196362e-05;1.6944205e-05;1.485612e-06;4.2048734e-05;3.338983e-06;1.1912748e-06;1.6025155e-06;1.2015303e-05;1.3941481e-06;8.446385e-06;1.2561544e-06
fuse;1.5012439e-06;7.460035e-06;1.9366918e-05;9.402682e-07;1.1284006e-06;1.0816575e-06;1.2036203e-06;3.8291728e-05;1.7435821e-06;1.0149196e-06;0.00033028395;1.297588e-06;8.67313e-06;3.117881e-05
dense;1.6221793e-06;1.5296234e-06;5.6378203e-06;1.0885884e-06;1.4312942e-06;1.0625922e-06;2.6701468e-06;3.7811413e-05;2.6972271e-05;8.696563e-07;1.8364119e-06;6.760853e-06;7.3983992e-06;0.00011853853
robinson;5.4545435e-05;2.4744843e-06;1.4670214e-06;6.3865773e-06;1.1576491e-06;0.00030159584;3.4161145e-05;1.6272314e-06;9.995996e-07;1.0817248e-06;1.2440321e-06;4.743253e-06;2.9296309e-05;4.1515864e-06
default;4.138909e-06;0.0002466173;1.865041e-05;0.0016645035;4.703843e-05;1.3300954e-05;1.5749647e-06;2.8944758e-06;1.2858329e-06;1.0002277e-06;1.6150241e-06;2.3668354e-06;1.5180304e-06;1.3212721e-06
pertinent;1.3329642e-05;1.5130657e-05;9.86123e-07;1.1456345e-06;2.2639595e-06;5.7609914e-06;1.8264892e-06;1.944195e-06;9.863799e-07;1.0706068e-06;6.4951073e-06;1.0842177e-05;6.339866e-05;1.6204815e-05
prabhakar;8.8282695e-07;5.146815e-07;6.357679e-07;6.759444e-07;5.746156e-07;8.09649e-07;0.00018614606;9.799326e-07;8.2468733e-07;4.602669e-07;7.263264e-07;9.353835e-07;7.299061e-07;5.944806e-07
pose;5.6126042e-05;7.02619e-06;0.000111946814;1.4734361e-06;0.00014549309;0.00010146112;1.7898563e-05;4.4027696e-05;6.653472e-05;0.00010661457;8.086943e-06;5.9079764e-05;3.1179185e-05;1.4473735e-05
mightbe;3.8447165e-06;2.1941814e-06;3.603351e-06;1.0933535e-06;2.7185577e-06;1.8554769e-05;1.5008954e-05;1.604238e-05;4.897478e-06;6.921731e-05;3.5651672e-05;3.3679219e-06;9.824551e-06;1.0564579e-05
reasoning;3.1844984e-06;1.2768945e-06;5.2924046e-05;1.9208414e-06;0.0006291032;6.5122804e-05;3.936182e-06;7.863084e-05;3.083144e-06;5.0371145e-06;8.311518e-05;6.314803e-05;9.5924785e-05;2.3440889e-05
outlaw;1.5779782e-06;9.880541e-07;0.00032720363;1.26648e-06;7.621617e-05;5.438672e-05;8.936919e-06;2.037564e-05;0.00035908984;8.495492e-06;1.6227466e-06;3.0563227e-05;4.1818303e-06;1.126176e-06
looking;1.585067e-06;8.897098e-07;7.5996013e-07;8.056223e-06;7.8884676e-07;8.0170736e-07;8.2931035e-07;1.1582347e-06;7.950987e-07;5.862012e-07;5.0950694e-05;8.038411e-07;5.901475e-06;7.4311e-07
disappointing;1.7491565e-06;1.1586527e-05;5.0985122e-06;9.086419e-07;6.223793e-07;1.6490232e-05;8.516017e-07;1.2590565e-06;8.73141e-07;8.98e-07;2.7190046e-05;8.1222976e-07;7.612977e-07;1.637985e-05
gandler;0.00017413746;8.6273445e-07;5.4304235e-07;7.4076223e-07;4.752437e-07;8.3532854e-07;6.2538703e-07;9.256021e-07;5.8853107e-07;6.281912e-07;4.7902768e-06;7.5124206e-07;5.584064e-07;7.6176974e-07
theway;2.471043e-06;1.143499e-05;1.4237366e-06;2.1938415e-06;1.3741459e-06;1.7735205e-05;3.6443194e-05;1.87693e-06;4.4520275e-06;3.8603594e-06;5.6083034e-05;2.348206e-06;2.2082106e-05;8.659034e-06
agony;1.023902e-06;6.049729e-07;6.456055e-07;7.2035954e-07;1.0231242e-06;8.163985e-07;1.2971168e-05;1.1562703e-06;8.3571064e-07;5.505202e-07;1.0661086e-06;9.0626594e-07;3.502676e-05;6.278254e-07
aprogram;2.3308467e-06;2.1876886e-05;2.576083e-06;4.0623843e-05;6.370754e-07;1.1471318e-06;9.138636e-07;1.1331352e-06;7.5695107e-07;6.7849595e-07;1.1887926e-06;8.106365e-07;6.959037e-07;8.5477046e-07
billy;2.8276745e-06;5.4227457e-05;1.2131106e-06;3.370825e-06;8.246538e-07;0.00024831784;1.0999693e-06;1.6083563e-06;2.2114107e-06;1.2576021e-06;9.9342506e-05;5.1097954e-06;3.4719676e-06;1.1740224e-06
anatomy;8.704138e-05;1.02655e-06;7.5537395e-07;7.078437e-06;8.5676044e-07;2.0586358e-06;9.613153e-07;2.1355922e-06;7.14633e-07;1.493703e-06;1.1594626e-06;1.0580005e-06;7.239069e-07;1.1458465e-06
milwaukee;1.6836857e-05;1.546785e-06;9.326396e-07;9.623778e-07;9.608888e-07;0.00036996583;1.0481575e-06;2.3078303e-05;1.0544734e-06;1.196423e-06;9.912351e-07;3.071275e-05;7.5522416e-07;1.0508082e-06
newsweek;6.3986245e-06;1.9214908e-06;1.1035179e-06;9.095808e-07;2.3843488e-05;6.934852e-06;6.12294e-06;2.0088987e-06;7.975662e-06;8.358088e-06;1.3800168e-06;4.2578766e-05;3.8312905e-06;9.214915e-06
equipment;1.2268025e-05;0.00023611134;0.0005740952;8.392356e-05;2.273024e-06;2.0952104e-06;4.441784e-06;3.8337e-05;0.0003501103;4.235681e-06;0.0008178116;8.997131e-05;1.6961296e-06;0.0004059792
liable;1.9959484e-06;2.7404285e-06;5.0975592e-05;1.2650688e-06;1.9840572e-05;1.2129746e-06;1.6183418e-06;6.33277e-05;1.3291191e-06;1.2744886e-06;2.217651e-05;3.614302e-05;1.3476661e-05;9.592276e-07
vera;1.0940671e-06;6.755632e-07;8.441952e-07;9.255697e-07;6.11325e-05;9.677974e-07;1.2898289e-06;1.3706243e-05;1.2146618e-05;1.9849645e-06;1.3591089e-06;1.1098012e-06;0.00018616443;7.3752113e-07
notoriously;1.5807195e-06;1.9272811e-06;3.066136e-05;4.5267016e-06;2.0462026e-05;8.9878637e-07;1.0343982e-06;1.2505757e-05;1.1429609e-06;9.912369e-07;5.7055977e-06;1.1378759e-06;2.590589e-06;8.1074194e-07
bream;1.2431632e-06;5.798829e-07;5.538026e-07;6.3919725e-07;4.321699e-07;0.00015744225;6.8519677e-07;8.430404e-07;6.5419005e-07;4.880819e-07;6.1677514e-07;6.515144e-07;5.167026e-07;5.843494e-07
founder;2.1100584e-06;6.6483904e-07;2.2992665e-06;1.0561753e-06;3.896788e-06;9.301662e-07;9.125917e-05;8.0667e-06;1.2187683e-06;8.542169e-07;4.21017e-06;8.394093e-05;8.6100474e-05;1.2501192e-06
absent;2.202722e-06;1.640729e-05;3.9992377e-05;1.6625511e-06;1.4155354e-06;1.974191e-05;8.594445e-06;2.1783403e-06;1.1778881e-06;1.3642577e-06;1.4781195e-06;2.522029e-05;2.8171446e-05;1.0498946e-06
partially;3.0958538e-05;1.2333617e-05;1.0331239e-05;2.1566634e-06;3.6228463e-05;1.3606194e-06;1.7133784e-06;8.788794e-05;1.845387e-06;4.036619e-06;9.457137e-06;4.997483e-05;4.4824374e-06;0.00010998134
specialist;1.0042846e-05;1.7914332e-06;1.0043526e-06;2.1787791e-06;1.1907903e-06;1.4668443e-06;9.363145e-06;0.0002300798;1.3610392e-06;9.085758e-07;3.832782e-06;5.1824878e-05;9.2734916e-07;0.00013964035
funny;1.4643231e-05;0.00015115629;3.8127775e-06;1.6729673e-06;0.000102277016;8.626942e-05;6.300339e-05;1.4751053e-05;0.00053368957;0.0006560558;9.1926835e-05;3.1527795e-06;2.6166704e-06;2.1183794e-06
hollow;1.3673713e-06;1.0416642e-06;9.832636e-07;2.6291448e-06;1.7225807e-06;1.1110465e-06;1.0108259e-05;3.2804335e-05;5.84503e-05;1.3127674e-06;0.00012369601;1.5311211e-06;9.654527e-06;3.6608686e-05
partof;4.939822e-06;2.500719e-05;2.1357537e-06;1.4406931e-05;1.6204318e-05;1.3394981e-06;1.8161138e-05;1.9931476e-06;1.526609e-06;1.4293836e-06;2.043249e-06;2.025008e-06;7.37778e-05;4.2557716e-05
prominent;2.1149035e-06;7.919199e-07;2.4778816e-05;1.0605609e-06;2.5581972e-05;1.1401994e-06;3.5501907e-05;1.8935641e-06;1.601946e-06;1.3609026e-06;1.3068303e-06;5.0204366e-05;1.742048e-05;5.763058e-05
athiest;1.3326107e-06;5.920073e-07;6.9149763e-07;7.762789e-07;0.00010214313;7.593352e-07;8.8977697e-07;1.2758748e-06;8.3658693e-07;9.241918e-07;1.1907771e-06;9.1188735e-07;5.871517e-05;6.5320756e-07
preprocessor;1.3785822e-06;8.9870576e-07;7.250732e-07;8.232074e-05;5.7799133e-07;8.395838e-07;8.5525454e-07;9.3295597e-07;7.4146766e-07;4.003275e-07;9.271332e-07;8.062556e-07;7.525037e-07;6.0994955e-07
