;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
sunnyvale;0.00016891159;2.9855446e-05;8.629379e-05;8.9001196e-07;8.326625e-07;3.0841227e-06;7.474925e-07;6.144926e-06;1.7061985e-06;1.4315423e-06;5.3159624e-07;8.570381e-07;1.6772838e-06;1.1444371e-06;1.760241e-06;4.6756188e-05;1.4052453e-06
generally;9.741689e-05;7.353609e-06;0.00035199054;0.00027857276;0.00021019034;0.00010345908;0.00015149137;0.00010226075;0.00025028788;0.00035928274;0.00013858224;0.00023664496;1.1338139e-05;0.0001555462;0.00026737945;0.00010327157;0.0001732157
lemur;6.793411e-07;1.1559218e-06;8.036833e-07;1.2564787e-05;2.6165708e-05;1.0585841e-06;5.917688e-07;3.3190612e-05;1.4845016e-06;1.0772532e-06;6.698361e-07;8.047236e-07;1.1745396e-06;7.012998e-07;1.4151677e-06;6.772524e-07;7.463088e-07
burner;7.5240355e-06;1.2869219e-06;8.6691034e-07;1.0903043e-06;4.7968015e-06;9.94187e-07;6.121327e-06;4.527775e-06;2.0094061e-05;3.5962552e-05;1.0861901e-06;8.7676165e-07;1.2015678e-06;7.6313563e-07;1.5809952e-06;7.14336e-07;8.8440186e-07
naive;5.475291e-05;1.4137551e-06;1.0665254e-06;0.00010319492;1.5503549e-05;1.7178371e-06;7.8780104e-05;1.7385668e-06;7.986789e-06;2.3274904e-06;8.558058e-05;2.1738917e-06;2.758483e-05;4.4148626e-05;9.547684e-05;1.1565575e-06;2.2436595e-06
ilstu;5.245602e-07;1.7349678e-06;6.8987447e-07;4.9053074e-07;7.047393e-07;7.667747e-07;4.8542165e-07;7.834959e-07;9.840492e-07;2.1096562e-06;5.9203035e-07;5.1880215e-07;8.914947e-07;7.269659e-07;9.240501e-07;1.0721614e-06;0.00015546587
hostage;5.1884468e-05;9.449901e-07;8.4702384e-07;2.9181228e-06;1.098557e-06;1.1542651e-06;0.00056492834;1.2567064e-06;1.46691e-06;9.902546e-07;7.589072e-07;1.3111069e-05;4.3424934e-06;1.1998119e-05;6.430584e-06;9.1500215e-07;7.461451e-07
magazine;5.026911e-06;0.0005180628;0.00052165944;3.2242108e-06;4.1879506e-05;2.657775e-06;0.0004106276;0.00028986798;4.0504172e-05;0.00052939146;5.097665e-06;2.367812e-05;0.00032318485;0.0002822633;0.00018631273;7.7224555e-05;0.00037770337
estate;1.5338985e-06;3.9359817e-05;1.7053954e-06;2.1571047e-06;3.381183e-05;1.4273649e-06;5.3603017e-06;1.6222606e-06;2.914368e-06;2.759995e-05;9.573667e-06;2.6080681e-06;1.5612863e-05;7.196414e-05;1.22670235e-05;5.421348e-05;1.8439127e-06
humour;7.419939e-07;4.0771498e-05;7.3876834e-07;9.0861727e-07;8.696885e-07;1.0776699e-06;6.2025885e-07;2.254198e-06;1.2267672e-06;1.1307823e-06;1.5130097e-06;8.7510927e-07;0.00013283374;1.2876717e-06;1.3705059e-06;6.703262e-07;8.1673295e-07
appearance;1.967295e-06;2.8850834e-06;6.2398896e-05;4.193944e-05;5.6593737e-05;0.0001424247;1.1587928e-06;8.927026e-05;1.971442e-05;6.443237e-06;3.146591e-06;4.639323e-05;0.00038213725;2.6292802e-05;2.839616e-06;1.9202604e-05;2.0632122e-06
team;6.5586323e-06;2.676937e-06;2.2285544e-06;2.90648e-06;1.5472324e-06;0.011356221;3.9537317e-06;0.0004538146;6.152798e-05;1.8554052e-06;3.3246004e-06;9.595393e-06;7.38671e-06;5.3608674e-06;2.9328887e-06;3.7974355e-06;2.9381854e-06
thereby;4.031853e-05;2.073004e-06;1.9224051e-05;3.0082814e-05;0.00013074074;2.7160581e-06;2.27156e-06;1.2158152e-05;1.159276e-05;1.4835523e-05;2.7128776e-06;2.198894e-06;2.8319462e-06;0.00011651487;1.0704862e-05;3.5152236e-05;2.7547749e-05
formal;2.0409107e-05;2.5049048e-06;4.9814655e-05;0.00011855815;8.680016e-05;4.534041e-06;2.2966494e-06;2.965735e-05;7.684384e-05;5.3297417e-06;2.2045488e-06;8.594584e-05;2.6453381e-05;2.1359238e-05;1.9603714e-05;2.0571592e-06;1.102713e-06
dominant;1.1832099e-06;1.5049344e-06;1.1932985e-06;1.1624912e-05;1.5306772e-06;1.3666031e-05;1.2318568e-06;2.0123935e-05;0.000109919834;1.2406074e-06;3.4991192e-06;1.0388593e-05;1.8707831e-06;2.4444107e-06;4.8999984e-05;2.1054093e-06;6.1720034e-06
qualifie;5.273979e-06;1.1633247e-06;9.129943e-07;3.2260134e-05;5.142371e-06;4.3448825e-05;5.579978e-06;1.3708569e-06;1.9179219e-05;1.0383235e-06;2.3063583e-06;2.8785369e-05;1.4461061e-06;5.3325066e-06;2.9811895e-06;9.45498e-07;7.7020917e-07
bowman;7.417357e-07;1.2945908e-06;8.4946856e-07;7.6973305e-07;6.880216e-07;1.0410945e-06;5.2304307e-07;1.1142787e-06;3.254642e-05;0.00013305334;9.91331e-07;6.813051e-07;8.971408e-07;6.627974e-07;9.715311e-07;6.3204396e-07;9.143713e-07
ucar;2.3072685e-06;7.1038357e-06;0.0001270822;1.3216672e-06;1.127663e-06;0.00015505578;1.1815499e-06;1.6607939e-05;1.8095446e-06;1.3315031e-05;1.1381144e-06;1.407986e-06;9.1129616e-05;1.2969199e-06;2.587019e-06;4.4110653e-05;2.574673e-06
serbia;7.3760975e-07;7.294209e-07;9.11331e-07;8.7294745e-07;8.7912395e-07;1.0311826e-06;8.7089046e-07;1.1219466e-06;2.7813921e-06;8.631407e-07;6.068751e-07;9.547707e-05;1.811908e-06;0.00041622826;3.2439175e-06;1.1663835e-06;7.806315e-07
start;0.00063439424;2.2643952e-05;0.00045767243;0.00068295223;0.00041930604;0.0031623144;0.0042390805;0.0009352129;0.0008844862;0.0010094132;0.0022836959;0.0039589363;0.0008985747;0.00065136905;0.0003438958;0.002538244;0.0005028189
intensity;1.4704474e-06;2.4296714e-06;9.3680224e-05;1.5013962e-06;1.2695982e-06;1.0474392e-06;3.1426732e-06;2.9058112e-05;1.663302e-05;5.264256e-06;7.951232e-07;2.4203306e-05;7.2935745e-06;1.298166e-05;2.2703249e-05;8.437965e-05;2.1442354e-06
writer;4.882387e-06;4.5420384e-06;0.000121865;1.7096934e-05;0.00037419557;0.00018056581;1.0969834e-05;0.0001059106;9.110888e-06;5.0513296e-05;5.0133663e-06;4.834041e-06;0.00027146708;0.00019419433;0.00016979424;0.00013205077;6.0030365e-05
wallet;2.022146e-05;3.4872078e-06;1.0657487e-05;1.1487389e-06;2.4586632e-06;8.651241e-06;4.9384194e-06;1.7053335e-06;3.534485e-05;1.6398946e-05;2.2930656e-06;1.2269446e-06;0.0002518007;9.716807e-07;5.531166e-06;1.3044065e-06;1.8418521e-05
pedal;7.566537e-07;1.4624043e-06;1.0319546e-06;9.043458e-07;7.3498677e-07;1.4154064e-06;5.385958e-07;1.1737744e-06;1.0315451e-06;0.00056438486;6.46102e-07;6.073272e-07;1.0729007e-06;6.6979726e-07;9.068482e-07;8.18774e-07;1.5496591e-06
afew;6.7610235e-06;2.0996656e-06;1.1764619e-06;7.13668e-06;2.1046533e-05;1.3253039e-06;1.457997e-06;4.4374592e-05;3.4730833e-06;1.2987128e-05;3.2786542e-05;2.1569392e-06;4.9068727e-05;4.0097624e-05;1.3327111e-05;3.9342663e-06;1.2141076e-05
sighted;1.1633483e-06;1.6453233e-06;8.364503e-07;1.3911081e-06;1.096056e-06;2.1252925e-05;1.0510847e-06;1.7428067e-06;3.97145e-05;1.9496433e-06;2.29684e-05;1.5758864e-06;1.5655743e-06;2.5143378e-05;1.5298861e-05;9.172274e-07;1.8398228e-05
crawford;3.5686444e-05;3.7371694e-06;4.9368038e-05;7.834025e-07;7.242174e-07;1.1935524e-06;6.6104656e-07;2.8058324e-05;1.5772836e-06;5.6525478e-06;4.704421e-07;7.855359e-07;1.1201136e-06;8.6670354e-07;1.513171e-06;1.0399259e-06;1.3067832e-06
museum;1.1022452e-06;4.998044e-05;5.75585e-05;2.0123787e-06;2.3585526e-05;5.783687e-06;2.2338213e-06;0.000114070644;2.4490635e-06;1.7837983e-06;1.040558e-06;0.0001836058;0.0005091717;9.221183e-05;4.8646884e-06;2.9023324e-06;1.7182044e-06
understand;0.0004201556;5.9492027e-06;0.00025706322;0.0022423423;0.0018217906;0.00034559087;0.00049299165;0.0004800548;0.00059029605;0.00033647858;0.0014745703;0.001031629;0.0007153153;0.00046132985;0.0003143957;0.0001558312;0.00033158384
virginity;5.643893e-07;1.0892891e-06;6.2358436e-07;1.3466092e-06;5.5845812e-05;8.6694104e-07;5.6852076e-07;8.536891e-07;1.0977138e-06;7.8830504e-07;7.2734844e-07;6.2748006e-07;2.9345996e-05;7.3004503e-07;1.1534951e-06;6.0573535e-07;9.996147e-07
mitigate;1.4177155e-06;1.4767386e-06;9.428036e-07;1.821912e-06;3.3121235e-06;1.0222146e-06;2.8251238e-06;6.87193e-06;1.8513398e-05;1.1652184e-06;6.110166e-06;1.191983e-06;2.1806543e-06;1.1805223e-06;5.7297846e-05;3.4160219e-06;1.0721755e-06
craig;0.00037481554;0.00075652834;6.59796e-05;1.6399185e-06;9.991912e-07;0.00036546396;7.268611e-05;5.8454592e-05;3.108087e-06;0.00073595025;3.4934576e-06;1.8797808e-06;7.2810035e-06;1.5075728e-06;6.607662e-05;3.120553e-05;1.1629772e-05
deport;6.7635773e-07;8.179541e-07;7.1204227e-07;8.4217e-07;1.2330178e-06;6.087584e-06;6.2092647e-07;7.7293146e-07;1.0397198e-06;7.603799e-07;5.626118e-07;1.0821337e-06;1.0232205e-06;0.00010309482;1.2402405e-06;7.0433384e-07;6.602439e-07
indication;4.9604012e-05;6.2747476e-06;8.570676e-06;7.241255e-06;0.00012275457;4.664883e-05;0.00014816911;0.000106450476;6.948429e-05;5.603309e-05;1.0927924e-05;0.00011441935;4.1755893e-06;1.1724295e-05;0.00012093541;2.8916586e-05;7.72424e-06
wittgenstein;7.361305e-07;1.4807395e-06;6.6908297e-07;7.836152e-05;3.5265878e-06;9.2058787e-07;1.844456e-05;9.929985e-07;2.0243551e-06;8.6433676e-07;9.385984e-07;7.256246e-07;2.0622406e-06;7.9738624e-07;1.861195e-06;7.0133507e-07;6.847469e-07
incidentally;9.1574926e-05;2.1328383e-06;1.5851799e-06;3.17552e-05;4.9449072e-06;5.79497e-05;5.4432658e-06;6.3917664e-06;9.559769e-06;1.9591398e-05;1.0410219e-05;6.893677e-05;5.1606195e-05;2.8471393e-05;1.2510365e-05;2.3623863e-05;1.6197915e-05
squad;1.0872635e-06;1.2620643e-06;9.020625e-07;2.7805675e-06;1.970727e-06;1.30339895e-05;0.00015082523;1.1865475e-06;1.6254039e-06;1.2321133e-06;6.9838006e-06;1.8509569e-06;2.1084772e-06;8.966978e-05;3.4491055e-05;1.0154273e-06;4.8580073e-06
ordinary;0.0002071668;2.2444895e-06;3.8175394e-06;0.00017809037;1.0603531e-05;1.2681573e-05;0.00023991588;4.0344155e-05;9.1480695e-05;7.005128e-05;1.5249812e-05;4.3712695e-05;6.806488e-06;1.8857165e-05;4.3630018e-05;1.2599441e-05;3.9217275e-06
afterthe;6.229019e-06;3.4872976e-06;3.5819255e-06;1.5277707e-06;1.1996918e-05;1.0559334e-06;9.4845955e-06;2.1786373e-06;5.49882e-05;1.2303086e-06;1.2300577e-06;1.5306051e-06;1.6483173e-06;2.7296797e-05;3.9691367e-06;1.3668277e-06;1.038656e-06
revisionism;7.3949315e-07;9.777751e-07;8.121168e-07;1.027946e-06;3.678395e-06;7.664501e-07;5.8864606e-07;8.1064815e-07;1.0698299e-06;7.1570867e-07;5.3606817e-07;9.592789e-07;3.6141213e-05;0.00014729648;1.4905145e-06;8.9127553e-07;7.382304e-07
netter;1.4437458e-06;0.0008920248;2.9001899e-06;2.4592446e-06;3.600548e-05;1.7267823e-06;1.4576606e-06;1.6222141e-06;2.5104346e-06;6.98095e-05;1.2642231e-05;1.6104843e-06;1.9795018e-05;0.00010717584;2.184759e-06;2.6452704e-05;0.00021880181
territory;1.1793121e-06;6.691519e-07;1.4406314e-06;1.5034423e-06;5.3372005e-06;9.4508306e-07;1.0699415e-06;1.5128213e-06;1.485405e-06;9.1218095e-07;6.6518834e-07;5.7536185e-05;1.5379766e-06;0.0014530212;5.0121457e-06;1.0691799e-05;1.0711483e-06
outward;9.3779465e-07;1.3259333e-06;1.2142989e-06;3.274727e-06;1.21707835e-05;1.0946993e-06;4.5782413e-06;0.00028986164;9.696816e-06;2.4958076e-06;8.7912116e-07;2.5817794e-06;1.1409076e-05;3.2838982e-06;2.172418e-06;9.490266e-07;9.595194e-07
fist;2.859459e-06;2.4007868e-05;9.4318125e-07;1.4814003e-06;1.6107416e-06;1.1187473e-05;1.4847783e-06;1.3181252e-06;2.1093326e-06;2.9475303e-05;7.567218e-05;5.8085192e-05;0.000105913176;7.5619164e-06;6.159923e-06;1.114645e-06;1.3760259e-06
investigate;8.8843335e-05;2.080802e-06;5.2837036e-05;3.670281e-05;2.1177091e-05;2.103536e-06;0.00044938136;9.357789e-05;0.00020197239;3.0459173e-06;2.5684249e-06;7.4222764e-05;6.085792e-06;0.00015622238;1.94059e-05;7.6261194e-06;2.5548818e-05
variety;7.796499e-06;1.0137147e-05;0.00082693924;4.835433e-05;6.139517e-05;1.7618622e-05;5.2432464e-05;5.513377e-05;7.7193545e-05;3.846042e-05;3.3304204e-06;0.00023178617;0.00017074653;7.443764e-06;3.601712e-05;7.4746495e-05;0.000110332476
month;0.00034230377;0.0001945755;0.0005628087;1.0371422e-05;2.200295e-05;0.00037546645;0.00059282937;0.0007400606;0.0019293814;0.00085976254;0.0002315965;0.0011102004;0.00010044853;0.00058560574;0.00032335598;4.9736303e-05;0.0011803282
formulate;3.6188827e-05;9.723706e-07;1.3563198e-06;9.547279e-05;6.7338497e-06;9.228989e-07;2.1123706e-05;1.301888e-06;1.7167556e-06;8.515258e-07;1.4907082e-06;2.0386096e-06;1.5425434e-06;2.6733662e-05;3.925412e-05;1.2415921e-06;6.951044e-07
nagle;0.0001646027;1.3079499e-06;1.1100575e-06;7.75441e-07;7.3665905e-07;1.0085977e-06;7.250586e-05;1.2090468e-06;1.2775023e-06;4.869328e-05;8.0005975e-07;6.533403e-07;1.0510207e-06;8.446288e-07;2.384824e-06;9.313261e-07;7.186393e-07
update;4.201662e-06;9.945733e-06;0.001454806;2.8587515e-06;2.0110665e-06;0.0004571237;0.00012994045;0.00048820133;4.448687e-05;8.445935e-06;1.2223887e-06;5.4104396e-05;3.3678946e-06;1.0490055e-05;4.939831e-06;0.00044747136;0.0003588921
louis;2.963076e-05;8.3874846e-05;5.403332e-05;6.00531e-06;3.6016954e-05;0.0010916911;3.669953e-05;0.00015295079;3.7126345e-05;1.2985532e-05;3.1566658e-06;2.3115017e-06;4.6720343e-06;5.277508e-06;3.870343e-06;2.130351e-06;2.0581008e-06
administer;1.5706177e-05;1.3064353e-06;7.220417e-06;2.5761026e-05;8.90021e-06;6.5897348e-06;1.4786075e-06;1.7948175e-06;0.00017706741;1.0815426e-06;2.395136e-06;3.1556545e-05;1.7696719e-06;2.1519894e-05;4.4854907e-05;1.5899982e-06;1.1905128e-06
rational;7.842217e-06;2.5234751e-06;9.9582576e-05;0.0006416397;1.0036904e-05;2.565506e-05;0.00026336272;1.9132792e-06;1.136253e-05;2.7862907e-06;8.241431e-06;2.6152336e-06;7.627949e-05;3.943567e-05;2.6246431e-05;2.012357e-06;1.0775991e-06
krehbiel;5.4560405e-07;1.2688455e-06;7.899567e-07;5.22487e-07;7.074119e-07;7.7197683e-07;4.832682e-07;7.760092e-07;8.9416784e-07;8.520489e-07;5.0307347e-07;5.5010105e-07;8.361068e-07;8.1225835e-07;8.4705806e-07;1.6717388e-05;0.0001259263
creature;9.781877e-07;3.6488302e-06;8.480366e-07;0.0003282433;0.000103707804;1.0616485e-06;3.9627503e-05;2.530005e-06;1.6589913e-06;1.0836891e-06;3.261597e-06;1.2425777e-06;2.0610314e-06;1.1360987e-06;2.451072e-05;9.093026e-07;1.5653652e-06
aardvark;6.383438e-07;1.5976171e-06;1.8901704e-06;6.495626e-07;6.285381e-07;3.900145e-05;5.4301427e-07;8.888576e-07;9.400588e-07;0.00019238929;9.409663e-07;6.3543206e-07;9.380174e-07;6.536091e-07;7.778863e-07;6.2926534e-07;7.765447e-07
preach;9.645877e-07;1.2276417e-06;8.216686e-07;8.5346845e-05;0.00053551607;1.8198131e-06;6.6269626e-05;1.3866234e-06;3.5325535e-05;1.5029385e-06;1.1887268e-05;1.9407744e-06;2.6196867e-06;4.2580225e-05;3.3938693e-06;1.0381017e-06;1.0872354e-06
veal;1.9182016e-06;8.7610675e-07;7.621212e-07;3.5866576e-06;1.1393092e-06;1.1634613e-06;0.0006363377;1.3642641e-06;1.2484578e-06;6.8881826e-07;1.1995814e-06;1.2689512e-06;2.1620733e-06;1.2277492e-06;0.0005446567;7.2138056e-07;5.4875176e-07
diego;2.667824e-06;5.4377315e-06;0.00025503873;1.2909942e-06;1.1706007e-06;0.0006691957;9.893539e-07;1.4133572e-05;4.9226957e-05;5.7042285e-05;1.5655567e-06;1.794512e-06;0.00028015394;1.3917742e-06;1.8367958e-06;5.1411307e-06;2.4804845e-06
vilayet;6.707935e-07;8.4838774e-07;7.196102e-07;6.5851566e-07;6.3497316e-07;7.707278e-07;4.8745676e-07;7.00455e-07;8.8906427e-07;7.0432645e-07;3.7187147e-07;7.739409e-07;9.1312086e-07;0.00010322784;1.1092937e-06;7.6820737e-07;6.6964174e-07
thefollowing;8.8417505e-07;5.9252293e-06;5.1315543e-05;1.25418e-06;1.3359784e-05;1.0757457e-06;1.0748218e-05;1.2252578e-06;1.3068187e-06;1.7861884e-06;6.3116704e-07;9.2960187e-07;2.9608545e-06;9.732573e-07;2.8532863e-06;1.9462896e-05;1.3983032e-05
veil;1.809461e-05;1.012297e-06;1.7281149e-06;1.8748098e-06;2.490774e-05;9.2296136e-07;8.736798e-06;3.6292015e-05;1.8452944e-06;1.0297382e-06;1.1214156e-06;1.8904849e-06;1.6009365e-06;6.296197e-05;4.40925e-05;1.0825911e-06;8.509964e-07
reliable;6.4172928e-06;0.00015810634;1.5798501e-05;0.0003027864;3.78483e-05;1.757809e-05;0.00012047988;5.2240637e-05;0.00013930492;0.0004286914;2.6059824e-05;3.0928982e-06;3.4326404e-06;0.00012556795;5.031854e-06;5.325007e-05;0.00018898322
marlin;4.8639066e-07;1.0868754e-06;6.2224e-07;6.3153567e-07;6.239186e-07;0.0006283129;6.5217847e-07;7.319888e-07;8.354121e-07;7.8864946e-07;5.4366535e-07;6.006868e-07;7.1629654e-07;6.358069e-07;1.0578366e-06;5.007438e-07;6.262204e-07
corp;0.00027284527;0.00064230716;0.00028362774;1.883319e-05;4.615589e-06;0.00011102192;2.2015056e-06;0.00019141773;4.9833575e-06;0.0004556084;1.0123135e-05;8.902961e-05;0.00018227445;0.00015773613;1.7627633e-05;4.534882e-05;0.00019242225
oven;6.4166653e-07;1.3506261e-06;6.613309e-07;8.882347e-07;2.0092875e-06;1.1878485e-06;0.00023920611;1.3475666e-06;1.0923035e-06;7.110057e-05;8.19181e-07;7.9744296e-07;1.1333225e-06;7.5249324e-07;1.6500112e-06;6.4596213e-07;8.790698e-07
scripture;1.892088e-06;5.209233e-07;7.8408283e-07;0.0005835225;0.0026601038;8.6453105e-07;9.1378104e-07;1.470245e-06;1.3597281e-06;6.131942e-07;2.082729e-06;1.4237082e-06;1.4776872e-06;1.5137202e-06;2.4485953e-06;1.0702755e-06;7.5978176e-07
distinction;3.8406224e-06;1.7245259e-06;2.8240243e-06;0.00016916114;0.00012358492;4.488018e-06;5.9602124e-05;1.9585943e-05;0.00016710746;1.2782233e-06;8.570402e-06;2.6797402e-06;2.9888788e-06;2.1409212e-05;0.00014416476;1.4696052e-06;1.6255482e-05
concussion;7.658738e-07;9.319032e-07;6.546598e-07;5.9301266e-07;7.306949e-07;8.273269e-07;0.00015855399;8.1274817e-07;9.0363534e-07;7.2039876e-07;4.1261853e-07;5.5796886e-07;9.628818e-07;7.246221e-07;1.7632333e-06;5.8073505e-07;6.5246167e-07
greig;5.7016985e-07;9.736001e-07;6.2727577e-07;6.694844e-07;7.6512447e-07;1.4950242e-05;0.0002765146;7.784685e-07;9.516915e-07;7.9119576e-07;5.2873713e-07;6.7780553e-07;9.401884e-07;7.625195e-07;2.0699172e-06;5.7477064e-07;6.476849e-07
oppression;1.1515705e-06;2.2861468e-05;8.749771e-07;2.8077862e-05;4.976026e-05;1.0153717e-06;2.9004019e-05;1.0930123e-06;1.5167938e-06;8.651392e-07;2.011156e-06;1.2873986e-06;2.1076128e-06;5.3550702e-05;1.271155e-05;9.946102e-07;8.321588e-07
brook;1.11216e-06;0.00033986426;1.6206911e-06;1.2421385e-06;1.05330655e-05;0.00032279774;2.6050523e-06;6.9884272e-06;1.916608e-06;5.56654e-06;1.3975422e-06;1.1020298e-06;1.7472339e-06;9.0755026e-07;1.4641785e-06;3.509884e-06;1.7161427e-05
uiuc;1.9795894e-05;0.0017642092;0.000356058;0.00036227828;1.2376932e-05;0.0010228228;0.0008852347;0.00073691;7.812303e-06;0.0013185195;0.00014662783;2.8074999e-06;0.000738973;0.00033832915;1.0736577e-05;7.404393e-05;0.00061662385
embed;0.00019978451;2.1093758e-05;7.3705094e-05;1.5209469e-06;1.6228028e-05;9.803401e-07;7.732361e-07;2.6394566e-05;1.920432e-06;5.3203516e-06;6.2180845e-07;1.1718535e-06;1.9302913e-06;1.3578026e-06;1.9309782e-06;8.7130575e-05;1.2863726e-06
attention;6.512895e-05;3.9691354e-06;8.021359e-06;0.00011058605;0.00015456669;0.00032375782;0.0003293016;0.00016393387;0.00026313498;0.00021507833;0.00012746995;0.00012357302;5.389379e-06;5.689605e-05;0.00021099045;1.605405e-05;3.294664e-05
mourn;6.9975755e-07;1.4924456e-06;8.9129384e-07;1.4026392e-06;2.1816322e-05;4.297584e-05;3.652899e-06;1.0963645e-06;1.3246843e-06;9.083968e-07;1.1714859e-06;1.42986e-05;1.4717283e-06;2.989038e-05;2.2200488e-06;9.3948665e-07;1.033518e-06
utkvx;7.143346e-07;0.00029682083;2.7159747e-06;7.074429e-07;9.424052e-07;1.213049e-06;6.710295e-07;1.05038e-06;1.5027799e-06;1.3692309e-06;9.794295e-07;6.489011e-07;5.927226e-05;7.775277e-07;1.2391174e-06;1.2548938e-06;0.00019012352
quote;0.000135166;4.5528308e-05;0.00010355191;0.0013787439;0.0015459758;0.00017309356;0.0006389492;6.93951e-05;6.745177e-05;0.0003680671;0.00075949845;0.00014425238;0.00022859786;0.0010432357;0.00022337044;7.12207e-05;0.00017660437
documentation;0.00018681989;2.5442143e-05;0.0008557254;3.0267493e-06;2.0548749e-05;1.259931e-06;1.1728147e-06;2.6483344e-06;3.2497353e-06;1.893368e-06;1.1366913e-06;1.1262057e-05;2.898457e-06;2.5613686e-05;3.1214065e-06;0.0003954638;0.00048572733
worldwar;6.9976556e-07;7.956211e-07;7.731992e-07;6.601542e-07;7.127209e-07;7.810089e-07;5.451703e-07;6.730133e-06;1.0928046e-06;7.3808764e-07;3.4610238e-07;8.862966e-07;9.0747454e-07;8.8907116e-05;1.2149862e-06;7.246461e-07;6.6924974e-07
definite;4.729907e-05;8.901743e-05;3.4743646e-06;1.46115435e-05;1.337875e-05;1.9138855e-05;1.821388e-05;1.7212576e-05;3.8657257e-05;2.871014e-05;5.2125313e-05;6.633581e-05;2.8040493e-05;4.783864e-05;1.8141427e-05;3.258427e-05;4.6561545e-06
successor;3.9979295e-05;2.1726285e-06;4.276259e-05;1.5005674e-06;1.2717255e-05;3.0516094e-05;1.0283376e-06;6.805444e-05;1.9793797e-06;4.3827545e-06;9.177709e-07;1.6192364e-06;1.5406468e-06;1.8625391e-05;9.954011e-06;1.5171522e-06;1.010829e-06
alas;8.160221e-07;4.250511e-06;1.1313158e-06;1.2630064e-05;5.6440717e-06;1.1802457e-06;8.226461e-05;1.298773e-06;7.0583324e-06;4.39732e-06;5.422235e-06;1.1140104e-06;1.6472236e-06;1.9826653e-06;3.0853826e-06;1.0918064e-06;2.4409082e-05
oscs;6.928912e-07;2.8544533e-05;8.7083885e-07;7.8027983e-07;7.9214965e-07;3.520517e-05;8.9284913e-07;1.0618771e-06;1.1438e-06;9.901253e-07;6.7583306e-07;6.722608e-07;0.0001283687;7.265541e-07;1.2005448e-06;6.4712253e-07;8.9841313e-07
occasional;1.1991431e-06;2.1066476e-06;1.5633909e-06;5.806666e-05;8.58281e-06;2.1458882e-05;2.660344e-06;4.0122704e-05;3.560752e-05;8.168005e-06;1.0047451e-05;3.3191923e-06;1.8764473e-06;3.977166e-05;2.4677763e-06;1.3999987e-05;5.4620803e-05
mediot;5.2971103e-07;1.1377198e-06;5.4137917e-07;6.3003654e-07;6.4462574e-07;0.00019951981;5.1868227e-07;6.974309e-07;9.1481394e-07;8.023152e-07;5.862065e-07;5.2037586e-07;7.814956e-07;6.4701044e-07;8.506207e-07;5.160521e-07;6.4210974e-07
constraint;1.9797358e-06;2.642668e-06;0.00012314157;1.4506776e-06;1.2325463e-06;1.0574803e-06;1.6644292e-06;0.00017160128;1.9514168e-06;1.2304723e-05;7.4034506e-07;2.0166776e-06;1.9176732e-06;2.4053194e-05;3.0084966e-05;4.0851886e-05;8.404201e-06
wesleyan;8.7770013e-07;4.755163e-05;1.1508126e-06;4.4355675e-05;3.9530355e-06;0.00011089498;7.0943554e-07;1.6276023e-06;0.00012288362;1.1431943e-06;1.7899231e-06;1.1625976e-06;1.7407725e-06;5.2397854e-06;1.8517194e-06;9.5070516e-07;1.1411408e-06
england;2.4756941e-06;0.0005422041;0.00010994566;3.0113827e-06;8.739546e-05;4.210048e-06;0.00019479844;0.000116732546;0.00021143988;1.9862186e-06;2.8138022e-06;6.030008e-06;1.6637638e-05;4.8215657e-06;0.00035586674;3.2118955e-05;2.1959972e-06
disconnect;9.4760753e-07;2.36484e-05;1.6654229e-06;7.610389e-07;8.138752e-07;1.0901434e-06;6.57424e-07;1.1000993e-06;1.2105004e-06;6.874546e-05;2.4632388e-06;8.2949975e-07;1.3097765e-06;2.3471312e-06;1.0112667e-06;2.9265915e-05;0.00019874977
enhanced;7.7925245e-07;1.7227358e-06;4.439508e-05;7.449474e-07;8.188172e-07;7.670841e-07;8.572749e-07;9.93855e-07;1.1089103e-06;8.5795153e-07;4.697414e-07;6.6295905e-07;9.222638e-07;8.195305e-07;9.616224e-06;1.5796676e-06;8.521931e-05
asleep;4.8098427e-06;1.3358319e-06;1.2281417e-06;1.6357934e-06;1.8443421e-05;4.2590797e-05;1.0348849e-06;3.2305948e-06;1.7610073e-05;7.464306e-05;2.506732e-06;8.544283e-05;1.6796849e-06;2.0349536e-05;1.9857487e-06;1.2695419e-06;1.4815577e-06
presumption;7.4058283e-07;1.4597192e-06;7.2702284e-07;1.7971202e-05;2.2245476e-05;9.013944e-07;4.669855e-06;1.1353277e-06;1.3147291e-05;2.144971e-05;4.6720306e-06;9.485153e-07;2.473312e-05;8.4049464e-07;2.9167747e-06;7.268249e-07;8.9055237e-07
