;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20
conditt;1.4479859e-06;6.59534e-07;9.024183e-07;9.56511e-07;1.0578793e-06;7.416119e-07;2.0074535e-07;2.6732414e-07;7.968552e-07;9.946266e-07;7.4748357e-07;2.1276377e-07;1.7593872e-07;1.287879e-06;1.7373051e-06;6.4996954e-07;1.1821378e-06;6.96755e-05;1.6166948e-06;8.9021773e-07;8.4304196e-07
anti;7.5024627e-06;4.0727045e-06;0.0002990827;0.00035155323;0.0010034144;2.084185e-06;8.885122e-06;2.9114253e-05;7.344567e-05;0.0016281148;2.7971687e-06;7.817981e-06;7.677915e-06;0.0011630768;0.00090872636;0.00048648615;2.44893e-06;0.00014434523;0.0002117609;6.538991e-06;2.4284666e-06
socialist;1.7142488e-06;7.4990805e-07;1.5240405e-06;0.0004751331;0.0004020978;8.1212795e-07;9.0565766e-07;1.0121435e-06;1.062315e-06;5.5904016e-05;1.5829736e-06;9.096072e-07;8.1957063e-07;2.4282297e-06;0.000172966;1.30793005e-05;8.182215e-07;1.8706259e-06;1.7617473e-06;1.211887e-06;1.320444e-06
catholic;2.625437e-06;1.1146446e-06;2.1166816e-06;1.6966121e-06;3.0744131e-06;1.0024952e-06;3.2670468e-07;4.2158428e-07;2.2436532e-06;5.1721327e-06;1.553455e-06;3.501818e-07;2.8662748e-07;2.9649152e-06;3.6067934e-06;1.7535896e-06;1.2861559e-06;0.0023079806;1.9082387e-05;1.3782231e-06;1.5013819e-06
thefederal;1.8460315e-06;8.1228893e-07;1.2307476e-06;0.00025284896;4.0828338e-05;9.517456e-07;4.4520993e-07;5.3984536e-07;8.35117e-07;1.2961345e-06;9.033639e-06;4.810883e-07;4.083596e-07;1.399408e-06;9.2018845e-06;1.4907721e-06;1.155852e-06;1.100194e-06;1.3164549e-06;1.3167788e-06;1.2269826e-06
make;2.7572867e-05;0.0027983924;0.003232349;0.0035253917;0.004720478;0.0022707388;0.013486362;0.013215566;0.0010252274;0.0017123686;0.004396179;0.012088438;0.012646779;0.0021924335;0.007587771;0.0055435384;5.9367692e-05;0.0036210418;0.006141341;0.0029547152;0.0036429663
problem;1.3583197e-05;0.006685232;0.0012361812;3.2449254e-05;0.0014508473;0.013219416;0.008567558;0.010928509;0.00015966671;0.0004139571;0.0005301524;0.0066023353;0.008908531;0.00450092;0.0020606313;0.00047500015;8.781045e-05;0.0006899948;0.001436978;0.004081933;1.4003298e-05
zariski;4.948545e-05;8.6596697e-07;1.057633e-06;9.1929945e-07;2.0277714e-06;1.0393348e-06;3.5474383e-07;3.2891467e-07;5.960605e-06;8.7820865e-07;2.673093e-05;4.0272178e-07;3.176658e-07;1.3058142e-06;1.1721598e-06;8.6526546e-07;2.0804227e-06;7.77462e-07;8.294958e-07;1.1275602e-06;4.928747e-05
proverbial;1.6575929e-06;8.306981e-07;1.2765181e-06;5.126749e-05;3.4642628e-06;9.379119e-07;7.745126e-07;8.6874434e-07;7.762655e-07;1.3607878e-06;1.2005178e-06;7.999903e-07;7.03712e-07;1.939239e-06;1.2048292e-05;1.2108927e-06;1.2135195e-06;2.4866249e-05;3.328845e-05;7.427692e-06;1.1280631e-06
levy;0.00019122643;1.1022682e-06;0.00027603257;1.5990569e-06;9.1892625e-06;1.2166942e-06;5.0116483e-07;6.775499e-07;2.3560758e-06;5.0992185e-06;2.630194e-05;5.407696e-07;4.5530095e-07;3.2010507e-06;1.4933377e-06;1.7300714e-06;1.7046356e-06;9.614851e-07;9.754359e-07;1.8543898e-05;1.1978986e-05
resolution;3.4081052e-06;0.00049068395;0.0005654042;3.838291e-06;0.00010562438;0.001913927;9.150269e-07;3.7570526e-06;0.0003902752;0.00024129428;3.1957252e-06;9.5261305e-07;8.5043087e-07;5.5762953e-06;2.9184478e-06;0.00057025516;1.3156057e-05;2.574857e-06;3.1458972e-06;4.3030946e-06;2.1941523e-06
kaan;0.0001692483;8.3618806e-07;1.2594535e-06;1.2328245e-06;1.6159619e-06;8.2354467e-07;3.4574717e-07;2.2145808e-07;1.5306312e-06;8.379407e-05;8.36837e-07;3.7465517e-07;3.0665856e-07;1.7285574e-06;2.390465e-06;1.4799426e-06;1.6327026e-06;3.4067085e-05;2.6271146e-06;1.048241e-06;1.1751251e-06
ofmy;2.5083496e-05;2.9274618e-06;2.1243602e-06;1.71714e-06;5.7031343e-06;1.4776266e-06;1.2066578e-06;1.3214278e-06;2.5281367e-06;2.9794764e-06;9.69694e-06;1.3148467e-06;1.082151e-06;2.0432783e-05;2.6012424e-06;2.1285884e-06;4.2935244e-06;1.4273317e-05;2.195007e-06;1.5188992e-06;4.6544083e-05
gradually;1.5899042e-06;2.5136496e-05;9.7575394e-05;1.8324415e-06;2.7364122e-06;1.5631292e-06;7.466565e-07;2.3858788e-06;2.3276232e-06;4.6940913e-06;6.984191e-06;7.398623e-07;7.15888e-07;1.718113e-05;2.178142e-06;8.5022766e-05;1.7679705e-06;1.09218e-06;1.2171769e-06;6.979621e-05;1.6162996e-06
adresse;2.2800252e-06;1.3227244e-06;1.0661549e-06;1.1413349e-06;1.3231188e-06;5.3835927e-05;1.1371859e-06;4.6147028e-07;1.7342305e-06;6.0940174e-06;9.978445e-07;1.2826832e-06;1.106442e-06;1.963614e-06;2.7191241e-05;9.938623e-07;6.201002e-05;4.0312607e-06;1.9090241e-06;1.556361e-06;1.0454252e-06
poke;2.2948022e-06;6.1474425e-06;1.6619904e-06;1.2111399e-06;1.5643407e-06;5.795364e-05;1.2194629e-06;1.3002106e-06;4.5892884e-06;1.057971e-06;2.075098e-06;1.3712291e-06;1.1760067e-06;1.9704012e-06;1.9033964e-06;9.306114e-07;2.6713195e-05;1.6673574e-06;5.075311e-05;2.7960223e-05;1.3062769e-06
elephant;1.9332338e-06;1.8970964e-06;1.211706e-05;2.335933e-05;2.610983e-06;2.278182e-06;6.975326e-07;1.3390844e-06;2.2145277e-06;1.0917399e-06;9.788688e-06;7.338128e-07;6.3850143e-07;2.5989632e-06;1.912011e-06;1.3604036e-06;1.8491595e-06;1.5024868e-06;4.3835047e-05;2.3609038e-05;1.4089283e-06
refuse;0.00037845125;5.3476193e-05;7.064662e-06;0.00021473313;0.00024164995;0.0001831573;0.00010419405;0.00011831125;6.1033447e-06;0.00050587597;8.787545e-05;9.822826e-05;9.468459e-05;9.835001e-05;0.00021430597;8.187663e-05;6.9368257e-06;0.00044543867;8.389295e-05;4.7499885e-05;7.044598e-05
sunnyvale;1.8832341e-05;7.2692324e-05;4.145625e-06;9.343535e-07;2.03426e-06;2.111508e-06;3.3986106e-07;8.959144e-07;8.3980274e-05;1.1898661e-06;0.00014959407;3.6725385e-07;3.2056087e-07;2.1009184e-06;1.5096142e-06;1.02378e-06;7.2130815e-06;9.0409605e-07;1.1892487e-06;1.5327491e-06;3.406004e-06
generally;3.4717891e-06;0.000107167456;0.000108354616;0.00017877924;0.00025265172;0.00012821528;6.208929e-05;0.0018555126;0.00035497753;0.00019367976;5.5177516e-05;5.3872503e-05;5.86684e-05;0.00014857718;5.341566e-05;0.00035372845;8.172331e-06;0.00035590064;0.0004619872;0.0002971859;6.480548e-05
lemur;2.029417e-06;9.1935703e-07;2.6782012e-05;1.2390964e-06;1.4545814e-06;9.983545e-07;4.2563337e-07;6.205191e-07;1.3869968e-06;1.1612791e-06;8.6337303e-07;4.334544e-07;3.7415333e-07;2.3406278e-06;9.45358e-06;1.0120514e-06;1.4067584e-06;3.2094893e-05;2.9817184e-06;1.5120804e-06;1.577648e-06
burner;2.3215448e-06;9.702356e-07;8.840003e-06;9.084697e-06;1.4931001e-06;1.1392207e-06;5.958124e-07;9.522346e-07;1.3017866e-06;1.0258198e-06;8.380105e-06;6.168943e-07;5.615561e-07;2.4429339e-05;1.7399365e-06;1.3447892e-06;1.6181625e-06;3.615412e-06;1.2928416e-06;4.3352375e-05;1.3836221e-06
naive;2.9639203e-05;1.291693e-06;2.0199482e-06;5.077849e-05;7.7404235e-05;3.5414084e-06;7.99865e-06;7.647265e-06;1.8365138e-06;3.7701127e-05;5.9326994e-05;7.949651e-06;7.1371587e-06;4.427232e-06;0.00012428127;2.9546409e-06;2.1874016e-06;2.7165026e-05;9.377419e-05;2.2391152e-06;2.7468918e-06
ilstu;3.6469705e-06;2.782802e-06;1.1590331e-06;9.019253e-07;1.0496489e-06;0.0002130087;4.5569607e-07;4.251535e-07;1.1274676e-06;8.7446625e-07;1.0549132e-06;5.137394e-07;4.168759e-07;1.4128944e-06;1.0848247e-06;6.5349366e-07;3.452205e-06;7.2242824e-07;1.0423007e-06;3.2844334e-06;1.0851871e-06
hostage;2.0509594e-06;8.5288286e-07;1.3060896e-06;0.00070716353;6.7738188e-06;9.1750377e-07;4.4628118e-07;4.066887e-07;9.819375e-07;8.753633e-06;4.766344e-05;4.8130124e-07;4.0601802e-07;2.0676682e-06;2.6774646e-06;1.5731935e-05;9.679422e-07;1.3743786e-06;4.324819e-06;1.2939851e-06;1.4963261e-06
magazine;0.0014907025;8.98378e-05;0.00030127267;0.00026366822;0.00019324134;0.0004971283;9.946063e-06;9.413458e-06;0.0007003588;0.0002718834;4.66239e-06;1.0402798e-05;1.04233895e-05;2.8991777e-05;6.1492596e-05;3.5915873e-05;0.00023477041;4.6652483e-05;3.598313e-06;0.0006219878;3.53069e-06
estate;0.00013704557;6.311557e-05;2.217191e-06;4.1056646e-06;4.7296066e-06;2.0223745e-06;1.2612339e-06;1.7309931e-06;2.9838232e-06;7.564184e-05;1.4338776e-06;1.3355843e-06;1.2439112e-06;3.5513626e-06;4.376528e-06;3.196655e-06;7.1633062e-06;3.3148423e-05;2.1202975e-06;2.87585e-05;1.6524324e-06
humour;0.0001912558;8.4786694e-07;1.613567e-06;1.6150465e-06;1.554939e-06;1.0686873e-06;9.821842e-07;2.9374908e-07;1.089842e-06;1.2825989e-06;7.3787385e-07;1.0402484e-06;9.2226543e-07;1.7570998e-06;9.69474e-05;8.1377095e-07;3.2848407e-06;1.0363832e-06;1.1601044e-06;1.3106961e-06;1.3295129e-06
appearance;0.00056145265;4.208842e-05;9.085053e-05;2.1740018e-06;3.350817e-06;3.4314592e-06;2.1531278e-06;3.1393354e-06;6.803e-05;2.153492e-05;2.650469e-06;2.2707445e-06;1.8967997e-06;2.3575813e-05;5.377639e-06;4.556817e-05;4.3894697e-06;8.966601e-05;4.3030555e-05;4.3651658e-06;0.00012061108
team;1.46478205e-05;2.9662522e-06;0.0005673319;9.689179e-06;5.0280523e-06;1.8155109e-06;3.5913006e-06;1.988056e-06;5.3239296e-06;1.4868399e-05;7.278402e-06;4.3258615e-06;2.980427e-06;6.942013e-05;3.9608303e-06;1.945528e-05;1.9508045e-06;1.5042546e-06;2.5424165e-06;3.993265e-06;0.010272504
thereby;2.448848e-06;3.0734973e-05;1.2287469e-05;2.768018e-06;1.4312828e-05;2.7641277e-05;1.3155983e-06;4.756598e-06;1.8647172e-05;0.00010547967;3.470911e-05;1.2924858e-06;1.1597216e-06;1.1895382e-05;6.8900663e-06;3.0928454e-06;3.3803842e-06;0.00013829682;2.2549926e-05;1.0826245e-05;3.0449312e-06
formal;9.49824e-06;1.8879404e-06;3.4662564e-05;8.908881e-06;2.19292e-05;1.5038561e-06;1.2625106e-06;3.2170026e-06;5.7089354e-05;2.4477195e-05;2.7654061e-05;1.2348968e-06;1.0780154e-06;4.9401333e-05;5.206195e-06;0.00011493239;2.6363616e-06;0.00012207574;0.00012013833;5.6022022e-06;5.9970007e-06
dominant;0.00018492033;2.5734773e-06;2.4011695e-05;1.8588928e-06;3.1803414e-05;5.4624065e-06;1.5609355e-06;1.5590196e-06;2.3680373e-06;5.2819005e-06;1.2554063e-06;1.6531554e-06;1.3796854e-06;1.1545293e-05;1.21913135e-05;7.459863e-06;2.529638e-06;1.4085324e-06;9.118604e-06;1.7399226e-06;1.2718694e-05
qualifie;1.7973656e-06;9.195499e-07;1.8970753e-06;6.345175e-06;3.9870492e-06;1.0334974e-06;1.1980967e-06;1.3520449e-06;1.2759323e-06;5.5263963e-06;5.754105e-06;1.2473067e-06;1.0395765e-06;2.2758379e-05;6.336419e-06;4.1124636e-05;1.2945312e-06;4.6603545e-06;2.3282419e-05;1.2162103e-06;4.187262e-05
bowman;1.5154733e-06;8.476786e-07;1.8336686e-06;1.0667264e-06;8.4795073e-07;1.003623e-06;4.842221e-07;7.501568e-07;1.0872976e-06;8.608555e-07;7.650783e-07;5.1072385e-07;4.702432e-07;2.5436188e-05;1.4055727e-06;9.377064e-07;1.637443e-06;7.3387974e-07;8.761639e-07;0.00010291197;1.0969094e-06
ucar;7.3969575e-05;5.775464e-05;1.5581287e-05;1.2518506e-06;2.6973942e-06;2.799148e-06;5.7610487e-07;1.097287e-06;0.000120398116;1.1726519e-06;2.3397513e-06;6.70047e-07;5.549593e-07;2.4940437e-06;1.5831638e-06;1.4340075e-06;1.5364036e-05;8.7940094e-07;1.2044198e-06;9.578317e-06;0.00015689098
serbia;1.566493e-06;8.734699e-07;1.7706177e-06;1.4238688e-06;1.7863109e-05;8.645568e-07;3.0831853e-07;4.1495997e-07;1.7860825e-06;0.0005074386;1.253154e-06;3.26552e-07;2.7387716e-07;4.1391895e-06;2.3316609e-06;0.00012551298;1.1236415e-06;1.2178514e-06;1.3294309e-06;1.1430656e-06;1.351987e-06
start;1.7085731e-05;0.0023330136;0.00095721154;0.0038382162;0.00025509816;0.0002649443;0.0025310358;0.0018277902;0.00037667135;0.0006603695;0.00060522824;0.0024329252;0.00260608;0.0008717979;0.0017649903;0.0045640366;6.270241e-05;0.00032589765;0.00051521836;0.0010119455;0.003739685
intensity;5.617949e-06;0.00013479461;4.566753e-05;5.2831497e-06;2.21814e-05;7.807694e-06;4.4856785e-07;2.5962568e-06;0.00011278232;1.0457575e-05;1.5881769e-06;4.6759155e-07;4.2725375e-07;1.6827757e-05;1.8977486e-06;3.0012687e-05;3.9291417e-06;1.2878344e-06;1.712291e-06;1.0308155e-05;1.6420423e-06
writer;0.00030621403;0.00013585908;0.000109048764;4.506611e-05;0.0001629242;4.6184687e-05;2.5890415e-06;8.586203e-06;0.00013211077;0.00015516118;3.6627816e-06;2.7317235e-06;2.3072441e-06;7.5406488e-06;5.5210494e-06;5.5349615e-06;6.905019e-06;0.00038835974;2.3426786e-05;5.4275264e-05;0.0002064944
wallet;8.2309954e-05;1.8709827e-06;2.920511e-06;5.6915405e-06;3.067404e-05;2.5281335e-05;3.3796432e-06;2.5723039e-06;8.798204e-06;1.8331689e-06;1.6673031e-05;3.4805182e-06;3.1254247e-06;3.3660377e-05;3.1263993e-05;0.00012401215;3.5547653e-06;4.4734625e-06;1.9089039e-06;2.0779065e-05;1.1346301e-05
pedal;1.9433915e-06;9.941681e-07;1.6303483e-06;9.3334893e-07;1.0491946e-06;1.7651059e-06;5.032617e-07;5.7298945e-07;1.0370743e-06;8.332732e-07;1.0067166e-06;5.5911846e-07;5.051853e-07;1.0369608e-06;1.1382143e-06;8.0262595e-07;2.1971903e-06;7.255428e-07;6.848939e-07;0.0003853469;1.314417e-06
afew;1.0392012e-06;6.226411e-06;4.972495e-05;1.925146e-06;1.2596166e-05;8.882932e-06;9.579632e-06;0.0001443565;2.4649773e-06;3.5642886e-05;5.694069e-06;8.93892e-06;9.0600915e-06;4.288394e-06;2.4576462e-05;2.6947375e-06;2.2238005e-06;1.5174528e-05;6.831636e-06;7.4643476e-06;2.4017565e-06
sighted;4.3670634e-06;1.1180963e-06;2.5447773e-06;1.4777326e-06;2.2358154e-06;2.4624163e-05;2.491465e-06;1.4284186e-06;1.3830091e-06;2.6564612e-05;1.1789404e-06;2.6458447e-06;2.2742956e-06;2.4135496e-05;4.973055e-05;2.3405232e-06;2.627905e-06;9.170121e-07;1.403286e-06;1.5621052e-06;3.25774e-05
crawford;5.051409e-06;1.5259204e-06;2.2930546e-05;9.138729e-07;1.9108847e-06;2.133437e-06;2.3045658e-07;5.26055e-07;4.657822e-05;1.2083284e-06;2.5290372e-05;2.4720794e-07;2.1224406e-07;2.1498975e-06;9.55726e-07;1.0431999e-06;2.923769e-06;8.968354e-07;1.040131e-06;8.945961e-06;1.7430875e-06
museum;0.00071620825;2.6510745e-06;6.600059e-05;1.796824e-06;6.156143e-06;1.4289288e-06;3.6031375e-07;3.4507127e-07;7.344577e-05;6.5959095e-05;1.3074169e-06;3.889071e-07;3.2350056e-07;3.1486936e-06;1.6287213e-06;0.00017410153;3.7210868e-06;1.2264033e-05;1.765025e-06;1.9591882e-06;3.594604e-06
understand;0.00020499935;4.9525923e-05;0.0004542743;0.0004561569;0.00016642368;0.00015980063;0.0015543276;0.0016369555;0.0002181065;0.0003883499;0.00046486958;0.0013546963;0.0014080793;0.00064758107;0.0014792226;0.0009901718;1.914919e-05;0.0017692221;0.0023369808;0.00017158854;0.00023926885
virginity;1.6546473e-06;6.975401e-07;9.51077e-07;9.09304e-06;1.3412545e-06;1.0739501e-06;2.7108052e-07;3.2155867e-07;7.319666e-07;1.0513809e-06;8.1136403e-07;2.892613e-07;2.4063297e-07;1.3808849e-06;3.3672081e-06;7.5896367e-07;1.1384521e-06;5.557331e-05;1.8932723e-06;9.841107e-07;8.89855e-07
mitigate;2.1778283e-06;4.1523144e-06;8.966266e-06;2.653238e-06;5.281224e-05;1.5356273e-06;7.14324e-07;2.9183457e-06;2.0356194e-06;1.4535218e-06;1.3883418e-06;7.2306125e-07;6.448497e-07;2.7809141e-05;3.9777888e-06;1.5741472e-06;2.2669192e-06;4.978213e-06;2.300668e-06;1.3808794e-06;1.1741047e-06
craig;9.8163066e-05;1.8073397e-05;4.4514785e-05;5.0531416e-05;5.2099185e-05;1.8033412e-05;6.687024e-06;3.4734862e-06;7.189197e-05;1.3190127e-06;0.00037473653;8.984798e-06;7.388696e-06;4.0463297e-06;2.9640194e-06;3.0343522e-06;0.0017820069;1.0238705e-06;2.0393445e-06;0.0007244743;0.00043336797
deport;2.4891676e-06;7.4634147e-07;1.0138492e-06;1.0316542e-06;1.372704e-06;7.9359575e-07;2.5763973e-07;2.8339403e-07;1.1101657e-06;9.588758e-05;8.713894e-07;2.8306656e-07;2.3062353e-07;1.361011e-06;1.7653622e-06;1.4288609e-06;1.1662514e-06;1.9965e-06;1.0854815e-06;9.3443253e-07;5.5009896e-06
indication;3.8828134e-06;3.0832234e-05;0.00015232037;0.00013442135;8.008317e-05;9.132333e-06;1.7571581e-05;0.00012782509;1.2510949e-05;1.3752962e-05;4.9297472e-05;1.6705868e-05;1.6853424e-05;7.787683e-05;3.6746984e-05;7.9894846e-05;9.243523e-06;0.00014881538;8.384208e-06;8.321001e-05;4.1454885e-05
wittgenstein;3.7124744e-05;7.9002535e-07;1.1105229e-06;8.55929e-06;1.3717722e-06;9.3823667e-07;4.205903e-07;3.7801348e-07;7.98136e-07;9.730455e-07;8.303223e-07;4.6237008e-07;3.7067068e-07;1.995606e-06;1.5614222e-06;7.5598166e-07;1.5467112e-06;4.101294e-06;6.710899e-05;9.956008e-07;1.0392085e-06
incidentally;4.3577857e-06;2.4104791e-05;6.171782e-06;2.0412752e-05;1.2149392e-05;1.7717095e-05;1.1884125e-05;2.161952e-05;2.3236953e-06;3.3444714e-05;8.531916e-05;1.230807e-05;1.1142074e-05;7.386183e-06;6.678432e-06;7.436015e-05;5.330567e-06;1.153175e-05;3.4865887e-05;2.0238793e-05;4.9735587e-05
squad;2.1549492e-06;9.1847716e-07;1.4460542e-06;0.00023282289;2.6955942e-05;4.0797295e-06;9.650822e-07;9.1334437e-07;1.2786462e-06;0.00011024012;1.4344097e-06;1.0622607e-06;8.715826e-07;2.3557238e-06;1.5876469e-05;3.543764e-06;1.4820204e-06;1.8241938e-06;5.541214e-06;1.4096639e-06;1.8034161e-05
ordinary;0.00010523122;8.973431e-06;3.7317084e-05;0.00019356461;6.769056e-05;3.1240454e-06;7.3401907e-06;1.0659921e-05;4.3195364e-06;1.8527535e-05;0.00019831701;7.2094635e-06;6.6284038e-06;8.772276e-05;2.019223e-05;6.1654966e-05;2.6337082e-06;1.1307805e-05;0.00018773101;6.389498e-05;1.2529446e-05
afterthe;8.532676e-06;1.3316094e-06;3.0208196e-06;1.0640751e-05;3.6887648e-06;1.0494523e-06;5.6778697e-07;9.324293e-07;6.2500535e-06;3.7168502e-05;7.68604e-06;5.8337343e-07;5.095255e-07;7.5334036e-05;3.0176034e-06;2.9414748e-06;1.8744466e-06;1.691657e-05;2.2695315e-06;1.1597006e-06;1.3182923e-06
revisionism;4.4398595e-05;7.393542e-07;1.1181692e-06;8.8735726e-07;1.227755e-06;7.5801086e-07;2.0449494e-07;1.8416407e-07;1.1560633e-06;0.00011245081;6.9363057e-07;2.2644222e-07;1.8583967e-07;9.922059e-07;1.3538083e-06;1.177685e-06;1.3272272e-06;2.7869798e-06;1.3082098e-06;9.2367475e-07;8.4748115e-07
netter;2.9975083e-05;2.002018e-05;1.8533187e-06;2.2838578e-06;2.396448e-06;0.00022813409;6.199296e-06;1.4712886e-06;4.447448e-06;8.4431296e-05;1.8099898e-06;7.621366e-06;6.734751e-06;2.69222e-06;5.5672444e-06;2.1266083e-06;0.0022450297;2.3794037e-05;3.0214035e-06;6.0780312e-05;2.2934162e-06
territory;1.593944e-06;1.1610229e-05;2.2349004e-06;1.7917864e-06;2.2891756e-05;1.1082058e-06;2.5268326e-07;6.103427e-07;3.1796667e-06;0.0017566722;1.4612663e-06;2.6055116e-07;2.217134e-07;1.937952e-06;2.7692697e-06;5.7207333e-05;1.1203854e-06;6.323558e-06;2.0955754e-06;1.3743302e-06;1.2135717e-06
outward;1.9867246e-06;1.3019244e-06;0.00024077758;1.3205601e-05;2.6257558e-06;1.1601786e-06;4.6124535e-07;1.2286746e-06;1.9973002e-06;4.0740697e-06;1.2083227e-06;4.845879e-07;4.168254e-07;1.2410199e-05;2.2055729e-06;3.600834e-06;1.3419939e-06;2.279803e-05;4.0295163e-06;4.6435653e-06;1.5196637e-06
fist;0.00012658958;1.219938e-06;1.7332009e-06;2.1525277e-06;1.02879785e-05;1.7994115e-06;3.7834798e-06;1.064081e-06;1.6398786e-06;9.215602e-06;4.6217638e-06;4.2875545e-06;3.8449207e-06;2.1300443e-06;1.7426873e-05;9.099304e-05;5.638067e-05;2.061167e-06;1.4225667e-06;2.7004919e-05;1.1031681e-05
investigate;4.3235764e-06;5.874003e-06;0.000108371;0.0006669031;5.6943223e-05;2.6395346e-05;1.7641054e-06;5.247935e-06;7.375018e-05;0.00012577383;6.895533e-05;1.7378386e-06;1.5568344e-06;0.00022528939;6.4817173e-06;0.0001032839;3.4943546e-06;2.4370436e-05;3.8427203e-05;3.1508812e-06;2.6385758e-06
variety;8.598516e-06;8.7772816e-05;4.5421904e-05;0.00013282939;8.6312415e-05;0.00019024669;2.103774e-06;1.0249766e-05;0.0006465248;6.9297107e-06;8.838039e-06;2.131465e-06;1.9006332e-06;6.74098e-05;5.187293e-06;0.00019783426;8.176899e-06;9.045795e-05;6.1012706e-05;3.359219e-05;1.6168555e-05
month;8.04561e-05;1.0133361e-05;0.0008994199;0.00047510525;0.0005674365;0.0017721793;0.0009834493;0.0018156221;0.00063787284;0.0006955964;0.00035083405;0.00096856785;0.0009913406;0.0022167712;8.140652e-05;0.001067891;9.9311015e-05;1.1533933e-05;1.1579733e-05;0.0012225057;0.0004190316
formulate;1.5308328e-06;1.2234589e-06;1.4375264e-06;2.0579906e-05;2.289548e-05;1.0709156e-06;5.7723014e-07;1.1656457e-06;2.385379e-06;2.6564625e-05;2.7192304e-05;5.9888686e-07;5.0238094e-07;1.8082383e-06;3.5902726e-06;1.931148e-06;1.4628739e-06;6.6221232e-06;7.553938e-05;1.0784453e-06;1.2412908e-06
nagle;3.1968495e-06;1.4820381e-06;1.5611362e-06;0.00017382464;2.163087e-06;1.3796014e-06;8.178409e-07;8.473745e-07;1.3111123e-06;1.1899683e-06;0.00024033253;8.8064587e-07;7.9869324e-07;1.8555063e-06;2.5024663e-06;1.4360467e-06;1.7682537e-06;1.1110702e-06;1.3468591e-06;7.5748765e-05;1.9761756e-06
update;1.8672132e-05;0.000585742;0.0006041052;0.00013702958;1.3148194e-05;0.00058290956;1.615452e-06;7.525124e-06;0.001377094;1.1375361e-05;4.782501e-06;1.757539e-06;1.4900594e-06;7.674499e-05;3.0397339e-06;4.5801473e-05;1.1654115e-05;1.7698876e-06;4.287144e-06;1.1911255e-05;0.0005376784
louis;1.1922747e-05;2.3212544e-06;0.0001880137;1.5640175e-05;4.6927535e-06;2.2680886e-06;2.2618683e-06;2.7504043e-06;5.929128e-05;7.47315e-06;3.1406358e-05;2.5617223e-06;2.0426494e-06;3.7085112e-05;2.9822709e-06;4.9254586e-06;1.324671e-05;3.9320657e-05;7.2865564e-06;1.8055964e-05;0.001341565
administer;1.750131e-06;2.0519292e-06;3.2907662e-06;1.5007473e-06;3.509562e-05;1.4850151e-06;1.1063339e-06;4.0104073e-06;9.137036e-06;1.6990005e-05;1.9848474e-05;1.0792049e-06;9.4781797e-07;0.00018586278;2.97936e-06;9.300201e-06;1.7745854e-06;1.4175011e-05;2.5900816e-05;1.0606154e-06;5.645148e-06
rational;3.5653945e-06;2.2833517e-06;2.819169e-06;0.00027535702;2.0321253e-05;1.2084491e-06;2.3253526e-06;3.310109e-06;5.8423488e-05;3.2698674e-05;5.846997e-06;2.4294875e-06;2.0459693e-06;1.5866704e-05;6.143785e-05;3.653965e-06;2.3617392e-06;1.3454026e-05;0.0006210581;2.1623805e-06;2.962452e-05
krehbiel;1.4316652e-06;2.303345e-05;1.0305714e-06;8.5968225e-07;8.649406e-07;0.00016518944;2.9735483e-07;4.523064e-07;1.2934039e-06;8.1501827e-07;9.4565235e-07;3.314696e-07;2.7295047e-07;1.092047e-06;1.0722259e-06;6.014498e-07;2.7597468e-06;6.446616e-07;9.028451e-07;1.1443101e-06;8.932577e-07
creature;5.977818e-06;1.0797976e-06;2.7158028e-06;3.6255035e-05;2.2861934e-05;2.2758757e-06;9.611483e-07;1.4775711e-06;1.2923301e-06;1.5009349e-06;1.277685e-06;9.978054e-07;8.2586547e-07;2.4045492e-06;7.70791e-06;1.418223e-06;1.7152877e-06;9.0284935e-05;0.00028849594;1.4037813e-06;1.219634e-06
aardvark;2.0808964e-06;9.0827535e-07;1.4683555e-06;1.0504427e-06;1.0852057e-06;1.023158e-06;5.4930604e-07;6.575505e-07;1.7768912e-06;8.3970616e-07;1.0077771e-06;6.2021246e-07;5.3716576e-07;1.2306842e-06;1.1574061e-06;1.0061234e-06;2.1684073e-06;7.1932976e-07;7.460063e-07;0.00024090856;4.1199743e-05
preach;2.3991342e-06;1.0715529e-06;2.2337902e-06;7.267508e-05;2.7629997e-06;1.0516795e-06;1.4367167e-06;1.2911015e-06;1.3824143e-06;4.6032226e-05;1.2559093e-06;1.423619e-06;1.2568661e-06;4.0326402e-05;4.9745347e-05;2.7043843e-06;1.7291102e-06;0.000649458;8.491258e-05;1.1868343e-06;1.3799021e-06
veal;1.9521704e-06;7.3059556e-07;1.4727016e-06;0.00026439718;0.000754884;8.000046e-07;3.2629836e-07;8.7306074e-07;1.1300576e-06;1.0999364e-06;8.132582e-06;3.4401543e-07;2.8875488e-07;1.5209071e-06;4.7653552e-06;1.6469097e-06;7.428495e-07;1.0518579e-06;2.6092468e-06;1.0114809e-06;1.1676627e-06
diego;0.0005599341;9.264709e-06;1.7503424e-05;1.7595163e-06;2.260167e-06;2.8906368e-06;1.2311306e-06;1.5210035e-06;0.00033391878;1.280841e-06;3.5000273e-06;1.3903372e-06;1.1715615e-06;8.192919e-05;2.0552243e-06;2.1460792e-06;9.517764e-06;1.0700059e-06;1.3917947e-06;7.920215e-05;0.00072259415
