;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21
suspicious;9.798695e-06;1.5730756e-06;4.199672e-05;3.6790716e-06;8.508547e-06;3.358643e-06;2.5093536e-06;3.956344e-05;1.933546e-05;4.9731763e-05;4.3147584e-06;8.422098e-06;1.8960196e-06;5.642636e-06;2.073714e-05;2.2261654e-06;3.0385316e-05;2.1583966e-05;8.654168e-06;1.927953e-06;2.8492625e-05;1.9648385e-06
affiliate;7.6076913e-06;4.8433285e-05;2.4676663e-05;7.9397876e-05;1.0198476e-06;3.2363116e-06;1.9389767e-05;3.0933443e-06;1.9812494e-06;7.3408064e-06;1.7037046e-05;9.591083e-07;1.8753732e-06;1.1341311e-06;1.5901711e-06;1.3924446e-05;7.2802627e-06;1.7378437e-06;3.041173e-06;8.835453e-05;3.502838e-05;2.5727606e-06
philly;1.0232066e-06;0.00042137376;1.0797057e-06;8.083466e-07;5.184389e-07;9.3365105e-07;1.855726e-06;7.279995e-07;8.3221073e-07;9.3644917e-07;7.3926856e-07;5.592327e-07;8.22222e-07;8.0170537e-07;1.3609803e-05;7.002409e-07;8.505355e-07;5.755708e-06;5.480411e-06;7.9182513e-07;8.326268e-07;1.5127234e-06
belly;1.4190961e-06;1.8443371e-06;3.6008936e-05;9.2602044e-05;4.2104276e-07;1.8396739e-06;1.1571976e-06;9.789029e-07;9.0561787e-07;1.564466e-06;5.805325e-07;4.0002368e-07;9.808805e-07;3.9505545e-07;2.3973594e-06;1.386276e-06;1.2689643e-06;8.393235e-07;2.6298221e-06;1.0937415e-06;1.2975249e-06;3.7020505e-05
conditt;9.0245055e-07;1.199744e-06;9.979609e-07;1.0306424e-06;2.3863424e-07;8.5366304e-07;9.2326815e-07;8.2216377e-07;9.028291e-07;1.132639e-06;6.582425e-07;2.144933e-07;1.033012e-06;3.0837978e-07;8.059901e-07;1.2712877e-06;7.7176315e-05;7.2670997e-07;9.5250476e-07;5.635825e-07;8.0628416e-07;8.5949006e-07
anti;0.0024164135;4.433927e-06;0.0005680712;0.0006710498;6.5538234e-06;1.8546978e-05;2.7337328e-06;2.8470088e-06;2.8692055e-05;0.00015249685;2.7688898e-06;4.290259e-06;0.00021865146;6.9313893e-07;1.608713e-05;0.0022094208;0.0001061553;2.3118441e-06;0.0014904955;5.6490037e-05;0.00034377677;0.00033944787
socialist;0.00049893104;1.4378309e-06;1.4039075e-05;0.00010285702;3.181245e-07;3.7553405e-06;1.5023097e-06;1.6200415e-06;1.8181001e-06;2.0093908e-05;6.193224e-07;2.756156e-07;1.2611389e-06;1.1858288e-07;1.1914307e-06;2.5975726e-06;2.0444793e-06;7.9275407e-07;2.0797652e-06;1.0541465e-06;0.00039357075;2.217907e-06
catholic;2.5808872e-06;1.5665439e-06;2.0691114e-06;4.872003e-06;6.908924e-07;1.2047468e-06;2.216449e-06;1.6408648e-06;4.112882e-06;4.0739146e-06;1.0823261e-06;5.6373017e-07;3.6556605e-05;1.1380781e-06;1.1785522e-06;4.0321513e-05;0.002530875;8.7287236e-07;1.7952428e-06;6.687859e-07;2.4535289e-06;9.902893e-07
thefederal;3.6352998e-05;1.4003066e-06;1.0507017e-06;1.5232009e-06;3.6886587e-07;2.972402e-06;1.6058101e-06;7.572131e-06;1.4854419e-06;2.0111029e-06;7.218646e-07;3.5596355e-07;9.744052e-07;2.3827448e-07;1.0986593e-06;1.2865406e-06;1.0363605e-06;8.4917343e-07;1.3577193e-06;6.932414e-07;0.0002478277;1.4711751e-06
make;0.0029969797;0.0033831333;0.0028081432;0.0015186546;0.011953353;0.008446565;1.3158811e-05;0.003893508;0.017231578;0.0029588898;0.0032520269;0.009245505;0.005059726;0.0010171591;0.0039567226;0.003026156;0.0040201847;0.0018219387;0.0024089527;0.0009821511;0.0037164898;0.0025970188
problem;0.0008293789;3.812115e-05;0.00020428603;0.00064095896;0.009543405;0.0013919809;1.3312057e-05;0.0004439251;0.0063509606;4.73073e-05;0.00519235;0.008156843;0.0010296725;0.0012081914;0.0038780672;0.0007498352;0.0006918723;0.011667333;0.0039354973;0.00043491283;0.00063113775;0.001177812
zariski;3.44212e-06;0.00010288358;8.404772e-07;1.2964833e-06;4.3692094e-07;1.5254632e-06;7.21741e-06;4.5250872e-05;9.52635e-07;1.3144859e-06;1.0594382e-06;4.6196868e-07;9.86243e-07;6.74933e-07;9.278853e-07;9.79064e-07;9.753112e-07;8.66287e-07;1.227922e-06;7.945192e-06;1.1452419e-06;1.4944482e-06
proverbial;2.6281161e-06;1.2680212e-06;1.1638874e-06;1.388473e-06;4.8702e-07;1.2707648e-06;1.2225182e-06;1.2681978e-06;1.6458313e-06;2.0527054e-06;7.404695e-07;4.3852464e-07;3.9715986e-05;4.1585898e-07;6.285315e-06;1.6600779e-06;2.3959885e-05;8.0111346e-07;1.300717e-06;6.686998e-07;3.136581e-05;1.2798197e-06
levy;1.0319798e-05;1.9663645e-05;2.9065832e-06;8.548866e-05;4.6844923e-07;2.547284e-06;1.4621529e-06;3.036243e-05;6.5330556e-07;1.5569495e-06;1.1143541e-06;4.822754e-07;1.4594937e-06;4.7254807e-07;2.4575475e-05;6.0657203e-06;1.2549808e-06;8.9988316e-07;2.2793174e-06;1.6828242e-06;1.6268976e-06;0.00033818273
resolution;6.3022875e-05;2.3767282e-06;2.4229012e-06;1.7009485e-05;1.3259689e-06;0.0006582502;5.457956e-06;2.8777156e-06;1.6526118e-06;2.4939611e-06;0.00041049765;1.3187614e-06;3.1347818e-06;8.969354e-07;3.2156067e-06;0.00028935465;2.9222344e-06;0.0016378342;2.8780933e-06;0.0003415062;4.328894e-06;0.00042367843
kaan;1.5774526e-06;1.0985221e-06;3.952116e-06;0.00019590098;1.8931212e-07;1.242826e-06;1.1217196e-06;1.1180371e-06;6.2282993e-07;0.00012908908;4.86589e-07;1.6755412e-07;2.6690955e-06;2.8865796e-07;7.2108753e-07;2.2874362e-06;2.556088e-05;7.665873e-07;1.2865322e-06;1.2322764e-06;1.371733e-06;1.8246806e-06
ofmy;3.1290058e-06;2.9157798e-05;1.442409e-06;1.5038938e-06;1.1020222e-06;6.3332554e-06;2.2595656e-05;1.0412157e-05;1.9498207e-06;1.5952539e-06;3.5054993e-06;1.1192343e-06;1.76459e-06;1.7113113e-06;1.1199779e-06;5.0890294e-06;9.984085e-06;1.2958886e-06;2.7211547e-05;1.4117991e-06;1.2821589e-06;1.9104752e-06
gradually;5.2011005e-06;2.1585447e-06;8.374736e-05;8.842783e-06;1.9650936e-06;2.854954e-06;1.6966867e-06;5.294337e-06;2.9155578e-06;1.7805052e-06;2.3573144e-05;1.961341e-06;8.619138e-07;1.0469919e-06;6.979929e-05;1.5538056e-06;1.5315013e-06;1.3785088e-06;1.4177419e-05;1.2148065e-06;1.6296757e-06;8.973641e-05
adresse;1.5776195e-06;1.4514674e-06;9.0211154e-07;1.5140884e-06;4.787521e-07;1.3404747e-06;3.2605214e-05;1.0286088e-06;9.1528517e-07;1.6674439e-06;1.1202935e-06;4.8607745e-07;2.0358673e-06;1.0210543e-06;1.3864111e-06;5.8563477e-05;4.740573e-06;4.9016875e-05;1.4563798e-06;1.1784891e-06;1.0739321e-06;1.2853974e-06
poke;1.3810436e-06;1.4552277e-06;9.3449916e-07;1.095361e-06;7.7805686e-07;1.1684537e-06;9.139806e-06;2.244369e-06;1.4922772e-06;1.6643683e-06;6.122971e-06;8.221749e-07;4.9520597e-05;1.1554096e-06;3.042725e-05;1.2709022e-06;1.4370326e-06;4.528597e-05;1.2011599e-06;2.0772091e-05;1.1070011e-06;1.7495731e-06
elephant;1.680125e-06;1.2160285e-06;8.4953336e-07;1.322874e-06;7.0316116e-07;1.3980585e-06;2.078497e-06;7.011543e-06;1.649046e-06;5.5942524e-05;1.5809281e-06;7.187851e-07;4.001792e-05;8.4253577e-07;2.6966449e-05;1.3962137e-06;1.2693371e-06;1.8335169e-06;1.3934523e-06;1.7360888e-06;1.044345e-06;1.8031533e-05
refuse;0.00032275403;7.292071e-05;0.00015731432;0.0002453847;8.735507e-05;1.0377736e-05;4.1663584e-06;5.083994e-05;0.00022248898;0.00045555772;7.301272e-05;6.465449e-05;8.879604e-05;2.1583639e-05;4.7787777e-05;0.0005330186;0.00043586388;0.00016197289;8.292301e-05;2.8276093e-06;0.00016538744;6.0703082e-06
sunnyvale;1.9788934e-06;4.8242873e-06;5.962167e-07;1.4031797e-06;4.970525e-07;1.5981474e-06;2.5550375e-05;0.00013883333;8.273582e-07;1.4192556e-06;5.4767454e-05;5.563793e-07;1.0742272e-06;8.709345e-07;1.2723855e-06;9.952714e-07;9.568428e-07;1.5097107e-06;1.1803935e-06;7.2468334e-05;1.0534246e-06;8.9452005e-06
generally;0.00023270513;0.00010786231;3.0177125e-05;0.00013549782;0.00021809308;0.00040270045;4.7372396e-06;0.00014394507;0.00041009128;1.0252658e-05;0.00013878787;0.00017087751;0.00035127034;4.7297777e-05;0.0003196194;0.00020270231;0.00027456318;0.00017463735;0.00022660034;0.00035579246;0.00021299878;8.927075e-05
lemur;1.3483045e-06;4.208131e-06;1.1057435e-06;1.5860701e-06;4.3224927e-07;1.3713969e-06;1.2369502e-06;1.0283459e-06;1.0505491e-06;1.6260165e-06;8.468807e-07;4.2160116e-07;3.2048347e-06;6.2678856e-07;1.5664466e-06;1.6856094e-06;4.9966657e-05;8.2068635e-07;1.356447e-06;7.5437396e-07;1.0494398e-06;2.2461589e-05
burner;1.6149485e-06;1.5178802e-06;1.5135488e-06;1.3493126e-06;6.579571e-07;1.6676812e-06;1.500251e-06;7.5383496e-06;1.2353869e-06;1.979729e-06;8.7686226e-07;6.707223e-07;1.239702e-06;6.7013485e-07;3.350289e-05;1.1644784e-06;4.827224e-06;1.082516e-06;2.3502202e-05;9.1069444e-07;6.5717127e-06;8.0821665e-06
naive;9.297722e-05;1.9363652e-06;2.378702e-06;3.2279427e-06;5.3921285e-06;4.881212e-06;2.061783e-06;7.8481055e-05;3.1421012e-05;4.7960286e-05;1.3440689e-06;3.9773236e-06;0.00019393461;1.6143113e-06;2.1374574e-06;9.150081e-05;1.3156051e-05;2.0373934e-06;1.4993767e-05;1.0521328e-06;9.855107e-05;2.4722303e-06
ilstu;8.608386e-07;9.3052887e-07;5.7087647e-07;6.006933e-07;2.9002356e-07;6.494722e-07;2.1700912e-06;6.644346e-07;5.9759407e-07;1.0411278e-06;2.244215e-06;3.1920356e-07;7.345012e-07;4.8004733e-07;2.021607e-06;6.21988e-07;8.2456694e-07;0.00017009291;7.244864e-07;8.138964e-07;7.3039956e-07;8.876261e-07
hostage;1.4462072e-05;1.2719962e-06;1.0939211e-05;1.6740285e-05;5.3355603e-07;5.53021e-06;1.7288032e-06;7.128578e-05;1.6591558e-06;3.4256207e-06;7.4704894e-07;4.9585077e-07;3.0095684e-06;2.8459934e-07;9.645261e-07;3.0863978e-06;1.5531479e-06;8.400402e-07;1.547028e-06;9.1845175e-07;0.00049527874;1.3929018e-06
magazine;0.00034355873;3.3408608e-06;5.100602e-05;0.00046123657;6.7226415e-06;1.0228157e-05;0.0009543586;5.0399626e-06;3.284944e-06;0.0002590747;7.682084e-05;9.235761e-06;3.945922e-06;1.6636508e-05;0.0007085527;9.189228e-05;2.9182951e-05;0.0003618853;3.8924245e-05;0.00034476863;0.0002798885;0.0003222736
estate;4.952554e-06;1.9502872e-06;1.0205397e-05;0.000110259156;2.0289365e-06;3.8251555e-06;6.108856e-05;2.0742673e-06;3.1926306e-06;8.90639e-06;7.0710834e-05;1.9328402e-06;2.609634e-06;3.058815e-06;1.7343302e-05;7.745452e-05;2.9471586e-05;2.4013138e-06;1.9413908e-06;2.29108e-06;6.788153e-06;3.0241763e-06
humour;1.7710169e-06;1.7028349e-06;1.4781843e-06;1.653952e-06;8.7165e-07;1.2742952e-06;0.00011206765;1.1556801e-06;1.8667364e-06;0.00014029749;7.588813e-07;9.809862e-07;1.724154e-06;2.8870904e-06;1.598139e-06;1.1328934e-05;1.4199411e-06;1.1085084e-06;1.270082e-06;9.578828e-07;1.3325084e-06;2.9675025e-06
appearance;4.174999e-06;0.0001592535;6.861899e-05;6.12896e-05;4.0567024e-06;5.431501e-06;2.7933274e-06;2.228694e-06;6.4270644e-06;0.000663008;1.8202454e-05;3.8960607e-06;3.2895296e-05;4.337766e-06;7.970868e-06;5.30332e-06;5.8950252e-05;2.9083596e-06;1.9952282e-05;5.358851e-05;2.6516905e-06;8.397958e-05
team;1.7663726e-05;0.013145559;3.8375497e-06;1.1150329e-05;2.8231225e-06;1.9257373e-05;1.791626e-06;1.0409729e-05;3.313036e-06;1.1396058e-05;2.2712431e-06;3.2721503e-06;2.9144837e-06;3.4199845e-06;2.0431369e-06;6.8779386e-06;2.9767457e-06;1.9900453e-06;6.840124e-05;1.8892409e-06;1.0994947e-05;0.00064649474
thereby;1.0492223e-05;2.4746325e-06;4.4809913e-06;0.00014062569;1.21538e-06;3.5529526e-06;1.7969322e-06;4.2022748e-05;2.1078426e-06;3.5250168e-06;3.233245e-05;1.0193796e-06;2.2513172e-05;8.8571e-07;9.803428e-06;5.8002708e-05;0.00013437626;2.7801152e-05;1.434607e-05;1.1898965e-05;4.233544e-06;1.17795125e-05
formal;3.646875e-05;4.402515e-06;3.517761e-06;1.43753905e-05;1.3368236e-06;0.00014876128;2.6346852e-06;1.9343453e-05;3.6221918e-06;4.1438416e-05;1.6108289e-06;1.1124355e-06;0.000117135125;8.0374247e-07;4.4581056e-06;3.0812862e-05;0.000104205516;1.0596644e-06;5.8813723e-05;2.4274812e-05;5.2777827e-06;2.442891e-05
dominant;2.4224866e-05;1.0254055e-05;1.1773857e-06;2.2045617e-06;1.0885653e-06;1.8012059e-05;1.8008677e-06;1.5967483e-06;2.9637174e-06;2.4663186e-06;2.7319738e-06;9.3152363e-07;2.2596125e-05;5.821766e-07;1.4178819e-06;2.5277897e-05;1.6254852e-06;7.861897e-06;0.00010739015;1.4406194e-06;1.5877229e-06;2.6009548e-05
qualifie;2.6113896e-06;5.050302e-05;1.615292e-06;1.8989726e-06;9.4385086e-07;6.0870407e-05;1.4992999e-06;8.210269e-06;2.460354e-06;1.5765469e-06;8.470205e-07;7.968816e-07;4.9351365e-05;6.188863e-07;8.6378134e-07;9.300127e-06;6.186359e-06;8.1987355e-07;2.2888735e-05;1.0377045e-06;6.4929886e-06;1.8552685e-06
bowman;1.2849794e-06;1.3812037e-06;1.2196865e-06;7.8696e-07;4.547971e-07;1.1031492e-06;1.4842849e-06;1.0030922e-06;1.0187031e-06;1.4225375e-06;6.710395e-07;4.5704533e-07;8.310038e-07;4.4056364e-07;0.000140738;7.497558e-07;8.985373e-07;1.0912851e-06;3.2939606e-05;9.1491904e-07;8.082566e-07;1.7128934e-06
ucar;2.6233233e-06;0.00018572663;1.206001e-06;1.7718476e-06;9.120406e-07;2.0680045e-06;6.9420403e-06;2.7520541e-06;1.4257577e-06;7.9980964e-05;4.6744542e-05;1.0429208e-06;1.3784513e-06;1.7199272e-06;9.412228e-06;1.2533316e-06;1.2123575e-06;2.6928549e-06;1.7392725e-06;0.00013216816;1.2697604e-06;1.9475125e-05
serbia;1.1785405e-05;1.4995298e-06;4.807943e-06;0.00041730335;1.8409298e-07;0.00012892498;1.1274617e-06;1.5274936e-06;6.3336495e-07;1.5180775e-06;5.3833946e-07;1.3833997e-07;1.7860801e-06;1.0555513e-07;6.386477e-07;0.00024582233;1.8007914e-06;7.1952695e-07;4.216265e-06;1.403033e-06;1.6933651e-06;3.2956484e-06
start;0.00015247798;0.0031056157;0.0065137423;0.0005770961;0.0028717255;0.0011358763;1.2163987e-05;0.0005933673;0.0019087037;0.00071464735;0.002469865;0.0025237736;0.0006099503;0.00045564282;0.0011650262;0.0013118823;0.00033032915;0.0003877201;0.00078799773;0.0004411412;0.0044326335;0.0009405124
intensity;2.0815525e-05;1.8756515e-06;2.9843745e-06;3.4441255e-05;6.2884817e-07;4.310698e-05;2.4280332e-06;1.9712718e-06;1.1918208e-06;1.3318134e-05;8.8036475e-05;6.3091625e-07;1.6100612e-06;4.7314919e-07;6.9203347e-06;2.087511e-06;1.6202911e-06;1.1970789e-05;1.7787752e-05;0.00012993315;3.2528565e-06;5.453549e-05
writer;0.00025939493;0.00014202566;5.5983232e-06;0.00012216932;2.914458e-06;7.7653185e-06;4.7364083e-06;4.1713442e-06;4.4363514e-06;0.00016137105;0.00010658735;2.694497e-06;2.46192e-05;2.532224e-06;3.758902e-05;0.00012447622;0.00032119232;4.1417352e-05;5.6769823e-06;7.605437e-05;8.0154e-06;0.00010254207
wallet;3.4523441e-06;7.138448e-06;0.00012306932;6.632321e-06;4.6741143e-06;3.4905415e-06;3.4732902e-06;1.5170715e-05;8.623984e-06;0.00012763486;1.5664531e-06;4.781759e-06;1.2717286e-06;3.6553472e-06;1.3363454e-05;1.1692266e-06;4.8492266e-06;2.5748202e-05;4.417338e-05;1.11829895e-05;8.28476e-06;1.7260726e-06
pedal;1.212732e-06;1.2632872e-06;1.1721202e-06;7.3446955e-07;4.2318678e-07;7.2527007e-07;1.9828638e-06;1.0309745e-06;8.5987017e-07;1.2158583e-06;8.2511804e-07;4.7001532e-07;7.5836556e-07;5.5183966e-07;0.00047660663;6.7704826e-07;8.648857e-07;2.5876366e-06;7.2011164e-07;1.1940535e-06;7.3298554e-07;1.6376825e-06
afew;2.4221146e-05;2.0883556e-06;9.113437e-06;6.958821e-05;1.8712763e-05;3.6348333e-06;1.9866359e-06;6.827942e-06;6.825533e-05;2.6031574e-05;4.598024e-06;1.6530921e-05;7.5125963e-06;1.1205425e-05;9.1098955e-06;3.2978967e-06;1.5020785e-05;1.4611402e-05;3.2749567e-06;1.5674491e-06;2.1023363e-06;7.1439616e-05
sighted;4.2979914e-06;3.217615e-05;8.0014515e-06;7.06346e-05;1.1626794e-06;2.1304231e-06;2.3632238e-06;2.970228e-06;2.3913638e-06;1.9480904e-06;8.123963e-07;1.0940446e-06;1.5800406e-06;1.1326146e-06;1.2321615e-06;1.8749589e-06;1.513471e-06;2.034939e-05;4.5045737e-05;1.2319286e-06;2.203675e-06;3.6532908e-06
crawford;1.5156128e-06;1.9585477e-06;6.940497e-07;1.3894241e-06;3.054423e-07;1.3605754e-06;9.041599e-06;3.2378193e-05;5.289934e-07;1.4139124e-06;1.6025028e-06;3.5100007e-07;8.999529e-07;5.7692597e-07;5.965547e-06;8.836237e-07;8.621615e-07;1.2612157e-06;1.2936656e-06;4.902064e-05;8.826018e-07;2.862097e-05
museum;7.0582704e-05;4.55797e-06;6.955316e-06;0.00016438338;7.752438e-07;0.00025786337;9.7110904e-05;2.146272e-06;1.2414611e-06;0.00036981274;2.3300074e-06;8.659931e-07;2.1362644e-06;1.724865e-06;1.8913216e-06;2.0590402e-05;1.2831165e-05;1.5186145e-06;2.5586005e-06;3.1631924e-05;2.9312405e-06;0.00011473893
understand;0.00015337263;0.00034003722;0.0011973585;0.00038979965;0.0016025517;0.0010117118;5.1813304e-06;0.00043301051;0.0019931425;0.0007066692;0.0001425513;0.0012221193;0.0023278247;0.0004052921;0.00028076442;0.00083197275;0.0020000734;0.00023243058;0.0007514062;0.00026568712;0.000555204;0.00050784764
virginity;9.872067e-07;1.0756856e-06;9.589611e-07;1.1100192e-06;2.871618e-07;8.599433e-07;1.1632678e-06;8.041906e-07;9.901812e-07;4.1694235e-05;7.2573283e-07;2.7385727e-07;1.059607e-06;4.6160724e-07;9.071796e-07;1.4043289e-06;5.2045074e-05;2.2087158e-06;9.525793e-07;6.062808e-07;9.177405e-07;8.748937e-07
mitigate;6.1429026e-05;1.8106974e-06;1.2383019e-06;1.5873745e-06;1.019722e-06;2.842121e-06;1.8085318e-06;2.0120522e-06;4.058082e-06;2.264834e-06;6.173973e-06;9.066023e-07;2.1422397e-06;5.602984e-07;1.4404246e-06;1.9586819e-06;4.9676228e-06;1.3558641e-06;3.07598e-05;1.1541299e-06;5.7603024e-06;8.551357e-06
craig;7.4252326e-05;0.00030909805;2.831308e-06;2.2302975e-06;8.027294e-06;4.805339e-06;0.0013068081;0.00043246642;2.9867624e-06;1.9099345e-05;3.5620873e-05;1.4212881e-05;1.4845655e-06;4.5317203e-05;0.0007258901;1.4481873e-06;1.4713239e-06;1.836089e-05;2.944688e-06;7.830944e-05;4.984625e-05;4.6703648e-05
deport;2.1660207e-06;6.0620323e-06;2.6981563e-06;0.00013442767;1.6714193e-07;1.3403378e-06;1.0952083e-06;1.0604742e-06;5.215575e-07;1.1839994e-06;5.3310777e-07;1.3431587e-07;1.5070024e-06;1.5713425e-07;6.774488e-07;5.257648e-05;2.4307706e-06;6.7768866e-07;9.802376e-07;9.946015e-07;1.2306507e-06;2.032909e-06
indication;8.249204e-05;6.319807e-05;7.132334e-06;7.0472815e-06;1.3112648e-05;0.0001516588;7.667661e-06;3.279662e-05;1.5724476e-05;4.655566e-06;3.5691057e-05;1.3681214e-05;6.740458e-06;8.91836e-06;6.6091314e-05;9.528136e-06;0.00011777678;6.17928e-06;5.427261e-05;1.0526934e-05;0.00018562021;0.00013646613
wittgenstein;1.4078593e-06;1.2712492e-06;7.3806274e-07;1.1417652e-06;3.9025522e-07;9.833176e-07;1.2434328e-05;9.280971e-07;1.1991059e-06;2.2273025e-06;6.840208e-07;3.769479e-07;7.370614e-05;5.6626004e-07;1.003938e-06;1.3376834e-06;2.844264e-06;8.8972496e-07;1.8266903e-06;7.3079764e-07;9.706444e-06;1.0904532e-06
incidentally;8.120015e-06;4.6916564e-05;7.8395984e-05;2.1456386e-05;1.2760605e-05;4.097407e-06;4.1923454e-06;9.426178e-05;2.103129e-05;6.2304505e-05;2.518946e-05;1.1515953e-05;2.8382638e-05;6.911768e-06;1.6425358e-05;3.1716245e-05;6.267799e-06;1.4287412e-05;7.4731875e-06;1.5811776e-06;7.317288e-06;6.4302553e-06
squad;6.881684e-05;1.9831887e-05;4.6658747e-06;9.957077e-05;4.0839817e-07;2.7979538e-06;1.8346782e-06;1.5051951e-06;1.3227288e-06;2.4042265e-06;7.635892e-07;3.4751906e-07;3.7652467e-06;2.4495094e-07;1.0176658e-06;3.6187666e-05;2.8042828e-06;3.9935903e-06;1.6312283e-06;1.2252384e-06;0.00015380883;2.4449641e-06
ordinary;3.1695105e-05;1.6036904e-05;5.4024535e-05;4.878998e-05;7.282363e-06;5.980629e-06;3.095522e-06;0.00022471404;9.7960665e-06;8.145277e-06;1.1103929e-05;6.879458e-06;0.0001909321;3.0027288e-06;6.3127496e-05;3.4308011e-06;9.57056e-06;5.369962e-06;0.00011449237;4.1483313e-06;0.00027502092;3.9366034e-05
afterthe;2.84807e-05;1.6145151e-06;3.431726e-06;2.2798398e-05;4.113262e-07;2.7285453e-06;3.968442e-06;7.2928196e-06;1.3349821e-06;1.994423e-06;1.0014951e-06;3.65819e-07;1.5611664e-06;3.229799e-07;9.98444e-07;2.2460017e-06;1.807013e-05;9.9585e-07;5.6617188e-05;4.0768473e-06;7.884472e-06;1.9826414e-06
revisionism;1.6968814e-06;1.0817718e-06;3.7521472e-06;0.00031634883;1.4754148e-07;1.1147869e-06;1.2278017e-06;1.0577784e-06;4.820381e-07;4.4774642e-05;4.6299186e-07;1.2219945e-07;2.038735e-06;1.7343204e-07;6.572443e-07;2.2784045e-05;3.9352035e-06;7.2105126e-07;1.0652552e-06;1.1526042e-06;1.2407369e-06;2.736157e-06
netter;6.3529915e-06;3.2146888e-06;1.233082e-05;0.00015264249;4.572835e-05;2.7083315e-06;0.0007895223;2.375301e-06;3.1021747e-05;3.1053878e-05;2.6937762e-05;6.272357e-05;3.8238113e-06;0.00041688804;3.785561e-05;3.6570003e-05;2.3298217e-05;0.00017989565;2.056251e-06;4.9964488e-06;2.3466948e-06;3.3786193e-06
territory;1.695842e-05;2.334829e-06;5.1338895e-05;0.0006262638;6.8926494e-07;4.304006e-05;1.4722524e-06;1.6301852e-06;2.3957211e-06;2.4252909e-06;7.9519195e-06;4.702619e-07;2.8463671e-06;2.4468173e-07;1.6730601e-06;0.0028306125;5.696394e-06;1.4626869e-06;1.9039061e-06;1.8272424e-06;3.2936148e-06;3.5086914e-06
outward;2.3757682e-06;2.2108798e-06;2.4795663e-06;3.7629288e-06;6.915391e-07;2.663471e-06;1.3289713e-06;1.3248738e-06;1.4739453e-06;1.8901015e-05;1.3635173e-06;6.992063e-07;4.2111437e-06;8.2673546e-07;3.4610434e-06;5.3084914e-06;1.8498564e-05;1.0584323e-06;8.486025e-06;2.0738548e-06;3.0199622e-06;0.00032170952
fist;3.117568e-06;8.833218e-06;0.00012171197;2.2777636e-05;7.400924e-06;2.3616992e-06;2.4548028e-05;2.6627997e-06;2.2564023e-05;0.0001881681;6.850216e-07;7.1755667e-06;1.5996417e-06;8.087962e-06;6.649812e-06;3.074831e-06;2.1276846e-06;1.0626022e-06;1.7574667e-06;1.0120906e-06;3.1786378e-06;1.4208025e-06
investigate;0.0002720203;2.6121481e-06;7.837737e-06;0.00018340653;1.5895884e-06;0.00010612718;2.578741e-06;5.5016364e-05;2.886632e-06;6.6624716e-06;6.3832736e-06;1.4927017e-06;3.49026e-05;6.660064e-07;2.9986247e-06;4.4011667e-06;1.36903545e-05;3.6337184e-05;0.00017356004;4.6330173e-05;0.00039347488;0.00012790962
variety;4.4119555e-05;1.5515629e-05;2.854949e-06;3.849994e-06;3.387828e-06;0.0003479053;6.3998586e-06;6.4532437e-06;4.6646232e-06;0.00012942523;7.6678625e-05;3.412614e-06;6.3061736e-05;2.491891e-06;2.9379658e-05;2.5715874e-05;5.1377792e-05;0.00012199037;9.21888e-05;0.00071330427;4.003983e-05;5.3524018e-05
month;0.00062091043;0.00031592982;0.0008531419;0.0005674803;0.0010369611;0.0015718056;0.00015501046;0.00021090642;0.00043676308;2.1215394e-05;3.0449235e-05;0.0013090948;1.0400618e-05;0.00053671794;0.0009730339;0.00022802608;1.4592804e-05;0.0010784885;0.0017662487;0.00048029123;0.0004394241;0.0005908866
formulate;8.7239005e-06;1.4509484e-06;1.9277136e-06;1.8871233e-05;5.2144236e-07;1.3178897e-05;1.6325904e-06;2.6494798e-05;1.9090903e-06;1.5466893e-06;9.879853e-07;4.1673866e-07;6.475822e-05;2.9360461e-07;9.44186e-07;2.1600896e-05;5.325653e-06;7.9002353e-07;1.5079131e-06;1.3773309e-06;1.5562275e-05;1.7982823e-06
nagle;6.7782626e-06;1.5220927e-06;1.5235049e-06;1.6863562e-06;6.504232e-07;2.081729e-06;3.137503e-06;0.00021151303;1.3797716e-06;1.8530982e-06;1.5230703e-06;6.945316e-07;1.0924432e-06;5.608191e-07;5.387779e-05;1.1777913e-06;1.1357741e-06;1.0495306e-06;1.3364415e-06;2.0709991e-05;9.253982e-05;2.1626977e-06
update;3.0312733e-05;0.00077268836;2.391134e-06;3.8022235e-06;2.9673895e-06;0.00011001912;1.2540925e-05;4.484431e-06;2.0532907e-06;4.5280635e-06;0.00056439854;3.6220642e-06;3.5620772e-06;2.7397032e-06;1.2102189e-05;7.5732687e-06;2.2817408e-06;0.00047984507;6.434192e-05;0.0012068925;0.00013954425;0.00052177
louis;1.959056e-05;0.001339588;3.867386e-06;1.1727421e-05;2.773365e-06;5.714233e-06;8.344248e-05;4.3620632e-05;2.2441827e-06;7.5893304e-06;2.107041e-06;3.4988534e-06;7.1529657e-06;7.051688e-06;9.304033e-06;4.261041e-06;2.9415105e-05;1.6591067e-06;4.8907314e-05;5.3713196e-05;4.5407865e-05;0.00017960936
