;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22
highway;3.5022844e-05;2.3571206e-06;3.0781073e-06;2.3082312e-06;5.888913e-05;4.1909752e-06;1.9282134e-06;2.9942703e-06;0.00021039155;2.4805076e-06;1.8541216e-06;4.3244563e-06;7.4150084e-06;1.8376035e-06;1.989409e-06;1.7379845e-06;0.0002059949;0.000650664;2.3820012e-06;1.2511829e-05;2.15519e-06;5.8598184e-06;1.5675863e-05
accomplishment;1.7034565e-06;6.363342e-07;1.662882e-06;7.9879123e-07;7.332939e-07;1.0967547e-06;5.7167887e-07;1.8740095e-06;7.172432e-05;6.6737135e-07;1.0373518e-06;1.6408901e-06;1.4707783e-06;1.62154e-06;9.1616675e-07;5.3983724e-05;4.033921e-06;1.2948569e-06;6.78871e-07;3.3272015e-06;5.539802e-07;1.1551207e-06;1.6971323e-06
tendency;1.4783396e-06;3.6014399e-06;1.3212766e-06;1.6387819e-06;9.226606e-06;1.9006109e-06;3.0333838e-06;2.287183e-06;2.0983948e-06;3.271895e-06;1.5285647e-06;4.594277e-06;1.0582704e-05;8.519797e-05;8.912142e-05;4.745211e-06;0.00011799395;4.6108717e-06;3.511973e-06;1.5420849e-06;3.138706e-06;8.85229e-05;2.7932433e-06
suspicious;2.656784e-06;3.9617844e-06;2.3526377e-06;5.4287502e-06;2.2441427e-05;2.4205522e-06;3.4564912e-06;4.389076e-05;2.2357715e-06;3.819808e-06;8.3480445e-05;1.7100123e-06;7.270175e-06;2.5774218e-06;3.83062e-05;1.4693992e-06;4.121932e-05;4.327762e-05;3.9746524e-06;2.4419357e-06;3.7023156e-06;3.753382e-06;1.4022684e-05
affiliate;7.54407e-05;8.943319e-07;3.364298e-05;1.2404924e-05;1.3537493e-06;2.5588056e-06;8.111127e-07;1.957744e-06;3.9865486e-06;9.2480275e-07;5.6344412e-05;2.8633043e-05;4.8287184e-06;1.5161248e-06;7.526598e-06;6.845601e-05;2.3781324e-06;1.1110579e-06;9.476664e-07;2.2921538e-06;8.9375686e-07;2.332647e-06;8.697977e-06
philly;1.1471158e-06;6.493324e-07;1.5538482e-06;9.682497e-07;9.45494e-06;1.1861154e-06;6.413175e-07;9.182827e-07;1.1643127e-06;6.5033447e-07;1.1073746e-06;8.3297624e-07;1.4918369e-06;7.6755833e-07;7.0281465e-07;0.00045036853;9.0782305e-07;1.4920779e-05;6.820748e-07;3.7552568e-06;6.638684e-07;1.2234062e-06;1.0653341e-06
belly;1.0486726e-06;5.634771e-07;1.5161721e-06;8.433256e-07;7.7947817e-07;7.243777e-07;4.8240923e-07;8.870371e-07;1.7947015e-06;6.6276414e-07;4.274003e-05;3.643209e-05;1.9343179e-06;9.881422e-07;9.562062e-07;1.114321e-06;1.6483245e-06;2.008967e-06;6.125454e-07;3.632474e-05;4.9357567e-07;1.1920791e-06;1.3711211e-06
conditt;5.245687e-07;4.967762e-07;9.812857e-07;6.8931064e-07;6.121743e-07;1.0626583e-06;3.9750006e-07;6.139067e-07;8.414879e-07;5.101185e-07;9.4573636e-07;9.326756e-07;1.0695774e-06;1.2571429e-06;3.4091738e-06;7.7554876e-07;0.000111875095;8.847092e-07;4.892546e-07;9.673073e-07;4.303697e-07;8.628951e-07;8.8799436e-07
anti;6.160351e-05;4.2723623e-05;4.1998055e-06;4.974917e-06;2.254396e-06;2.1183282e-06;3.5002766e-05;3.2751013e-06;0.0014977937;5.313224e-05;0.00040926124;0.0017638744;0.00040335648;0.00029449537;0.00016790252;3.548539e-06;0.0001656148;7.65648e-06;4.6048357e-05;0.0007055646;3.338296e-05;8.4749256e-05;0.0011442865
socialist;1.6282127e-06;8.8713864e-07;1.2266153e-06;8.169506e-07;8.015515e-07;6.960143e-07;7.591752e-07;1.4050589e-06;4.5719958e-06;1.0955232e-06;0.00030016585;7.183065e-05;0.00017222861;1.0948038e-06;1.3496248e-06;1.5846426e-06;2.7399587e-06;1.2197279e-06;1.0151639e-06;1.4885204e-06;8.275159e-07;8.0562165e-07;0.00051762705
catholic;1.9231618e-06;4.7295245e-07;5.4571037e-06;1.582198e-06;5.756118e-07;8.8072596e-07;4.5438335e-07;1.0142685e-06;1.9630595e-06;3.838434e-07;1.1594478e-06;8.602542e-06;2.1745134e-06;3.182204e-05;0.0027235134;1.0911466e-06;1.9789415e-05;1.3461969e-06;4.911939e-07;1.5559147e-06;3.8547014e-07;1.329011e-06;3.1108887e-06
thefederal;1.5597099e-06;6.9038e-07;1.4040231e-06;7.303604e-07;8.4706016e-07;8.3347936e-07;5.889232e-07;1.1363407e-05;1.6665934e-05;7.744803e-07;0.00021717281;2.102643e-06;1.7663038e-05;9.859574e-07;1.0226537e-06;1.5171422e-06;2.0257614e-06;1.5972539e-06;7.5952477e-07;1.405995e-06;6.084236e-07;9.908013e-07;3.2774213e-05
make;0.0010731845;0.012763424;1.2727497e-05;0.003884933;0.0017831011;2.6295942e-05;0.011957647;0.0034990832;0.0074675404;0.012637591;0.0028325107;0.0016599373;0.006719198;0.0060224263;0.003617832;0.0028450056;0.007265315;0.0030352266;0.013124626;0.0019169607;0.011888195;0.0024480075;0.0047337897
problem;0.0002202403;0.0065128356;3.5188812e-06;0.006159485;0.012493145;3.6100108e-05;0.0065447562;0.00028861436;0.0008888622;0.0077236574;2.4558929e-05;0.00039317293;0.00044450612;0.0011511351;0.000527244;4.5206675e-06;0.00045924616;0.0027695326;0.007641835;0.0013192373;0.0072326204;0.004869464;0.0017468255
zariski;7.1124664e-06;4.322076e-07;3.0707142e-05;1.0030492e-06;1.1711389e-06;1.6134614e-06;4.444913e-07;4.552211e-05;1.7685041e-06;3.972853e-07;9.488359e-07;1.0175895e-06;1.3500121e-06;9.0984537e-07;7.016621e-07;6.978545e-05;7.139849e-07;1.200045e-06;4.5315204e-07;1.1569139e-06;4.4802525e-07;1.4744111e-06;1.9869476e-06
proverbial;1.0101562e-06;5.209025e-07;1.1640748e-06;7.6945474e-07;7.299796e-07;9.387778e-07;4.620713e-07;9.4635925e-07;1.216144e-06;4.7477184e-07;1.3653117e-06;9.631569e-07;1.5699999e-06;2.5664127e-05;2.2547529e-05;9.502113e-07;3.0246372e-06;8.092065e-06;5.3601036e-07;1.1432261e-06;4.785994e-07;1.4897112e-06;2.4465933e-05
levy;1.6495405e-06;7.2974655e-07;0.00053768617;9.655729e-07;1.4951893e-06;2.0358168e-06;8.1258924e-07;3.0874467e-05;1.8622102e-06;6.7430375e-07;1.1763696e-06;2.1701662e-06;1.9444792e-06;1.093758e-06;7.2711873e-07;1.8166727e-05;9.100986e-07;1.2444997e-05;7.3309076e-07;9.405052e-05;7.4121976e-07;1.7410808e-06;3.242593e-06
resolution;0.00043563842;2.6788475e-06;2.9051696e-06;0.00044140167;0.0014947224;1.6964843e-05;2.3623409e-06;2.2758056e-06;0.00077536027;3.2151136e-06;2.9214973e-06;0.00015934926;2.116457e-06;2.2518825e-06;2.5883567e-06;1.4555512e-06;2.006117e-06;2.1685414e-06;3.0454466e-06;0.00018623496;2.4341168e-06;0.0005185351;4.8073357e-06
kaan;1.0551703e-06;4.805722e-07;0.0001381879;9.679081e-07;6.8318184e-07;1.2073036e-06;4.615516e-07;8.3956405e-07;1.7156907e-06;4.7117823e-07;1.2845783e-06;9.603865e-05;1.3926391e-06;2.8889438e-06;3.242148e-05;9.075986e-07;3.5513233e-06;6.682773e-07;5.1213533e-07;1.223828e-06;4.614261e-07;9.243275e-07;1.4040836e-06
ofmy;2.1488738e-06;1.2304619e-06;4.249188e-05;2.8007216e-06;1.300203e-06;3.5810035e-06;1.2298444e-06;7.0974884e-06;9.16027e-06;1.1745573e-06;1.4283952e-06;4.880574e-06;2.2582785e-06;1.7518788e-06;7.2846005e-06;3.707198e-05;3.1395302e-06;1.522733e-06;1.2627173e-06;1.1931353e-05;1.1693676e-06;1.9965169e-06;1.8591579e-06
gradually;2.2415527e-06;1.0155102e-06;1.2701008e-06;3.1561426e-06;1.2770726e-06;7.8113175e-07;8.4262865e-07;6.0360244e-06;1.6806356e-05;1.1293356e-06;4.998753e-05;2.1117826e-06;1.4441822e-06;1.1510773e-06;1.0169157e-06;1.3241018e-06;1.7387725e-06;5.5923047e-05;1.050022e-06;8.507926e-05;8.215023e-07;5.862275e-05;1.9260303e-06
adresse;1.4024135e-06;1.127445e-06;2.1682363e-06;1.3056465e-06;6.864195e-05;4.0202583e-05;1.0569819e-06;1.0949176e-06;1.4366364e-06;1.1221543e-06;1.1918503e-06;3.1229927e-06;1.5568924e-06;1.735534e-06;6.5335425e-06;9.432088e-07;5.098807e-05;1.8441473e-06;1.1559454e-06;1.3232761e-06;1.1178462e-06;1.5585142e-06;1.229995e-06
poke;3.85257e-06;2.3047257e-06;2.7655042e-06;3.599557e-06;6.657223e-05;6.996853e-05;2.1294863e-06;4.8684096e-06;1.3813798e-06;2.0954988e-06;1.1488758e-06;8.670575e-07;1.8962156e-06;1.4911221e-05;1.6470225e-06;1.01575e-06;5.884523e-05;2.8589966e-05;2.2524757e-06;1.3793517e-06;2.2618055e-06;2.7666865e-05;1.4977942e-06
elephant;2.6547632e-06;1.3455391e-06;1.5716818e-06;1.7346432e-06;1.8504512e-06;1.1654868e-06;1.2028742e-06;9.3643885e-06;2.2344689e-06;1.1798912e-06;1.3455244e-06;1.1491521e-06;2.2286017e-06;6.726724e-05;1.5409936e-05;1.095993e-06;4.20802e-06;2.456628e-05;1.3444774e-06;9.715253e-06;1.1836257e-06;1.9442794e-05;3.704913e-06
refuse;5.268521e-06;9.554751e-05;3.4397078e-06;7.097533e-05;0.00016372248;3.358355e-06;9.057229e-05;0.00010059906;8.348327e-05;9.282045e-05;0.00023999234;0.00053480896;0.00073745614;0.0001268184;0.00042905126;9.656764e-05;0.00010466474;4.3695574e-05;0.00010371408;5.838596e-06;8.8825705e-05;8.149856e-06;0.00032524526
sunnyvale;7.092333e-05;4.3944993e-07;1.8871688e-05;3.674224e-05;2.1420517e-06;5.402309e-06;4.395114e-07;0.00016312023;1.9127049e-06;3.9265376e-07;9.9358e-07;1.3242133e-06;4.5185584e-06;1.0680666e-06;8.032184e-07;2.018325e-06;7.301356e-07;1.5281361e-06;4.5820383e-07;2.2545178e-06;4.5021653e-07;3.3678293e-06;1.3094377e-06
generally;0.00024176235;0.00038138736;5.9841177e-06;0.00010280102;0.000105334235;7.917513e-06;0.00032554974;6.880703e-05;0.00038175838;0.00038363374;0.00010192677;0.0001590589;3.7932e-05;0.00029231017;0.00020464996;8.951285e-05;0.00015057677;0.00028720353;0.00039431764;5.6160985e-05;0.0003463511;0.00085214176;0.00020187015
lemur;9.110227e-07;9.343959e-07;1.2752495e-06;9.77953e-07;8.808965e-07;1.2535859e-06;7.5584416e-07;8.180861e-07;1.1008111e-06;9.640723e-07;1.0849985e-06;1.0393959e-06;1.6246313e-06;1.9213396e-06;6.033844e-06;9.635784e-07;9.472843e-05;1.4360385e-06;9.149367e-07;4.3867008e-06;7.931337e-07;8.373746e-06;1.0587659e-06
burner;1.0503703e-06;6.499247e-07;1.4766991e-06;8.223943e-07;1.3099584e-06;1.1135417e-06;6.22485e-07;6.623794e-06;1.0710675e-06;6.1677395e-07;1.0185e-06;8.711644e-07;1.3724565e-05;1.1046717e-06;3.293016e-06;9.835245e-07;1.1982933e-06;4.329636e-05;6.7146374e-07;1.940387e-05;6.2105414e-07;1.4804712e-06;1.0777912e-06
naive;1.8881113e-06;3.8847193e-06;3.427136e-05;1.2348817e-06;2.0554403e-06;1.9618071e-06;3.7646555e-06;6.432831e-05;3.7992202e-06;3.6225865e-06;2.7478098e-05;4.411183e-05;9.0916285e-05;0.00011112562;3.1468902e-05;1.7572273e-06;1.04361725e-05;2.510122e-06;4.0795157e-06;1.7212438e-06;3.770415e-06;2.6580105e-06;0.00016227088
ilstu;1.4022316e-06;4.463345e-07;1.9482784e-06;2.2300082e-06;0.00022629465;2.3646742e-06;4.3141185e-07;1.194182e-06;7.091203e-07;4.5233367e-07;9.557399e-07;6.9243976e-07;1.1483166e-06;5.61922e-07;6.5726175e-07;8.915256e-07;7.8933834e-07;4.500158e-06;4.948467e-07;1.1178877e-06;4.6324269e-07;1.72314e-06;8.6808933e-07
hostage;1.3382039e-06;8.671453e-07;1.3359873e-06;9.4124107e-07;1.0480326e-06;7.1421516e-07;7.2915157e-07;9.338223e-05;3.0465906e-06;9.376845e-07;0.0007258484;5.1999737e-06;3.4528719e-06;2.5403947e-06;1.0471289e-06;1.8548731e-06;2.2898976e-06;1.5764639e-06;9.2658365e-07;1.2670323e-06;7.430911e-07;9.979952e-07;1.1474987e-05
magazine;0.0006549806;8.430514e-06;0.00094675773;4.392935e-05;0.00043839068;0.00015696746;9.32572e-06;4.488156e-06;4.526181e-05;8.51116e-06;0.00020190839;0.000264527;0.0006013445;2.5254378e-06;4.7620397e-05;2.0128698e-06;3.5404953e-06;0.0005240631;9.21369e-06;0.00015125857;1.012053e-05;8.6685795e-05;0.00015369295
estate;2.6364357e-06;1.4861906e-06;0.00014199056;6.2605766e-05;1.8591418e-06;4.0007694e-06;1.4046229e-06;1.4326263e-06;3.3781137e-06;1.4447977e-06;8.857945e-06;6.88703e-05;2.6100158e-06;1.7836006e-06;3.822593e-05;1.3382261e-06;3.0646365e-06;2.0896288e-05;1.5558581e-06;1.7065222e-06;1.4513928e-06;4.227457e-06;4.5790466e-06
humour;1.0138951e-06;5.0020907e-07;1.7149575e-06;7.882407e-07;8.917835e-07;1.0997984e-06;4.7106084e-07;7.985592e-07;8.766159e-07;5.053481e-07;1.5182192e-06;1.2753515e-06;0.00036817061;9.210366e-07;7.819407e-07;1.0902447e-06;1.098178e-06;1.475156e-06;5.405153e-07;2.0209848e-06;4.905868e-07;7.4122846e-07;1.4085792e-06
appearance;6.789812e-05;2.8160534e-06;0.0005055103;3.1329895e-05;2.2944707e-06;3.6490912e-06;2.6592015e-06;1.9607112e-06;1.6073292e-05;2.5018921e-06;3.442196e-05;2.4676612e-05;3.8302014e-06;3.4620974e-05;7.533233e-05;0.0001702724;2.109935e-05;4.5713787e-06;2.657322e-06;8.768312e-05;2.5889103e-06;9.3487715e-06;2.2815077e-06
team;7.106639e-06;2.6577218e-06;4.045654e-05;3.1778643e-06;2.226774e-06;3.1196769e-06;3.0206502e-06;4.3549363e-07;0.00017495007;3.0650315e-06;1.0445934e-05;1.3091565e-05;6.065448e-06;2.4606247e-06;1.362004e-06;0.013591467;3.687907e-06;3.9932356e-06;2.8475617e-06;0.00035486053;2.6700955e-06;2.070252e-06;3.30563e-06
thereby;8.435174e-06;2.3214932e-06;1.6686231e-06;3.143741e-05;2.9753472e-05;2.1364701e-06;2.0560792e-06;5.5557168e-05;6.576112e-06;2.1650524e-06;1.8656151e-06;0.000111238776;2.1542971e-06;1.4837981e-05;0.0001323368;2.7904382e-06;7.442619e-05;7.4349477e-06;2.3649006e-06;1.4773085e-05;2.0505274e-06;2.6647758e-05;5.9804497e-06
formal;2.6798123e-05;2.119058e-06;4.156438e-06;2.0739626e-06;1.1860881e-06;1.7227999e-06;1.9262245e-06;3.1664804e-05;0.00023583362;1.9218726e-06;3.46378e-06;1.9310117e-05;4.799755e-05;9.306076e-05;9.4000374e-05;2.2142265e-06;1.1832175e-05;6.3244865e-06;2.1657015e-06;4.977097e-05;1.7786332e-06;7.9391e-06;8.006662e-06
dominant;2.8509223e-06;1.6900066e-06;1.29103e-06;1.7443593e-06;3.2362284e-06;1.0522862e-06;1.4146907e-06;1.4609993e-06;1.3526895e-05;1.8296153e-06;1.2009015e-06;6.2636354e-06;1.7772572e-06;2.4614252e-05;1.5101696e-06;9.704424e-06;4.604278e-06;1.8005362e-06;1.7958114e-06;1.6405682e-05;1.4254707e-06;0.00026939038;2.3214621e-05
qualifie;1.5857228e-06;9.2487596e-07;1.4924568e-06;8.984015e-07;6.6281774e-07;8.924464e-07;8.0145736e-07;4.7872177e-06;3.9864062e-05;9.404661e-07;4.461758e-06;6.2729464e-06;1.5812606e-06;2.383013e-05;1.1184334e-06;5.434186e-05;1.0625518e-05;1.2681337e-06;9.537629e-07;9.204785e-06;7.681416e-07;1.3559369e-06;1.8855399e-06
bowman;1.4926864e-06;6.8483234e-07;1.3817233e-06;1.0729369e-06;1.3008566e-06;1.1031998e-06;6.0786573e-07;1.0047557e-06;1.2435803e-06;7.0480667e-07;9.908954e-07;7.120578e-07;1.1479914e-06;9.918659e-07;7.62277e-07;9.1389643e-07;1.0711133e-06;9.768876e-05;7.0604335e-07;2.4083696e-05;6.195752e-07;7.007645e-05;1.0506587e-06
ucar;0.00015100397;6.4704517e-07;0.00013651206;6.96044e-05;2.707381e-06;9.389888e-06;6.570402e-07;1.8736646e-06;3.2144578e-06;5.803528e-07;1.2409355e-06;1.1558412e-06;2.452891e-06;1.2811802e-06;7.5685216e-07;0.00016735455;7.2522647e-07;1.124574e-05;6.468578e-07;3.892208e-06;6.848099e-07;3.2211778e-06;1.9725608e-06
serbia;2.0124926e-06;3.7199405e-07;1.219712e-06;9.925296e-07;6.596924e-07;7.05656e-07;3.3303752e-07;1.0273515e-06;0.00013063707;4.5034895e-07;1.1384565e-06;0.00040590082;1.7460845e-06;1.067417e-06;8.94617e-07;1.2098435e-06;1.4312359e-06;6.1132e-07;4.4120623e-07;2.3735977e-06;3.2292093e-07;8.81136e-07;1.7266274e-06
start;0.0004640417;0.0026726557;3.82936e-06;0.0028995627;0.00018605802;2.3114073e-05;0.0020589079;0.0003775519;0.001067067;0.002874157;0.0057676183;0.0004508289;0.0012730719;0.00046279587;0.00024056355;0.0024836727;0.0005744238;0.00087174395;0.0026733258;0.0005301638;0.002210526;0.00086922053;6.032534e-05
intensity;8.6918546e-05;9.3615216e-07;3.4162842e-06;2.452697e-05;3.7141103e-06;2.6172286e-06;7.8377985e-07;1.4238274e-06;2.1434595e-05;1.0491037e-06;3.440265e-06;1.6208633e-05;1.7223255e-06;1.4845532e-06;1.4900583e-06;1.2591845e-06;1.587181e-06;5.319982e-06;1.0126113e-06;9.861247e-06;8.4432185e-07;0.00024831705;1.2772647e-05
writer;0.00010249861;4.6474674e-06;0.00017691668;0.00011196906;3.96035e-05;4.4832223e-06;4.6799337e-06;4.0148584e-06;0.00018563944;4.0933182e-06;3.94073e-06;0.00016895728;8.582546e-06;3.4169545e-05;0.0004807257;0.00014752861;5.60622e-06;3.620618e-05;4.8927773e-06;4.6886773e-05;4.4482267e-06;6.931349e-05;0.00010942327
wallet;5.659434e-06;2.4778337e-06;2.1965704e-06;2.1377475e-06;2.596232e-05;2.759769e-06;2.3603816e-06;2.2752665e-05;2.7928413e-06;2.3833709e-06;2.942749e-06;1.2182785e-06;0.00052173616;1.7989374e-06;1.555361e-06;9.941605e-06;4.343807e-05;1.5327701e-05;2.4416304e-06;1.576627e-05;2.437334e-06;3.695942e-06;1.2990599e-05
pedal;1.4492012e-06;4.499317e-07;1.441471e-06;9.315457e-07;4.331217e-06;1.5362244e-06;4.3187745e-07;1.0384827e-06;8.585456e-07;4.326472e-07;9.340027e-07;7.670774e-07;1.1253031e-06;6.8715747e-07;6.372769e-07;8.833721e-07;8.2519927e-07;0.00061254407;4.754154e-07;1.138363e-06;4.6303643e-07;1.2451134e-06;9.092997e-07
afew;3.9555025e-06;3.6822636e-05;1.9857348e-06;5.066719e-06;9.664279e-06;2.5889804e-06;3.4193574e-05;6.9930184e-06;8.154401e-06;3.916459e-05;1.9219453e-06;3.2449683e-05;4.1071005e-05;6.847661e-06;2.0017727e-05;2.000942e-06;4.5892584e-06;6.4241162e-06;4.113663e-05;2.4852647e-05;3.5043613e-05;4.360064e-05;1.6120788e-05
sighted;1.3908856e-06;3.899102e-06;1.4864738e-06;1.6773837e-06;2.0648346e-05;1.957042e-06;3.376061e-06;1.6861285e-06;2.2792876e-06;4.4755207e-06;2.2844288e-06;2.3189239e-05;3.1413429e-06;1.8742329e-06;1.3058639e-06;2.2909147e-05;2.597266e-05;1.8298692e-06;4.164403e-06;3.4074228e-06;3.6213419e-06;6.693735e-05;3.6374554e-06
crawford;5.546254e-05;3.880733e-07;1.3273453e-05;1.4378913e-06;2.2472052e-06;2.4660699e-06;3.8279484e-07;3.9756087e-05;2.229571e-06;3.5776023e-07;9.621781e-07;1.01042e-06;1.6453629e-06;1.0061287e-06;7.8157086e-07;1.0180901e-06;6.267585e-07;9.347497e-06;4.0275702e-07;1.3313394e-05;3.8884406e-07;2.0802765e-06;1.2674041e-06
museum;2.2137916e-05;5.928347e-07;0.0009557556;2.0080192e-06;9.487121e-07;3.5516082e-06;5.8358114e-07;1.1591719e-06;0.00019432974;6.103515e-07;2.8081809e-06;0.00010639654;2.0359048e-06;1.7415111e-06;9.4954385e-06;1.6107765e-06;3.2411083e-06;1.0791329e-06;6.3725633e-07;9.284335e-06;5.5412283e-07;1.6504655e-06;5.8900173e-06
understand;0.00021723018;0.0018674398;7.984338e-05;3.452674e-05;0.00010911891;1.2507122e-05;0.0017424866;0.000455276;0.00067356374;0.0017526166;0.000726795;0.00043611927;0.000527368;0.0020406088;0.0016736791;0.0002517609;0.0023417769;0.00013501981;0.0017787439;0.00037435847;0.0016218736;0.00042396842;0.000406406
virginity;8.769303e-07;3.3365941e-07;1.1527161e-06;7.0484674e-07;1.7887667e-06;9.001615e-07;3.0265946e-07;7.189888e-07;7.7299876e-07;3.1606962e-07;7.9905936e-07;9.4372376e-07;1.3846324e-06;1.304925e-06;5.8597892e-05;8.97106e-07;2.0503794e-06;1.0406661e-06;3.5200725e-07;1.0122628e-06;3.155187e-07;9.020539e-07;9.730451e-07
mitigate;1.3232492e-06;1.0056941e-06;3.193024e-06;3.1907798e-06;1.0491906e-06;3.366426e-06;8.818865e-07;1.0755149e-06;2.0614714e-06;1.0610431e-06;1.4081194e-06;1.778518e-06;2.3551659e-06;2.0196258e-06;1.5805384e-06;1.1771651e-06;1.5808311e-05;1.4375676e-06;1.0302333e-06;1.6759323e-05;8.991995e-07;1.706544e-06;5.825554e-05
craig;7.301407e-05;4.9351684e-06;0.0002979935;2.9972101e-05;0.00026248148;0.0009980096;6.6251405e-06;0.0004627848;5.4616344e-06;4.2620477e-06;8.630405e-06;1.3734543e-06;6.1644973e-06;1.4026343e-06;1.0561894e-06;0.0005505531;1.6290076e-06;0.0007771966;4.97595e-06;6.6495877e-06;6.6607813e-06;9.954155e-06;0.00010261666
deport;9.75046e-07;3.8517229e-07;2.1788553e-06;8.562851e-07;6.46032e-07;7.533399e-07;3.5494452e-07;8.426459e-07;2.5888721e-06;4.263997e-07;1.1632335e-06;0.00012616659;1.2820884e-06;1.0877518e-06;1.4109928e-06;8.420931e-06;1.5373396e-06;5.683242e-07;4.3546757e-07;1.2514294e-06;3.6483365e-07;7.9513785e-07;1.2672758e-06
indication;9.666342e-06;1.2682499e-05;3.6968581e-06;3.7287904e-05;6.1448914e-06;4.701429e-06;1.0744377e-05;2.6347092e-05;8.807938e-05;1.3131061e-05;6.8019064e-05;1.0854981e-05;0.00014117203;4.197454e-06;0.0001032335;1.4081286e-05;7.629015e-05;3.2623127e-05;1.2556606e-05;0.00012052211;1.069151e-05;0.00025778578;7.445744e-05
wittgenstein;1.0234174e-06;4.105322e-07;4.9657436e-05;7.155697e-07;5.136994e-07;1.1789373e-06;3.7614205e-07;7.034576e-07;8.443931e-07;3.6742145e-07;5.838363e-06;1.0356665e-06;1.3839274e-06;6.410371e-05;3.394298e-06;9.699178e-07;1.8726711e-06;1.109258e-06;4.1210413e-07;1.1719563e-06;3.754392e-07;9.76777e-07;1.1881998e-06
incidentally;1.958603e-06;1.5311645e-05;2.1193264e-06;2.8508832e-06;9.671356e-06;2.0589994e-06;1.3583919e-05;0.00010308562;3.055561e-06;1.5436784e-05;5.6748053e-05;1.9946878e-05;2.9532032e-06;1.8289526e-05;2.5507941e-05;5.4225176e-05;1.783296e-05;1.1341548e-05;1.570504e-05;5.10014e-06;1.3913036e-05;0.0001803498;4.501643e-06
squad;1.6370284e-06;1.3222046e-06;1.3678167e-06;1.0515655e-06;2.9557666e-06;1.1947401e-06;1.1255646e-06;1.2805181e-06;1.8325327e-05;1.591451e-06;8.709139e-05;0.00010118911;6.140052e-05;2.2181164e-06;1.230725e-06;1.8230405e-05;1.242698e-05;1.1667697e-06;1.4701938e-06;1.4756287e-06;1.2125661e-06;1.0657365e-06;6.387164e-05
ordinary;3.980535e-06;9.300685e-06;7.816075e-05;1.4747292e-05;3.560194e-06;2.922797e-06;8.2255565e-06;0.00021601492;6.759495e-06;8.497388e-06;0.00020989645;5.044897e-06;5.6936675e-05;0.00015605477;4.5083057e-06;1.1849488e-05;0.00012401125;7.1110655e-05;8.530665e-06;7.235379e-05;8.0377695e-06;3.0969066e-05;0.000111849826
afterthe;4.74365e-06;9.909421e-07;1.6636512e-06;1.2887455e-06;1.0347327e-06;1.1964504e-06;8.849304e-07;7.3509145e-06;2.8366127e-05;1.0608438e-06;1.5940775e-05;1.8763454e-05;1.3914775e-05;1.5780817e-06;1.9704694e-05;1.285458e-06;2.5250854e-06;1.4258295e-06;1.0812198e-06;2.6109765e-05;8.7214096e-07;1.7912986e-06;2.5411919e-06
revisionism;9.890181e-07;3.265045e-07;6.364325e-05;8.6242835e-07;6.49883e-07;1.0410199e-06;3.1301647e-07;7.8470606e-07;1.68799e-06;3.4558605e-07;1.1202657e-06;0.00020217586;1.2721717e-06;1.2975551e-06;3.7346092e-06;8.9368774e-07;1.3070608e-06;5.1143496e-07;3.6423077e-07;1.22175e-06;3.1798209e-07;7.556706e-07;1.3340523e-06
netter;4.2242773e-06;5.549653e-06;2.2123708e-05;1.9429093e-05;0.00013884342;0.0014163009;6.420798e-06;1.85489e-06;4.912715e-06;5.0714243e-06;2.1491928e-06;0.00010351279;0.00024201215;3.1462268e-06;5.3063886e-05;2.119176e-06;1.1958383e-05;4.8501417e-05;5.834026e-06;1.6688389e-06;6.5627523e-06;5.008456e-06;2.332567e-06
territory;2.8886382e-06;5.9549564e-07;1.7769719e-06;1.0137696e-05;7.9110555e-07;8.4230186e-07;5.284967e-07;1.3902331e-06;5.8756643e-05;6.9284613e-07;1.0649422e-05;0.0017012507;1.8175775e-06;2.7909373e-06;7.741582e-06;1.193339e-06;3.2086866e-06;3.359752e-07;7.113265e-07;1.8699131e-06;5.1603007e-07;1.5976293e-06;2.8618347e-06
outward;1.726611e-06;1.0561489e-06;1.3920146e-06;1.307412e-06;9.821995e-07;8.177046e-07;9.0071876e-07;9.279029e-07;1.6267678e-06;1.1323747e-06;9.133119e-06;2.5966654e-06;1.6263289e-06;4.102849e-06;2.7770257e-05;1.1380537e-06;2.4713245e-06;2.3255382e-06;1.0819109e-06;0.00015588169;8.853516e-07;5.770434e-05;1.421853e-06
fist;9.807104e-07;2.1219316e-06;0.00011187296;1.0168831e-06;1.187521e-06;2.0547898e-06;1.9792137e-06;4.1875805e-06;2.0088569e-06;2.1974593e-06;5.8389727e-05;1.1049344e-05;0.00010315595;1.4946179e-06;1.4373945e-06;6.2929093e-06;3.0218636e-05;1.295033e-05;2.139862e-06;1.3493678e-06;2.0893779e-06;1.1955128e-06;1.5392608e-05
investigate;4.9673858e-05;4.080721e-06;4.684127e-06;7.1122327e-06;4.304478e-05;2.9957178e-06;3.4947411e-06;8.984666e-05;0.0003406741;4.344663e-06;0.0003705396;4.042929e-05;2.8953846e-06;4.848186e-05;1.8593773e-05;2.885539e-06;8.291151e-06;4.4574836e-06;4.341446e-06;0.0001689698;3.371723e-06;6.5965187e-06;2.9284289e-05
