;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19
thefederal;1.2973759e-06;7.257787e-05;2.9447705e-07;1.7792374e-06;1.7990661e-06;3.0091878e-06;1.3253392e-06;1.0603067e-06;1.0658169e-05;9.854276e-07;1.207467e-06;0.00014664164;9.777146e-07;5.8143894e-07;9.714477e-07;2.6885948e-07;7.5003334e-07;2.8553316e-07;1.2605612e-06;1.1617476e-06
make;0.0029141326;0.0060216784;0.012983599;0.0024183074;0.0017434114;2.9519138e-05;0.02213191;0.0010937954;0.0038400274;0.00010497809;0.002596028;0.004001601;0.0023175736;0.0031214722;0.0039168466;0.013163368;0.003907982;0.012920356;0.0042086774;0.0047309725
problem;0.000118835545;0.0010564993;0.0067748497;0.0011867626;0.0004040787;6.874843e-06;0.0043828436;0.00021458368;0.0004115599;6.809662e-05;0.0034342848;0.0005758133;0.011750936;0.0058735525;0.0035878962;0.0072527374;0.00053573394;0.0063440506;5.952157e-05;0.0009272327
zariski;7.0171575e-07;1.7769958e-06;4.2845545e-07;1.5797602e-06;1.0493981e-06;1.878003e-05;6.931739e-07;7.828391e-06;4.3716456e-05;2.2263741e-06;1.2567123e-06;1.4352267e-06;9.077297e-07;8.9242565e-07;1.2945688e-06;4.135185e-07;6.985002e-07;4.4562594e-07;6.834482e-05;9.713682e-07
proverbial;1.0037169e-06;1.7480867e-06;5.5082967e-07;1.4570974e-06;1.4051514e-06;2.0622758e-06;1.6229293e-06;8.0113426e-07;1.4789721e-06;1.2482291e-06;1.5228597e-06;2.2669823e-05;1.0924683e-06;7.4068555e-07;6.1880432e-06;4.849987e-07;2.55045e-05;5.2713534e-07;1.1457845e-06;3.3432272e-05
levy;1.728043e-06;3.187198e-06;5.4112644e-07;0.00024346769;3.012316e-05;5.757896e-06;5.802095e-07;1.9947067e-06;3.1619253e-05;8.7507857e-07;2.918596e-06;2.2200543e-06;1.1822611e-06;1.2695701e-06;6.078773e-06;5.7241715e-07;8.873487e-07;5.256469e-07;1.0305985e-05;1.6879889e-06
resolution;2.9092687e-06;0.00059911184;6.4735883e-07;0.0004387562;0.0001448699;2.410417e-06;1.1222506e-06;0.0002999985;3.038534e-06;9.54242e-06;2.849822e-06;5.3710332e-06;0.0017505828;0.00047373754;2.5642928e-06;7.235824e-07;2.4136816e-06;6.534224e-07;1.3734303e-06;3.1395198e-06
kaan;1.2858256e-06;1.5758015e-06;5.063473e-07;1.230105e-06;7.701099e-05;0.00018677418;1.1700596e-06;1.1836971e-06;7.5510263e-07;2.654458e-06;1.3747662e-06;1.4716728e-06;8.803994e-07;8.3227815e-07;9.873274e-07;4.761371e-07;1.7554792e-05;4.9300337e-07;1.1106267e-06;3.3703673e-06
ofmy;2.1797728e-06;7.1035543e-06;1.1105766e-06;2.1299315e-06;3.3303302e-06;2.1490801e-05;1.8419703e-06;2.0826762e-06;6.7202764e-06;5.015915e-06;3.0255904e-05;1.6032778e-06;1.6532287e-06;2.3442428e-06;1.9100894e-06;1.0736959e-06;7.732761e-06;1.1287726e-06;3.6365953e-05;1.9763781e-06
gradually;9.2240814e-05;2.5066947e-06;8.364928e-07;7.0474e-05;2.40326e-06;1.634255e-06;9.540973e-07;1.6024725e-06;6.9076395e-06;1.4950433e-06;1.5089554e-05;1.1674589e-06;1.4518848e-06;2.0272433e-05;4.757725e-05;8.9393114e-07;1.1983476e-06;8.259616e-07;1.3345733e-06;9.2683297e-07
adresse;1.3132324e-06;1.9190995e-06;1.4541938e-06;1.3962358e-06;2.049723e-05;4.806028e-06;2.3026935e-06;2.2693987e-06;8.8502054e-07;6.245942e-05;1.8101852e-06;1.0854033e-06;5.9722228e-05;1.4221414e-06;1.7442803e-06;1.4738953e-06;4.67303e-06;1.4322246e-06;1.125341e-06;3.4454777e-06
poke;6.547774e-07;1.3997796e-06;1.3858412e-06;2.0557443e-06;1.0450945e-06;3.2651035e-06;1.4511124e-06;8.243883e-06;3.4330344e-06;1.3853044e-05;2.076211e-06;9.801968e-07;7.247157e-05;7.65483e-06;3.203438e-05;1.4033849e-06;1.966528e-06;1.4136137e-06;1.3392781e-06;5.9507172e-05
elephant;1.0119384e-06;3.27947e-06;9.3049226e-07;1.8401151e-05;1.1744711e-06;2.8478573e-06;1.7693036e-06;2.0394216e-06;7.3822016e-06;2.1443159e-06;2.0256725e-06;1.1484792e-06;2.417106e-06;1.808575e-06;2.2104776e-05;9.173845e-07;6.4619685e-06;9.2286194e-07;1.2992085e-06;5.1057967e-05
refuse;0.0001799628;0.00020078884;6.818462e-05;4.854852e-06;0.00042756295;0.000436301;0.00036298664;5.0816298e-06;9.471946e-05;1.15997145e-05;7.6599696e-05;0.00018930483;0.00014300273;4.8164733e-05;4.530584e-05;6.3741296e-05;0.0004045789;6.7434245e-05;7.503147e-05;6.56904e-05
sunnyvale;8.1266256e-07;2.0204016e-06;4.7697756e-07;6.040048e-06;1.3561854e-06;1.3595719e-05;8.2479096e-07;7.557369e-05;0.00018750464;7.1260347e-06;1.5414765e-06;1.2919598e-06;2.0526218e-06;4.3605953e-05;1.7521095e-06;4.82484e-07;9.341173e-07;4.994283e-07;2.4650649e-06;1.2461926e-06
generally;1.0360879e-05;0.00031100356;0.000112842514;7.793712e-05;0.0001946045;1.2154764e-05;0.000509972;0.0004659918;0.00012430498;2.4219244e-05;0.00021701813;0.00016304434;0.0001600028;0.00013652544;0.00043298927;0.000107314314;0.00020461513;0.00011287404;0.000116547075;0.0003779957
lemur;8.798877e-07;1.091933e-06;4.6626042e-07;2.6020656e-05;1.0402341e-06;2.370907e-06;1.0548915e-06;1.1557377e-06;9.969218e-07;1.5520762e-06;1.4842313e-06;9.123457e-07;1.1814844e-06;8.8062245e-07;1.1804552e-06;4.4360593e-07;2.1230991e-05;4.5551897e-07;1.3462084e-06;1.919118e-05
burner;1.7621626e-06;1.6283443e-06;6.122901e-07;7.2077196e-06;1.0762691e-06;3.0543902e-06;9.008289e-07;1.1989655e-06;8.323774e-06;1.5096042e-06;1.7526763e-05;3.3801105e-06;1.4015725e-06;9.390865e-07;3.3065462e-05;6.182321e-07;3.4269167e-06;6.1337886e-07;1.2563488e-06;1.5920284e-06
naive;3.0700614e-06;3.9166658e-05;1.1766941e-05;2.4206215e-06;4.0567607e-05;2.2933458e-05;7.90775e-05;1.6697438e-06;7.46645e-05;3.8121423e-06;7.811038e-06;7.738537e-05;2.696546e-06;1.3282174e-06;2.4776307e-06;1.0314998e-05;1.53459e-05;1.1036566e-05;2.6307655e-06;0.00015376798
ilstu;7.8837496e-07;9.2864e-07;3.9926195e-07;1.2544122e-06;8.681871e-07;2.526758e-06;3.7492234e-07;1.0798487e-06;9.341691e-07;2.7712324e-06;1.0991491e-06;8.169304e-07;0.00020068933;1.5039856e-06;3.2721855e-06;4.1465307e-07;9.2696104e-07;4.1038896e-07;9.78786e-07;8.998366e-07
hostage;1.05963745e-05;8.235954e-06;5.4482103e-07;1.609682e-06;9.722141e-06;2.4430694e-06;2.0334148e-06;8.5546816e-07;5.317885e-05;7.176109e-07;1.2289219e-06;0.00044933683;9.327648e-07;8.6017195e-07;1.1299854e-06;4.915044e-07;1.0806673e-06;5.162282e-07;1.1865685e-06;2.837556e-06
magazine;7.147756e-05;0.00013914074;9.073357e-06;0.00026367622;0.00030467563;0.001011794;2.9991313e-06;0.00051394076;4.551429e-06;0.00019094808;4.0531842e-05;0.00030298176;0.0003805136;7.219795e-05;0.0005099871;1.0262033e-05;3.641981e-05;9.580733e-06;2.7323772e-06;3.5869678e-06
estate;3.192951e-05;2.8449465e-06;4.2360334e-06;2.0876714e-06;7.756953e-05;0.000118964286;5.338576e-06;2.8326176e-06;1.3877964e-06;1.815702e-05;3.0647284e-06;3.7501663e-06;2.7428139e-06;5.0834387e-05;1.7894583e-05;4.1377275e-06;2.5406607e-05;4.086801e-06;1.764014e-06;2.246964e-06
humour;1.4021651e-06;1.1566749e-06;8.5029626e-07;2.9139849e-06;1.2151505e-06;0.00030892337;7.345343e-07;1.5098954e-06;5.953602e-07;2.3342918e-05;1.2968976e-06;1.0195886e-06;9.922007e-07;5.785842e-07;1.4379044e-06;8.579701e-07;7.730578e-07;8.4818726e-07;1.2667484e-06;1.0183423e-06
appearance;8.48469e-05;1.0900102e-05;2.3391055e-06;0.00036795618;1.3139023e-05;3.5734445e-06;3.5654377e-06;4.5530043e-05;3.3992924e-06;3.7189757e-06;1.4529941e-05;2.3593127e-06;4.1395865e-06;2.4494968e-05;8.621045e-06;2.2502059e-06;6.89585e-05;2.3395717e-06;0.00013015977;3.5951085e-05
team;1.443403e-05;1.3009752e-05;4.6846203e-06;0.0006780108;1.0272359e-05;6.587059e-06;1.733939e-06;3.466137e-06;9.317944e-06;1.6886202e-06;7.104356e-05;7.0157043e-06;2.1915093e-06;2.2188074e-06;5.64081e-06;4.4449844e-06;1.4936137e-06;4.3794576e-06;0.00940577;2.929255e-06
thereby;2.2545453e-06;5.5106143e-06;1.0760671e-06;8.4891535e-06;0.00010415106;2.3063926e-06;2.7188257e-06;9.60874e-06;4.0201383e-05;2.321729e-06;1.3177117e-05;3.3309786e-06;2.7187118e-05;2.688562e-05;9.079069e-06;1.0541304e-06;0.00011311997;1.0822945e-06;3.3091922e-06;2.4493138e-05
formal;2.1600085e-06;0.00016966493;9.781588e-07;1.14328805e-05;1.4127693e-05;5.1050705e-05;4.011999e-06;2.7501646e-05;2.2736558e-05;4.205953e-06;6.82433e-05;5.989361e-06;1.4510183e-06;1.8663287e-06;6.0641296e-06;9.1184756e-07;6.063179e-05;9.966514e-07;3.3923877e-06;0.00010290541
dominant;1.8457339e-06;3.1389478e-05;1.3433762e-06;2.1997203e-05;1.2920995e-05;2.759772e-06;6.206893e-06;1.9374909e-06;1.6223205e-06;1.8448544e-06;0.00014721858;1.9750712e-06;4.8594616e-06;2.1348708e-06;1.6643182e-06;1.3252268e-06;2.060898e-06;1.3162501e-06;1.7192646e-05;3.2101165e-05
qualifie;1.1814172e-06;2.48423e-05;6.4614994e-07;1.8383445e-06;5.298168e-06;2.539162e-06;2.630052e-06;1.1576791e-06;4.8900893e-06;1.3056987e-06;1.7170587e-05;4.8219194e-06;1.0043666e-06;9.034432e-07;1.1828894e-06;5.8806415e-07;4.059219e-06;6.3785626e-07;4.708169e-05;2.109766e-05
bowman;1.2929761e-06;1.1708721e-06;4.855782e-07;1.426774e-06;7.41254e-07;2.4377537e-06;7.063031e-07;1.1895863e-06;9.960979e-07;1.9105782e-06;6.047659e-05;8.076008e-07;1.4168352e-06;8.8027986e-07;0.00012060686;5.05127e-07;7.451872e-07;4.867298e-07;1.4195625e-06;1.0099716e-06
ucar;9.538683e-07;2.9965265e-06;1.1318547e-06;2.4923529e-05;1.270473e-06;0.0001302184;7.1838156e-07;0.0001277016;2.5501395e-06;2.0550722e-05;2.131362e-06;1.3097458e-06;2.7675019e-06;5.0853734e-05;9.28464e-06;1.1622758e-06;9.639384e-07;1.1997287e-06;0.00018032221;1.3182818e-06
serbia;1.9628426e-06;0.00010288278;1.5405432e-07;1.6043273e-06;0.0005261973;2.0881241e-06;1.5037351e-06;1.2831131e-06;1.3304714e-06;8.752847e-07;3.6301165e-06;1.8616468e-06;7.4716957e-07;8.7816437e-07;7.9934483e-07;1.5002851e-07;8.2873197e-07;1.4637573e-07;8.3901847e-07;1.2793965e-06
start;0.006547082;0.000809999;0.0030516626;0.00087785267;0.0005850952;2.497467e-05;0.002161905;0.00041994592;0.00051089394;5.8018435e-05;0.0006614093;0.0030780148;0.00032622565;0.0029993607;0.0010220341;0.0030474523;0.0003228525;0.0030145189;0.0033632752;0.0005442738
intensity;2.9509545e-06;4.0207757e-05;4.2617418e-07;5.498331e-05;1.4353142e-05;4.6483947e-06;1.0658138e-06;9.6745986e-05;2.0666532e-06;4.38572e-06;1.578548e-05;4.054686e-06;5.0783137e-06;0.000105732965;1.0231345e-05;4.4441214e-07;1.5570291e-06;4.3567766e-07;1.4670525e-06;1.7338141e-06
writer;4.2925244e-06;0.00013463822;4.0529753e-06;9.10586e-05;0.00015710601;0.00013402775;4.8267516e-06;0.00010520313;4.665143e-06;1.05289155e-05;8.582617e-06;6.005576e-05;5.1264968e-05;0.00012521686;3.9160597e-05;3.899589e-06;0.00037764895;4.190637e-06;0.00019531994;4.4598746e-05
wallet;0.0001391085;8.840149e-06;2.1114372e-06;2.5033619e-06;1.7400037e-06;0.00013296648;1.901688e-06;6.3699144e-06;1.3678073e-05;5.662833e-06;2.9892068e-05;5.73465e-06;2.3315686e-05;1.7156916e-06;1.4993713e-05;2.113665e-06;2.7127478e-06;2.2212091e-06;7.792687e-06;9.012374e-07
pedal;1.0716982e-06;1.0504953e-06;5.143687e-07;1.3662589e-06;8.640027e-07;2.5472193e-06;4.757581e-07;1.4610325e-06;1.0619325e-06;2.2602142e-06;1.3925761e-06;9.739323e-07;3.539628e-06;1.2550233e-06;0.00043823445;5.278179e-07;8.2339074e-07;5.1120463e-07;1.0800245e-06;9.2832886e-07
afew;4.824733e-06;1.4728644e-05;1.9769632e-05;4.8642018e-05;4.459027e-05;4.8573775e-06;3.8395414e-05;1.6777984e-06;8.114917e-06;4.93255e-06;3.2745788e-06;2.9401265e-06;1.2869737e-05;4.867981e-06;8.97326e-06;1.9729927e-05;1.894955e-05;1.8827524e-05;2.0120367e-06;9.545054e-06
sighted;2.8299974e-05;3.4355148e-06;3.8690177e-06;2.1375888e-06;2.3860157e-05;2.4734757e-06;1.2243488e-05;8.995471e-07;3.0062145e-06;2.7080132e-06;3.655871e-05;2.114255e-06;2.5634588e-05;1.3292552e-06;2.1290873e-06;3.849753e-06;1.432904e-06;3.7934492e-06;2.1444568e-05;1.6586065e-06
crawford;6.69944e-07;1.6739369e-06;3.2718285e-07;2.0757054e-05;9.124861e-07;5.4548573e-06;5.664928e-07;3.9353115e-05;3.0186542e-05;3.084783e-06;1.4478429e-06;9.913133e-07;1.5576896e-06;1.2505669e-06;7.017156e-06;3.3853294e-07;8.0222867e-07;3.3971082e-07;1.2867507e-06;9.937455e-07
museum;5.3065028e-06;0.00017351117;6.0061797e-07;9.210681e-05;0.00013879004;0.0008039055;1.3119902e-06;5.6824694e-05;1.4872577e-06;8.885654e-06;2.5907275e-06;4.8782563e-06;1.3476875e-06;1.9564256e-06;1.6635565e-06;6.071046e-07;1.8332672e-05;6.236695e-07;2.8077602e-06;2.1538087e-06
understand;0.0011666444;0.00034397087;0.0016644716;0.0003975356;0.00034539436;0.00020101835;0.0027683957;0.00023117785;0.0003927117;5.488085e-05;0.00054463436;0.00039362046;0.00014787725;0.00010464914;0.0002341563;0.0016082977;0.0021850513;0.0017448361;0.00023883025;0.0023765308
virginity;1.2862414e-06;9.597818e-07;2.904676e-07;1.2668069e-06;1.1680996e-06;2.0575965e-06;9.399927e-07;7.8911256e-07;8.1414515e-07;1.3078808e-06;1.2921249e-06;1.0145042e-06;1.4339001e-06;7.278072e-07;8.7649306e-07;2.6626574e-07;7.940955e-05;2.8684266e-07;9.719715e-07;1.8959411e-06
mitigate;2.5564725e-06;2.5161205e-05;9.687251e-07;7.2245766e-06;1.8685344e-06;2.6893044e-06;4.8080483e-06;1.5005934e-06;1.8261646e-06;2.1744145e-06;2.6367557e-05;1.0197971e-05;1.5176117e-06;3.3238084e-06;1.5646009e-06;9.0916876e-07;3.5631338e-06;9.367479e-07;1.4320326e-06;2.7052868e-06
craig;2.972117e-06;1.338665e-05;2.0091236e-05;4.400198e-05;1.4311255e-06;0.0002743382;1.3809963e-06;8.1624836e-05;0.00033222063;0.0004428772;3.4632174e-06;6.97641e-05;0.00028300704;3.0334892e-05;0.00091243273;2.1490307e-05;1.5382774e-06;2.1295096e-05;0.000336138;1.8348213e-06
deport;1.4632936e-06;1.7018114e-06;2.4996925e-07;1.068103e-06;9.822307e-05;2.4075935e-06;9.188967e-07;7.5546734e-07;8.816922e-07;9.0465534e-07;1.2173413e-06;1.1953507e-06;7.63762e-07;7.346812e-07;7.450244e-07;2.4150796e-07;1.2911032e-06;2.4088533e-07;6.5716413e-06;1.1451912e-06
indication;4.8117704e-06;0.00010494689;8.351214e-06;0.00011170686;9.43774e-06;8.593234e-06;1.5808268e-05;1.4385035e-05;4.6621477e-05;6.6122434e-06;8.0951315e-05;0.000154756;9.3998015e-06;2.9328648e-05;7.1926464e-05;7.9905485e-06;0.00012112148;8.206895e-06;4.603997e-05;8.250266e-06
wittgenstein;4.8250115e-07;1.0879631e-06;4.9659246e-07;1.2702243e-06;1.1241874e-06;3.8731894e-05;1.1026929e-06;8.3840683e-07;8.7188147e-07;2.1055503e-06;1.6424887e-06;2.7580818e-06;8.695526e-07;6.3017654e-07;1.0051237e-06;4.5542555e-07;3.104793e-06;4.854462e-07;1.0066532e-06;6.110442e-05
incidentally;9.0222675e-05;3.284785e-06;7.737514e-06;4.5560682e-06;2.8519315e-05;4.4828944e-06;8.5175825e-06;1.5034282e-06;7.594033e-05;3.669519e-06;1.15286775e-05;7.241082e-06;1.7521352e-05;2.1307855e-05;2.4015386e-05;7.5018306e-06;1.2239849e-05;7.5896955e-06;4.514285e-05;2.6489939e-05
squad;2.862267e-06;3.764604e-05;7.4744696e-07;1.6891105e-06;9.32788e-05;2.8776265e-06;3.79671e-06;1.110625e-06;1.7024844e-06;1.1677326e-06;1.5902808e-06;0.00014326669;4.0759564e-06;8.7548017e-07;1.0664525e-06;6.743494e-07;2.0339935e-06;7.042719e-07;1.2617412e-05;3.6331471e-06
ordinary;0.00011953116;6.838797e-06;7.0099495e-06;4.2924996e-05;6.4109063e-06;6.564276e-06;7.942842e-06;2.6557577e-06;0.0001857293;2.1142284e-06;8.111392e-05;0.00020059427;5.5380006e-06;8.458318e-06;5.3625852e-05;6.675143e-06;7.696013e-06;6.7839933e-06;1.2146853e-05;0.00019196964
afterthe;3.4672064e-06;2.712872e-05;4.2668862e-07;2.7799342e-06;2.0639982e-05;6.421713e-06;2.0583066e-06;3.7961154e-06;7.815574e-06;1.5658823e-06;5.232622e-05;6.721146e-06;1.1081156e-06;1.1463793e-06;1.2576166e-06;4.0240525e-07;1.991072e-05;4.2331112e-07;1.3641674e-06;2.1764308e-06
revisionism;1.4416256e-06;1.6121247e-06;3.1243118e-07;9.72135e-07;0.00018338728;5.3225765e-05;9.672542e-07;8.881857e-07;8.617689e-07;1.6240278e-06;1.2330906e-06;1.3196307e-06;7.625342e-07;7.3088023e-07;8.053154e-07;3.0200852e-07;2.6230541e-06;3.016352e-07;9.523786e-07;1.629344e-06
netter;3.7220334e-06;2.9212638e-06;1.5409893e-05;1.5746101e-06;9.7494245e-05;2.825244e-05;6.7609544e-06;6.0267826e-06;1.1503722e-06;0.0013614071;2.8083607e-06;1.3225031e-06;0.00018554578;1.7269043e-05;6.0911538e-05;1.6218231e-05;2.5765537e-05;1.5130678e-05;2.0246637e-06;3.9116694e-06
territory;4.610262e-05;3.8122074e-05;2.890715e-07;1.8545641e-06;0.0018292257;2.5344784e-06;2.1958e-06;2.1703504e-06;1.6456775e-06;1.09627e-06;2.1203653e-06;2.279689e-06;1.0727255e-06;1.0841034e-05;1.0987156e-06;2.771563e-07;3.7343139e-06;2.6845035e-07;8.463057e-07;1.6222923e-06
outward;1.1224785e-05;2.316033e-06;6.3599276e-07;0.00027683727;2.075677e-06;2.2839506e-06;8.8985774e-07;1.5883651e-06;1.4742166e-06;1.2503926e-06;9.405395e-06;1.7295753e-06;1.4087269e-06;1.4093877e-06;2.7649658e-06;6.3059036e-07;1.6727385e-05;6.1653583e-07;1.3824412e-06;3.8313547e-06
fist;0.0001785492;3.7774269e-06;8.625971e-06;5.5830264e-05;1.3342547e-05;6.225028e-06;9.067654e-06;2.6018015e-06;5.8511273e-06;4.8397942e-05;2.2332604e-06;7.993845e-06;1.8577949e-06;1.3374058e-06;5.2172045e-06;8.636341e-06;2.2886322e-06;8.156366e-06;1.0120523e-05;1.8742602e-06
investigate;4.1611536e-05;0.00027750546;2.0019072e-06;0.000116576135;5.715259e-05;5.4430716e-06;6.519506e-06;4.4975062e-05;7.9327976e-05;3.5019605e-06;0.00019148289;0.00026316158;3.3773256e-05;6.389425e-06;3.8076118e-06;1.9786369e-06;1.4101469e-05;2.0134428e-06;2.4155356e-06;3.1758053e-05
variety;2.1789479e-06;0.00029885743;1.6317415e-06;8.4695355e-05;4.0383443e-06;1.1611376e-05;3.3656495e-06;0.0007521182;9.59131e-06;1.4050066e-05;8.169702e-05;4.9150636e-05;0.00013158728;7.696878e-05;3.3853026e-05;1.5891412e-06;9.7722e-05;1.7563202e-06;1.5225413e-05;6.2588115e-05
month;0.0009351919;0.0011760726;0.00071692845;0.00049449597;0.00031085522;3.9109767e-05;0.00012264792;0.00046525244;0.00021928256;0.00024124613;0.0016824233;0.00038661555;0.00101877;2.8967821e-05;0.0008402418;0.00082877727;6.5029003e-06;0.00073028804;0.0002954858;7.730237e-06
formulate;1.1282885e-06;2.4107143e-05;5.6502535e-07;1.7692427e-06;3.0886822e-05;2.0228779e-06;3.931823e-06;1.4755434e-06;3.236223e-05;1.1818772e-06;1.6480917e-06;1.6559929e-05;9.748832e-07;1.2365526e-06;9.0809783e-07;5.073348e-07;5.689434e-06;5.3989436e-07;1.1633542e-06;8.0482845e-05
nagle;1.4731116e-06;2.9408588e-06;8.688167e-07;1.9004422e-06;1.3850706e-06;7.383216e-06;1.2096018e-06;2.105394e-06;0.00025851355;1.8645923e-06;1.6832649e-06;6.309869e-05;1.4233033e-06;1.6491954e-06;8.011337e-05;8.4654994e-07;8.5947715e-07;8.5271455e-07;1.444695e-06;1.299378e-06
update;2.572754e-06;7.5655174e-05;2.1093158e-06;0.000396428;6.2815984e-06;7.5623566e-06;1.2564512e-06;0.0012365849;5.5038536e-06;1.4476555e-05;4.0981e-05;0.000115330375;0.0004953506;0.0004962119;1.7546496e-05;2.1859382e-06;2.0831876e-06;2.2446868e-06;0.0005050769;3.958483e-06
louis;3.1771422e-06;1.00219695e-05;3.2834487e-06;0.00022391177;6.052354e-06;1.616352e-05;2.4931603e-06;5.3319054e-05;3.0655945e-05;6.577526e-06;3.674144e-05;1.2082796e-05;2.7343988e-06;2.515766e-06;1.8099487e-05;3.0918031e-06;3.1275198e-05;3.3360743e-06;0.0012150683;9.2543705e-06
administer;5.1795305e-06;4.228543e-05;6.0969074e-07;2.2724892e-06;2.0035774e-05;2.4759233e-06;3.467622e-06;6.787856e-06;1.7591818e-05;1.8654744e-06;0.0001348111;2.1233864e-06;1.3129603e-06;2.1562262e-06;1.3120066e-06;5.7527006e-07;1.0072782e-05;6.1306366e-07;4.812395e-06;2.8137789e-05
rational;2.235789e-06;7.3612573e-06;1.7047568e-06;2.8170762e-06;5.450063e-05;6.427889e-06;1.142059e-05;8.070355e-05;7.2063085e-06;4.8818574e-06;1.4402673e-05;0.00020208918;1.3759521e-06;2.8225777e-06;2.0245877e-06;1.4255135e-06;2.7835593e-05;1.6495295e-06;2.301093e-05;0.0007843895
krehbiel;6.933117e-07;8.580919e-07;2.8002356e-07;1.1887458e-06;9.275967e-07;1.3945954e-06;3.6144132e-07;1.1503473e-06;8.671102e-07;2.033261e-06;9.918627e-07;7.0424807e-07;0.00011706485;1.5267182e-05;1.0437121e-06;2.8619124e-07;9.45929e-07;2.852512e-07;8.3391785e-07;9.636159e-07
creature;1.1308707e-06;1.7669125e-05;1.004318e-06;5.207631e-06;2.241617e-06;6.678671e-06;4.599679e-06;1.4446239e-06;1.5775784e-06;2.089047e-06;2.1234796e-06;2.2723578e-05;3.0427198e-06;1.1415823e-06;1.2841233e-06;8.669667e-07;7.8545316e-05;9.614383e-07;1.3833367e-06;0.00029134654
aardvark;9.493199e-07;9.927306e-07;5.0419055e-07;1.3128611e-06;7.383585e-07;2.5061383e-06;5.4589026e-07;2.449036e-06;9.4332677e-07;2.0410455e-06;1.4800587e-06;8.763147e-07;1.1708822e-06;8.343245e-07;0.00018707865;5.054682e-07;7.0049344e-07;5.095395e-07;3.388839e-05;8.2025264e-07
preach;2.9220676e-06;3.7747766e-06;1.140213e-06;2.2138574e-06;5.2192943e-05;2.9614218e-06;7.509754e-06;1.2088059e-06;1.4196899e-06;1.4256732e-06;3.3888995e-05;4.8957078e-05;1.284286e-06;1.4148687e-06;1.275217e-06;9.5140064e-07;0.0005411642;1.0601866e-06;1.7011696e-06;0.00012378574
veal;1.3517451e-06;0.00024567315;3.4505e-07;2.0443383e-06;2.6466914e-06;3.3460317e-06;2.4717915e-06;1.4166216e-06;3.053707e-06;8.36999e-07;1.2828083e-06;0.00088931335;1.0382271e-06;7.5115173e-07;9.726434e-07;3.0004574e-07;1.0059861e-06;3.2825136e-07;1.4815539e-06;4.569397e-06
diego;1.3272635e-06;4.5966326e-06;1.1072507e-06;1.4125629e-05;1.4482853e-06;0.00049174525;5.8298997e-07;0.00019737535;2.7130643e-06;1.5423439e-05;5.5519835e-05;1.9138154e-06;2.46643e-06;6.0043244e-06;5.093139e-05;1.121919e-06;9.736107e-07;1.2017246e-06;0.0006050776;1.3052215e-06
vilayet;2.0051978e-06;1.3330373e-06;1.7452348e-07;9.3723463e-07;0.000116041294;1.6348301e-06;7.469074e-07;6.631554e-07;8.4126435e-07;8.5034276e-07;1.1446796e-06;1.075414e-06;7.0558275e-07;7.287435e-07;6.604927e-07;1.7128157e-07;7.689696e-07;1.6714066e-07;8.521986e-07;8.935436e-07
thefollowing;1.103015e-06;1.8231009e-06;4.966214e-07;2.0340158e-06;1.3607638e-06;3.4841503e-06;8.939379e-07;4.8085505e-05;1.2663197e-06;1.1088357e-05;1.6762789e-06;1.0065891e-05;1.9890434e-05;2.1865746e-05;2.5611864e-06;4.5932373e-07;2.6298572e-05;5.016198e-07;1.603253e-06;1.8048855e-06
veil;4.9548444e-06;1.2355398e-05;5.596913e-07;2.840766e-05;7.7095174e-05;2.325766e-06;2.5252207e-06;2.1834546e-06;5.1419112e-05;8.5591677e-07;1.8656527e-06;2.1594098e-05;1.1381323e-06;1.221318e-06;1.1079446e-06;5.2905614e-07;3.054424e-05;5.3978783e-07;1.2121533e-06;3.141775e-06
reliable;6.5729755e-06;3.6517577e-06;0.00023322362;2.3880608e-05;9.62408e-05;1.9701547e-05;3.99769e-05;8.804396e-06;8.273502e-06;7.112904e-05;0.00014067492;7.853302e-05;0.0001413247;3.7149122e-05;0.00035244474;0.00023898852;2.550016e-05;0.00022377979;1.17932195e-05;0.00039374965
marlin;8.4951824e-07;9.990331e-07;3.083263e-07;9.798371e-07;9.278772e-07;2.3014052e-06;5.190212e-07;6.206244e-07;7.266885e-07;1.0887683e-06;1.002814e-06;1.5160043e-06;7.8777276e-07;5.0662044e-07;9.192614e-07;2.9056315e-07;6.3043836e-07;3.095664e-07;0.00048962416;8.248519e-07
corp;6.229287e-06;0.00014333463;5.2605872e-05;0.00016742118;0.00015154382;0.00068522745;9.708774e-06;0.00029058618;0.0003201016;0.0009551853;5.009045e-06;4.532179e-06;0.00022354185;5.796789e-05;0.0005598677;6.0711223e-05;3.5893781e-06;5.5565037e-05;0.00012301006;1.3524177e-05
oven;1.7617508e-06;1.8122045e-06;5.6044973e-07;2.278309e-06;1.1705017e-06;3.1421491e-06;8.5499283e-07;9.746758e-07;1.3528365e-06;1.2934315e-06;1.3622645e-06;0.00016663712;1.2731716e-06;8.082086e-07;6.875931e-05;5.187085e-07;1.9073409e-06;5.3249164e-07;1.27086e-06;1.1883782e-06
